ID;condition;text;text2;age;gender;hand;RTs;resp
37;A;specchio;spirito;26;F;DX;1144,4;spirito
37;A;evidente;serbatoio;26;F;DX;1206,6;evidente
37;A;grezzo;barile;26;F;DX;2119,2;grezzo
37;A;umano;morale;26;F;DX;877,6;morale
37;A;deforme;tronco;26;F;DX;1626,3;deforme
37;A;sfera;fase;26;F;DX;1737,8;fase
37;A;frigido;forcina;26;F;DX;1490,5;frigido
37;A;dormire;paradiso;26;F;DX;942,3;paradiso
37;A;poesia;penna;26;F;DX;1226,9;poesia
37;A;crepuscolo;orologio;26;F;DX;1291,3;crepuscolo
37;A;farfalla;fantasia;26;F;DX;1068;fantasia
37;A;elegante;felpa;26;F;DX;1373,4;elegante
37;A;tromba;potenza;26;F;DX;1059,3;potenza
37;A;abito;solenne;26;F;DX;1329;solenne
37;A;camera;cortesia;26;F;DX;1210;cortesia
37;A;orecchio;disturbare;26;F;DX;1142,4;disturbare
37;A;libreria;spazio;26;F;DX;1045;spazio
37;A;disprezzo;sorriso;26;F;DX;1217;disprezzo
37;A;appetitoso;pizza;26;F;DX;950,4;appetitoso
37;A;vittoria;ombrello;26;F;DX;1135,5;vittoria
37;A;gomito;astio;26;F;DX;1095,3;astio
37;A;scrivania;pensieroso;26;F;DX;1037,9;pensieroso
37;A;tavolo;pressione;26;F;DX;915,9;pressione
37;A;aereo;allerta;26;F;DX;1207,8;allerta
37;A;guarire;ospedale;26;F;DX;1341,2;guarire
38;A;latte;fetore;23;F;DX;1025;fetore
38;A;freddo;cappotto;23;F;DX;860;freddo
38;A;pentola;mente;23;F;DX;891;mente
38;A;pugnale;fortuito;23;F;DX;1159;fortuito
38;A;atletica;scarpa;23;F;DX;1179;atletica
38;A;buio;balcone;23;F;DX;1109;buio
38;A;onore;vino;23;F;DX;1103;onore
38;A;statua;audace;23;F;DX;1376;audace
38;A;sfera;fase;23;F;DX;2164;fase
38;A;insolente;vasca;23;F;DX;1481;insolente
38;A;asilo;motivo;23;F;DX;811;motivo
38;A;rosso;bicchiere;23;F;DX;1161;rosso
38;A;specchio;spirito;23;F;DX;1596;spirito
38;A;caramella;melodia;23;F;DX;1433;melodia
38;A;miracolo;applauso;23;F;DX;1792;miracolo
38;A;gomito;astio;23;F;DX;729;astio
38;A;umano;morale;23;F;DX;1326;morale
38;A;lenire;ferite;23;F;DX;1075;lenire
38;A;dono;perspicacia;23;F;DX;1164;perspicacia
38;A;scarafaggio;orribile;23;F;DX;986;orribile
38;A;lussuria;prateria;23;F;DX;1123;lussuria
38;A;giardino;salute;23;F;DX;985;salute
38;A;gattino;dettaglio;23;F;DX;776;dettaglio
38;A;vetro;giustizia;23;F;DX;865;giustizia
38;A;appetitoso;pizza;23;F;DX;907;appetitoso
38;A;attico;modesto;23;F;DX;1209;modesto
38;A;meraviglia;cornice;23;F;DX;1038;meraviglia
38;A;genere;cioccolato;23;F;DX;1160;genere
38;A;scrivania;pensieroso;23;F;DX;1558;pensieroso
38;A;corrotto;gonna;23;F;DX;816;corrotto
38;A;veloce;vespa;23;F;DX;1008;veloce
38;A;libreria;spazio;23;F;DX;1042;spazio
38;A;eccellenza;diamante;23;F;DX;1015;eccellenza
38;A;pianta;saggio;23;F;DX;892;saggio
38;A;poltrona;fiducia;23;F;DX;761;fiducia
38;A;sedile;agile;23;F;DX;927;agile
38;A;evidente;serbatoio;23;F;DX;1369;evidente
38;A;immorale;attrezzo;23;F;DX;927;immorale
38;A;cappello;rovente;23;F;DX;2247;rovente
38;A;muscoloso;debole;23;F;DX;891;debole
38;A;paralisi;sedia;23;F;DX;608;paralisi
38;A;fastidio;naso;23;F;DX;1396;fastidio
38;A;infuriato;forchetta;23;F;DX;830;infuriato
38;A;paletta;collisione;23;F;DX;1997;collisione
38;A;dollaro;utile;23;F;DX;1112;utile
38;A;finestra;triste;23;F;DX;838;triste
38;A;abito;solenne;23;F;DX;1268;solenne
38;A;intelletto;idrante;23;F;DX;867;intelletto
38;A;grato;abbraccio;23;F;DX;1398;grato
38;A;natale;albero;23;F;DX;945;natale
38;A;magnifico;zanzara;23;F;DX;1306;magnifico
38;A;intimo;mistico;23;F;DX;1127;mistico
38;A;disprezzo;sorriso;23;F;DX;1311;disprezzo
38;A;laureato;dio;23;F;DX;1863;dio
38;A;orecchio;disturbare;23;F;DX;1548;disturbare
38;A;incidente;colpa;23;F;DX;1993;colpa
38;A;mercato;vantaggio;23;F;DX;2792;vantaggio
38;A;cane;cortese;23;F;DX;1543;cortese
38;A;ulivo;ambizione;23;F;DX;1806;ambizione
38;A;gatto;spaventato;23;F;DX;759;spaventato
38;A;montagna;codardo;23;F;DX;1282;codardo
38;A;grezzo;barile;23;F;DX;1147;grezzo
38;A;opzione;giacca;23;F;DX;1463;opzione
38;A;dentista;fiducioso;23;F;DX;1794;fiducioso
38;A;febbre;pino;23;F;DX;1343;febbre
38;A;mobilita;gomma;23;F;DX;878;mobilita
38;A;facile;morbido;23;F;DX;998;facile
38;A;elefante;innocente;23;F;DX;750;innocente
38;A;leggenda;scala;23;F;DX;959;leggenda
38;A;rasoio;stritolare;23;F;DX;2359;stritolare
38;A;ostile;nuvoloso;23;F;DX;692;ostile
38;A;deforme;tronco;23;F;DX;878;deforme
38;A;bocca;riverente;23;F;DX;893;riverente
38;A;aereo;allerta;23;F;DX;1245;allerta
38;A;ispirato;geranio;23;F;DX;1543;ispirato
38;A;rancido;insalata;23;F;DX;710;rancido
38;A;tavolo;pressione;23;F;DX;1742;pressione
38;A;maglia;vincere;23;F;DX;675;vincere
38;A;musica;violino;23;F;DX;1545;musica
38;A;ricatto;schiaffo;23;F;DX;1493;ricatto
38;A;camera;cortesia;23;F;DX;1026;cortesia
38;A;burro;tenero;23;F;DX;889;tenero
38;A;carcere;pena;23;F;DX;941;pena
38;A;vittoria;ombrello;23;F;DX;896;vittoria
38;A;guarire;ospedale;23;F;DX;948;guarire
38;A;coltello;demonio;23;F;DX;896;demonio
38;A;elegante;felpa;23;F;DX;1048;elegante
38;A;riparato;tenda;23;F;DX;1293;riparato
38;A;cavallo;arte;23;F;DX;806;arte
38;A;annoiato;mestolo;23;F;DX;800;annoiato
38;A;farfalla;fantasia;23;F;DX;879;fantasia
38;A;fetido;calza;23;F;DX;1099;fetido
38;A;avventura;vacanza;23;F;DX;1044;avventura
38;A;stanco;divano;23;F;DX;846;stanco
38;A;ottimismo;profumo;23;F;DX;879;ottimismo
38;A;brutale;miele;23;F;DX;2512;brutale
38;A;diavolo;prigione;23;F;DX;927;diavolo
38;A;caos;quaderno;23;F;DX;994;caos
38;A;causa;stomaco;23;F;DX;962;causa
38;A;infedele;sposa;23;F;DX;757;infedele
38;A;giocattolo;insipido;23;F;DX;941;insipido
38;A;assediato;ferito;23;F;DX;744;assediato
38;A;idiota;scimmia;23;F;DX;661;idiota
38;A;crepuscolo;orologio;23;F;DX;1043;crepuscolo
38;A;maniaco;ossessione;23;F;DX;878;ossessione
38;A;frigido;forcina;23;F;DX;1065;frigido
38;A;estasi;sughero;23;F;DX;894;estasi
38;A;puzza;stufa;23;F;DX;1047;puzza
38;A;vaso;gloria;23;F;DX;1164;gloria
38;A;occhio;inganno;23;F;DX;862;inganno
38;A;piatto;insipido;23;F;DX;911;insipido
38;A;tromba;potenza;23;F;DX;1247;potenza
38;A;poesia;penna;23;F;DX;1278;poesia
38;A;grave;caviglia;23;F;DX;1216;grave
38;A;lavare;attivare;23;F;DX;1019;attivare
38;A;bicicletta;passione;23;F;DX;862;passione
38;A;prete;devoto;23;F;DX;965;devoto
39;B;pentola;mente;22;F;DX;975,5;pentola
39;B;appetitoso;pizza;22;F;DX;958,9;pizza
39;B;poesia;penna;22;F;DX;1176,5;penna
39;B;bicicletta;passione;22;F;DX;845,4;bicicletta
39;B;grezzo;barile;22;F;DX;1067,1;barile
39;B;precipizio;orrore;22;F;DX;1785,6;precipizio
39;B;rosso;bicchiere;22;F;DX;1043;bicchiere
39;B;caos;quaderno;22;F;DX;1158,8;quaderno
39;B;grato;abbraccio;22;F;DX;1882,8;abbraccio
39;B;genere;cioccolato;22;F;DX;1569,4;cioccolato
39;B;sfera;fase;22;F;DX;941,5;sfera
39;B;vetro;giustizia;22;F;DX;1163,7;vetro
39;B;guarire;ospedale;22;F;DX;1144,5;ospedale
39;B;libreria;spazio;22;F;DX;804,2;libreria
39;B;statua;audace;22;F;DX;816,5;statua
39;B;incidente;colpa;22;F;DX;1261,5;incidente
39;B;paletta;collisione;22;F;DX;971;paletta
39;B;lenire;ferite;22;F;DX;2062,8;ferite
39;B;gatto;spaventato;22;F;DX;534,3;gatto
39;B;coltello;demonio;22;F;DX;1043,5;coltello
39;B;intelletto;idrante;22;F;DX;1275,9;idrante
39;B;cappello;rovente;22;F;DX;720,4;cappello
39;B;scrivania;pensieroso;22;F;DX;663,2;scrivania
39;B;mercato;vantaggio;22;F;DX;1176;mercato
39;B;assediato;ferito;22;F;DX;2276,1;ferito
39;B;avventura;vacanza;22;F;DX;917,7;vacanza
39;B;veloce;vespa;22;F;DX;908,4;vespa
39;B;frigido;forcina;22;F;DX;1104,3;forcina
39;B;fetido;calza;22;F;DX;917,2;calza
39;B;gattino;dettaglio;22;F;DX;1009,3;gattino
39;B;umano;morale;22;F;DX;1292,6;umano
39;B;intimo;mistico;22;F;DX;1516,1;intimo
39;B;meraviglia;cornice;22;F;DX;941,9;cornice
39;B;infuriato;forchetta;22;F;DX;783,1;forchetta
39;B;latte;fetore;22;F;DX;761;latte
39;B;atletica;scarpa;22;F;DX;1240,8;scarpa
39;B;caramella;melodia;22;F;DX;1034,8;caramella
39;B;insolente;vasca;22;F;DX;1041,9;vasca
39;B;eccellenza;diamante;22;F;DX;908,6;diamante
39;B;puzza;stufa;22;F;DX;1091,8;stufa
39;B;asilo;motivo;22;F;DX;934,3;asilo
39;B;sedile;agile;22;F;DX;737,1;sedile
39;B;magnifico;zanzara;22;F;DX;853,3;zanzara
39;B;corrotto;gonna;22;F;DX;1158;gonna
39;B;ulivo;ambizione;22;F;DX;854,9;ulivo
39;B;ispirato;geranio;22;F;DX;1272,7;geranio
39;B;lavare;attivare;22;F;DX;1408,5;lavare
39;B;stanco;divano;22;F;DX;2208,7;divano
39;B;carcere;pena;22;F;DX;1985,6;carcere
39;B;dentista;fiducioso;22;F;DX;1211;dentista
39;B;leggenda;scala;22;F;DX;983,3;scala
39;B;giardino;salute;22;F;DX;1252,4;giardino
39;B;musica;violino;22;F;DX;1080;violino
39;B;febbre;pino;22;F;DX;845,6;pino
39;B;riparato;tenda;22;F;DX;897,2;tenda
39;B;buio;balcone;22;F;DX;896,1;balcone
39;B;immorale;attrezzo;22;F;DX;1059,1;attrezzo
39;B;maniaco;ossessione;22;F;DX;1394,9;maniaco
39;B;natale;albero;22;F;DX;1302,3;albero
39;B;infedele;sposa;22;F;DX;1740,1;sposa
39;B;pianta;saggio;22;F;DX;1375,1;pianta
39;B;scarafaggio;orribile;22;F;DX;834;scarafaggio
39;B;prestigio;lusso;22;F;DX;1936,8;lusso
39;B;facile;morbido;22;F;DX;2626,6;morbido
39;B;giocattolo;insipido;22;F;DX;584,2;giocattolo
39;B;muscoloso;debole;22;F;DX;1499,8;muscoloso
39;B;miracolo;applauso;22;F;DX;1226,7;applauso
39;B;orecchio;disturbare;22;F;DX;610,3;orecchio
39;B;specchio;spirito;22;F;DX;919,1;specchio
39;B;prete;devoto;22;F;DX;1199,4;prete
39;B;disprezzo;sorriso;22;F;DX;957,4;sorriso
39;B;laureato;dio;22;F;DX;1328,8;laureato
39;B;abito;solenne;22;F;DX;843,1;abito
39;B;elegante;felpa;22;F;DX;1231,3;felpa
39;B;idiota;scimmia;22;F;DX;791;scimmia
39;B;opzione;giacca;22;F;DX;959;giacca
39;B;poltrona;fiducia;22;F;DX;858,5;poltrona
39;B;tromba;potenza;22;F;DX;959,9;tromba
39;B;fastidio;naso;22;F;DX;908,6;naso
39;B;gomito;astio;22;F;DX;1176,1;gomito
39;B;montagna;codardo;22;F;DX;1025,5;montagna
39;B;grave;caviglia;22;F;DX;927,1;caviglia
39;B;vaso;gloria;22;F;DX;846,7;vaso
39;B;annoiato;mestolo;22;F;DX;1262,1;mestolo
39;B;rancido;insalata;22;F;DX;1469,7;insalata
39;B;mobilita;gomma;22;F;DX;1241,2;gomma
39;B;causa;stomaco;22;F;DX;1668,6;stomaco
39;B;paralisi;sedia;22;F;DX;1053,9;sedia
39;B;cavallo;arte;22;F;DX;1148,4;cavallo
39;B;ottimismo;profumo;22;F;DX;826,2;profumo
39;B;deforme;tronco;22;F;DX;893,8;tronco
39;B;camera;cortesia;22;F;DX;671,6;camera
39;B;elefante;innocente;22;F;DX;852,2;elefante
39;B;ostile;nuvoloso;22;F;DX;1060,4;nuvoloso
39;B;tavolo;pressione;22;F;DX;603,6;tavolo
39;B;pugnale;fortuito;22;F;DX;858,8;pugnale
39;B;freddo;cappotto;22;F;DX;1047,9;cappotto
39;B;aereo;allerta;22;F;DX;779;aereo
39;B;dono;perspicacia;22;F;DX;1610,5;dono
39;B;finestra;triste;22;F;DX;1026,1;finestra
39;B;evidente;serbatoio;22;F;DX;1096,8;serbatoio
39;B;onore;vino;22;F;DX;1590;vino
39;B;brutale;miele;22;F;DX;825,2;miele
39;B;bocca;riverente;22;F;DX;726,5;bocca
39;B;estasi;sughero;22;F;DX;1471;sughero
39;B;rasoio;stritolare;22;F;DX;789,9;rasoio
39;B;vittoria;ombrello;22;F;DX;995,2;ombrello
39;B;cane;cortese;22;F;DX;891,2;cane
39;B;piatto;insipido;22;F;DX;772,2;piatto
39;B;dollaro;utile;22;F;DX;873,4;dollaro
39;B;lussuria;prateria;22;F;DX;2064,6;prateria
39;B;occhio;inganno;22;F;DX;935,2;occhio
39;B;farfalla;fantasia;22;F;DX;766,5;farfalla
39;B;maglia;vincere;22;F;DX;1183,4;maglia
39;B;crepuscolo;orologio;22;F;DX;1354,3;orologio
40;A;dormire;paradiso;21;F;DX;1949,6;paradiso
40;A;puzza;stufa;21;F;DX;1704,1;puzza
40;A;rancido;insalata;21;F;DX;1062,5;rancido
40;A;paralisi;sedia;21;F;DX;1157,6;paralisi
40;A;maglia;vincere;21;F;DX;1388,4;vincere
40;A;muscoloso;debole;21;F;DX;1861,8;debole
40;A;onore;vino;21;F;DX;904,9;onore
40;A;brutale;miele;21;F;DX;1388,1;brutale
40;A;giardino;salute;21;F;DX;1474,6;salute
40;A;specchio;spirito;21;F;DX;1162;spirito
40;A;lenire;ferite;21;F;DX;1050,5;lenire
40;A;cappello;rovente;21;F;DX;1240,3;rovente
40;A;mercato;vantaggio;21;F;DX;2574,5;vantaggio
40;A;fastidio;naso;21;F;DX;866;fastidio
40;A;deforme;tronco;21;F;DX;1101,2;deforme
40;A;pugnale;fortuito;21;F;DX;1251,4;fortuito
40;A;appetitoso;pizza;21;F;DX;1195,7;appetitoso
40;A;attico;modesto;21;F;DX;1220,4;modesto
40;A;carcere;pena;21;F;DX;1753,5;pena
40;A;musica;violino;21;F;DX;2053,2;musica
40;A;tavolo;pressione;21;F;DX;1504,6;pressione
40;A;prestigio;lusso;21;F;DX;1140;prestigio
40;A;sedile;agile;21;F;DX;1047,6;agile
40;A;magnifico;zanzara;21;F;DX;1378,7;magnifico
40;A;poltrona;fiducia;21;F;DX;1051;fiducia
40;A;cavallo;arte;21;F;DX;1346,2;arte
40;A;scrivania;pensieroso;21;F;DX;1027,2;pensieroso
40;A;orecchio;disturbare;21;F;DX;1382,4;disturbare
40;A;occhio;inganno;21;F;DX;1378;inganno
40;A;ricatto;schiaffo;21;F;DX;1500;ricatto
40;A;ostile;nuvoloso;21;F;DX;2750,6;ostile
40;A;febbre;pino;21;F;DX;1279;febbre
40;A;dentista;fiducioso;21;F;DX;838,7;fiducioso
40;A;assediato;ferito;21;F;DX;2060,2;assediato
40;A;estasi;sughero;21;F;DX;2198,1;estasi
40;A;umano;morale;21;F;DX;1635,5;morale
40;A;camera;cortesia;21;F;DX;1104,1;cortesia
40;A;finestra;triste;21;F;DX;739,1;triste
40;A;giocattolo;insipido;21;F;DX;1011,2;insipido
40;A;abito;solenne;21;F;DX;1459;solenne
40;A;infedele;sposa;21;F;DX;903,4;infedele
40;A;prete;devoto;21;F;DX;1134;devoto
40;A;bicicletta;passione;21;F;DX;836,7;passione
40;A;natale;albero;21;F;DX;1496,6;natale
40;A;burro;tenero;21;F;DX;1070,4;tenero
40;A;vaso;gloria;21;F;DX;1335,5;gloria
40;A;evidente;serbatoio;21;F;DX;1882,8;evidente
40;A;opzione;giacca;21;F;DX;812,2;opzione
40;A;coltello;demonio;21;F;DX;1210,5;demonio
40;A;caos;quaderno;21;F;DX;836,5;caos
40;A;immorale;attrezzo;21;F;DX;1122,4;immorale
40;A;ispirato;geranio;21;F;DX;1112,4;ispirato
40;A;eccellenza;diamante;21;F;DX;1278,3;eccellenza
40;A;caramella;melodia;21;F;DX;896,4;melodia
40;A;fetido;calza;21;F;DX;949,7;fetido
40;A;gattino;dettaglio;21;F;DX;959,6;dettaglio
40;A;guarire;ospedale;21;F;DX;1232,1;guarire
40;A;disprezzo;sorriso;21;F;DX;1147,2;disprezzo
40;A;gomito;astio;21;F;DX;1120,2;astio
40;A;precipizio;orrore;21;F;DX;1081;orrore
40;A;corrotto;gonna;21;F;DX;1513,7;corrotto
40;A;miracolo;applauso;21;F;DX;886;miracolo
40;A;maniaco;ossessione;21;F;DX;1194,1;ossessione
40;A;avventura;vacanza;21;F;DX;868,7;avventura
40;A;lavare;attivare;21;F;DX;1599,5;attivare
40;A;aereo;allerta;21;F;DX;947,3;allerta
40;A;riparato;tenda;21;F;DX;1371,6;riparato
40;A;vetro;giustizia;21;F;DX;834,2;giustizia
40;A;veloce;vespa;21;F;DX;1621;veloce
40;A;grezzo;barile;21;F;DX;2358,6;grezzo
40;A;scarafaggio;orribile;21;F;DX;1234,6;orribile
40;A;gatto;spaventato;21;F;DX;727;spaventato
40;A;cane;cortese;21;F;DX;939,3;cortese
40;A;poesia;penna;21;F;DX;1689,9;poesia
40;A;idiota;scimmia;21;F;DX;1282,5;idiota
40;A;bocca;riverente;21;F;DX;1311,8;riverente
40;A;pianta;saggio;21;F;DX;2682,2;saggio
40;A;elefante;innocente;21;F;DX;2095,9;innocente
40;A;sfera;fase;21;F;DX;1008,8;fase
40;A;facile;morbido;21;F;DX;1419,6;facile
40;A;ulivo;ambizione;21;F;DX;1068,6;ambizione
40;A;insolente;vasca;21;F;DX;884,4;insolente
40;A;pentola;mente;21;F;DX;863,3;mente
40;A;infuriato;forchetta;21;F;DX;1193,7;infuriato
40;A;annoiato;mestolo;21;F;DX;1354,3;annoiato
40;A;genere;cioccolato;21;F;DX;1216,3;genere
40;A;latte;fetore;21;F;DX;1065;fetore
40;A;ottimismo;profumo;21;F;DX;1477,9;ottimismo
40;A;atletica;scarpa;21;F;DX;1966,2;atletica
40;A;laureato;dio;21;F;DX;1450,9;dio
40;A;farfalla;fantasia;21;F;DX;1416,4;fantasia
40;A;vittoria;ombrello;21;F;DX;1714,6;vittoria
40;A;libreria;spazio;21;F;DX;1213,7;spazio
40;A;montagna;codardo;21;F;DX;1254,3;codardo
40;A;tromba;potenza;21;F;DX;1845,3;potenza
40;A;stanco;divano;21;F;DX;908,9;stanco
40;A;rasoio;stritolare;21;F;DX;1964,8;stritolare
40;A;crepuscolo;orologio;21;F;DX;2519,6;crepuscolo
40;A;asilo;motivo;21;F;DX;1164,2;motivo
40;A;lussuria;prateria;21;F;DX;1181,7;lussuria
40;A;causa;stomaco;21;F;DX;1012,3;causa
40;A;frigido;forcina;21;F;DX;1414;frigido
40;A;freddo;cappotto;21;F;DX;1151,5;freddo
40;A;grave;caviglia;21;F;DX;1563,3;grave
40;A;piatto;insipido;21;F;DX;1455;insipido
40;A;mobilita;gomma;21;F;DX;1078,4;mobilita
40;A;statua;audace;21;F;DX;1186,3;audace
41;B;febbre;pino;23;M;DX;1664,2;pino
41;B;abito;solenne;23;M;DX;1194,8;abito
41;B;infuriato;forchetta;23;M;DX;710,1;forchetta
41;B;specchio;spirito;23;M;DX;879,7;specchio
41;B;lussuria;prateria;23;M;DX;754,3;prateria
41;B;prete;devoto;23;M;DX;801,1;prete
41;B;grato;abbraccio;23;M;DX;1962,2;abbraccio
41;B;orecchio;disturbare;23;M;DX;770,5;orecchio
41;B;genere;cioccolato;23;M;DX;1040,6;cioccolato
41;B;intelletto;idrante;23;M;DX;1476;idrante
41;B;latte;fetore;23;M;DX;910,9;latte
41;B;sfera;fase;23;M;DX;1072;sfera
41;B;aereo;allerta;23;M;DX;1112,1;aereo
41;B;facile;morbido;23;M;DX;1483,8;morbido
41;B;crepuscolo;orologio;23;M;DX;1836;orologio
41;B;statua;audace;23;M;DX;619,1;statua
41;B;grave;caviglia;23;M;DX;665,6;caviglia
41;B;ottimismo;profumo;23;M;DX;749,7;profumo
41;B;scarafaggio;orribile;23;M;DX;933,3;scarafaggio
41;B;riparato;tenda;23;M;DX;660,5;tenda
41;B;causa;stomaco;23;M;DX;1753,4;stomaco
41;B;brutale;miele;23;M;DX;812,2;miele
41;B;disprezzo;sorriso;23;M;DX;1640,2;sorriso
41;B;ispirato;geranio;23;M;DX;1483,7;geranio
41;B;attico;modesto;23;M;DX;1063,7;attico
41;B;infedele;sposa;23;M;DX;880,2;sposa
41;B;coltello;demonio;23;M;DX;977,8;coltello
41;B;diavolo;prigione;23;M;DX;530,8;prigione
41;B;rasoio;stritolare;23;M;DX;962,6;rasoio
41;B;musica;violino;23;M;DX;720,5;violino
41;B;intimo;mistico;23;M;DX;1801,3;intimo
41;B;lenire;ferite;23;M;DX;866,4;ferite
41;B;grezzo;barile;23;M;DX;643,9;barile
41;B;occhio;inganno;23;M;DX;1305,1;occhio
41;B;fetido;calza;23;M;DX;861,9;calza
41;B;elefante;innocente;23;M;DX;1397,2;elefante
41;B;immorale;attrezzo;23;M;DX;1171,2;attrezzo
41;B;gattino;dettaglio;23;M;DX;727,9;gattino
41;B;annoiato;mestolo;23;M;DX;1536,1;mestolo
41;B;miracolo;applauso;23;M;DX;1118,5;applauso
41;B;appetitoso;pizza;23;M;DX;1615,9;pizza
41;B;caos;quaderno;23;M;DX;1193,1;quaderno
41;B;montagna;codardo;23;M;DX;911,6;montagna
41;B;burro;tenero;23;M;DX;853,8;burro
41;B;elegante;felpa;23;M;DX;728,2;felpa
41;B;dentista;fiducioso;23;M;DX;669,5;dentista
41;B;onore;vino;23;M;DX;941;vino
41;B;deforme;tronco;23;M;DX;1052,5;tronco
41;B;carcere;pena;23;M;DX;1299,2;carcere
41;B;frigido;forcina;23;M;DX;1893,9;forcina
41;B;opzione;giacca;23;M;DX;654;giacca
41;B;poesia;penna;23;M;DX;1399,1;penna
41;B;scrivania;pensieroso;23;M;DX;821,5;scrivania
41;B;stanco;divano;23;M;DX;814,8;divano
41;B;meraviglia;cornice;23;M;DX;1349,5;cornice
41;B;assediato;ferito;23;M;DX;1435,4;ferito
41;B;cappello;rovente;23;M;DX;1527,2;cappello
41;B;evidente;serbatoio;23;M;DX;1633,9;serbatoio
41;B;asilo;motivo;23;M;DX;946,4;asilo
41;B;ostile;nuvoloso;23;M;DX;925,5;nuvoloso
41;B;piatto;insipido;23;M;DX;716,6;piatto
41;B;paralisi;sedia;23;M;DX;978,8;sedia
41;B;buio;balcone;23;M;DX;938,9;balcone
41;B;cane;cortese;23;M;DX;885,7;cane
41;B;natale;albero;23;M;DX;1345;albero
41;B;freddo;cappotto;23;M;DX;1026,2;cappotto
41;B;camera;cortesia;23;M;DX;1285,4;camera
41;B;mobilita;gomma;23;M;DX;955,3;gomma
41;B;giardino;salute;23;M;DX;936,5;giardino
41;B;atletica;scarpa;23;M;DX;596,7;scarpa
41;B;finestra;triste;23;M;DX;827,9;finestra
41;B;tavolo;pressione;23;M;DX;1020,9;tavolo
41;B;ricatto;schiaffo;23;M;DX;1614,2;schiaffo
41;B;bocca;riverente;23;M;DX;852,9;bocca
41;B;paletta;collisione;23;M;DX;1143,8;paletta
41;B;idiota;scimmia;23;M;DX;517,5;scimmia
41;B;corrotto;gonna;23;M;DX;656,7;gonna
41;B;fastidio;naso;23;M;DX;1018,3;naso
41;B;precipizio;orrore;23;M;DX;835,8;precipizio
41;B;insolente;vasca;23;M;DX;1555,1;vasca
41;B;veloce;vespa;23;M;DX;834,9;vespa
41;B;gomito;astio;23;M;DX;1368;gomito
41;B;bicicletta;passione;23;M;DX;618,7;bicicletta
41;B;ulivo;ambizione;23;M;DX;1250,7;ulivo
41;B;maglia;vincere;23;M;DX;1664,8;maglia
41;B;caramella;melodia;23;M;DX;1027;caramella
41;B;dono;perspicacia;23;M;DX;1077,6;dono
41;B;puzza;stufa;23;M;DX;949,5;stufa
41;B;rancido;insalata;23;M;DX;1134;insalata
41;B;pianta;saggio;23;M;DX;845,2;pianta
41;B;eccellenza;diamante;23;M;DX;1400,9;diamante
41;B;pentola;mente;23;M;DX;726,3;pentola
41;B;muscoloso;debole;23;M;DX;1155,4;muscoloso
41;B;avventura;vacanza;23;M;DX;627,8;vacanza
41;B;estasi;sughero;23;M;DX;816,5;sughero
41;B;vetro;giustizia;23;M;DX;927,8;vetro
41;B;rosso;bicchiere;23;M;DX;1184,5;bicchiere
41;B;pugnale;fortuito;23;M;DX;880,4;pugnale
41;B;poltrona;fiducia;23;M;DX;1020,6;poltrona
41;B;magnifico;zanzara;23;M;DX;857;zanzara
41;B;libreria;spazio;23;M;DX;918,9;libreria
41;B;guarire;ospedale;23;M;DX;577,1;ospedale
41;B;sedile;agile;23;M;DX;776;sedile
41;B;gatto;spaventato;23;M;DX;930,2;gatto
41;B;giocattolo;insipido;23;M;DX;826,3;giocattolo
41;B;lavare;attivare;23;M;DX;1216,1;lavare
41;B;incidente;colpa;23;M;DX;1421,7;incidente
41;B;umano;morale;23;M;DX;1045,1;umano
41;B;dollaro;utile;23;M;DX;888,8;dollaro
41;B;tromba;potenza;23;M;DX;1011,6;tromba
41;B;mercato;vantaggio;23;M;DX;927,9;mercato
41;B;leggenda;scala;23;M;DX;1033,9;scala
41;B;farfalla;fantasia;23;M;DX;894,6;farfalla
42;B;scrivania;pensieroso;24;F;DX;1716,5;scrivania
42;B;caramella;melodia;24;F;DX;2161,3;caramella
42;B;deforme;tronco;24;F;DX;1861,9;tronco
42;B;mercato;vantaggio;24;F;DX;2250,5;mercato
42;B;ispirato;geranio;24;F;DX;2005,7;geranio
42;B;pugnale;fortuito;24;F;DX;2071,1;pugnale
42;B;sedile;agile;24;F;DX;1659,1;sedile
42;B;ulivo;ambizione;24;F;DX;943,4;ulivo
42;B;cappello;rovente;24;F;DX;687,9;cappello
42;B;dentista;fiducioso;24;F;DX;1655,7;dentista
42;B;annoiato;mestolo;24;F;DX;2866,6;mestolo
42;B;stanco;divano;24;F;DX;1749,3;divano
42;B;infedele;sposa;24;F;DX;1051,5;sposa
42;B;avventura;vacanza;24;F;DX;2591;vacanza
42;B;specchio;spirito;24;F;DX;844,8;specchio
42;B;occhio;inganno;24;F;DX;2121,6;occhio
42;B;statua;audace;24;F;DX;1126,7;statua
42;B;dono;perspicacia;24;F;DX;1060,8;dono
42;B;gattino;dettaglio;24;F;DX;817,9;gattino
42;B;tavolo;pressione;24;F;DX;1094,5;tavolo
42;B;umano;morale;24;F;DX;1242,3;umano
42;B;leggenda;scala;24;F;DX;1184,1;scala
42;B;elegante;felpa;24;F;DX;1829,5;felpa
42;B;crepuscolo;orologio;24;F;DX;1388;orologio
42;B;infuriato;forchetta;24;F;DX;2246,4;forchetta
42;B;assediato;ferito;24;F;DX;1967;ferito
42;B;abito;solenne;24;F;DX;1700,6;abito
42;B;guarire;ospedale;24;F;DX;1252,8;ospedale
