correct	correct_response	count_exp_sequence	leksikalnost	rec	response	response_time	trial_number	naziv_fajla	exp_title
1	1	131	rec	KUĆNOM	1	508	29	subject-81.csv	PRIDEVI_A
1	1	132	rec	NEZNANOG	1	498	52	subject-81.csv	PRIDEVI_A
1	1	133	rec	ČELIČNOG	1	578	7	subject-81.csv	PRIDEVI_A
1	1	134	rec	STRUČNOJ	1	614	87	subject-81.csv	PRIDEVI_A
1	3	135	pseudorec	DURAVOM	3	624	156	subject-81.csv	PRIDEVI_A
0	3	136	pseudorec	HAČNOJ	1	443	182	subject-81.csv	PRIDEVI_A
1	3	137	pseudorec	UHTIVOJ	3	1025	190	subject-81.csv	PRIDEVI_A
1	3	138	pseudorec	NECNOJ	3	681	177	subject-81.csv	PRIDEVI_A
1	3	139	pseudorec	FELENOM	3	571	172	subject-81.csv	PRIDEVI_A
1	1	140	rec	RADOSNOG	1	564	70	subject-81.csv	PRIDEVI_A
1	1	141	rec	JAKOJ	1	451	24	subject-81.csv	PRIDEVI_A
0	3	142	pseudorec	MUŽIVOG	1	679	118	subject-81.csv	PRIDEVI_A
1	1	143	rec	STRAŠNOM	1	476	86	subject-81.csv	PRIDEVI_A
1	1	144	rec	REDOVNOG	1	486	73	subject-81.csv	PRIDEVI_A
1	3	145	pseudorec	ŠODNOM	3	586	160	subject-81.csv	PRIDEVI_A
1	3	146	pseudorec	FLABOJ	3	545	208	subject-81.csv	PRIDEVI_A
1	1	147	rec	ČVRSTOM	1	425	11	subject-81.csv	PRIDEVI_A
0	1	148	rec	NISKOM	3	401	53	subject-81.csv	PRIDEVI_A
1	3	149	pseudorec	NUSIVOG	3	626	138	subject-81.csv	PRIDEVI_A
0	3	150	pseudorec	RILEMOG	1	531	113	subject-81.csv	PRIDEVI_A
1	3	151	pseudorec	ZORAVOG	3	583	119	subject-81.csv	PRIDEVI_A
1	3	152	pseudorec	SUČENOM	3	818	169	subject-81.csv	PRIDEVI_A
1	1	153	rec	LAŽNOM	1	433	32	subject-81.csv	PRIDEVI_A
1	3	154	pseudorec	TORNOG	3	476	141	subject-81.csv	PRIDEVI_A
0	1	155	rec	JUŽNOG	3	348	25	subject-81.csv	PRIDEVI_A
1	3	156	pseudorec	OSKENOJ	3	517	198	subject-81.csv	PRIDEVI_A
1	1	157	rec	SLIČNOM	1	505	80	subject-81.csv	PRIDEVI_A
0	1	158	rec	TEHNIČKOJ	3	448	93	subject-81.csv	PRIDEVI_A
1	3	159	pseudorec	ZEGENOJ	3	504	207	subject-81.csv	PRIDEVI_A
0	3	160	pseudorec	SOROKOG	1	533	107	subject-81.csv	PRIDEVI_A
0	1	161	rec	ZLATNOJ	3	434	105	subject-81.csv	PRIDEVI_A
1	1	162	rec	OTVORENOG	1	536	58	subject-81.csv	PRIDEVI_A
1	1	163	rec	MALENOM	1	453	35	subject-81.csv	PRIDEVI_A
1	3	164	pseudorec	VILAVOM	3	610	165	subject-81.csv	PRIDEVI_A
1	1	165	rec	PROKLETOJ	1	458	69	subject-81.csv	PRIDEVI_A
1	3	166	pseudorec	NORAVOM	3	950	158	subject-81.csv	PRIDEVI_A
1	3	167	pseudorec	ČILKOM	3	751	155	subject-81.csv	PRIDEVI_A
1	1	168	rec	POVOLJNOJ	1	520	63	subject-81.csv	PRIDEVI_A
1	1	169	rec	ŽIVOTNOM	1	534	104	subject-81.csv	PRIDEVI_A
1	3	170	pseudorec	KUJANOG	3	670	127	subject-81.csv	PRIDEVI_A
1	1	171	rec	VAŽNOG	1	455	97	subject-81.csv	PRIDEVI_A
1	1	172	rec	GORKOM	1	471	20	subject-81.csv	PRIDEVI_A
1	1	173	rec	NAUČNOM	1	486	44	subject-81.csv	PRIDEVI_A
1	1	174	rec	UMORNOM	1	392	95	subject-81.csv	PRIDEVI_A
1	3	175	pseudorec	TENOKOG	3	535	140	subject-81.csv	PRIDEVI_A
1	3	176	pseudorec	LOZANOG	3	457	137	subject-81.csv	PRIDEVI_A
1	1	177	rec	PRIVREDNOG	1	478	67	subject-81.csv	PRIDEVI_A
1	3	178	pseudorec	VURNOG	3	476	117	subject-81.csv	PRIDEVI_A
1	3	179	pseudorec	TIROKOJ	3	489	201	subject-81.csv	PRIDEVI_A
1	3	180	pseudorec	LOTIVOM	3	493	144	subject-81.csv	PRIDEVI_A
0	1	181	rec	DESNOG	3	490	13	subject-81.csv	PRIDEVI_A
1	3	182	pseudorec	RELENOG	3	505	136	subject-81.csv	PRIDEVI_A
1	3	183	pseudorec	ŽUNAVOM	3	526	147	subject-81.csv	PRIDEVI_A
1	3	184	pseudorec	NELAHOJ	3	491	186	subject-81.csv	PRIDEVI_A
1	1	185	rec	SJAJNOJ	1	759	78	subject-81.csv	PRIDEVI_A
1	3	186	pseudorec	MISANOG	3	623	108	subject-81.csv	PRIDEVI_A
1	3	187	pseudorec	LJITKOM	3	403	173	subject-81.csv	PRIDEVI_A
0	3	188	pseudorec	ČUPAKOM	1	414	167	subject-81.csv	PRIDEVI_A
1	1	189	rec	PRLJAVOM	1	575	68	subject-81.csv	PRIDEVI_A
1	1	190	rec	NEVIDLJIVOG	1	565	49	subject-81.csv	PRIDEVI_A
1	3	191	pseudorec	BLETANOJ	3	523	212	subject-81.csv	PRIDEVI_A
1	1	192	rec	ATOMSKOG	1	601	1	subject-81.csv	PRIDEVI_A
1	3	193	pseudorec	FLAKOJ	3	485	192	subject-81.csv	PRIDEVI_A
1	3	194	pseudorec	SILKIMOG	3	479	133	subject-81.csv	PRIDEVI_A
0	3	195	pseudorec	NIROVOJ	1	469	195	subject-81.csv	PRIDEVI_A
1	1	196	rec	DUBOKOG	1	415	16	subject-81.csv	PRIDEVI_A
0	1	197	rec	MUZIČKOG	3	489	43	subject-81.csv	PRIDEVI_A
0	1	198	rec	OGROMNOJ	3	216	57	subject-81.csv	PRIDEVI_A
1	3	199	pseudorec	NOLENOG	3	186	112	subject-81.csv	PRIDEVI_A
1	1	200	rec	GORSKOJ	1	342	21	subject-81.csv	PRIDEVI_A
0	1	201	rec	OBIČNOG	3	385	55	subject-81.csv	PRIDEVI_A
0	3	202	pseudorec	PITOROM	1	344	166	subject-81.csv	PRIDEVI_A
0	3	203	pseudorec	KISAVOM	1	430	153	subject-81.csv	PRIDEVI_A
0	3	204	pseudorec	FRKENOJ	1	294	206	subject-81.csv	PRIDEVI_A
1	3	205	pseudorec	SULNOM	3	584	150	subject-81.csv	PRIDEVI_A
0	1	206	rec	POZNATOG	3	393	64	subject-81.csv	PRIDEVI_A
1	3	207	pseudorec	BLANOJ	3	551	202	subject-81.csv	PRIDEVI_A
0	3	208	pseudorec	NETERNOJ	1	400	194	subject-81.csv	PRIDEVI_A
1	3	209	pseudorec	TILBINOJ	3	411	210	subject-81.csv	PRIDEVI_A
0	3	210	pseudorec	MILATOG	1	537	131	subject-81.csv	PRIDEVI_A
1	3	211	pseudorec	LOKAVOG	3	294	115	subject-81.csv	PRIDEVI_A
1	1	212	rec	FILMSKOJ	1	521	18	subject-81.csv	PRIDEVI_A
1	3	213	pseudorec	NISJOJ	3	452	191	subject-81.csv	PRIDEVI_A
1	1	214	rec	TANKOM	1	439	92	subject-81.csv	PRIDEVI_A
1	1	215	rec	NEŽNOJ	1	479	51	subject-81.csv	PRIDEVI_A
0	3	216	pseudorec	HURNOM	1	305	175	subject-81.csv	PRIDEVI_A
1	3	217	pseudorec	KLUSTOG	3	490	139	subject-81.csv	PRIDEVI_A
0	3	218	pseudorec	MORNOM	1	359	151	subject-81.csv	PRIDEVI_A
1	1	219	rec	GRADSKOG	1	699	22	subject-81.csv	PRIDEVI_A
0	3	220	pseudorec	SUVANOM	1	308	142	subject-81.csv	PRIDEVI_A
1	1	221	rec	SLAVNOG	1	414	79	subject-81.csv	PRIDEVI_A
1	1	222	rec	DRUŠTVENOJ	1	402	15	subject-81.csv	PRIDEVI_A
1	1	223	rec	BLISKOJ	1	433	3	subject-81.csv	PRIDEVI_A
0	3	224	pseudorec	OTKENOJ	1	370	196	subject-81.csv	PRIDEVI_A
1	1	225	rec	SVETSKOJ	1	591	90	subject-81.csv	PRIDEVI_A
1	1	226	rec	GLAVNOG	1	451	19	subject-81.csv	PRIDEVI_A
1	3	227	pseudorec	RIGONOG	3	499	128	subject-81.csv	PRIDEVI_A
0	1	228	rec	STALNOG	3	510	85	subject-81.csv	PRIDEVI_A
1	3	229	pseudorec	CUKAVOJ	3	491	181	subject-81.csv	PRIDEVI_A
1	1	230	rec	OZBILJNOM	1	405	59	subject-81.csv	PRIDEVI_A
1	1	231	rec	ŽALOSNOM	1	401	101	subject-81.csv	PRIDEVI_A
1	3	20	pseudorec	RIZANOM	3	746	143	subject-80.csv	PRIDEVI_C
1	3	21	pseudorec	KLAKNOJ	3	539	188	subject-80.csv	PRIDEVI_C
1	3	22	pseudorec	CUKAVOJ	3	496	181	subject-80.csv	PRIDEVI_C
1	3	23	pseudorec	DEMITOM	3	521	168	subject-80.csv	PRIDEVI_C
1	1	24	rec	ČUDNOG	1	591	9	subject-80.csv	PRIDEVI_C
1	3	25	pseudorec	GUJAFOJ	3	693	211	subject-80.csv	PRIDEVI_C
1	3	26	pseudorec	BLETANOJ	3	560	212	subject-80.csv	PRIDEVI_C
1	1	27	rec	REDOVNOM	1	746	73	subject-80.csv	PRIDEVI_C
1	3	28	pseudorec	LAPANOJ	3	662	197	subject-80.csv	PRIDEVI_C
1	1	29	rec	RADOSNOM	1	600	70	subject-80.csv	PRIDEVI_C
1	1	30	rec	MASOVNOG	1	479	36	subject-80.csv	PRIDEVI_C
1	1	31	rec	STAKLENOG	1	552	84	subject-80.csv	PRIDEVI_C
1	3	32	pseudorec	HUPENOJ	3	668	179	subject-80.csv	PRIDEVI_C
1	3	33	pseudorec	VURNOG	3	529	117	subject-80.csv	PRIDEVI_C
1	1	34	rec	OTVORENOM	1	464	58	subject-80.csv	PRIDEVI_C
1	3	35	pseudorec	MISANOG	3	1110	108	subject-80.csv	PRIDEVI_C
1	1	36	rec	ZNAČAJNOM	1	511	106	subject-80.csv	PRIDEVI_C
1	3	37	pseudorec	LURIVOG	3	514	116	subject-80.csv	PRIDEVI_C
1	3	38	pseudorec	LATNOG	3	677	134	subject-80.csv	PRIDEVI_C
1	1	39	rec	DESNOM	1	463	13	subject-80.csv	PRIDEVI_C
1	3	40	pseudorec	MORIVOM	3	584	148	subject-80.csv	PRIDEVI_C
1	3	41	pseudorec	SAŽNOJ	3	597	180	subject-80.csv	PRIDEVI_C
1	3	42	pseudorec	FUKAVOJ	3	518	187	subject-80.csv	PRIDEVI_C
1	1	43	rec	SEVERNOM	1	604	76	subject-80.csv	PRIDEVI_C
1	1	44	rec	OBIČNOM	1	779	55	subject-80.csv	PRIDEVI_C
1	3	45	pseudorec	ČILKOM	3	770	155	subject-80.csv	PRIDEVI_C
1	1	46	rec	KUĆNOJ	1	609	29	subject-80.csv	PRIDEVI_C
1	1	47	rec	STRUČNOG	1	561	87	subject-80.csv	PRIDEVI_C
1	1	48	rec	BLISKOG	1	573	3	subject-80.csv	PRIDEVI_C
1	1	49	rec	MRAČNOJ	1	597	41	subject-80.csv	PRIDEVI_C
1	3	50	pseudorec	TILBINOJ	3	493	210	subject-80.csv	PRIDEVI_C
1	3	51	pseudorec	URTIVOJ	3	656	199	subject-80.csv	PRIDEVI_C
1	3	52	pseudorec	DUMAVOG	3	506	109	subject-80.csv	PRIDEVI_C
1	3	53	pseudorec	UHTIVOJ	3	393	190	subject-80.csv	PRIDEVI_C
1	3	54	pseudorec	RISOKOM	3	621	149	subject-80.csv	PRIDEVI_C
1	1	55	rec	DNEVNOJ	1	541	14	subject-80.csv	PRIDEVI_C
1	3	56	pseudorec	TULAVOM	3	871	152	subject-80.csv	PRIDEVI_C
1	3	57	pseudorec	NOLENOG	3	559	112	subject-80.csv	PRIDEVI_C
1	1	58	rec	NEČUJNOM	1	600	46	subject-80.csv	PRIDEVI_C
1	1	59	rec	PRIRODNOG	1	590	66	subject-80.csv	PRIDEVI_C
1	3	60	pseudorec	ŠODNOM	3	462	160	subject-80.csv	PRIDEVI_C
1	1	61	rec	SLOBODNOG	1	587	81	subject-80.csv	PRIDEVI_C
1	1	62	rec	GORKOJ	1	562	20	subject-80.csv	PRIDEVI_C
1	1	63	rec	OZBILJNOJ	1	580	59	subject-80.csv	PRIDEVI_C
1	1	64	rec	ČUDESNOM	1	478	10	subject-80.csv	PRIDEVI_C
1	3	65	pseudorec	SIRANOG	3	627	129	subject-80.csv	PRIDEVI_C
1	3	66	pseudorec	NORAVOM	3	506	158	subject-80.csv	PRIDEVI_C
1	3	67	pseudorec	MILATOG	3	650	131	subject-80.csv	PRIDEVI_C
1	1	68	rec	GRADSKOM	1	536	22	subject-80.csv	PRIDEVI_C
1	3	69	pseudorec	KUJANOG	3	670	127	subject-80.csv	PRIDEVI_C
1	1	70	rec	NAUČNOJ	1	423	44	subject-80.csv	PRIDEVI_C
1	1	71	rec	PRIVREDNOM	1	777	67	subject-80.csv	PRIDEVI_C
1	3	72	pseudorec	SOROKOG	3	777	107	subject-80.csv	PRIDEVI_C
1	3	73	pseudorec	KILENOM	3	591	159	subject-80.csv	PRIDEVI_C
0	3	74	pseudorec	OTKENOJ	1	445	196	subject-80.csv	PRIDEVI_C
1	3	75	pseudorec	HAČNOJ	3	740	182	subject-80.csv	PRIDEVI_C
1	1	76	rec	ŽIVOTNOJ	1	587	104	subject-80.csv	PRIDEVI_C
1	3	77	pseudorec	KUDNOG	3	467	130	subject-80.csv	PRIDEVI_C
1	1	78	rec	VRELOM	1	671	100	subject-80.csv	PRIDEVI_C
1	1	79	rec	SMRTNOM	1	520	82	subject-80.csv	PRIDEVI_C
1	1	80	rec	SLAVNOM	1	565	79	subject-80.csv	PRIDEVI_C
1	3	81	pseudorec	TIROKOJ	3	558	201	subject-80.csv	PRIDEVI_C
1	3	82	pseudorec	KESANOM	3	543	145	subject-80.csv	PRIDEVI_C
1	1	83	rec	PRAVILNOJ	1	499	65	subject-80.csv	PRIDEVI_C
1	3	84	pseudorec	DORANOG	3	505	110	subject-80.csv	PRIDEVI_C
1	1	85	rec	VAŽNOM	1	457	97	subject-80.csv	PRIDEVI_C
1	3	86	pseudorec	NUSIVOG	3	512	138	subject-80.csv	PRIDEVI_C
1	3	87	pseudorec	PLOSTOM	3	567	164	subject-80.csv	PRIDEVI_C
1	3	88	pseudorec	FLABOJ	3	711	208	subject-80.csv	PRIDEVI_C
1	1	89	rec	KONAČNOJ	1	583	26	subject-80.csv	PRIDEVI_C
1	3	90	pseudorec	BUTOJ	3	495	209	subject-80.csv	PRIDEVI_C
1	3	91	pseudorec	DILAVOG	3	587	135	subject-80.csv	PRIDEVI_C
1	1	92	rec	POVOLJNOG	1	546	63	subject-80.csv	PRIDEVI_C
1	1	93	rec	NEŽNOG	1	522	51	subject-80.csv	PRIDEVI_C
1	1	94	rec	TANKOJ	1	746	92	subject-80.csv	PRIDEVI_C
1	1	95	rec	KRATKOM	1	521	28	subject-80.csv	PRIDEVI_C
1	3	96	pseudorec	PIKANOG	3	602	125	subject-80.csv	PRIDEVI_C
1	1	97	rec	ČITAVOJ	1	610	8	subject-80.csv	PRIDEVI_C
1	1	98	rec	NEBESKOG	1	691	45	subject-80.csv	PRIDEVI_C
1	3	99	pseudorec	RIROKOG	3	598	126	subject-80.csv	PRIDEVI_C
1	1	100	rec	PRLJAVOJ	1	515	68	subject-80.csv	PRIDEVI_C
1	1	101	rec	ZIMSKOM	1	498	103	subject-80.csv	PRIDEVI_C
1	1	102	rec	RATNOG	1	528	72	subject-80.csv	PRIDEVI_C
1	1	103	rec	LAKOM	1	574	31	subject-80.csv	PRIDEVI_C
1	1	104	rec	MORSKOM	1	713	40	subject-80.csv	PRIDEVI_C
1	1	105	rec	OGROMNOG	1	470	57	subject-80.csv	PRIDEVI_C
1	1	106	rec	NEMIRNOJ	1	741	47	subject-80.csv	PRIDEVI_C
1	1	107	rec	UPORNOG	1	547	96	subject-80.csv	PRIDEVI_C
1	3	108	pseudorec	LOKAVOG	3	536	115	subject-80.csv	PRIDEVI_C
1	1	109	rec	POSEBNOJ	1	466	62	subject-80.csv	PRIDEVI_C
1	1	110	rec	SLIČNOJ	1	710	80	subject-80.csv	PRIDEVI_C
1	1	111	rec	MUTNOG	1	589	42	subject-80.csv	PRIDEVI_C
1	3	112	pseudorec	NIROVOJ	3	755	195	subject-80.csv	PRIDEVI_C
1	1	113	rec	ŠUMSKOM	1	426	88	subject-80.csv	PRIDEVI_C
1	1	114	rec	DRUŠTVENOG	1	468	15	subject-80.csv	PRIDEVI_C
1	3	115	pseudorec	VOLENOJ	3	699	205	subject-80.csv	PRIDEVI_C
1	3	116	pseudorec	KLUSTOG	3	505	139	subject-80.csv	PRIDEVI_C
1	3	117	pseudorec	LOTIVOM	3	490	144	subject-80.csv	PRIDEVI_C
1	3	118	pseudorec	LARUTOG	3	570	114	subject-80.csv	PRIDEVI_C
1	1	119	rec	POZNATOM	1	418	64	subject-80.csv	PRIDEVI_C
1	3	120	pseudorec	HURNOM	3	525	175	subject-80.csv	PRIDEVI_C
1	1	121	rec	PROKLETOG	1	968	69	subject-80.csv	PRIDEVI_C
1	1	122	rec	SVETSKOG	1	1440	90	subject-80.csv	PRIDEVI_C
1	1	123	rec	DAVNOG	1	519	12	subject-80.csv	PRIDEVI_C
1	3	124	pseudorec	LANKOJ	3	578	200	subject-80.csv	PRIDEVI_C
1	1	125	rec	RANJENOJ	1	521	71	subject-80.csv	PRIDEVI_C
1	1	126	rec	LIČNOG	1	540	33	subject-80.csv	PRIDEVI_C
0	3	127	pseudorec	NETERNOJ	1	568	194	subject-80.csv	PRIDEVI_C
1	3	128	pseudorec	TENOKOG	3	882	140	subject-80.csv	PRIDEVI_C
1	3	129	pseudorec	STROSOM	3	623	176	subject-80.csv	PRIDEVI_C
1	1	130	rec	GUSTOJ	1	777	23	subject-80.csv	PRIDEVI_C
1	1	131	rec	SJAJNOG	1	571	78	subject-80.csv	PRIDEVI_C
1	3	132	pseudorec	VILAVOM	3	564	165	subject-80.csv	PRIDEVI_C
1	3	133	pseudorec	MUŽIVOG	3	619	118	subject-80.csv	PRIDEVI_C
1	3	134	pseudorec	RIGONOG	3	482	128	subject-80.csv	PRIDEVI_C
1	3	135	pseudorec	TOLANOG	3	457	111	subject-80.csv	PRIDEVI_C
1	1	136	rec	NEZNANOM	1	546	52	subject-80.csv	PRIDEVI_C
1	3	137	pseudorec	SUDAVOM	3	668	161	subject-80.csv	PRIDEVI_C
1	3	138	pseudorec	PUMNOG	3	539	132	subject-80.csv	PRIDEVI_C
1	1	139	rec	JAKOG	1	594	24	subject-80.csv	PRIDEVI_C
0	3	140	pseudorec	MORNOM	1	398	151	subject-80.csv	PRIDEVI_C
1	3	141	pseudorec	BUŽNOM	3	817	174	subject-80.csv	PRIDEVI_C
1	3	142	pseudorec	BLUGAVOJ	3	631	193	subject-80.csv	PRIDEVI_C
1	3	143	pseudorec	SILKIMOG	3	572	133	subject-80.csv	PRIDEVI_C
1	1	144	rec	LAŽNOJ	1	602	32	subject-80.csv	PRIDEVI_C
1	1	145	rec	SPORTSKOJ	1	469	83	subject-80.csv	PRIDEVI_C
1	1	146	rec	ŽALOSNOJ	1	650	101	subject-80.csv	PRIDEVI_C
1	1	147	rec	STRAŠNOJ	1	489	86	subject-80.csv	PRIDEVI_C
1	1	148	rec	FILMSKOG	1	490	18	subject-80.csv	PRIDEVI_C
1	1	149	rec	TAČNOM	1	491	91	subject-80.csv	PRIDEVI_C
1	3	150	pseudorec	ROTANOG	3	592	122	subject-80.csv	PRIDEVI_C
1	3	151	pseudorec	VELITOJ	3	639	189	subject-80.csv	PRIDEVI_C
1	1	152	rec	ČELIČNOM	1	491	7	subject-80.csv	PRIDEVI_C
1	1	153	rec	EKONOMSKOJ	1	584	17	subject-80.csv	PRIDEVI_C
1	3	154	pseudorec	PITOROM	3	545	166	subject-80.csv	PRIDEVI_C
1	1	155	rec	TUŽNOM	1	494	94	subject-80.csv	PRIDEVI_C
1	1	156	rec	SELJAČKOG	1	515	75	subject-80.csv	PRIDEVI_C
1	3	157	pseudorec	KISAVOM	3	557	153	subject-80.csv	PRIDEVI_C
1	3	158	pseudorec	RELENOG	3	514	136	subject-80.csv	PRIDEVI_C
1	1	159	rec	LJUDSKOM	1	456	34	subject-80.csv	PRIDEVI_C
1	3	160	pseudorec	FELENOM	3	428	172	subject-80.csv	PRIDEVI_C
1	3	161	pseudorec	SUVANOM	3	552	142	subject-80.csv	PRIDEVI_C
1	1	162	rec	ČVRSTOJ	1	446	11	subject-80.csv	PRIDEVI_C
1	3	163	pseudorec	LOZANOG	3	497	137	subject-80.csv	PRIDEVI_C
1	3	164	pseudorec	OSKENOJ	3	603	198	subject-80.csv	PRIDEVI_C
1	1	165	rec	RODNOJ	1	557	74	subject-80.csv	PRIDEVI_C
1	3	166	pseudorec	GLOMNOM	3	801	154	subject-80.csv	PRIDEVI_C
1	1	167	rec	MOĆNOG	1	480	39	subject-80.csv	PRIDEVI_C
1	3	168	pseudorec	NORNOM	3	500	162	subject-80.csv	PRIDEVI_C
1	3	169	pseudorec	GANKOJ	3	508	204	subject-80.csv	PRIDEVI_C
1	1	170	rec	POLITIČKOM	1	521	61	subject-80.csv	PRIDEVI_C
1	1	171	rec	JUŽNOM	1	503	25	subject-80.csv	PRIDEVI_C
0	1	172	rec	SUROVOJ	3	536	89	subject-80.csv	PRIDEVI_C
1	3	173	pseudorec	NECNOJ	3	604	177	subject-80.csv	PRIDEVI_C
1	3	174	pseudorec	BLANOJ	3	610	202	subject-80.csv	PRIDEVI_C
1	1	175	rec	ATOMSKOM	1	635	1	subject-80.csv	PRIDEVI_C
1	1	176	rec	NOĆNOG	1	563	54	subject-80.csv	PRIDEVI_C
1	1	177	rec	ZLATNOG	1	587	105	subject-80.csv	PRIDEVI_C
0	3	178	pseudorec	DURAVOM	1	471	156	subject-80.csv	PRIDEVI_C
1	3	179	pseudorec	NISJOJ	3	531	191	subject-80.csv	PRIDEVI_C
1	1	180	rec	STALNOM	1	891	85	subject-80.csv	PRIDEVI_C
1	3	181	pseudorec	TEZIVOG	3	543	123	subject-80.csv	PRIDEVI_C
1	3	182	pseudorec	RILEMOG	3	664	113	subject-80.csv	PRIDEVI_C
1	1	183	rec	DUBOKOM	1	521	16	subject-80.csv	PRIDEVI_C
1	3	184	pseudorec	VEDNOJ	3	593	185	subject-80.csv	PRIDEVI_C
1	3	185	pseudorec	TORNOG	3	611	141	subject-80.csv	PRIDEVI_C
1	1	186	rec	PLEMENITOG	1	672	60	subject-80.csv	PRIDEVI_C
1	1	187	rec	NEPOZNATOG	1	490	48	subject-80.csv	PRIDEVI_C
1	1	188	rec	KONKRETNOG	1	466	27	subject-80.csv	PRIDEVI_C
1	1	189	rec	ZLOG	1	665	102	subject-80.csv	PRIDEVI_C
1	3	190	pseudorec	VETANOG	3	573	124	subject-80.csv	PRIDEVI_C
1	3	191	pseudorec	GILANOG	3	554	121	subject-80.csv	PRIDEVI_C
1	1	192	rec	NEVINOJ	1	520	50	subject-80.csv	PRIDEVI_C
1	3	193	pseudorec	NELAHOJ	3	452	186	subject-80.csv	PRIDEVI_C
1	1	194	rec	UMORNOJ	1	421	95	subject-80.csv	PRIDEVI_C
1	3	195	pseudorec	PEFENOM	3	572	170	subject-80.csv	PRIDEVI_C
1	3	196	pseudorec	NJERNOM	3	782	171	subject-80.csv	PRIDEVI_C
1	1	197	rec	VLAŽNOG	1	505	99	subject-80.csv	PRIDEVI_C
1	1	198	rec	ŠIROKOJ	1	763	77	subject-80.csv	PRIDEVI_C
0	3	199	pseudorec	ČUPAKOM	1	486	167	subject-80.csv	PRIDEVI_C
1	1	200	rec	MALENOJ	1	489	35	subject-80.csv	PRIDEVI_C
1	3	201	pseudorec	CUSNOJ	3	530	178	subject-80.csv	PRIDEVI_C
1	1	202	rec	NISKOJ	1	496	53	subject-80.csv	PRIDEVI_C
1	3	203	pseudorec	RIJENOG	3	563	120	subject-80.csv	PRIDEVI_C
1	3	204	pseudorec	SULNOM	3	755	150	subject-80.csv	PRIDEVI_C
1	3	205	pseudorec	FLARATOJ	3	835	203	subject-80.csv	PRIDEVI_C
1	1	206	rec	KULTURNOG	1	642	30	subject-80.csv	PRIDEVI_C
1	3	207	pseudorec	PANANOM	3	602	146	subject-80.csv	PRIDEVI_C
1	3	208	pseudorec	FLAKOJ	3	530	192	subject-80.csv	PRIDEVI_C
1	1	209	rec	MIRISNOJ	1	632	38	subject-80.csv	PRIDEVI_C
1	1	210	rec	VISOKOJ	1	437	98	subject-80.csv	PRIDEVI_C
1	3	211	pseudorec	FRKENOJ	3	477	206	subject-80.csv	PRIDEVI_C
1	3	212	pseudorec	ŽUNAVOM	3	648	147	subject-80.csv	PRIDEVI_C
1	3	213	pseudorec	ZEGENOJ	3	451	207	subject-80.csv	PRIDEVI_C
1	3	214	pseudorec	SRLAVOJ	3	846	184	subject-80.csv	PRIDEVI_C
1	3	215	pseudorec	LASIVOM	3	498	157	subject-80.csv	PRIDEVI_C
1	1	216	rec	BESKRAJNOJ	1	585	2	subject-80.csv	PRIDEVI_C
1	3	217	pseudorec	SUČENOM	3	641	169	subject-80.csv	PRIDEVI_C
1	1	218	rec	MEKOM	1	628	37	subject-80.csv	PRIDEVI_C
1	3	219	pseudorec	MRGAVOM	3	555	163	subject-80.csv	PRIDEVI_C
1	1	220	rec	BOLESNOM	1	569	4	subject-80.csv	PRIDEVI_C
1	3	221	pseudorec	ZORAVOG	3	545	119	subject-80.csv	PRIDEVI_C
1	1	222	rec	TEHNIČKOG	1	511	93	subject-80.csv	PRIDEVI_C
1	1	223	rec	GLAVNOM	1	508	19	subject-80.csv	PRIDEVI_C
1	1	224	rec	GORSKOG	1	549	21	subject-80.csv	PRIDEVI_C
1	1	225	rec	NEVIDLJIVOM	1	582	49	subject-80.csv	PRIDEVI_C
1	1	226	rec	ODLIČNOJ	1	595	56	subject-80.csv	PRIDEVI_C
1	1	227	rec	BURNOG	1	506	6	subject-80.csv	PRIDEVI_C
1	1	228	rec	BUDNOJ	1	491	5	subject-80.csv	PRIDEVI_C
1	1	229	rec	MUZIČKOM	1	478	43	subject-80.csv	PRIDEVI_C
1	3	230	pseudorec	FORKOJ	3	578	183	subject-80.csv	PRIDEVI_C
1	3	231	pseudorec	LJITKOM	3	478	173	subject-80.csv	PRIDEVI_C
1	1	20	rec	ČITAVOG	1	583	8	subject-79.csv	PRIDEVI_B
1	1	21	rec	ČUDNOM	1	447	9	subject-79.csv	PRIDEVI_B
1	3	22	pseudorec	GLOMNOM	3	488	154	subject-79.csv	PRIDEVI_B
1	1	23	rec	NISKOG	1	542	53	subject-79.csv	PRIDEVI_B
1	3	24	pseudorec	BLUGAVOJ	3	514	193	subject-79.csv	PRIDEVI_B
1	3	25	pseudorec	STROSOM	3	786	176	subject-79.csv	PRIDEVI_B
1	3	26	pseudorec	KLAKNOJ	3	552	188	subject-79.csv	PRIDEVI_B
1	3	27	pseudorec	KISAVOM	3	518	153	subject-79.csv	PRIDEVI_B
1	3	28	pseudorec	MORNOM	3	858	151	subject-79.csv	PRIDEVI_B
1	3	29	pseudorec	TIROKOJ	3	558	201	subject-79.csv	PRIDEVI_B
1	3	30	pseudorec	TOLANOG	3	564	111	subject-79.csv	PRIDEVI_B
1	3	31	pseudorec	NUSIVOG	3	713	138	subject-79.csv	PRIDEVI_B
1	1	32	rec	NEBESKOM	1	744	45	subject-79.csv	PRIDEVI_B
1	1	33	rec	LAKOJ	1	561	31	subject-79.csv	PRIDEVI_B
1	3	34	pseudorec	FLABOJ	3	529	208	subject-79.csv	PRIDEVI_B
