"Id_Session"	"Device"	"Age"	"Gender"	"Raising"	"Education"	"Proficiency"	"First_Contact"	"Mother"	"Father"	"Exposure"	"Languages"
217993	"MB"	59	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	60	2
217994	"MB"	74	"Dona"	"Catalunya"	5	5	0	"Català"	"Català"	70	2
217996	"PC"	56	"Home"	"Catalunya"	8	5	0	"Català"	"Català"	100	3
217998	"MB"	36	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	90	3
218000	"MB"	20	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
218002	"MB"	54	"Dona"	"Catalunya"	8	7	0	"Castellà"	"Català"	80	3
218003	"MB"	58	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	70	4
218005	"MB"	54	"Dona"	"Catalunya"	6	6	2	"Català"	"Català"	80	3
218009	"MB"	49	"Dona"	"Catalunya"	3	7	0	"Català"	"Castellà"	60	2
218010	"MB"	38	"Dona"	"Catalunya"	6	5	0	"Castellà"	"Català"	100	3
218012	"MB"	22	"Dona"	"Catalunya"	5	7	0	"Català"	"Català"	100	2
218013	"MB"	55	"Dona"	"Catalunya"	7	5	0	"Català"	"Castellà"	100	3
218014	"PC"	63	"Home"	"Catalunya"	6	7	0	"Català"	"Castellà"	50	2
218015	"MB"	57	"Dona"	"Comunitat valenciana"	4	4	0	"Català"	"Català"	90	1
218016	"MB"	62	"Dona"	"Catalunya"	2	7	0	"Castellà"	"Català"	70	3
218017	"MB"	34	"Home"	"Comunitat valenciana"	8	7	0	"Castellà"	"Català"	60	3
218018	"MB"	68	"Dona"	"Catalunya"	6	4	0	"Català"	"Català"	100	3
218019	"MB"	73	"Dona"	"Catalunya"	7	6	0	"Català"	"Català"	100	3
218020	"MB"	62	"Dona"	"Catalunya"	6	2	3	"Català"	"Català"	100	3
218021	"MB"	70	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	1
218022	"MB"	57	"Home"	"Catalunya"	5	4	0	"Català"	"Català"	80	3
218023	"MB"	67	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	70	2
218025	"MB"	49	"Home"	"Balears"	6	7	0	"Català"	"Català"	90	2
218026	"MB"	47	"Dona"	"Catalunya"	5	5	0	"Català"	"Català"	90	4
218028	"MB"	75	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	30	4
218029	"MB"	53	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	2
218030	"MB"	20	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	80	3
218032	"MB"	62	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	80	2
218033	"MB"	71	"Dona"	"Catalunya"	4	7	0	"Català"	"Català"	90	4
218035	"MB"	52	"Dona"	"Catalunya"	7	5	0	"Català"	"Castellà"	60	4
218037	"MB"	71	"Dona"	"Balears"	3	4	0	"Català"	"Català"	100	3
218040	"MB"	44	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
218041	"PC"	43	"Home"	"Catalunya"	4	7	0	"Català"	"Català"	80	4
218044	"MB"	58	"Home"	"Comunitat valenciana"	7	6	0	"Català"	"Català"	90	2
218046	"MB"	54	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	2
218048	"MB"	68	"Dona"	"Comunitat valenciana"	7	7	0	"Català"	"Català"	80	2
218049	"MB"	59	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	3
218053	"MB"	69	"Dona"	"Catalunya"	6	4	0	"Català"	"Català"	100	6
218054	"MB"	38	"Home"	"Catalunya"	2	6	0	"Castellà"	"Català"	100	2
218055	"MB"	49	"Dona"	"Comunitat valenciana"	7	7	0	"Català"	"Català"	100	1
218057	"MB"	54	"Dona"	"Comunitat valenciana"	8	7	0	"Català"	"Català"	100	2
218059	"PC"	59	"Home"	"Catalunya"	3	5	2	"Català"	"Català"	50	3
218060	"MB"	51	"Dona"	"Catalunya"	5	5	0	"Català"	"Català"	100	2
218061	"PC"	39	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	70	3
218062	"MB"	35	"Home"	"Catalunya"	5	4	0	"Català"	"Català"	80	3
218063	"PC"	70	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	50	3
218064	"MB"	38	"Dona"	"Balears"	7	7	0	"Francès"	"Català"	90	3
218065	"MB"	52	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
218066	"MB"	43	"Dona"	"Catalunya"	5	5	0	"Català"	"Català"	80	2
218067	"MB"	39	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	60	3
218068	"MB"	66	"Dona"	"Comunitat valenciana"	7	5	0	"Català"	"Català"	80	3
218069	"MB"	57	"Dona"	"Catalunya"	7	7	0	"Castellà"	"Català"	60	3
218070	"MB"	36	"Dona"	"Catalunya"	5	7	1	"Català"	"Català"	90	2
218071	"MB"	61	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	100	2
218072	"MB"	70	"Dona"	"Catalunya"	2	5	0	"Català"	"Català"	90	3
218074	"MB"	49	"Dona"	"Comunitat valenciana"	7	4	0	"Català"	"Català"	100	2
218075	"MB"	73	"Dona"	"Balears"	8	7	0	"Català"	"Català"	90	3
218076	"MB"	27	"Dona"	"Catalunya"	8	7	0	"Castellà"	"Català"	60	3
218078	"MB"	44	"Dona"	"Catalunya"	2	7	0	"Català"	"Català"	90	2
218079	"MB"	70	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	1
218080	"MB"	74	"Home"	"Catalunya"	5	3	0	"Català"	"Català"	90	2
218081	"MB"	34	"Home"	"Comunitat valenciana"	8	7	0	"Castellà"	"Català"	60	3
218082	"MB"	70	"Dona"	"Catalunya"	4	5	0	"Català"	"Català"	100	2
218083	"MB"	59	"Home"	"Catalunya"	7	7	1	"Català"	"Català"	90	3
218084	"MB"	60	"Home"	"Catalunya"	6	4	0	"Català"	"Català"	80	4
218085	"MB"	66	"Home"	"Catalunya"	6	7	1	"Català"	"Català"	90	3
218086	"MB"	61	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	90	3
218087	"MB"	38	"Dona"	"Catalunya"	6	5	0	"Castellà"	"Català"	100	3
218088	"MB"	41	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
218089	"MB"	47	"Dona"	"Comunitat valenciana"	7	7	0	"Català"	"Català"	90	3
218090	"MB"	64	"Home"	"Mèxic"	7	2	0	"Català"	"Català"	80	2
218091	"MB"	59	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
218092	"MB"	27	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	70	4
218093	"MB"	58	"Dona"	"Catalunya"	7	5	0	"Català"	"Castellà"	80	3
218094	"MB"	45	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
218095	"MB"	60	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	100	3
218097	"MB"	28	"Dona"	"Catalunya"	8	7	0	"Català"	"Castellà"	90	5
218098	"MB"	61	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	70	1
218099	"MB"	43	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
218100	"MB"	54	"Dona"	"Catalunya"	4	7	0	"Català"	"Català"	90	2
218101	"MB"	59	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	2
218102	"MB"	60	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	90	2
218103	"MB"	47	"Dona"	"Catalunya"	5	5	0	"Català"	"Català"	80	3
218104	"MB"	41	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
218105	"MB"	73	"Dona"	"Catalunya"	3	5	1	"Català"	"Català"	100	3
218106	"PC"	65	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
218107	"MB"	36	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	70	3
218108	"MB"	57	"Dona"	"Catalunya"	6	7	0	"Català"	"Castellà"	90	1
218109	"MB"	42	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	6
218110	"MB"	68	"Home"	"Catalunya"	6	4	0	"Català"	"Català"	80	3
218111	"MB"	54	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	3
218112	"MB"	70	"Home"	"Catalunya"	7	4	0	"Català"	"Català"	90	3
218114	"MB"	65	"Dona"	"Catalunya"	6	5	0	"Català"	"Català"	90	2
218115	"MB"	27	"Home"	"Comunitat valenciana"	8	5	0	"Català"	"Català"	90	2
218118	"MB"	20	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
218119	"MB"	44	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
218120	"MB"	44	"Home"	"Catalunya"	4	5	0	"Castellà"	"Català"	100	1
218122	"MB"	39	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	60	3
218123	"MB"	18	"Home"	"Catalunya"	7	7	0	"Català"	"Castellà"	30	3
218129	"MB"	73	"Dona"	"Balears"	8	7	0	"Català"	"Català"	90	3
218131	"MB"	37	"Home"	"Catalunya"	2	4	0	"Català"	"Castellà"	50	2
218133	"MB"	56	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
218135	"MB"	36	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	70	2
218136	"MB"	60	"Home"	"Comunitat valenciana"	7	6	0	"Català"	"Català"	100	2
218137	"MB"	53	"Home"	"Catalunya"	7	4	0	"Català"	"Català"	90	3
218138	"MB"	67	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	90	3
218140	"MB"	70	"Dona"	"Catalunya"	3	3	0	"Català"	"Català"	80	2
218148	"MB"	71	"Dona"	"Balears"	3	4	0	"Català"	"Català"	100	3
218151	"MB"	57	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	70	4
218152	"MB"	67	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	90	3
218154	"MB"	34	"Home"	"Comunitat valenciana"	8	7	0	"Castellà"	"Català"	60	3
218155	"MB"	53	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	90	4
218156	"MB"	65	"Dona"	"Catalunya"	6	4	0	"Català"	"Català"	100	3
218157	"PC"	51	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
218158	"PC"	65	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
218161	"MB"	42	"Dona"	"Comunitat valenciana"	4	4	0	"Català"	"Francès"	90	3
218162	"MB"	40	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	80	3
218164	"MB"	37	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	100	3
218166	"MB"	42	"Dona"	"Catalunya"	5	5	0	"Català"	"Català"	70	2
218167	"MB"	62	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	2
218168	"MB"	19	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
218169	"MB"	54	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	3
218170	"MB"	64	"Dona"	"Catalunya"	4	4	0	"Català"	"Català"	100	2
218171	"MB"	40	"Dona"	"Comunitat valenciana"	8	7	0	"Català"	"Castellà"	30	2
218172	"MB"	18	"Home"	"Catalunya"	7	7	0	"Català"	"Castellà"	30	3
218173	"MB"	60	"Dona"	"Catalunya"	7	7	1	"Català"	"Català"	80	3
218176	"PC"	39	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	70	3
218177	"MB"	69	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	100	4
218178	"MB"	54	"Home"	"Comunitat valenciana"	7	7	0	"Català"	"Català"	90	3
218179	"MB"	74	"Home"	"Catalunya"	5	3	0	"Català"	"Català"	90	2
218183	"MB"	59	"Home"	"Catalunya"	7	7	1	"Català"	"Català"	90	3
218184	"MB"	26	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	80	3
218186	"MB"	44	"Dona"	"Comunitat valenciana"	7	5	0	"Català"	"Català"	100	2
218191	"MB"	59	"Dona"	"Catalunya"	2	4	0	"Català"	"Català"	80	2
218193	"PC"	20	"Dona"	"Catalunya"	7	5	0	"Català"	"Castellà"	90	4
218194	"MB"	36	"Dona"	"Catalunya"	5	7	0	"Català"	"Català"	100	3
218196	"MB"	53	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	90	4
218199	"MB"	38	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	50	3
218200	"MB"	57	"Dona"	"Comunitat valenciana"	3	4	0	"Català"	"Català"	90	2
218201	"MB"	61	"Dona"	"Catalunya"	7	5	1	"Català"	"Català"	80	2
218203	"MB"	63	"Home"	"Catalunya"	3	4	0	"Català"	"Català"	80	3
218204	"MB"	68	"Dona"	"Catalunya"	3	5	1	"Català"	"Català"	90	3
218205	"MB"	53	"Dona"	"Catalunya"	6	5	0	"Català"	"Català"	100	3
218206	"MB"	38	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
218207	"MB"	67	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	60	3
218208	"MB"	39	"Dona"	"Catalunya"	5	5	0	"Català"	"Català"	100	2
218209	"MB"	67	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	90	3
218210	"MB"	29	"Dona"	"Catalunya"	5	5	2	"Català"	"Gallec"	60	2
218216	"MB"	64	"Dona"	"Catalunya"	4	4	0	"Català"	"Català"	100	2
218218	"MB"	72	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	1
218219	"MB"	34	"Home"	"Comunitat valenciana"	8	7	0	"Castellà"	"Català"	60	3
218220	"MB"	72	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	10	3
218221	"MB"	43	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	2
218222	"MB"	67	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	80	3
218223	"MB"	53	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	20	3
218225	"MB"	75	"Home"	"Comunitat valenciana"	7	7	0	"Català"	"Català"	100	4
218226	"PC"	58	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	70	3
218234	"MB"	49	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	3
218235	"MB"	58	"Home"	"Catalunya"	5	7	0	"Català"	"Català"	90	4
218236	"MB"	41	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	90	4
218238	"MB"	59	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	6
218239	"MB"	62	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	2
218240	"MB"	18	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	70	3
218243	"MB"	61	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	70	2
218245	"MB"	38	"Dona"	"Catalunya"	8	7	0	"Català"	"Castellà"	100	5
218246	"MB"	58	"Dona"	"Catalunya"	4	4	0	"Català"	"Català"	100	2
218247	"MB"	30	"Dona"	"Catalunya"	8	6	0	"Català"	"Català"	100	3
218248	"PC"	74	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	90	2
218249	"MB"	50	"Dona"	"Comunitat valenciana"	6	7	0	"Català"	"Català"	100	1
218251	"MB"	40	"Dona"	"Catalunya"	7	5	1	"Català"	"Castellà"	80	2
218254	"MB"	60	"Dona"	"Catalunya"	7	5	0	"Castellà"	"Català"	70	3
218255	"MB"	44	"Dona"	"Comunitat valenciana"	7	5	0	"Català"	"Català"	100	2
218256	"MB"	66	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	80	3
218257	"MB"	58	"Home"	"Catalunya"	8	7	0	"Català"	"Castellà"	80	4
218260	"MB"	41	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
218261	"MB"	18	"Home"	"Catalunya"	7	7	0	"Castellà"	"Català"	80	3
218262	"MB"	70	"Dona"	"Catalunya"	6	5	0	"Català"	"Català"	100	4
218265	"MB"	58	"Dona"	"Catalunya"	6	5	0	"Català"	"Castellà"	70	2
218266	"MB"	54	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	2
218267	"MB"	63	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	4
218268	"MB"	64	"Dona"	"Catalunya"	7	4	0	"Castellà"	"Català"	90	2
218269	"MB"	39	"Dona"	"Catalunya"	5	5	0	"Català"	"Català"	100	2
218270	"MB"	68	"Dona"	"Catalunya"	3	4	0	"Català"	"Català"	100	2
218273	"MB"	45	"Dona"	"Catalunya"	7	7	0	"Català"	"Castellà"	50	3
218274	"MB"	70	"Home"	"Comunitat valenciana"	7	5	0	"Català"	"Català"	100	4
218275	"MB"	72	"Home"	"Catalunya"	6	4	0	"Català"	"Català"	90	2
218277	"MB"	36	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	70	3
218278	"MB"	44	"Dona"	"Comunitat valenciana"	8	7	0	"Castellà"	"Català"	50	3
218279	"MB"	75	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	4
218280	"MB"	69	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	70	3
218281	"MB"	66	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	2
218282	"MB"	60	"Dona"	"Catalunya"	7	4	1	"Castellà"	"Català"	80	2
218283	"MB"	37	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	90	3
218284	"MB"	67	"Dona"	"Catalunya"	2	4	0	"Català"	"Català"	90	2
218287	"MB"	46	"Dona"	"Catalunya"	7	6	0	"Català"	"Castellà"	100	3
218288	"MB"	71	"Home"	"Catalunya"	4	5	0	"Català"	"Català"	80	3
218289	"MB"	47	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	2
218294	"MB"	29	"Dona"	"Catalunya"	8	5	0	"Català"	"Català"	90	3
218295	"MB"	58	"Dona"	"Catalunya"	6	4	0	"Català"	"Català"	90	2
218297	"MB"	43	"Home"	"Catalunya"	8	6	0	"Català"	"Castellà"	50	4
218298	"MB"	44	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	50	3
218299	"MB"	53	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	20	3
218300	"MB"	57	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	70	2
218301	"MB"	30	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
218302	"MB"	35	"Home"	"Catalunya"	5	7	0	"Català"	"Castellà"	40	3
218303	"MB"	34	"Home"	"Comunitat valenciana"	8	7	0	"Castellà"	"Català"	60	3
218304	"MB"	38	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	90	4
218305	"MB"	65	"Dona"	"Catalunya"	7	7	0	"Català"	"Castellà"	100	3
218306	"MB"	54	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	50	2
218313	"MB"	36	"Dona"	"Catalunya"	5	7	0	"Català"	"Català"	100	3
218314	"MB"	66	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	70	3
218317	"MB"	66	"Dona"	"Catalunya"	5	7	0	"Català"	"Català"	80	4
218318	"MB"	53	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	50	4
218319	"MB"	71	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	100	5
218320	"MB"	43	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	3
218321	"MB"	35	"Dona"	"Balears"	7	7	0	"Català"	"Català"	100	3
218325	"MB"	57	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	50	4
218327	"MB"	49	"Dona"	"Catalunya"	5	5	0	"Català"	"Castellà"	100	3
218328	"MB"	62	"Dona"	"Mèxic"	2	4	0	"Francès"	"Català"	100	3
218329	"MB"	36	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	70	3
218330	"MB"	53	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	40	4
218331	"PC"	74	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	90	2
218332	"MB"	34	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	4
218333	"MB"	63	"Home"	"Catalunya"	5	5	0	"Català"	"Català"	100	2
218336	"MB"	53	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	90	4
218338	"MB"	64	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	4
218340	"MB"	24	"Dona"	"Catalunya"	7	7	0	"Castellà"	"Català"	40	3
218341	"MB"	52	"Dona"	"Catalunya"	5	7	0	"Català"	"Català"	100	2
218342	"MB"	22	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	70	4
218345	"MB"	49	"Dona"	"Catalunya"	5	7	1	"Català"	"Català"	90	3
218347	"MB"	62	"Home"	"Catalunya"	7	4	0	"Català"	"Català"	80	2
218348	"MB"	41	"Home"	"Balears"	7	7	0	"Català"	"Català"	100	2
218349	"MB"	33	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	4
218352	"MB"	29	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	70	3
218353	"MB"	68	"Home"	"Catalunya"	7	4	0	"Català"	"Català"	80	4
218354	"MB"	21	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	100	3
218356	"MB"	68	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	70	2
218357	"MB"	73	"Dona"	"Catalunya"	4	5	0	"Català"	"Català"	90	5
218360	"MB"	36	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	50	5
218361	"MB"	57	"Home"	"Catalunya"	4	4	0	"Català"	"Català"	100	3
218363	"MB"	43	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	3
218365	"MB"	37	"Dona"	"Catalunya"	8	5	0	"Català"	"Català"	100	2
218366	"MB"	66	"Dona"	"Catalunya"	5	7	0	"Català"	"Català"	80	4
218367	"MB"	24	"Dona"	"Catalunya"	8	7	0	"Català"	"Castellà"	90	3
218368	"MB"	34	"Home"	"Comunitat valenciana"	8	7	0	"Castellà"	"Català"	60	3
218371	"MB"	37	"Home"	"Catalunya"	4	4	4	"Castellà"	"Català"	30	3
218374	"MB"	44	"Dona"	"Catalunya"	8	5	0	"Castellà"	"Català"	80	2
218375	"MB"	64	"Home"	"Balears"	8	5	0	"Castellà"	"Català"	70	2
218377	"MB"	56	"Home"	"Catalunya"	5	7	0	"Català"	"Català"	90	2
218378	"MB"	37	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	90	2
218379	"MB"	60	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
218380	"MB"	34	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	100	4
218382	"MB"	50	"Dona"	"Comunitat valenciana"	6	7	0	"Català"	"Català"	100	1
218383	"MB"	58	"Dona"	"Catalunya"	7	6	0	"Català"	"Català"	90	2
218384	"MB"	74	"Dona"	"Catalunya"	3	7	0	"Català"	"Català"	100	3
218385	"MB"	53	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	80	2
218386	"MB"	41	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
218389	"MB"	54	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
218392	"MB"	37	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	3
218393	"MB"	56	"Home"	"Catalunya"	4	7	0	"Català"	"Català"	50	3
218394	"MB"	53	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	90	4
218397	"MB"	70	"Dona"	"Catalunya"	3	4	0	"Català"	"Català"	90	2
218399	"MB"	43	"Home"	"Catalunya"	8	7	0	"Català"	"Català"	100	3
218400	"MB"	18	"Dona"	"Catalunya"	6	5	0	"Alemany"	"Català"	10	5
218401	"MB"	58	"Dona"	"Catalunya"	8	7	0	"Català"	"Català"	90	7
218403	"PC"	22	"Dona"	"Comunitat valenciana"	5	5	0	"Català"	"Català"	80	3
218404	"MB"	48	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	70	3
218405	"MB"	64	"Dona"	"Catalunya"	7	4	0	"Català"	"Català"	80	3
218407	"MB"	36	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	50	5
218409	"MB"	71	"Home"	"Catalunya"	6	4	0	"Català"	"Català"	100	2
218410	"MB"	64	"Dona"	"Catalunya"	3	4	0	"Català"	"Català"	100	2
218412	"MB"	63	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	90	2
218416	"MB"	49	"Home"	"Catalunya"	8	5	0	"Català"	"Català"	70	2
218417	"MB"	73	"Dona"	"Catalunya"	4	7	0	"Català"	"Català"	20	3
218418	"PC"	28	"Home"	"Comunitat valenciana"	8	7	0	"Català"	"Català"	90	3
218419	"MB"	34	"Home"	"Comunitat valenciana"	8	7	0	"Castellà"	"Català"	60	3
218420	"MB"	29	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	70	3
218423	"PC"	39	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	60	3
218424	"MB"	21	"Home"	"Catalunya"	6	4	0	"Català"	"Castellà"	60	6
218425	"MB"	35	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	2
218428	"MB"	73	"Home"	"Catalunya"	7	5	0	"Català"	"Català"	90	3
218429	"MB"	27	"Home"	"Catalunya"	4	7	0	"Català"	"Català"	100	2
218431	"MB"	75	"Dona"	"Catalunya"	5	4	0	"Català"	"Català"	100	3
218435	"MB"	29	"Home"	"Catalunya"	5	7	0	"Castellà"	"Català"	80	3
218436	"MB"	65	"Dona"	"Balears"	3	4	0	"Català"	"Català"	90	3
218438	"MB"	35	"Dona"	"Catalunya"	8	5	0	"Català"	"Català"	80	3
218442	"MB"	67	"Home"	"Catalunya"	6	3	0	"Català"	"Català"	70	2
218444	"MB"	45	"Dona"	"Catalunya"	3	7	0	"Català"	"Català"	70	2
218446	"MB"	44	"Home"	"Catalunya"	5	4	1	"Català"	"Català"	80	2
218447	"MB"	20	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	90	3
218448	"MB"	65	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	100	3
218449	"MB"	41	"Home"	"Catalunya"	7	7	0	"Català"	"Català"	80	2
218452	"MB"	41	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	50	3
218455	"MB"	67	"Home"	"Catalunya"	5	7	3	"Català"	"Català"	80	2
218457	"MB"	44	"Home"	"Catalunya"	4	5	0	"Castellà"	"Català"	100	1
218458	"MB"	71	"Dona"	"Catalunya"	7	5	1	"Català"	"Català"	100	5
218459	"MB"	57	"Home"	"Catalunya"	5	4	1	"Català"	"Català"	100	2
218460	"MB"	57	"Dona"	"Catalunya"	6	7	0	"Català"	"Català"	70	4
218462	"MB"	56	"Dona"	"Catalunya"	6	7	0	"Alemany"	"Català"	50	5
218465	"MB"	67	"Dona"	"Catalunya"	4	5	0	"Català"	"Català"	70	2
218466	"PC"	63	"Dona"	"Catalunya"	8	7	0	"Castellà"	"Català"	40	3
218467	"MB"	71	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	100	4
218469	"PC"	44	"Home"	"Catalunya"	6	7	0	"Català"	"Català"	90	3
218470	"MB"	46	"Home"	"Catalunya"	4	4	0	"Castellà"	"Català"	70	2
218471	"MB"	35	"Dona"	"Catalunya"	7	6	0	"Català"	"Català"	90	3
218472	"MB"	39	"Dona"	"Catalunya"	8	7	0	"Català"	"Castellà"	80	2
218473	"MB"	52	"Dona"	"Balears"	7	6	0	"Català"	"Català"	80	3
218476	"MB"	51	"Dona"	"Comunitat valenciana"	7	7	0	"Castellà"	"Català"	100	4
218477	"MB"	55	"Dona"	"Catalunya"	7	5	0	"Català"	"Català"	80	3
218478	"MB"	29	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	20	5
218481	"MB"	34	"Home"	"Comunitat valenciana"	8	7	0	"Castellà"	"Català"	60	3
218482	"MB"	65	"Dona"	"Catalunya"	7	7	0	"Català"	"Català"	90	2
218483	"MB"	58	"Home"	"Catalunya"	7	5	1	"Català"	"Català"	80	3
218484	"MB"	33	"Dona"	"Catalunya"	5	7	0	"Català"	"Català"	100	3
