Cit2;Cit1;ID;age;gender;hand;resp;RTs;accuracy
Bologna;Pescara;eleonora13;20;FALSE;DX;l;1151,6;1
Bologna;Pescara;laura9;26;FALSE;DX;l;899;1
Bologna;Pescara;Sonia;26;FALSE;DX;l;1492,6;1
Bologna;Pescara;manfredi25;22;M;DX;l;1309,5;1
Bologna;Pescara;elide10;24;FALSE;DX;l;784,2;1
Bologna;Pescara;arianna18;21;FALSE;DX;l;1253,8;1
Bologna;Pescara;samuele47;24;M;DX;l;1782,3;1
Bologna;Pescara;nicola19;23;M;DX;l;1433,5;1
Bologna;Pescara;LF1998;24;FALSE;DX;l;913;1
Bologna;Pescara;chiara38;20;FALSE;DX;l;1764,4;1
Bologna;Pescara;CS;27;FALSE;DX;l;1310,5;1
Bologna;Pescara;marta57;32;FALSE;DX;l;1949;1
Bologna;Pescara;giulia23;22;FALSE;DX;l;1305;1
Bologna;Pescara;martina49;22;FALSE;DX;l;1128,5;1
Bologna;Pescara;sara71;21;FALSE;DX;a;884,5;0
Bologna;Rimini; irene1;24;FALSE;DX;l;1019;1
Bologna;Rimini;lucrezia26;21;FALSE;DX;a;1052,5;0
Bologna;Rimini;valentina45;21;FALSE;DX;a;1709,1;0
Bologna;Rimini;lorenzo64;20;M;DX;l;2818;1
Bologna;Rimini;  iliaria37;21;FALSE;SX;l;1733;1
Bologna;Rimini;GiorgioLazzari;24;M;DX;l;2112,2;1
Bologna;Rimini;elena56;22;FALSE;DX;l;827,8;1
Bologna;Rimini;alessia69;26;FALSE;DX;l;2280,6;1
Bologna;Rimini;iacopo50;21;M;DX;l;990,6;1
Bologna;Rimini;alex35;28;M;DX;l;1306,7;1
Bologna;Rimini;gaia4;19;FALSE;DX;l;910,5;1
Bologna;Rimini;andra12;23;FALSE;DX;l;1311,765;1
Bologna;Rimini;CAL1999;23;FALSE;DX;l;1356,3;1
Bologna;Rimini;ilaria51;24;FALSE;DX;l;2623,9;1
Bologna;Rimini;gf2002;20;f;dx;l;1137,8;1
Bologna;Rimini;CS;27;FALSE;DX;l;2643,7;1
Bologna;Rimini;emanuela36;20;FALSE;DX;l;1789;1
Bologna;Rimini;chiara38;20;FALSE;DX;l;2486,5;1
Bologna;Rimini;Sonia;26;FALSE;DX;a;2709,3;0
Bologna;Rimini;alissa59;20;FALSE;DX;l;1571;1
Bologna;Rimini;elide10;24;FALSE;DX;l;701,3;1
Bologna;Rimini;vittoria67;23;FALSE;DX;a;1145,1;0
Bologna;Rimini;francesco68;27;M;SX;l;1900,2;1
Bologna;Rimini;SD1999;23;FALSE;DX;l;2495,7;1
Bologna;Rimini;denise33;21;FALSE;DX;l;889,3;1
Bologna;Rimini;LF1998;24;FALSE;DX;l;1044;1
Bologna;Rimini;edoardo52;23;M;DX;a;1635;0
Bologna;Rimini;Laura66;20;FALSE;DX;l;1305;1
Bologna;Rimini;giorgia55;22;FALSE;DX;l;1047,2;1
Bologna;Rimini;SB2001;21;FALSE;DX;l;1412;1
Bologna;Rimini;laura9;26;FALSE;DX;a;933;0
Bologna;Rimini;nicola19;23;M;DX;l;1850,7;1
Bologna;Rimini;martina3;21;FALSE;DX;l;1935,2;1
Bologna;Rimini;riccardo72;22;M;DX;l;1318,5;1
Bologna;Rimini;martina49;22;FALSE;DX;l;1812,7;1
Bologna;Rimini;Eleonora;28;FALSE;DX;l;1149,3;1
Bologna;Rimini;eleonora13;20;FALSE;DX;l;1186,8;1
Bologna;Rimini;lucrezia32;22;FALSE;DX ;l;1310;1
Bologna;Rimini;sara71;21;FALSE;DX;l;1370,7;1
Bologna;Rimini;cristina16;20;FALSE;DX;a;1619;0
Bologna;Rimini;SF2002;20;FALSE;SX;a;1009,9;0
Bologna;Rimini;susanna2;21;FALSE;DX;l;2625,4;1
Bologna;Rimini;giulia28;25;FALSE;dx;l;930;1
Bologna;Rimini;gaia60;20;FALSE;DX;a;2873,1;0
Bologna;Rimini;manfredi25;22;M;DX;l;1508,4;1
Bologna;Rimini;serena;25;FALSE;DX;l;1140;1
Bologna;Rimini;elia6;20;M;DX;l;1549,8;1
Bologna;Rimini;andrea40;20;M;DX;l;1813,6;1
Bologna;Rimini;giulia23;22;FALSE;DX;l;1466;1
Bologna;Rimini;ilenia70;24;FALSE;DX;l;1725;1
Bologna;Rimini;martina54;28;FALSE;SX;l;1617,4;1
Bologna;Rimini;samuele47;24;M;DX;l;1750,5;1
Bologna;Roma;Laura66;20;FALSE;DX;l;1230;1
Bologna;Roma;cristina16;20;FALSE;DX;l;1501,2;1
Bologna;Roma;CAL1999;23;FALSE;DX;l;1876,4;1
Bologna;Roma;sara71;21;FALSE;DX;l;1129,3;1
Bologna;Roma;giulia23;22;FALSE;DX;l;1422;1
Bologna;Roma;federica17;22;FALSE;DX;l;1100;1
Bologna;Roma;martina3;21;FALSE;DX;l;935,4;1
Bologna;Roma;martina49;22;FALSE;DX;l;882;1
Bologna;Roma;riccardo72;22;M;DX;l;1084,7;1
Bologna;Roma;GiorgioLazzari;24;M;DX;l;1503,8;1
Bologna;Roma;lucrezia32;22;FALSE;DX ;l;1195;1
Bologna;Roma;martina54;28;FALSE;SX;l;2920,3;1
Bologna;Roma;vittoria67;23;FALSE;DX;a;884,7;0
Bologna;Roma;andrea40;20;M;DX;l;1079,9;1
Bologna;Roma;arianna18;21;FALSE;DX;l;837,5;1
Bologna;Roma;Eleonora;28;FALSE;DX;l;1258,9;1
Bologna;Roma;valentina48;21;FALSE;DX;l;1624,6;1
Bologna;Roma;giorgia55;22;FALSE;DX;l;745,8;1
Bologna;Roma;serena;25;FALSE;DX;l;973,5;1
Bologna;Roma;susanna2;21;FALSE;DX;l;1021,7;1
Bologna;Roma;valentina45;21;FALSE;DX;l;1550,7;1
Bologna;Roma;Sonia;26;FALSE;DX;l;2713,7;1
Bologna;Roma;lucrezia26;21;FALSE;DX;l;782,1;1
Bologna;Roma;ilaria51;24;FALSE;DX;l;1094,8;1
Bologna;Roma;gf2002;20;f;dx;l;1780,9;1
Bologna;Roma;alex35;28;M;DX;l;1084,1;1
Bologna;Roma;alessia69;26;FALSE;DX;l;1213,5;1
Bologna;Roma;gaia4;19;FALSE;DX;l;1321,1;1
Bologna;Roma;giulia28;25;FALSE;dx;l;956;1
Bologna;Roma;andra12;23;FALSE;DX;l;1178,375;1
Bologna;Roma;CS;27;FALSE;DX;l;942,7;1
Bologna;Roma;chiara38;20;FALSE;DX;l;1247,8;1
Bologna;Roma;denise33;21;FALSE;DX;l;1250,5;1
Bologna;Roma;emanuela36;20;FALSE;DX;l;1380;1
Bologna;Roma;nicola19;23;M;DX;l;1928,2;1
Bologna;Roma;iacopo50;21;M;DX;a;1172;0
Bologna;Roma;eleonora13;20;FALSE;DX;l;920,3;1
Bologna;Roma;francesco68;27;M;SX;l;805,5;1
Bologna;Roma; irene1;24;FALSE;DX;l;1321;1
Bologna;Roma;samuele47;24;M;DX;l;1052,1;1
Bologna;Roma;lorenzo64;20;M;DX;l;1707;1
Bologna;Roma;gaia60;20;FALSE;DX;l;1866,1;1
Bologna;Roma;manfredi25;22;M;DX;l;1041,8;1
Bologna;Roma;elia6;20;M;DX;l;918,1;1
Bologna;Roma;laura9;26;FALSE;DX;l;848,9;1
Bologna;Roma;elide10;24;FALSE;DX;l;698,9;1
Bologna;Roma;alissa59;20;FALSE;DX;l;2497;1
Bologna;Roma;edoardo52;23;M;DX;l;1381;1
Bologna;Roma;SF2002;20;FALSE;SX;l;1947,7;1
Bologna;Roma;LF1998;24;FALSE;DX;l;1072;1
Bologna;Roma;SD1999;23;FALSE;DX;l;1675,4;1
Bologna;Roma;samuele42;21;M;SX;l;1213,4;1
Bologna;Roma;elena56;22;FALSE;DX;l;776;1
Bologna;Roma;marta57;32;FALSE;DX;l;1008;1
Bologna;Roma;sean27;27;M;DX;l;885;1
Bologna;Roma;ilenia70;24;FALSE;DX;l;2520;1
Bologna;Roma;  iliaria37;21;FALSE;SX;l;1402,3;1
Bologna;Roma;SB2001;21;FALSE;DX;l;964;1
Bologna;Taranto;LF1998;24;FALSE;DX;l;841;1
Bologna;Taranto;andra12;23;FALSE;DX;l;961,42;1
Bologna;Taranto;ilaria51;24;FALSE;DX;l;2302,7;1
Bologna;Taranto;edoardo52;23;M;DX;l;1077;1
Bologna;Taranto;sara71;21;FALSE;DX;l;853,4;1
Bologna;Taranto;alissa59;20;FALSE;DX;l;1656;1
Bologna;Taranto;martina3;21;FALSE;DX;l;918,3;1
Bologna;Taranto;arianna18;21;FALSE;DX;l;720;1
Bologna;Taranto;lucrezia32;22;FALSE;DX ;l;1145;1
Bologna;Taranto;giulia28;25;FALSE;dx;l;1195;1
Bologna;Taranto;giorgia55;22;FALSE;DX;l;744;1
Bologna;Taranto;martina49;22;FALSE;DX;l;930,3;1
Bologna;Taranto;CAL1999;23;FALSE;DX;l;2697,3;1
Bologna;Taranto;gf2002;20;f;dx;l;1380,8;1
Bologna;Taranto;elia6;20;M;DX;l;820,6;1
Bologna;Taranto;SF2002;20;FALSE;SX;l;1321;1
Bologna;Taranto;riccardo72;22;M;DX;l;934,6;1
Bologna;Taranto;elena56;22;FALSE;DX;l;647,5;1
Bologna;Taranto;nicola19;23;M;DX;l;1117,5;1
Bologna;Taranto;francesco68;27;M;SX;l;945,3;1
Bologna;Taranto;Laura66;20;FALSE;DX;l;943;1
Bologna;Taranto;CS;27;FALSE;DX;l;880,9;1
Bologna;Taranto;andrea40;20;M;DX;l;1412,5;1
Bologna;Taranto;gaia60;20;FALSE;DX;l;1615,5;1
Bologna;Taranto;valentina48;21;FALSE;DX;l;1211,8;1
Bologna;Taranto;SD1999;23;FALSE;DX;l;1572,3;1
Bologna;Taranto;federica17;22;FALSE;DX;l;1023,5;1
Bologna;Taranto;lucrezia26;21;FALSE;DX;l;771,7;1
Bologna;Taranto;sean27;27;M;DX;l;1114;1
Bologna;Taranto;serena;25;FALSE;DX;l;1423,7;1
Bologna;Taranto;eleonora13;20;FALSE;DX;l;719,1;1
Bologna;Taranto;samuele47;24;M;DX;l;1266,7;1
Bologna;Taranto;marta57;32;FALSE;DX;l;1312;1
Bologna;Taranto;denise33;21;FALSE;DX;l;832,5;1
Bologna;Taranto;samuele42;21;M;SX;l;2059,2;1
Bologna;Taranto;lorenzo64;20;M;DX;l;2694;1
Bologna;Taranto;martina54;28;FALSE;SX;l;867,5;1
Bologna;Taranto;manfredi25;22;M;DX;l;1127,1;1
Bologna;Taranto;alex35;28;M;DX;l;1103,3;1
Bologna;Taranto;Sonia;26;FALSE;DX;l;1825;1
Bologna;Taranto;Eleonora;28;FALSE;DX;l;1038,5;1
Bologna;Taranto;valentina45;21;FALSE;DX;l;1026;1
Bologna;Taranto;laura9;26;FALSE;DX;l;848,5;1
Bologna;Taranto;giulia23;22;FALSE;DX;l;803;1
Bologna;Taranto;ilenia70;24;FALSE;DX;l;1304;1
Bologna;Taranto;SB2001;21;FALSE;DX;l;1113;1
Bologna;Taranto;iacopo50;21;M;DX;l;2361;1
Bologna;Taranto;gaia4;19;FALSE;DX;l;1310,6;1
Bologna;Taranto;alessia69;26;FALSE;DX;l;1164,5;1
Bologna;Taranto;cristina16;20;FALSE;DX;l;1101,8;1
Bologna;Taranto;emanuela36;20;FALSE;DX;l;2051;1
Bologna;Taranto;vittoria67;23;FALSE;DX;l;1043,4;1
Bologna;Taranto;GiorgioLazzari;24;M;DX;l;742,2;1
Bologna;Taranto;elide10;24;FALSE;DX;l;753,6;1
Bologna;Taranto;susanna2;21;FALSE;DX;l;978;1
Bologna;Taranto;chiara38;20;FALSE;DX;l;921,6;1
Bolzano;Bologna;laura9;26;FALSE;DX;l;834,3;0
Bolzano;Bologna;sean27;27;M;DX;a;802;1
Bolzano;Bologna;iacopo50;21;M;DX;a;1034,5;1
Bolzano;Bologna;giulia23;22;FALSE;DX;a;1976;1
Bolzano;Bologna;riccardo72;22;M;DX;l;1034,8;0
Bolzano;Bologna;andra12;23;FALSE;DX;a;702,31;1
Bolzano;Bologna;valentina48;21;FALSE;DX;l;1124,5;0
Bolzano;Bologna;alessia69;26;FALSE;DX;a;1130,5;1
Bolzano;Bologna;Eleonora;28;FALSE;DX;l;1141,7;0
Bolzano;Bologna;CAL1999;23;FALSE;DX;l;1644,3;0
Bolzano;Bologna;manfredi25;22;M;DX;a;2023,4;1
Bolzano;Bologna;martina54;28;FALSE;SX;a;1003,5;1
Bolzano;Bologna;samuele42;21;M;SX;l;1358;0
Bolzano;Bologna;andrea40;20;M;DX;l;1025,5;0
Bolzano;Bologna;Sonia;26;FALSE;DX;l;2524,4;0
Bolzano;Bologna;CS;27;FALSE;DX;l;1465,6;0
Bolzano;Bologna;eleonora13;20;FALSE;DX;a;1102,8;1
Bolzano;Bologna;  iliaria37;21;FALSE;SX;a;2227,8;1
Bolzano;Bologna;SD1999;23;FALSE;DX;l;2656,1;0
Bolzano;Bologna;susanna2;21;FALSE;DX;a;794,8;1
Bolzano;Bologna;SF2002;20;FALSE;SX;a;2344,7;1
Bolzano;Bologna;cristina16;20;FALSE;DX;a;1684,4;1
Bolzano;Bologna;serena;25;FALSE;DX;a;2423,4;1
Bolzano;Bologna;martina3;21;FALSE;DX;a;1928,9;1
Bolzano;Bologna;GiorgioLazzari;24;M;DX;a;2328,6;1
Bolzano;Bologna;denise33;21;FALSE;DX;l;1106,2;0
Bolzano;Bologna;ilaria51;24;FALSE;DX;a;1358,4;1
Bolzano;Bologna;elia6;20;M;DX;l;907,3;0
Bolzano;Bologna;chiara38;20;FALSE;DX;l;2029;0
Bolzano;Bologna;alissa59;20;FALSE;DX;a;1992;1
Bolzano;Bologna;LF1998;24;FALSE;DX;a;909;1
Bolzano;Bologna;SB2001;21;FALSE;DX;a;1738;1
Bolzano;Bologna;giorgia55;22;FALSE;DX;a;739,4;1
Bolzano;Bologna;arianna18;21;FALSE;DX;a;920,6;1
Bolzano;Bologna;Laura66;20;FALSE;DX;l;1559;0
Bolzano;Bologna;edoardo52;23;M;DX;a;1443;1
Bolzano;Bologna;alex35;28;M;DX;a;2029,1;1
Bolzano;Bologna;lucrezia32;22;FALSE;DX ;a;1073;1
Bolzano;Bologna;vittoria67;23;FALSE;DX;l;1894,5;0
Bolzano;Bologna;gaia4;19;FALSE;DX;a;2209,9;1
Bolzano;Bologna;elena56;22;FALSE;DX;a;730;1
Bolzano;Bologna;emanuela36;20;FALSE;DX;a;1187;1
Bolzano;Bologna;francesco68;27;M;SX;a;1638,9;1
Bolzano;Bologna;martina49;22;FALSE;DX;a;833,7;1
Bolzano;Bologna;samuele47;24;M;DX;a;1453,2;1
Bolzano;Bologna;valentina45;21;FALSE;DX;a;1203,2;1
Bolzano;Bologna;lucrezia26;21;FALSE;DX;l;699,3;0
Bolzano;Bologna;gf2002;20;f;dx;l;1983,9;0
Bolzano;Bologna;sara71;21;FALSE;DX;a;1303,6;1
Bolzano;Bologna; irene1;24;FALSE;DX;l;2592;0
Bolzano;Bologna;elide10;24;FALSE;DX;a;1251,6;1
Bolzano;Bologna;giulia28;25;FALSE;dx;a;672;1
Bolzano;Bologna;federica17;22;FALSE;DX;a;1904,7;1
Bolzano;Foggia;CS;27;FALSE;DX;l;1535,9;1
Bolzano;Foggia;alissa59;20;FALSE;DX;l;1858;1
Bolzano;Foggia;SD1999;23;FALSE;DX;l;2694,6;1
Bolzano;Foggia;lorenzo64;20;M;DX;l;2138;1
Bolzano;Foggia;alex35;28;M;DX;a;1112,1;0
Bolzano;Foggia;sara71;21;FALSE;DX;l;1445,2;1
Bolzano;Foggia;  iliaria37;21;FALSE;SX;l;1564,3;1
Bolzano;Foggia;arianna18;21;FALSE;DX;l;987,5;1
Bolzano;Foggia;giulia28;25;FALSE;dx;l;980;1
Bolzano;Foggia;SB2001;21;FALSE;DX;l;1015;1
Bolzano;Foggia;samuele42;21;M;SX;l;1660,9;1
Bolzano;Foggia;ilaria51;24;FALSE;DX;l;1012,6;1
Bolzano;Foggia;elide10;24;FALSE;DX;l;684,6;1
Bolzano;Foggia;vittoria67;23;FALSE;DX;l;1635,1;1
Bolzano;Foggia;martina54;28;FALSE;SX;l;1279,5;1
Bolzano;Foggia;Laura66;20;FALSE;DX;l;1019;1
Bolzano;Foggia;gaia60;20;FALSE;DX;l;2026,6;1
Bolzano;Foggia;giulia23;22;FALSE;DX;l;2910;1
Bolzano;Foggia;ilenia70;24;FALSE;DX;l;1507;1
Bolzano;Foggia;andrea40;20;M;DX;l;1888,2;1
Bolzano;Foggia;manfredi25;22;M;DX;l;1058,6;1
Bolzano;Foggia;martina3;21;FALSE;DX;l;1384,1;1
Bolzano;Foggia;CAL1999;23;FALSE;DX;l;966,9;1
Bolzano;Foggia;samuele47;24;M;DX;a;1901;0
Bolzano;Foggia;martina49;22;FALSE;DX;l;1178,6;1
Bolzano;Foggia;lucrezia32;22;FALSE;DX ;l;1337;1
Bolzano;Foggia;Sonia;26;FALSE;DX;l;1587,1;1
Bolzano;Foggia;riccardo72;22;M;DX;l;1219;1
Bolzano;Foggia;emanuela36;20;FALSE;DX;l;1504;1
Bolzano;Foggia;iacopo50;21;M;DX;l;1357,2;1
Bolzano;Foggia;eleonora13;20;FALSE;DX;l;2241,2;1
Bolzano;Foggia;susanna2;21;FALSE;DX;l;988,6;1
Bolzano;Foggia;SF2002;20;FALSE;SX;l;1346,4;1
Bolzano;Foggia;alessia69;26;FALSE;DX;l;1981,1;1
Bolzano;Foggia;edoardo52;23;M;DX;l;1758;1
Bolzano;Foggia;sean27;27;M;DX;l;1687;1
Bolzano;Foggia;LF1998;24;FALSE;DX;l;1059;1
Bolzano;Foggia;elena56;22;FALSE;DX;l;1080,7;1
Bolzano;Foggia; irene1;24;FALSE;DX;l;1090;1
Bolzano;Foggia;marta57;32;FALSE;DX;l;1719;1
Bolzano;Foggia;andra12;23;FALSE;DX;l;1146,16;1
Bolzano;Foggia;chiara38;20;FALSE;DX;l;1535,2;1
Bolzano;Foggia;denise33;21;FALSE;DX;l;800,2;1
Bolzano;Foggia;gf2002;20;f;dx;l;1619,5;1
Bolzano;Foggia;serena;25;FALSE;DX;l;1372,6;1
Bolzano;Foggia;valentina45;21;FALSE;DX;l;1026,3;1
Bolzano;Foggia;cristina16;20;FALSE;DX;l;2285,5;1
Bolzano;Foggia;GiorgioLazzari;24;M;DX;l;861,7;1
Bolzano;Foggia;elia6;20;M;DX;l;1116,4;1
Bolzano;Foggia;lucrezia26;21;FALSE;DX;l;1130,4;1
Bolzano;Foggia;nicola19;23;M;DX;l;1783,5;1
Bolzano;Foggia;laura9;26;FALSE;DX;l;1400,9;1
Bolzano;Foggia;Eleonora;28;FALSE;DX;l;1112,8;1
Bolzano;Foggia;giorgia55;22;FALSE;DX;l;714,3;1
Bolzano;Foggia;francesco68;27;M;SX;l;1222,7;1
Bolzano;Foggia;valentina48;21;FALSE;DX;l;869;1
Bolzano;Foggia;federica17;22;FALSE;DX;l;1028,8;1
Bolzano;Grosseto;CS;27;FALSE;DX;l;1614;1
Bolzano;Grosseto;samuele42;21;M;SX;l;1974,4;1
Bolzano;Grosseto;vittoria67;23;FALSE;DX;l;1863,8;1
Bolzano;Grosseto;martina49;22;FALSE;DX;a;934;0
Bolzano;Grosseto;SB2001;21;FALSE;DX;l;1132;1
Bolzano;Grosseto;serena;25;FALSE;DX;l;2141,4;1
Bolzano;Grosseto;manfredi25;22;M;DX;l;1061,5;1
Bolzano;Grosseto;alissa59;20;FALSE;DX;a;1706;0
Bolzano;Grosseto;arianna18;21;FALSE;DX;a;831;0
Bolzano;Grosseto;sean27;27;M;DX;l;1982;1
Bolzano;Grosseto;Sonia;26;FALSE;DX;l;1947,8;1
Bolzano;Grosseto;martina3;21;FALSE;DX;l;1551,6;1
Bolzano;Grosseto;francesco68;27;M;SX;a;960,8;0
Bolzano;Grosseto;valentina48;21;FALSE;DX;a;941,9;0
Bolzano;Grosseto;CAL1999;23;FALSE;DX;a;1516,6;0
Bolzano;Grosseto;Laura66;20;FALSE;DX;a;1077;0
Bolzano;Grosseto;valentina45;21;FALSE;DX;a;1429;0
Bolzano;Grosseto;  iliaria37;21;FALSE;SX;l;2131,6;1
Bolzano;Grosseto;elena56;22;FALSE;DX;l;1107,7;1
Bolzano;Grosseto;nicola19;23;M;DX;l;2067,4;1
Bolzano;Grosseto;LF1998;24;FALSE;DX;l;989;1
Bolzano;Grosseto;laura9;26;FALSE;DX;l;799,5;1
Bolzano;Grosseto;lucrezia26;21;FALSE;DX;l;888;1
Bolzano;Grosseto;marta57;32;FALSE;DX;l;1089;1
Bolzano;Grosseto;giorgia55;22;FALSE;DX;a;835,9;0
Bolzano;Grosseto;Eleonora;28;FALSE;DX;l;2295,6;1
Bolzano;Grosseto;samuele47;24;M;DX;a;2033,1;0
Bolzano;Grosseto;GiorgioLazzari;24;M;DX;a;1227,4;0
Bolzano;Grosseto;emanuela36;20;FALSE;DX;a;1429;0
Bolzano;Grosseto;alex35;28;M;DX;l;1141;1
Bolzano;Grosseto;sara71;21;FALSE;DX;a;1615,3;0
Bolzano;Grosseto;susanna2;21;FALSE;DX;l;1778,2;1
Bolzano;Grosseto;alessia69;26;FALSE;DX;l;1335,5;1
Bolzano;Grosseto;elia6;20;M;DX;l;1154,6;1
Bolzano;Grosseto;eleonora13;20;FALSE;DX;l;1108,7;1
Bolzano;Grosseto;cristina16;20;FALSE;DX;l;1514,6;1
Bolzano;Grosseto;andra12;23;FALSE;DX;l;1277,785;1
Bolzano;Grosseto;gaia4;19;FALSE;DX;l;2528,4;1
Bolzano;Grosseto;giulia28;25;FALSE;dx;a;1114;0
Bolzano;Grosseto;edoardo52;23;M;DX;a;1661;0
Bolzano;Grosseto;SF2002;20;FALSE;SX;a;1114,1;0
Bolzano;Grosseto;denise33;21;FALSE;DX;l;1184,4;1
Bolzano;Grosseto; irene1;24;FALSE;DX;l;973;1
Bolzano;Grosseto;elide10;24;FALSE;DX;l;1217,8;1
Bolzano;Grosseto;andrea40;20;M;DX;l;2001,5;1
Bolzano;Grosseto;ilaria51;24;FALSE;DX;l;832;1
Bolzano;Grosseto;gf2002;20;f;dx;l;1700,1;1
Bolzano;Grosseto;gaia60;20;FALSE;DX;l;1371,6;1
Bolzano;Grosseto;lorenzo64;20;M;DX;l;1754;1
Bolzano;Grosseto;chiara38;20;FALSE;DX;l;1776,8;1
Bolzano;Grosseto;riccardo72;22;M;DX;l;1229,3;1
Bolzano;Grosseto;ilenia70;24;FALSE;DX;l;1696;1
Bolzano;Grosseto;lucrezia32;22;FALSE;DX ;a;951;0
Bolzano;Grosseto;iacopo50;21;M;DX;a;834;0
Bolzano;Latina;alessia69;26;FALSE;DX;l;1534,6;1
Bolzano;Latina;edoardo52;23;M;DX;a;1208;0
Bolzano;Latina;iacopo50;21;M;DX;a;2181,3;0
Bolzano;Latina;martina3;21;FALSE;DX;l;1152,8;1
Bolzano;Latina;giulia23;22;FALSE;DX;l;1277;1
Bolzano;Latina;manfredi25;22;M;DX;l;1207,7;1
Bolzano;Latina;andrea40;20;M;DX;l;958,5;1
Bolzano;Latina;LF1998;24;FALSE;DX;l;1142;1
Bolzano;Latina;SD1999;23;FALSE;DX;l;1738,9;1
Bolzano;Latina;ilaria51;24;FALSE;DX;l;1846,2;1
Bolzano;Latina;sara71;21;FALSE;DX;l;1820,4;1
Bolzano;Latina;francesco68;27;M;SX;a;908,9;0
Bolzano;Latina;giulia28;25;FALSE;dx;l;821;1
Bolzano;Latina;andra12;23;FALSE;DX;l;995,845;1
Bolzano;Latina;lucrezia32;22;FALSE;DX ;a;665;0
Bolzano;Latina;denise33;21;FALSE;DX;l;1070,1;1
Bolzano;Latina;lorenzo64;20;M;DX;l;1978;1
Bolzano;Latina;chiara38;20;FALSE;DX;l;1267,4;1
Bolzano;Latina;serena;25;FALSE;DX;l;2373,6;1
Bolzano;Latina;GiorgioLazzari;24;M;DX;l;1779,6;1
Bolzano;Latina;ilenia70;24;FALSE;DX;l;2520;1
Bolzano;Latina;Eleonora;28;FALSE;DX;l;1171;1
Bolzano;Latina;elena56;22;FALSE;DX;a;880,2;0
Bolzano;Latina;susanna2;21;FALSE;DX;l;1378,8;1
Bolzano;Latina;marta57;32;FALSE;DX;l;1704;1
Bolzano;Latina;CS;27;FALSE;DX;l;1193,3;1
Bolzano;Latina;CAL1999;23;FALSE;DX;l;1448,1;1
Bolzano;Latina;riccardo72;22;M;DX;l;2394,8;1
Bolzano;Latina;federica17;22;FALSE;DX;l;1904,5;1
Bolzano;Latina;alissa59;20;FALSE;DX;l;1530;1
Bolzano;Latina;SF2002;20;FALSE;SX;l;1914,1;1
Bolzano;Latina;valentina45;21;FALSE;DX;l;1613;1
Bolzano;Latina;gaia60;20;FALSE;DX;l;1698,6;1
Bolzano;Latina;elide10;24;FALSE;DX;l;634,5;1
Bolzano;Latina;vittoria67;23;FALSE;DX;a;1012,2;0
Bolzano;Latina;valentina48;21;FALSE;DX;l;995,9;1
Bolzano;Latina;eleonora13;20;FALSE;DX;l;910;1
Bolzano;Latina;laura9;26;FALSE;DX;l;799,4;1
Bolzano;Latina;nicola19;23;M;DX;l;2399,6;1
Bolzano;Latina;lucrezia26;21;FALSE;DX;l;795,2;1
Bolzano;Latina;samuele47;24;M;DX;l;1800,8;1
Bolzano;Latina;Sonia;26;FALSE;DX;l;1671,6;1
Bolzano;Latina;gaia4;19;FALSE;DX;l;1677,9;1
Bolzano;Latina;gf2002;20;f;dx;l;1320,4;1
Bolzano;Latina;samuele42;21;M;SX;l;1526,8;1
Bolzano;Latina; irene1;24;FALSE;DX;l;1243;1
Bolzano;Latina;alex35;28;M;DX;l;961;1
Bolzano;Latina;Laura66;20;FALSE;DX;l;1280;1
Bolzano;Latina;elia6;20;M;DX;l;1081,4;1
Bolzano;Latina;sean27;27;M;DX;l;1268;1
Bolzano;Latina;giorgia55;22;FALSE;DX;l;768,7;1
Bolzano;Latina;arianna18;21;FALSE;DX;l;854,5;1
Bolzano;Latina;SB2001;21;FALSE;DX;l;1303;1
Bolzano;Latina;emanuela36;20;FALSE;DX;l;1661;1
Bolzano;Latina;martina49;22;FALSE;DX;a;928,9;0
Bolzano;Latina;martina54;28;FALSE;SX;l;1051,6;1
Bolzano;Livorno;GiorgioLazzari;24;M;DX;a;1503,5;0
Bolzano;Livorno;samuele42;21;M;SX;l;1214,8;1
Bolzano;Livorno;Sonia;26;FALSE;DX;l;2232,1;1
Bolzano;Livorno;federica17;22;FALSE;DX;l;2650,7;1
Bolzano;Livorno;Eleonora;28;FALSE;DX;l;1166,4;1
Bolzano;Livorno;marta57;32;FALSE;DX;l;2866;1
Bolzano;Livorno;SD1999;23;FALSE;DX;l;2178,9;1
Bolzano;Livorno;vittoria67;23;FALSE;DX;l;1278,5;1
Bolzano;Livorno;gf2002;20;f;dx;l;1335,3;1
Bolzano;Livorno;susanna2;21;FALSE;DX;a;1946,4;0
Bolzano;Livorno;elide10;24;FALSE;DX;l;815,6;1
Bolzano;Livorno;denise33;21;FALSE;DX;l;839;1
Bolzano;Livorno;martina54;28;FALSE;SX;a;1738,4;0
Bolzano;Livorno;alissa59;20;FALSE;DX;l;2184;1
Bolzano;Livorno;martina49;22;FALSE;DX;a;1112,9;0
Bolzano;Livorno;sean27;27;M;DX;l;1301;1
Bolzano;Livorno;alessia69;26;FALSE;DX;l;1475,4;1
Bolzano;Livorno;giulia23;22;FALSE;DX;l;1571;1
Bolzano;Livorno;SF2002;20;FALSE;SX;l;2831,5;1
Bolzano;Livorno;elia6;20;M;DX;a;765,1;0
Bolzano;Livorno;CS;27;FALSE;DX;l;1252,5;1
Bolzano;Livorno;sara71;21;FALSE;DX;a;1618,2;0
Bolzano;Livorno;gaia4;19;FALSE;DX;l;1010,7;1
