"Trial.order","Subject","Subject.number","Trial.name","correct","response","RT","leksikalnost","FWD_BCW","LF_HF","CONC_ABS","izvorna_rec","trial.number","rec","task"
284,"s2.dat",2,"t161",1,"3",1332,"pseudorec","backw","LF","abst",NA,161,"SVIRAZ","VLD"
285,"s2.dat",2,"t75",1,"1",681,"rec","forw","HF","abst","radost",75,"RADOST","ALD"
285,"s2.dat",2,"t75",1,"1",681,"rec","forw","HF","abst","ljubav",75,"LJUBAV","VLD"
286,"s2.dat",2,"t24",0,"3",NA,"rec","backw","HF","conc","breza",24,"AZERB","ALD"
286,"s2.dat",2,"t24",0,"3",NA,"rec","backw","HF","conc","leptir",24,"RITPEL","VLD"
287,"s2.dat",2,"t63",1,"1",771,"rec","forw","HF","abst","motiv",63,"MOTIV","ALD"
287,"s2.dat",2,"t63",1,"1",771,"rec","forw","HF","abst","celina",63,"CELINA","VLD"
288,"s2.dat",2,"t92",1,"1",992,"rec","forw","LF","abst","epitet",92,"EPITET","ALD"
288,"s2.dat",2,"t92",1,"1",992,"rec","forw","LF","abst","intima",92,"INTIMA","VLD"
289,"s2.dat",2,"t66",1,"1",601,"rec","forw","HF","abst","period",66,"PERIOD","ALD"
289,"s2.dat",2,"t66",1,"1",601,"rec","forw","HF","abst","otpor",66,"OTPOR","VLD"
1,"s3.dat",3,"t68",1,"1",671,"rec","forw","HF","abst","izraz",68,"IZRAZ","ALD"
1,"s3.dat",3,"t68",1,"1",671,"rec","forw","HF","abst","utisak",68,"UTISAK","VLD"
2,"s3.dat",3,"t23",1,"1",861,"rec","backw","HF","conc","odelo",23,"OLEDO","ALD"
2,"s3.dat",3,"t23",1,"1",861,"rec","backw","HF","conc","blato",23,"OTALB","VLD"
3,"s3.dat",3,"t113",1,"1",651,"rec","forw","LF","conc","alatka",113,"ALATKA","ALD"
3,"s3.dat",3,"t113",1,"1",651,"rec","forw","LF","conc","zebra",113,"ZEBRA","VLD"
4,"s3.dat",3,"t146",1,"3",761,"pseudorec","backw","HF","conc",NA,146,"FOSIK","ALD"
4,"s3.dat",3,"t146",1,"3",761,"pseudorec","backw","HF","conc",NA,146,"DRIPAG","VLD"
5,"s3.dat",3,"t199",1,"3",991,"pseudorec","forw","HF","conc",NA,199,"BORDEP","ALD"
5,"s3.dat",3,"t199",1,"3",991,"pseudorec","forw","HF","conc",NA,199,"KLIPAĆ","VLD"
6,"s3.dat",3,"t40",0,"3",NA,"rec","backw","LF","abst","aspekt",40,"TKEPSA","ALD"
6,"s3.dat",3,"t40",0,"3",NA,"rec","backw","LF","abst","revolt",40,"TLOVER","VLD"
7,"s3.dat",3,"t183",1,"3",821,"pseudorec","forw","HF","abst",NA,183,"POGAJ","ALD"
7,"s3.dat",3,"t183",1,"3",821,"pseudorec","forw","HF","abst",NA,183,"GURMAB","VLD"
8,"s3.dat",3,"t18",0,"3",NA,"rec","backw","HF","conc","brašno",18,"ONŠARB","ALD"
8,"s3.dat",3,"t18",0,"3",NA,"rec","backw","HF","conc","sanduk",18,"KUDNAS","VLD"
9,"s3.dat",3,"t65",1,"1",501,"rec","forw","HF","abst","savest",65,"SAVEST","ALD"
9,"s3.dat",3,"t65",1,"1",501,"rec","forw","HF","abst","ideja",65,"IDEJA","VLD"
10,"s3.dat",3,"t141",1,"3",842,"pseudorec","backw","HF","conc",NA,141,"VODNIB","ALD"
10,"s3.dat",3,"t141",1,"3",842,"pseudorec","backw","HF","conc",NA,141,"CIMEC","VLD"
11,"s3.dat",3,"t97",0,"3",NA,"rec","forw","LF","abst","bruka",97,"BRUKA","ALD"
11,"s3.dat",3,"t97",0,"3",NA,"rec","forw","LF","abst","manjak",97,"MANJAK","VLD"
12,"s3.dat",3,"t31",0,"3",NA,"rec","backw","LF","abst","izazov",31,"VOZAZI","ALD"
12,"s3.dat",3,"t31",0,"3",NA,"rec","backw","LF","abst","etika",31,"AKITE","VLD"
13,"s3.dat",3,"t220",1,"3",821,"pseudorec","forw","LF","abst",NA,220,"PERAĐ","ALD"
13,"s3.dat",3,"t220",1,"3",821,"pseudorec","forw","LF","abst",NA,220,"BUMBAG","VLD"
14,"s3.dat",3,"t15",1,"1",1282,"rec","backw","HF","abst","misao",15,"OASIM","ALD"
14,"s3.dat",3,"t15",1,"1",1282,"rec","backw","HF","abst","snaga",15,"AGANS","VLD"
15,"s3.dat",3,"t98",1,"1",621,"rec","forw","LF","abst","slanje",98,"SLANJE","ALD"
15,"s3.dat",3,"t98",1,"1",621,"rec","forw","LF","abst","užitak",98,"UŽITAK","VLD"
16,"s3.dat",3,"t103",1,"1",981,"rec","forw","LF","abst","fizika",103,"FIZIKA","ALD"
16,"s3.dat",3,"t103",1,"1",981,"rec","forw","LF","abst","nedelo",103,"NEDELO","VLD"
17,"s3.dat",3,"t32",0,"3",NA,"rec","backw","LF","abst","gadost",32,"TSODAG","ALD"
17,"s3.dat",3,"t32",0,"3",NA,"rec","backw","LF","abst","dosluh",32,"HULSOD","VLD"
18,"s3.dat",3,"t59",1,"1",1152,"rec","backw","LF","conc","delfin",59,"NIFLED","ALD"
18,"s3.dat",3,"t59",1,"1",1152,"rec","backw","LF","conc","papuča",59,"AČUPAP","VLD"
19,"s3.dat",3,"t151",1,"3",1272,"pseudorec","backw","LF","abst",NA,151,"PRIZIT","ALD"
19,"s3.dat",3,"t151",1,"3",1272,"pseudorec","backw","LF","abst",NA,151,"PASAM","VLD"
20,"s3.dat",3,"t158",0,"None",NA,"pseudorec","backw","LF","abst",NA,158,"KAJAC","ALD"
20,"s3.dat",3,"t158",0,"None",NA,"pseudorec","backw","LF","abst",NA,158,"ĆEVAK","VLD"
22,"s3.dat",3,"t76",1,"1",581,"rec","forw","HF","conc","tepih",76,"TEPIH","ALD"
22,"s3.dat",3,"t76",1,"1",581,"rec","forw","HF","conc","sapun",76,"SAPUN","VLD"
23,"s3.dat",3,"t24",0,"3",NA,"rec","backw","HF","conc","breza",24,"AZERB","ALD"
23,"s3.dat",3,"t24",0,"3",NA,"rec","backw","HF","conc","leptir",24,"RITPEL","VLD"
24,"s3.dat",3,"t138",1,"3",962,"pseudorec","backw","HF","conc",NA,138,"MAGNEG","ALD"
24,"s3.dat",3,"t138",1,"3",962,"pseudorec","backw","HF","conc",NA,138,"KAPLAB","VLD"
25,"s3.dat",3,"t240",1,"3",761,"pseudorec","forw","LF","conc",NA,240,"VOSKAB","ALD"
25,"s3.dat",3,"t240",1,"3",761,"pseudorec","forw","LF","conc",NA,240,"TRILEN","VLD"
26,"s3.dat",3,"t163",0,"None",NA,"pseudorec","backw","LF","abst",NA,163,"BERBET","ALD"
26,"s3.dat",3,"t163",0,"None",NA,"pseudorec","backw","LF","abst",NA,163,"PRESEB","VLD"
28,"s3.dat",3,"t130",1,"3",1222,"pseudorec","backw","HF","abst",NA,130,"REPTIK","ALD"
28,"s3.dat",3,"t130",1,"3",1222,"pseudorec","backw","HF","abst",NA,130,"POVEJ","VLD"
29,"s3.dat",3,"t189",1,"3",871,"pseudorec","forw","HF","abst",NA,189,"LOGOK","ALD"
29,"s3.dat",3,"t189",1,"3",871,"pseudorec","forw","HF","abst",NA,189,"BEĆAŠ","VLD"
30,"s3.dat",3,"t179",1,"3",861,"pseudorec","backw","LF","conc",NA,179,"PETLIR","ALD"
30,"s3.dat",3,"t179",1,"3",861,"pseudorec","backw","LF","conc",NA,179,"KANTAC","VLD"
31,"s3.dat",3,"t135",0,"1",NA,"pseudorec","backw","HF","abst",NA,135,"LEMUK","ALD"
31,"s3.dat",3,"t135",0,"1",NA,"pseudorec","backw","HF","abst",NA,135,"FALUČ","VLD"
32,"s3.dat",3,"t10",0,"3",NA,"rec","backw","HF","abst","značaj",10,"JAČANZ","ALD"
32,"s3.dat",3,"t10",0,"3",NA,"rec","backw","HF","abst","svest",10,"TSEVS","VLD"
33,"s3.dat",3,"t64",1,"1",551,"rec","forw","HF","abst","pretnja",64,"PRETNJA","ALD"
33,"s3.dat",3,"t64",1,"1",551,"rec","forw","HF","abst","milost",64,"MILOST","VLD"
34,"s3.dat",3,"t206",1,"3",912,"pseudorec","forw","HF","conc",NA,206,"GLUPAR","ALD"
34,"s3.dat",3,"t206",1,"3",912,"pseudorec","forw","HF","conc",NA,206,"ARHID","VLD"
35,"s3.dat",3,"t145",0,"1",NA,"pseudorec","backw","HF","conc",NA,145,"TREZOB","ALD"
35,"s3.dat",3,"t145",0,"1",NA,"pseudorec","backw","HF","conc",NA,145,"HAMEŠ","VLD"
36,"s3.dat",3,"t91",1,"1",620,"rec","forw","LF","abst","ucena",91,"UCENA","ALD"
36,"s3.dat",3,"t91",1,"1",620,"rec","forw","LF","abst","naboj",91,"NABOJ","VLD"
37,"s3.dat",3,"t239",1,"3",981,"pseudorec","forw","LF","conc",NA,239,"BIFTEM","ALD"
37,"s3.dat",3,"t239",1,"3",981,"pseudorec","forw","LF","conc",NA,239,"RUNDOG","VLD"
38,"s3.dat",3,"t233",1,"3",661,"pseudorec","forw","LF","conc",NA,233,"DRZNIL","ALD"
38,"s3.dat",3,"t233",1,"3",661,"pseudorec","forw","LF","conc",NA,233,"NAMAG","VLD"
39,"s3.dat",3,"t96",0,"3",NA,"rec","forw","LF","abst","nerad",96,"NERAD","ALD"
39,"s3.dat",3,"t96",0,"3",NA,"rec","forw","LF","abst","elita",96,"ELITA","VLD"
40,"s3.dat",3,"t79",1,"1",460,"rec","forw","HF","conc","marama",79,"MARAMA","ALD"
40,"s3.dat",3,"t79",1,"1",460,"rec","forw","HF","conc","kolica",79,"KOLICA","VLD"
41,"s3.dat",3,"t187",1,"3",821,"pseudorec","forw","HF","abst",NA,187,"RASKIŠ","ALD"
41,"s3.dat",3,"t187",1,"3",821,"pseudorec","forw","HF","abst",NA,187,"VEŠTAB","VLD"
42,"s3.dat",3,"t26",0,"3",NA,"rec","backw","HF","conc","zmija",26,"AJIMZ","ALD"
42,"s3.dat",3,"t26",0,"3",NA,"rec","backw","HF","conc","jablan",26,"NALBAJ","VLD"
43,"s3.dat",3,"t36",0,"None",NA,"rec","backw","LF","abst","idila",36,"ALIDI","ALD"
43,"s3.dat",3,"t36",0,"None",NA,"rec","backw","LF","abst","impuls",36,"SLUPMI","VLD"
45,"s3.dat",3,"t181",0,"None",NA,"pseudorec","forw","HF","abst",NA,181,"SOMUH","ALD"
45,"s3.dat",3,"t181",0,"None",NA,"pseudorec","forw","HF","abst",NA,181,"TANIH","VLD"
47,"s3.dat",3,"t207",1,"3",932,"pseudorec","forw","HF","conc",NA,207,"ZAREM","ALD"
47,"s3.dat",3,"t207",1,"3",932,"pseudorec","forw","HF","conc",NA,207,"BONTOZ","VLD"
48,"s3.dat",3,"t177",1,"3",1182,"pseudorec","backw","LF","conc",NA,177,"JERED","ALD"
48,"s3.dat",3,"t177",1,"3",1182,"pseudorec","backw","LF","conc",NA,177,"MELED","VLD"
49,"s3.dat",3,"t204",1,"3",1071,"pseudorec","forw","HF","conc",NA,204,"LENJIZ","ALD"
49,"s3.dat",3,"t204",1,"3",1071,"pseudorec","forw","HF","conc",NA,204,"BILIOD","VLD"
50,"s3.dat",3,"t9",0,"3",NA,"rec","backw","HF","abst","mašta",9,"ATŠAM","ALD"
50,"s3.dat",3,"t9",0,"3",NA,"rec","backw","HF","abst","razlog",9,"GOLZAR","VLD"
51,"s3.dat",3,"t56",0,"None",NA,"rec","backw","LF","conc","sirće",56,"EĆRIS","ALD"
51,"s3.dat",3,"t56",0,"None",NA,"rec","backw","LF","conc","kobra",56,"ARBOK","VLD"
53,"s3.dat",3,"t127",1,"3",801,"pseudorec","backw","HF","abst",NA,127,"JAJNIL","ALD"
53,"s3.dat",3,"t127",1,"3",801,"pseudorec","backw","HF","abst",NA,127,"RATLUZ","VLD"
54,"s3.dat",3,"t101",1,"1",511,"rec","forw","LF","abst","domet",101,"DOMET","ALD"
54,"s3.dat",3,"t101",1,"1",511,"rec","forw","LF","abst","ispad",101,"ISPAD","VLD"
55,"s3.dat",3,"t209",1,"3",901,"pseudorec","forw","HF","conc",NA,209,"ARGOP","ALD"
55,"s3.dat",3,"t209",1,"3",901,"pseudorec","forw","HF","conc",NA,209,"HARAK","VLD"
56,"s3.dat",3,"t176",1,"3",961,"pseudorec","backw","LF","conc",NA,176,"PUTEF","ALD"
56,"s3.dat",3,"t176",1,"3",961,"pseudorec","backw","LF","conc",NA,176,"NAGIR","VLD"
57,"s3.dat",3,"t43",0,"3",NA,"rec","backw","LF","abst","požuda",43,"ADUŽOP","ALD"
57,"s3.dat",3,"t43",0,"3",NA,"rec","backw","LF","abst","namena",43,"ANEMAN","VLD"
58,"s3.dat",3,"t218",1,"3",791,"pseudorec","forw","LF","abst",NA,218,"ROVAG","ALD"
58,"s3.dat",3,"t218",1,"3",791,"pseudorec","forw","LF","abst",NA,218,"EPITEZ","VLD"
59,"s3.dat",3,"t152",1,"3",1062,"pseudorec","backw","LF","abst",NA,152,"KAJMAR","ALD"
59,"s3.dat",3,"t152",1,"3",1062,"pseudorec","backw","LF","abst",NA,152,"VEŠTAP","VLD"
60,"s3.dat",3,"t3",0,"3",NA,"rec","backw","HF","abst","kriza",3,"AZIRK","ALD"
60,"s3.dat",3,"t3",0,"3",NA,"rec","backw","HF","abst","uticaj",3,"JACITU","VLD"
61,"s3.dat",3,"t21",1,"1",1201,"rec","backw","HF","conc","kapija",21,"AJIPAK","ALD"
61,"s3.dat",3,"t21",1,"1",1201,"rec","backw","HF","conc","galeb",21,"BELAG","VLD"
62,"s3.dat",3,"t211",1,"3",1021,"pseudorec","forw","LF","abst",NA,211,"KEPEN","ALD"
62,"s3.dat",3,"t211",1,"3",1021,"pseudorec","forw","LF","abst",NA,211,"FLUOŠ","VLD"
63,"s3.dat",3,"t164",1,"3",1042,"pseudorec","backw","LF","abst",NA,164,"SULTAK","ALD"
63,"s3.dat",3,"t164",1,"3",1042,"pseudorec","backw","LF","abst",NA,164,"BILTEG","VLD"
64,"s3.dat",3,"t123",1,"3",1132,"pseudorec","backw","HF","abst",NA,123,"TIGAŠ","ALD"
64,"s3.dat",3,"t123",1,"3",1132,"pseudorec","backw","HF","abst",NA,123,"NEUKUD","VLD"
65,"s3.dat",3,"t73",1,"1",491,"rec","forw","HF","abst","zakon",73,"ZAKON","ALD"
65,"s3.dat",3,"t73",1,"1",491,"rec","forw","HF","abst","istina",73,"ISTINA","VLD"
66,"s3.dat",3,"t16",0,"3",NA,"rec","backw","HF","conc","jagoda",16,"ADOGAJ","ALD"
66,"s3.dat",3,"t16",0,"3",NA,"rec","backw","HF","conc","kutija",16,"AJITUK","VLD"
67,"s3.dat",3,"t110",1,"1",792,"rec","forw","LF","conc","ranac",110,"RANAC","ALD"
67,"s3.dat",3,"t110",1,"1",792,"rec","forw","LF","conc","kliker",110,"KLIKER","VLD"
68,"s3.dat",3,"t227",1,"3",1031,"pseudorec","forw","LF","conc",NA,227,"CIMEČ","ALD"
68,"s3.dat",3,"t227",1,"3",1031,"pseudorec","forw","LF","conc",NA,227,"VITALJ","VLD"
69,"s3.dat",3,"t228",1,"3",1011,"pseudorec","forw","LF","conc",NA,228,"ULKUG","ALD"
69,"s3.dat",3,"t228",1,"3",1011,"pseudorec","forw","LF","conc",NA,228,"FLANEG","VLD"
70,"s3.dat",3,"t214",1,"3",882,"pseudorec","forw","LF","abst",NA,214,"PITOR","ALD"
70,"s3.dat",3,"t214",1,"3",882,"pseudorec","forw","LF","abst",NA,214,"PIJAD","VLD"
71,"s3.dat",3,"t83",1,"1",581,"rec","forw","HF","conc","klupa",83,"KLUPA","ALD"
71,"s3.dat",3,"t83",1,"1",581,"rec","forw","HF","conc","zavesa",83,"ZAVESA","VLD"
72,"s3.dat",3,"t42",0,"3",NA,"rec","backw","LF","abst","ruglo",42,"OLGUR","ALD"
72,"s3.dat",3,"t42",0,"3",NA,"rec","backw","LF","abst","zamor",42,"ROMAZ","VLD"
73,"s3.dat",3,"t222",1,"3",1071,"pseudorec","forw","LF","abst",NA,222,"BAROL","ALD"
73,"s3.dat",3,"t222",1,"3",1071,"pseudorec","forw","LF","abst",NA,222,"TREGEN","VLD"
74,"s3.dat",3,"t193",1,"3",1322,"pseudorec","forw","HF","abst",NA,193,"JARAT","ALD"
74,"s3.dat",3,"t193",1,"3",1322,"pseudorec","forw","HF","abst",NA,193,"PROLOZ","VLD"
75,"s3.dat",3,"t137",1,"3",831,"pseudorec","backw","HF","conc",NA,137,"POLEZ","ALD"
75,"s3.dat",3,"t137",1,"3",831,"pseudorec","backw","HF","conc",NA,137,"STICAP","VLD"
76,"s3.dat",3,"t116",0,"3",NA,"rec","forw","LF","conc","konjak",116,"KONJAK","ALD"
76,"s3.dat",3,"t116",0,"3",NA,"rec","forw","LF","conc","čaplja",116,"ČAPLJA","VLD"
77,"s3.dat",3,"t221",0,"1",NA,"pseudorec","forw","LF","abst",NA,221,"KVARŠ","ALD"
77,"s3.dat",3,"t221",0,"1",NA,"pseudorec","forw","LF","abst",NA,221,"CELEP","VLD"
78,"s3.dat",3,"t191",1,"3",871,"pseudorec","forw","HF","abst",NA,191,"BAMBUK","ALD"
78,"s3.dat",3,"t191",1,"3",871,"pseudorec","forw","HF","abst",NA,191,"VERMUJ","VLD"
79,"s3.dat",3,"t185",1,"3",1052,"pseudorec","forw","HF","abst",NA,185,"FARMET","ALD"
79,"s3.dat",3,"t185",1,"3",1052,"pseudorec","forw","HF","abst",NA,185,"RABIĐ","ALD"
80,"s3.dat",3,"t230",1,"3",1422,"pseudorec","forw","LF","conc",NA,230,"CINIB","ALD"
80,"s3.dat",3,"t230",1,"3",1422,"pseudorec","forw","LF","conc",NA,230,"KONZUP","VLD"
81,"s3.dat",3,"t172",1,"3",1492,"pseudorec","backw","LF","conc",NA,172,"MASEF","ALD"
81,"s3.dat",3,"t172",1,"3",1492,"pseudorec","backw","LF","conc",NA,172,"LIMIR","VLD"
82,"s3.dat",3,"t61",1,"1",911,"rec","forw","HF","abst","nemoć",61,"NEMOĆ","ALD"
82,"s3.dat",3,"t61",1,"1",911,"rec","forw","HF","abst","sudba",61,"SUDBA","VLD"
83,"s3.dat",3,"t81",1,"1",530,"rec","forw","HF","conc","strela",81,"STRELA","ALD"
83,"s3.dat",3,"t81",1,"1",530,"rec","forw","HF","conc","kamion",81,"KAMION","VLD"
84,"s3.dat",3,"t38",0,"3",NA,"rec","backw","LF","abst","afera",38,"AREFA","ALD"
84,"s3.dat",3,"t38",0,"3",NA,"rec","backw","LF","abst","dogma",38,"AMGOD","VLD"
85,"s3.dat",3,"t147",1,"3",1202,"pseudorec","backw","HF","conc",NA,147,"PATAR","ALD"
85,"s3.dat",3,"t147",1,"3",1202,"pseudorec","backw","HF","conc",NA,147,"VELUT","VLD"
86,"s3.dat",3,"t229",1,"3",1062,"pseudorec","forw","LF","conc",NA,229,"REBUL","ALD"
86,"s3.dat",3,"t229",1,"3",1062,"pseudorec","forw","LF","conc",NA,229,"NABOH","VLD"
87,"s3.dat",3,"t165",1,"3",1232,"pseudorec","backw","LF","abst",NA,165,"KARMIG","ALD"
87,"s3.dat",3,"t165",1,"3",1232,"pseudorec","backw","LF","abst",NA,165,"SIRUL","VLD"
88,"s3.dat",3,"t210",1,"3",972,"pseudorec","forw","HF","conc",NA,210,"GORAZ","ALD"
88,"s3.dat",3,"t210",1,"3",972,"pseudorec","forw","HF","conc",NA,210,"SATEP","VLD"
89,"s3.dat",3,"t208",1,"3",871,"pseudorec","forw","HF","conc",NA,208,"GREJAP","ALD"
89,"s3.dat",3,"t208",1,"3",871,"pseudorec","forw","HF","conc",NA,208,"TIKEN","VLD"
90,"s3.dat",3,"t128",1,"3",851,"pseudorec","backw","HF","abst",NA,128,"TAJGUP","ALD"
90,"s3.dat",3,"t128",1,"3",851,"pseudorec","backw","HF","abst",NA,128,"MASLAB","VLD"
91,"s3.dat",3,"t66",1,"1",771,"rec","forw","HF","abst","period",66,"PERIOD","ALD"
91,"s3.dat",3,"t66",1,"1",771,"rec","forw","HF","abst","otpor",66,"OTPOR","VLD"
92,"s3.dat",3,"t175",1,"3",951,"pseudorec","backw","LF","conc",NA,175,"UDOVAL","ALD"
92,"s3.dat",3,"t175",1,"3",951,"pseudorec","backw","LF","conc",NA,175,"AKCENAŠ","VLD"
93,"s3.dat",3,"t232",1,"3",1212,"pseudorec","forw","LF","conc",NA,232,"TOALEB","ALD"
93,"s3.dat",3,"t232",1,"3",1212,"pseudorec","forw","LF","conc",NA,232,"FAZOR","VLD"
94,"s3.dat",3,"t67",1,"1",1392,"rec","forw","HF","abst","sezona",67,"SEZONA","ALD"
94,"s3.dat",3,"t67",1,"1",1392,"rec","forw","HF","abst","propis",67,"PROPIS","VLD"
95,"s3.dat",3,"t236",1,"3",1012,"pseudorec","forw","LF","conc",NA,236,"UMNJAF","ALD"
95,"s3.dat",3,"t236",1,"3",1012,"pseudorec","forw","LF","conc",NA,236,"HR~AN","ALD"
96,"s3.dat",3,"t45",0,"3",NA,"rec","backw","LF","abst","pakost",45,"TSOKAP","ALD"
96,"s3.dat",3,"t45",0,"3",NA,"rec","backw","LF","abst","ishod",45,"DOHSI","VLD"
97,"s3.dat",3,"t17",0,"None",NA,"rec","backw","HF","conc","čekić",17,"ĆIKEČ","ALD"
97,"s3.dat",3,"t17",0,"None",NA,"rec","backw","HF","conc","smokva",17,"AVKOMS","VLD"
99,"s3.dat",3,"t133",1,"3",1061,"pseudorec","backw","HF","abst",NA,133,"ŠTAPIZ","ALD"
99,"s3.dat",3,"t133",1,"3",1061,"pseudorec","backw","HF","abst",NA,133,"LIRIZ","VLD"
100,"s3.dat",3,"t148",0,"None",NA,"pseudorec","backw","HF","conc",NA,148,"PRELER","ALD"
100,"s3.dat",3,"t148",0,"None",NA,"pseudorec","backw","HF","conc",NA,148,"BAZAP","VLD"
102,"s3.dat",3,"t107",1,"1",861,"rec","forw","LF","conc","sarma",107,"SARMA","ALD"
102,"s3.dat",3,"t107",1,"1",861,"rec","forw","LF","conc","čioda",107,"ČIODA","VLD"
103,"s3.dat",3,"t168",1,"3",851,"pseudorec","backw","LF","conc",NA,168,"JELEP","ALD"
103,"s3.dat",3,"t168",1,"3",851,"pseudorec","backw","LF","conc",NA,168,"ĆUMEP","VLD"
104,"s3.dat",3,"t178",1,"3",901,"pseudorec","backw","LF","conc",NA,178,"MANGUD","ALD"
104,"s3.dat",3,"t178",1,"3",901,"pseudorec","backw","LF","conc",NA,178,"STALAV","VLD"
105,"s3.dat",3,"t88",1,"1",581,"rec","forw","HF","conc","zgrada",88,"ZGRADA","ALD"
105,"s3.dat",3,"t88",1,"1",581,"rec","forw","HF","conc","knjiga",88,"KNJIGA","VLD"
106,"s3.dat",3,"t114",1,"1",641,"rec","forw","LF","conc","biber",114,"BIBER","ALD"
106,"s3.dat",3,"t114",1,"1",641,"rec","forw","LF","conc","liker",114,"LIKER","VLD"
107,"s3.dat",3,"t119",1,"1",611,"rec","forw","LF","conc","flauta",119,"FLAUTA","ALD"
107,"s3.dat",3,"t119",1,"1",611,"rec","forw","LF","conc","kecelja",119,"KECELJA","VLD"
108,"s3.dat",3,"t131",1,"3",721,"pseudorec","backw","HF","abst",NA,131,"PORIG","ALD"
108,"s3.dat",3,"t131",1,"3",721,"pseudorec","backw","HF","abst",NA,131,"PATROZ","VLD"
109,"s3.dat",3,"t57",0,"3",NA,"rec","backw","LF","conc","ekser",57,"RESKE","ALD"
109,"s3.dat",3,"t57",0,"3",NA,"rec","backw","LF","conc","kokos",57,"SOKOK","VLD"
110,"s3.dat",3,"t182",1,"3",1072,"pseudorec","forw","HF","abst",NA,182,"CVETIL","ALD"
110,"s3.dat",3,"t182",1,"3",1072,"pseudorec","forw","HF","abst",NA,182,"DOLAŠ","VLD"
111,"s3.dat",3,"t102",1,"1",661,"rec","forw","LF","abst","ljutnja",102,"LJUTNJA","ALD"
111,"s3.dat",3,"t102",1,"1",661,"rec","forw","LF","abst","profit",102,"PROFIT","VLD"
112,"s3.dat",3,"t120",1,"1",591,"rec","forw","LF","conc","krljušt",120,"KRLJUŠT","ALD"
112,"s3.dat",3,"t120",1,"1",591,"rec","forw","LF","conc","olovka",120,"OLOVKA","VLD"
113,"s3.dat",3,"t58",0,"3",NA,"rec","backw","LF","conc","makaze",58,"EZAKAM","ALD"
113,"s3.dat",3,"t58",0,"3",NA,"rec","backw","LF","conc","banana",58,"ANANAB","VLD"
114,"s3.dat",3,"t112",1,"1",510,"rec","forw","LF","conc","zvečka",112,"ZVEČKA","ALD"
114,"s3.dat",3,"t112",1,"1",510,"rec","forw","LF","conc","torta",112,"TORTA","VLD"
115,"s3.dat",3,"t84",1,"1",550,"rec","forw","HF","conc","sveća",84,"SVEĆA","ALD"
115,"s3.dat",3,"t84",1,"1",550,"rec","forw","HF","conc","školjka",84,"ŠKOLJKA","VLD"
116,"s3.dat",3,"t100",1,"1",530,"rec","forw","LF","abst","trpnja",100,"TRPNJA","ALD"
116,"s3.dat",3,"t100",1,"1",530,"rec","forw","LF","abst","raspon",100,"RASPON","VLD"
117,"s3.dat",3,"t202",1,"3",1312,"pseudorec","forw","HF","conc",NA,202,"ŠTANK","ALD"
117,"s3.dat",3,"t202",1,"3",1312,"pseudorec","forw","HF","conc",NA,202,"PANTEK","VLD"
118,"s3.dat",3,"t140",1,"3",781,"pseudorec","backw","HF","conc",NA,140,"LUKSUR","ALD"
118,"s3.dat",3,"t140",1,"3",781,"pseudorec","backw","HF","conc",NA,140,"UZGOT","VLD"
119,"s3.dat",3,"t11",0,"3",NA,"rec","backw","HF","abst","zanos",11,"SONAZ","ALD"
119,"s3.dat",3,"t11",0,"3",NA,"rec","backw","HF","abst","smisao",11,"OASIMS","VLD"
120,"s3.dat",3,"t85",1,"1",831,"rec","forw","HF","conc","koleno",85,"KOLENO","ALD"
120,"s3.dat",3,"t85",1,"1",831,"rec","forw","HF","conc","pepeo",85,"PEPEO","VLD"
121,"s3.dat",3,"t60",0,"None",NA,"rec","backw","LF","conc","parket",60,"TEKRAP","ALD"
121,"s3.dat",3,"t60",0,"None",NA,"rec","backw","LF","conc","lopata",60,"ATAPOL","VLD"
123,"s3.dat",3,"t7",0,"None",NA,"rec","backw","HF","abst","proces",7,"SECORP","ALD"
123,"s3.dat",3,"t7",0,"None",NA,"rec","backw","HF","abst","korist",7,"TSIROK","VLD"
125,"s3.dat",3,"t126",0,"None",NA,"pseudorec","backw","HF","abst",NA,126,"KANAZ","ALD"
125,"s3.dat",3,"t126",0,"None",NA,"pseudorec","backw","HF","abst",NA,126,"FELJTOZ","VLD"
127,"s3.dat",3,"t29",0,"3",NA,"rec","backw","HF","conc","kamen",29,"NEMAK","ALD"
127,"s3.dat",3,"t29",0,"3",NA,"rec","backw","HF","conc","cveće",29,"EĆEVC","VLD"
128,"s3.dat",3,"t62",1,"1",1192,"rec","forw","HF","abst","izdaja",62,"IZDAJA","ALD"
128,"s3.dat",3,"t62",1,"1",1192,"rec","forw","HF","abst","uzrok",62,"UZROK","VLD"
129,"s3.dat",3,"t99",1,"1",681,"rec","forw","LF","abst","otkaz",99,"OTKAZ","ALD"
129,"s3.dat",3,"t99",1,"1",681,"rec","forw","LF","abst","zakup",99,"ZAKUP","VLD"
130,"s3.dat",3,"t54",0,"3",NA,"rec","backw","LF","conc","klovn",54,"NVOLK","ALD"
130,"s3.dat",3,"t54",0,"3",NA,"rec","backw","LF","conc","štuka",54,"AKUTŠ","VLD"
131,"s3.dat",3,"t171",0,"1",NA,"pseudorec","backw","LF","conc",NA,171,"OTKLOR","ALD"
131,"s3.dat",3,"t171",0,"1",NA,"pseudorec","backw","LF","conc",NA,171,"FOKUJ","VLD"
132,"s3.dat",3,"t55",0,"None",NA,"rec","backw","LF","conc","zumbul",55,"LUBMUZ","ALD"
