"list","participant_id","trial_id","stimulus","trial_order","lexicality","response","accuracy","rt"
"PRIDEVI_A","subject-25.csv",94,"TUŽNOG",33,"rec","1",1,477
"PRIDEVI_A","subject-25.csv",85,"STALNOG",34,"rec","1",1,545
"PRIDEVI_A","subject-25.csv",117,"VURNOG",35,"pseudorec","3",1,700
"PRIDEVI_A","subject-25.csv",4,"BOLESNOG",36,"rec","1",1,508
"PRIDEVI_A","subject-25.csv",10,"ČUDESNOG",37,"rec","1",1,530
"PRIDEVI_A","subject-25.csv",156,"DURAVOM",38,"pseudorec","3",1,739
"PRIDEVI_A","subject-25.csv",113,"RILEMOG",39,"pseudorec","3",1,495
"PRIDEVI_A","subject-25.csv",65,"PRAVILNOM",40,"rec","1",1,1009
"PRIDEVI_A","subject-25.csv",188,"KLAKNOJ",41,"pseudorec","3",1,634
"PRIDEVI_A","subject-25.csv",81,"SLOBODNOJ",42,"rec","1",1,748
"PRIDEVI_A","subject-25.csv",123,"TEZIVOG",43,"pseudorec","3",1,514
"PRIDEVI_A","subject-25.csv",116,"LURIVOG",44,"pseudorec","3",1,523
"PRIDEVI_A","subject-25.csv",71,"RANJENOM",45,"rec","1",1,738
"PRIDEVI_A","subject-25.csv",144,"LOTIVOM",46,"pseudorec","3",1,588
"PRIDEVI_A","subject-25.csv",68,"PRLJAVOM",47,"rec","1",1,730
"PRIDEVI_A","subject-25.csv",89,"SUROVOM",48,"rec","1",1,761
"PRIDEVI_A","subject-25.csv",203,"FLARATOJ",49,"pseudorec","3",1,738
"PRIDEVI_A","subject-25.csv",115,"LOKAVOG",50,"pseudorec","3",1,730
"PRIDEVI_A","subject-25.csv",38,"MIRISNOM",51,"rec","1",1,689
"PRIDEVI_A","subject-25.csv",119,"ZORAVOG",52,"pseudorec","3",1,701
"PRIDEVI_A","subject-25.csv",59,"OZBILJNOM",53,"rec","1",1,566
"PRIDEVI_A","subject-25.csv",31,"LAKOG",54,"rec","1",1,474
"PRIDEVI_A","subject-25.csv",211,"GUJAFOJ",55,"pseudorec","3",1,529
"PRIDEVI_A","subject-25.csv",199,"URTIVOJ",56,"pseudorec","3",1,573
"PRIDEVI_A","subject-25.csv",21,"GORSKOJ",57,"rec","1",1,635
"PRIDEVI_A","subject-25.csv",140,"TENOKOG",58,"pseudorec","3",1,669
"PRIDEVI_A","subject-25.csv",44,"NAUČNOM",59,"rec","1",1,492
"PRIDEVI_A","subject-25.csv",193,"BLUGAVOJ",60,"pseudorec","3",1,717
"PRIDEVI_A","subject-25.csv",36,"MASOVNOJ",61,"rec","1",1,715
"PRIDEVI_A","subject-25.csv",126,"RIROKOG",62,"pseudorec","3",1,556
"PRIDEVI_A","subject-25.csv",66,"PRIRODNOJ",63,"rec","1",1,667
"PRIDEVI_A","subject-25.csv",47,"NEMIRNOM",64,"rec","1",1,715
"PRIDEVI_A","subject-25.csv",204,"GANKOJ",65,"pseudorec","3",1,581
"PRIDEVI_A","subject-25.csv",19,"GLAVNOG",66,"rec","1",1,702
"PRIDEVI_A","subject-25.csv",34,"LJUDSKOG",67,"rec","1",1,480
"PRIDEVI_A","subject-25.csv",49,"NEVIDLJIVOG",68,"rec","1",1,585
"PRIDEVI_A","subject-25.csv",52,"NEZNANOG",69,"rec","1",1,536
"PRIDEVI_A","subject-25.csv",168,"DEMITOM",70,"pseudorec","3",1,935
"PRIDEVI_A","subject-25.csv",18,"FILMSKOJ",71,"rec","1",1,627
"PRIDEVI_A","subject-25.csv",108,"MISANOG",72,"pseudorec","3",1,1037
"PRIDEVI_A","subject-25.csv",95,"UMORNOM",73,"rec","1",1,667
"PRIDEVI_A","subject-25.csv",80,"SLIČNOM",74,"rec","1",1,596
"PRIDEVI_A","subject-25.csv",90,"SVETSKOJ",75,"rec","1",1,709
"PRIDEVI_A","subject-25.csv",146,"PANANOM",76,"pseudorec","3",1,643
"PRIDEVI_A","subject-25.csv",157,"LASIVOM",77,"pseudorec","3",1,586
"PRIDEVI_A","subject-25.csv",131,"MILATOG",78,"pseudorec","3",1,714
"PRIDEVI_A","subject-25.csv",134,"LATNOG",79,"pseudorec","3",1,661
"PRIDEVI_A","subject-25.csv",84,"STAKLENOJ",80,"rec","1",1,600
"PRIDEVI_A","subject-25.csv",112,"NOLENOG",81,"pseudorec","3",1,632
"PRIDEVI_A","subject-25.csv",3,"BLISKOJ",82,"rec","1",1,539
"PRIDEVI_A","subject-25.csv",183,"FORKOJ",83,"pseudorec","3",1,621
"PRIDEVI_A","subject-25.csv",175,"HURNOM",84,"pseudorec","3",1,569
"PRIDEVI_A","subject-25.csv",155,"ČILKOM",85,"pseudorec","3",1,552
"PRIDEVI_A","subject-25.csv",45,"NEBESKOJ",86,"rec","1",1,495
"PRIDEVI_A","subject-25.csv",53,"NISKOM",87,"rec","1",1,564
"PRIDEVI_A","subject-25.csv",139,"KLUSTOG",88,"pseudorec","3",1,709
"PRIDEVI_A","subject-25.csv",14,"DNEVNOM",89,"rec","1",1,576
"PRIDEVI_A","subject-25.csv",129,"SIRANOG",90,"pseudorec","3",1,1001
"PRIDEVI_A","subject-25.csv",196,"OTKENOJ",91,"pseudorec","3",1,826
"PRIDEVI_A","subject-25.csv",197,"LAPANOJ",92,"pseudorec","3",1,556
"PRIDEVI_A","subject-25.csv",56,"ODLIČNOM",93,"rec","1",1,573
"PRIDEVI_A","subject-25.csv",212,"BLETANOJ",94,"pseudorec","3",1,605
"PRIDEVI_A","subject-25.csv",102,"ZLOJ",95,"rec","3",0,683
"PRIDEVI_A","subject-25.csv",167,"ČUPAKOM",96,"pseudorec","3",1,1329
"PRIDEVI_A","subject-25.csv",82,"SMRTNOG",97,"rec","1",1,563
"PRIDEVI_A","subject-25.csv",76,"SEVERNOG",98,"rec","1",1,597
"PRIDEVI_A","subject-25.csv",9,"ČUDNOJ",99,"rec","1",1,477
"PRIDEVI_A","subject-25.csv",184,"SRLAVOJ",100,"pseudorec","3",1,887
"PRIDEVI_A","subject-25.csv",43,"MUZIČKOG",101,"rec","1",1,531
"PRIDEVI_A","subject-25.csv",7,"ČELIČNOG",102,"rec","1",1,590
"PRIDEVI_A","subject-25.csv",128,"RIGONOG",103,"pseudorec","3",1,620
"PRIDEVI_A","subject-25.csv",12,"DAVNOJ",104,"rec","1",1,530
"PRIDEVI_A","subject-25.csv",149,"RISOKOM",105,"pseudorec","3",1,594
"PRIDEVI_A","subject-25.csv",48,"NEPOZNATOJ",106,"rec","1",1,602
"PRIDEVI_A","subject-25.csv",106,"ZNAČAJNOG",107,"rec","1",1,484
"PRIDEVI_A","subject-25.csv",73,"REDOVNOG",108,"rec","1",1,679
"PRIDEVI_A","subject-25.csv",127,"KUJANOG",109,"pseudorec","3",1,658
"PRIDEVI_A","subject-25.csv",172,"FELENOM",110,"pseudorec","3",1,811
"PRIDEVI_A","subject-25.csv",189,"VELITOJ",111,"pseudorec","3",1,673
"PRIDEVI_A","subject-25.csv",132,"PUMNOG",112,"pseudorec","3",1,707
"PRIDEVI_A","subject-25.csv",125,"PIKANOG",113,"pseudorec","3",1,587
"PRIDEVI_A","subject-25.csv",200,"LANKOJ",114,"pseudorec","3",1,492
"PRIDEVI_A","subject-25.csv",88,"ŠUMSKOG",115,"rec","1",1,528
"PRIDEVI_A","subject-25.csv",93,"TEHNIČKOJ",116,"rec","1",1,546
"PRIDEVI_A","subject-25.csv",101,"ŽALOSNOM",117,"rec","1",1,722
"PRIDEVI_A","subject-25.csv",163,"MRGAVOM",118,"pseudorec","3",1,656
"PRIDEVI_A","subject-25.csv",187,"FUKAVOJ",119,"pseudorec","3",1,525
"PRIDEVI_A","subject-25.csv",191,"NISJOJ",120,"pseudorec","3",1,529
"PRIDEVI_A","subject-25.csv",153,"KISAVOM",121,"pseudorec","3",1,354
"PRIDEVI_A","subject-25.csv",145,"KESANOM",122,"pseudorec","3",1,736
"PRIDEVI_A","subject-25.csv",27,"KONKRETNOJ",123,"rec","1",1,609
"PRIDEVI_A","subject-25.csv",13,"DESNOG",124,"rec","1",1,477
"PRIDEVI_A","subject-25.csv",97,"VAŽNOG",125,"rec","1",1,484
"PRIDEVI_A","subject-25.csv",2,"BESKRAJNOM",126,"rec","1",1,618
"PRIDEVI_A","subject-25.csv",72,"RATNOJ",127,"rec","1",1,515
"PRIDEVI_A","subject-25.csv",42,"MUTNOJ",128,"rec","1",1,583
"PRIDEVI_A","subject-25.csv",176,"STROSOM",129,"pseudorec","1",0,482
"PRIDEVI_A","subject-25.csv",208,"FLABOJ",130,"pseudorec","3",1,662
"PRIDEVI_A","subject-25.csv",37,"MEKOG",131,"rec","1",1,631
"PRIDEVI_A","subject-25.csv",164,"PLOSTOM",132,"pseudorec","3",1,665
"PRIDEVI_A","subject-25.csv",143,"RIZANOM",133,"pseudorec","3",1,613
"PRIDEVI_A","subject-25.csv",46,"NEČUJNOG",134,"rec","1",1,638
"PRIDEVI_A","subject-25.csv",202,"BLANOJ",135,"pseudorec","3",1,714
"PRIDEVI_A","subject-25.csv",137,"LOZANOG",136,"pseudorec","3",1,769
"PRIDEVI_A","subject-25.csv",41,"MRAČNOM",137,"rec","1",1,559
"PRIDEVI_A","subject-25.csv",40,"MORSKOG",138,"rec","1",1,473
"PRIDEVI_A","subject-25.csv",186,"NELAHOJ",139,"pseudorec","3",1,531
"PRIDEVI_A","subject-25.csv",121,"GILANOG",140,"pseudorec","3",1,488
"PRIDEVI_A","subject-25.csv",181,"CUKAVOJ",141,"pseudorec","3",1,484
"PRIDEVI_A","subject-25.csv",161,"SUDAVOM",142,"pseudorec","3",1,734
"PRIDEVI_A","subject-25.csv",5,"BUDNOM",143,"rec","1",1,435
"PRIDEVI_A","subject-25.csv",180,"SAŽNOJ",144,"pseudorec","3",1,849
"PRIDEVI_A","subject-25.csv",165,"VILAVOM",145,"pseudorec","3",1,498
"PRIDEVI_A","subject-25.csv",138,"NUSIVOG",146,"pseudorec","3",1,501
"PRIDEVI_A","subject-25.csv",110,"DORANOG",147,"pseudorec","3",1,577
"PRIDEVI_A","subject-25.csv",23,"GUSTOM",148,"rec","1",1,651
"PRIDEVI_A","subject-25.csv",79,"SLAVNOG",149,"rec","1",1,510
"PRIDEVI_A","subject-25.csv",133,"SILKIMOG",150,"pseudorec","3",1,512
"PRIDEVI_A","subject-25.csv",171,"NJERNOM",151,"pseudorec","3",1,536
"PRIDEVI_A","subject-25.csv",166,"PITOROM",152,"pseudorec","3",1,514
"PRIDEVI_A","subject-25.csv",152,"TULAVOM",153,"pseudorec","3",1,554
"PRIDEVI_A","subject-25.csv",105,"ZLATNOJ",154,"rec","3",0,515
"PRIDEVI_A","subject-25.csv",17,"EKONOMSKOM",155,"rec","1",1,582
"PRIDEVI_A","subject-25.csv",25,"JUŽNOG",156,"rec","1",1,426
"PRIDEVI_A","subject-25.csv",195,"NIROVOJ",157,"pseudorec","3",1,564
"PRIDEVI_A","subject-25.csv",75,"SELJAČKOJ",158,"rec","1",1,632
"PRIDEVI_A","subject-25.csv",130,"KUDNOG",159,"pseudorec","3",1,561
"PRIDEVI_A","subject-25.csv",63,"POVOLJNOJ",160,"rec","1",1,618
"PRIDEVI_A","subject-25.csv",55,"OBIČNOG",161,"rec","1",1,485
"PRIDEVI_A","subject-25.csv",158,"NORAVOM",162,"pseudorec","3",1,611
"PRIDEVI_A","subject-25.csv",26,"KONAČNOM",163,"rec","1",1,495
"PRIDEVI_A","subject-25.csv",147,"ŽUNAVOM",164,"pseudorec","3",1,595
"PRIDEVI_A","subject-25.csv",57,"OGROMNOJ",165,"rec","1",1,578
"PRIDEVI_A","subject-25.csv",206,"FRKENOJ",166,"pseudorec","3",1,537
"PRIDEVI_A","subject-25.csv",91,"TAČNOG",167,"rec","1",1,514
"PRIDEVI_A","subject-25.csv",141,"TORNOG",168,"pseudorec","3",1,523
"PRIDEVI_A","subject-25.csv",136,"RELENOG",169,"pseudorec","3",1,583
"PRIDEVI_A","subject-25.csv",15,"DRUŠTVENOJ",170,"rec","1",1,569
"PRIDEVI_A","subject-25.csv",32,"LAŽNOM",171,"rec","1",1,495
"PRIDEVI_A","subject-25.csv",83,"SPORTSKOM",172,"rec","1",1,572
"PRIDEVI_A","subject-25.csv",28,"KRATKOG",173,"rec","1",1,490
"PRIDEVI_A","subject-25.csv",182,"HAČNOJ",174,"pseudorec","3",1,490
"PRIDEVI_A","subject-25.csv",16,"DUBOKOG",175,"rec","1",1,475
"PRIDEVI_A","subject-25.csv",148,"MORIVOM",176,"pseudorec","3",1,705
"PRIDEVI_A","subject-25.csv",177,"NECNOJ",177,"pseudorec","3",1,545
"PRIDEVI_A","subject-25.csv",96,"UPORNOJ",178,"rec","1",1,625
"PRIDEVI_A","subject-25.csv",50,"NEVINOM",179,"rec","1",1,527
"PRIDEVI_A","subject-25.csv",33,"LIČNOJ",180,"rec","1",1,550
"PRIDEVI_A","subject-25.csv",87,"STRUČNOJ",181,"rec","1",1,609
"PRIDEVI_A","subject-25.csv",190,"UHTIVOJ",182,"pseudorec","3",1,597
"PRIDEVI_A","subject-25.csv",178,"CUSNOJ",183,"pseudorec","3",1,605
"PRIDEVI_A","subject-25.csv",198,"OSKENOJ",184,"pseudorec","3",1,649
"PRIDEVI_A","subject-25.csv",111,"TOLANOG",185,"pseudorec","3",1,646
"PRIDEVI_A","subject-25.csv",173,"LJITKOM",186,"pseudorec","3",1,685
"PRIDEVI_A","subject-25.csv",179,"HUPENOJ",187,"pseudorec","3",1,505
"PRIDEVI_A","subject-25.csv",192,"FLAKOJ",188,"pseudorec","3",1,823
"PRIDEVI_A","subject-25.csv",205,"VOLENOJ",189,"pseudorec","1",0,512
"PRIDEVI_A","subject-25.csv",135,"DILAVOG",190,"pseudorec","3",1,523
"PRIDEVI_A","subject-25.csv",201,"TIROKOJ",191,"pseudorec","3",1,490
"PRIDEVI_A","subject-25.csv",69,"PROKLETOJ",192,"rec","1",1,571
"PRIDEVI_A","subject-25.csv",151,"MORNOM",193,"pseudorec","1",0,514
"PRIDEVI_A","subject-25.csv",67,"PRIVREDNOG",194,"rec","1",1,577
"PRIDEVI_A","subject-25.csv",150,"SULNOM",195,"pseudorec","3",1,686
"PRIDEVI_A","subject-25.csv",104,"ŽIVOTNOM",196,"rec","1",1,575
"PRIDEVI_A","subject-25.csv",154,"GLOMNOM",197,"pseudorec","3",1,713
"PRIDEVI_A","subject-25.csv",118,"MUŽIVOG",198,"pseudorec","3",1,589
"PRIDEVI_A","subject-25.csv",207,"ZEGENOJ",199,"pseudorec","3",1,533
"PRIDEVI_A","subject-25.csv",62,"POSEBNOM",200,"rec","1",1,573
"PRIDEVI_A","subject-25.csv",124,"VETANOG",201,"pseudorec","3",1,771
"PRIDEVI_A","subject-25.csv",8,"ČITAVOM",202,"rec","1",1,817
"PRIDEVI_A","subject-25.csv",162,"NORNOM",203,"pseudorec","3",1,842
"PRIDEVI_A","subject-25.csv",58,"OTVORENOG",204,"rec","1",1,587
"PRIDEVI_A","subject-25.csv",1,"ATOMSKOG",205,"rec","1",1,592
"PRIDEVI_A","subject-25.csv",64,"POZNATOG",206,"rec","1",1,534
"PRIDEVI_A","subject-25.csv",159,"KILENOM",207,"pseudorec","3",1,537
"PRIDEVI_A","subject-25.csv",35,"MALENOM",208,"rec","1",1,804
"PRIDEVI_A","subject-25.csv",20,"GORKOM",209,"rec","1",1,692
"PRIDEVI_A","subject-25.csv",194,"NETERNOJ",210,"pseudorec","3",1,667
"PRIDEVI_A","subject-25.csv",185,"VEDNOJ",211,"pseudorec","3",1,610
"PRIDEVI_A","subject-25.csv",92,"TANKOM",212,"rec","1",1,573
"PRIDEVI_A","subject-25.csv",22,"GRADSKOG",213,"rec","1",1,539
"PRIDEVI_A","subject-25.csv",61,"POLITIČKOG",214,"rec","1",1,541
"PRIDEVI_A","subject-25.csv",29,"KUĆNOM",215,"rec","1",1,449
"PRIDEVI_A","subject-25.csv",98,"VISOKOM",216,"rec","1",1,444
"PRIDEVI_A","subject-25.csv",77,"ŠIROKOM",217,"rec","1",1,464
"PRIDEVI_A","subject-25.csv",120,"RIJENOG",218,"pseudorec","3",1,785
"PRIDEVI_A","subject-25.csv",74,"RODNOM",219,"rec","1",1,621
"PRIDEVI_A","subject-25.csv",60,"PLEMENITOJ",220,"rec","1",1,898
"PRIDEVI_A","subject-25.csv",99,"VLAŽNOJ",221,"rec","1",1,848
"PRIDEVI_A","subject-25.csv",6,"BURNOJ",222,"rec","3",0,663
"PRIDEVI_A","subject-25.csv",210,"TILBINOJ",223,"pseudorec","3",1,588
"PRIDEVI_A","subject-25.csv",11,"ČVRSTOM",224,"rec","1",1,607
"PRIDEVI_A","subject-25.csv",86,"STRAŠNOM",225,"rec","1",1,580
"PRIDEVI_A","subject-25.csv",54,"NOĆNOJ",226,"rec","1",1,468
"PRIDEVI_A","subject-25.csv",209,"BUTOJ",227,"pseudorec","3",1,533
"PRIDEVI_A","subject-25.csv",51,"NEŽNOJ",228,"rec","1",1,492
"PRIDEVI_A","subject-25.csv",70,"RADOSNOG",229,"rec","1",1,802
"PRIDEVI_A","subject-25.csv",170,"PEFENOM",230,"pseudorec","3",1,561
"PRIDEVI_A","subject-25.csv",30,"KULTURNOJ",231,"rec","1",1,577
"PRIDEVI_C","subject-24.csv",36,"MASOVNOG",20,"rec","1",1,869
"PRIDEVI_C","subject-24.csv",147,"ŽUNAVOM",21,"pseudorec","3",1,835
"PRIDEVI_C","subject-24.csv",126,"RIROKOG",22,"pseudorec","3",1,701
"PRIDEVI_C","subject-24.csv",50,"NEVINOJ",23,"rec","1",1,747
"PRIDEVI_C","subject-24.csv",178,"CUSNOJ",24,"pseudorec","3",1,646
"PRIDEVI_C","subject-24.csv",132,"PUMNOG",25,"pseudorec","3",1,1037
"PRIDEVI_C","subject-24.csv",161,"SUDAVOM",26,"pseudorec","3",1,1171
"PRIDEVI_C","subject-24.csv",14,"DNEVNOJ",27,"rec","1",1,647
"PRIDEVI_C","subject-24.csv",125,"PIKANOG",28,"pseudorec","3",1,1461
"PRIDEVI_C","subject-24.csv",141,"TORNOG",29,"pseudorec","1",0,946
"PRIDEVI_C","subject-24.csv",4,"BOLESNOM",30,"rec","1",1,635
"PRIDEVI_C","subject-24.csv",68,"PRLJAVOJ",31,"rec","1",1,743
"PRIDEVI_C","subject-24.csv",70,"RADOSNOM",32,"rec","1",1,568
"PRIDEVI_C","subject-24.csv",166,"PITOROM",33,"pseudorec","3",1,648
"PRIDEVI_C","subject-24.csv",127,"KUJANOG",34,"pseudorec","3",1,936
"PRIDEVI_C","subject-24.csv",102,"ZLOG",35,"rec","1",1,582
"PRIDEVI_C","subject-24.csv",187,"FUKAVOJ",36,"pseudorec","3",1,962
"PRIDEVI_C","subject-24.csv",172,"FELENOM",37,"pseudorec","3",1,776
"PRIDEVI_C","subject-24.csv",111,"TOLANOG",38,"pseudorec","3",1,988
"PRIDEVI_C","subject-24.csv",39,"MOĆNOG",39,"rec","1",1,734
"PRIDEVI_C","subject-24.csv",177,"NECNOJ",40,"pseudorec","3",1,714
"PRIDEVI_C","subject-24.csv",74,"RODNOJ",41,"rec","1",1,662
"PRIDEVI_C","subject-24.csv",170,"PEFENOM",42,"pseudorec","3",1,771
"PRIDEVI_C","subject-24.csv",45,"NEBESKOG",43,"rec","1",1,647
"PRIDEVI_C","subject-24.csv",106,"ZNAČAJNOM",44,"rec","1",1,802
"PRIDEVI_C","subject-24.csv",20,"GORKOJ",45,"rec","1",1,725
"PRIDEVI_C","subject-24.csv",71,"RANJENOJ",46,"rec","1",1,594
"PRIDEVI_C","subject-24.csv",79,"SLAVNOM",47,"rec","1",1,975
"PRIDEVI_C","subject-24.csv",33,"LIČNOG",48,"rec","1",1,780
"PRIDEVI_C","subject-24.csv",58,"OTVORENOM",49,"rec","1",1,558
"PRIDEVI_C","subject-24.csv",165,"VILAVOM",50,"pseudorec","3",1,754
"PRIDEVI_C","subject-24.csv",65,"PRAVILNOJ",51,"rec","1",1,1438
"PRIDEVI_C","subject-24.csv",1,"ATOMSKOM",52,"rec","1",1,556
"PRIDEVI_C","subject-24.csv",88,"ŠUMSKOM",53,"rec","1",1,496
"PRIDEVI_C","subject-24.csv",176,"STROSOM",54,"pseudorec","3",1,893
"PRIDEVI_C","subject-24.csv",78,"SJAJNOG",55,"rec","1",1,599
"PRIDEVI_C","subject-24.csv",140,"TENOKOG",56,"pseudorec","3",1,931
"PRIDEVI_C","subject-24.csv",146,"PANANOM",57,"pseudorec","3",1,1349
"PRIDEVI_C","subject-24.csv",99,"VLAŽNOG",58,"rec","1",1,943
"PRIDEVI_C","subject-24.csv",173,"LJITKOM",59,"pseudorec","3",1,1196
"PRIDEVI_C","subject-24.csv",201,"TIROKOJ",60,"pseudorec","3",1,1052
"PRIDEVI_C","subject-24.csv",116,"LURIVOG",61,"pseudorec","3",1,1093
"PRIDEVI_C","subject-24.csv",115,"LOKAVOG",62,"pseudorec","None",0,1500
"PRIDEVI_C","subject-24.csv",95,"UMORNOJ",63,"rec","1",1,941
"PRIDEVI_C","subject-24.csv",169,"SUČENOM",64,"pseudorec","3",1,877
"PRIDEVI_C","subject-24.csv",32,"LAŽNOJ",65,"rec","1",1,615
"PRIDEVI_C","subject-24.csv",55,"OBIČNOM",66,"rec","1",1,635
"PRIDEVI_C","subject-24.csv",143,"RIZANOM",67,"pseudorec","3",1,690
"PRIDEVI_C","subject-24.csv",73,"REDOVNOM",68,"rec","1",1,928
"PRIDEVI_C","subject-24.csv",205,"VOLENOJ",69,"pseudorec","3",1,736
"PRIDEVI_C","subject-24.csv",24,"JAKOG",70,"rec","1",1,582
"PRIDEVI_C","subject-24.csv",108,"MISANOG",71,"pseudorec","1",0,689
"PRIDEVI_C","subject-24.csv",69,"PROKLETOG",72,"rec","1",1,974
"PRIDEVI_C","subject-24.csv",117,"VURNOG",73,"pseudorec","3",1,711
"PRIDEVI_C","subject-24.csv",149,"RISOKOM",74,"pseudorec","3",1,1191
"PRIDEVI_C","subject-24.csv",151,"MORNOM",75,"pseudorec","3",1,901
"PRIDEVI_C","subject-24.csv",105,"ZLATNOG",76,"rec","1",1,620
"PRIDEVI_C","subject-24.csv",96,"UPORNOG",77,"rec","1",1,748
"PRIDEVI_C","subject-24.csv",134,"LATNOG",78,"pseudorec","3",1,789
"PRIDEVI_C","subject-24.csv",52,"NEZNANOM",79,"rec","1",1,1187
"PRIDEVI_C","subject-24.csv",114,"LARUTOG",80,"pseudorec","None",0,1500
"PRIDEVI_C","subject-24.csv",76,"SEVERNOM",81,"rec","1",1,609
"PRIDEVI_C","subject-24.csv",13,"DESNOM",82,"rec","1",1,712
"PRIDEVI_C","subject-24.csv",186,"NELAHOJ",83,"pseudorec","3",1,957
"PRIDEVI_C","subject-24.csv",162,"NORNOM",84,"pseudorec","3",1,746
"PRIDEVI_C","subject-24.csv",208,"FLABOJ",85,"pseudorec","1",0,948
"PRIDEVI_C","subject-24.csv",25,"JUŽNOM",86,"rec","1",1,1034
"PRIDEVI_C","subject-24.csv",54,"NOĆNOG",87,"rec","1",1,692
"PRIDEVI_C","subject-24.csv",182,"HAČNOJ",88,"pseudorec","3",1,719
"PRIDEVI_C","subject-24.csv",131,"MILATOG",89,"pseudorec","3",1,819
"PRIDEVI_C","subject-24.csv",94,"TUŽNOM",90,"rec","1",1,537
"PRIDEVI_C","subject-24.csv",44,"NAUČNOJ",91,"rec","1",1,804
"PRIDEVI_C","subject-24.csv",42,"MUTNOG",92,"rec","1",1,842
"PRIDEVI_C","subject-24.csv",138,"NUSIVOG",93,"pseudorec","3",1,759
"PRIDEVI_C","subject-24.csv",3,"BLISKOG",94,"rec","1",1,648
"PRIDEVI_C","subject-24.csv",83,"SPORTSKOJ",95,"rec","1",1,657
"PRIDEVI_C","subject-24.csv",37,"MEKOM",96,"rec","1",1,571
"PRIDEVI_C","subject-24.csv",34,"LJUDSKOM",97,"rec","1",1,588
"PRIDEVI_C","subject-24.csv",30,"KULTURNOG",98,"rec","1",1,637
"PRIDEVI_C","subject-24.csv",5,"BUDNOJ",99,"rec","1",1,588
"PRIDEVI_C","subject-24.csv",194,"NETERNOJ",100,"pseudorec","3",1,1442
"PRIDEVI_C","subject-24.csv",51,"NEŽNOG",101,"rec","1",1,490
"PRIDEVI_C","subject-24.csv",16,"DUBOKOM",102,"rec","1",1,933
"PRIDEVI_C","subject-24.csv",22,"GRADSKOM",103,"rec","1",1,733
"PRIDEVI_C","subject-24.csv",98,"VISOKOJ",104,"rec","1",1,717
"PRIDEVI_C","subject-24.csv",35,"MALENOJ",105,"rec","1",1,555
"PRIDEVI_C","subject-24.csv",60,"PLEMENITOG",106,"rec","1",1,909
"PRIDEVI_C","subject-24.csv",10,"ČUDESNOM",107,"rec","1",1,561
"PRIDEVI_C","subject-24.csv",181,"CUKAVOJ",108,"pseudorec","3",1,957
"PRIDEVI_C","subject-24.csv",198,"OSKENOJ",109,"pseudorec","3",1,806
"PRIDEVI_C","subject-24.csv",133,"SILKIMOG",110,"pseudorec","3",1,976
"PRIDEVI_C","subject-24.csv",183,"FORKOJ",111,"pseudorec","3",1,626
"PRIDEVI_C","subject-24.csv",206,"FRKENOJ",112,"pseudorec","3",1,694
"PRIDEVI_C","subject-24.csv",8,"ČITAVOJ",113,"rec","3",0,620
"PRIDEVI_C","subject-24.csv",82,"SMRTNOM",114,"rec","1",1,573
"PRIDEVI_C","subject-24.csv",160,"ŠODNOM",115,"pseudorec","3",1,655
"PRIDEVI_C","subject-24.csv",175,"HURNOM",116,"pseudorec","3",1,719
"PRIDEVI_C","subject-24.csv",21,"GORSKOG",117,"rec","1",1,614
"PRIDEVI_C","subject-24.csv",212,"BLETANOJ",118,"pseudorec","3",1,731
"PRIDEVI_C","subject-24.csv",174,"BUŽNOM",119,"pseudorec","3",1,881
"PRIDEVI_C","subject-24.csv",61,"POLITIČKOM",120,"rec","1",1,766
"PRIDEVI_C","subject-24.csv",139,"KLUSTOG",121,"pseudorec","3",1,678
"PRIDEVI_C","subject-24.csv",77,"ŠIROKOJ",122,"rec","1",1,665
"PRIDEVI_C","subject-24.csv",113,"RILEMOG",123,"pseudorec","3",1,750
"PRIDEVI_C","subject-24.csv",195,"NIROVOJ",124,"pseudorec","3",1,962
"PRIDEVI_C","subject-24.csv",6,"BURNOG",125,"rec","3",0,1110
"PRIDEVI_C","subject-24.csv",150,"SULNOM",126,"pseudorec","3",1,838
"PRIDEVI_C","subject-24.csv",124,"VETANOG",127,"pseudorec","3",1,685
"PRIDEVI_C","subject-24.csv",49,"NEVIDLJIVOM",128,"rec","1",1,1042
"PRIDEVI_C","subject-24.csv",180,"SAŽNOJ",129,"pseudorec","None",0,1500
"PRIDEVI_C","subject-24.csv",119,"ZORAVOG",130,"pseudorec","3",1,827
"PRIDEVI_C","subject-24.csv",118,"MUŽIVOG",131,"pseudorec","3",1,1290
"PRIDEVI_C","subject-24.csv",153,"KISAVOM",132,"pseudorec","3",1,925
"PRIDEVI_C","subject-24.csv",123,"TEZIVOG",133,"pseudorec","3",1,648
"PRIDEVI_C","subject-24.csv",59,"OZBILJNOJ",134,"rec","1",1,820
"PRIDEVI_C","subject-24.csv",211,"GUJAFOJ",135,"pseudorec","3",1,633
"PRIDEVI_C","subject-24.csv",46,"NEČUJNOM",136,"rec","1",1,1060
"PRIDEVI_C","subject-24.csv",137,"LOZANOG",137,"pseudorec","3",1,960
"PRIDEVI_C","subject-24.csv",130,"KUDNOG",138,"pseudorec","3",1,957
"PRIDEVI_C","subject-24.csv",40,"MORSKOM",139,"rec","1",1,645
"PRIDEVI_C","subject-24.csv",29,"KUĆNOJ",140,"rec","1",1,549
"PRIDEVI_C","subject-24.csv",122,"ROTANOG",141,"pseudorec","3",1,661
