environment	participant	block	order	trial	spelling	lexicality	response	accuracy	previous.accuracy	rt	zscore	rt.raw	previous.rt	microsec.error	unix.seconds	unix.microseconds	trial.day	trial.session	order.in.block	order.in.subblock
GC4	1	50	25187	20796	cound	N	N	1	1	560	-0.0717867815007217	560	510	11	1237970060	969125	1987	1987	187	87
GC4	1	50	25014	3090	listes	N	W	0	1	NA	NA	481	530	11	1237969772	469125	1814	1814	14	14
GC4	1	50	24997	5362	aalde	N	N	1	1	519	-0.394297191006109	519	569	161	1237969735	234125	1797	1797	497	97
GC4	1	50	25106	14738	volen	N	N	1	1	625	0.439510209178551	625	480	10	1237969928	656125	1906	1906	106	6
GC4	1	50	25019	1956	sloke	N	N	1	1	554	-0.118983426794193	554	587	153	1237969780	656125	1819	1819	19	19
GC4	1	50	25062	27018	weinhoos	N	N	1	1	439	-1.02358579491906	439	686	11	1237969850	500125	1862	1862	62	62
GC4	1	50	25041	16810	snapje	N	N	1	1	874	2.39817098885761	874	587	150	1237969816	906125	1841	1841	41	41
GC4	1	50	25189	4510	doopriek	N	N	1	1	505	-0.504422696690876	505	703	297	1237970064	250125	1989	1989	189	89
GC4	1	50	25027	238	adooi	N	N	1	1	531	-0.299903900419167	531	647	150	1237969793	422125	1827	1827	27	27
GC4	1	50	25120	3314	ribier	N	N	1	1	752	1.43850586789036	752	545	157	1237969951	328125	1920	1920	120	20
GC4	1	50	24947	20170	klang	N	N	1	1	522	-0.370698868359374	522	638	11	1237969656	172125	1747	1747	447	47
GC4	1	50	25063	17906	degent	N	N	1	1	572	0.022606509086221	572	439	161	1237969852	109125	1863	1863	63	63
GC4	1	50	25059	2946	fluraal	N	N	1	1	546	-0.181912287185488	546	479	170	1237969845	625125	1859	1859	59	59
GC4	1	50	25054	12220	kums	N	N	1	1	NA	3.69607873442808	1039	478	11	1237969837	859125	1854	1854	54	54
GC4	1	50	25186	2922	braaldschat	N	N	1	1	510	-0.465092158946316	510	826	11	1237970059	359125	1986	1986	186	86
GC4	1	50	24712	8733	hebbend	W	W	1	0	651	1.25642648636793	651	422	147	1237969271	547125	1512	1512	212	12
GC4	1	50	24794	6535	gebrom	W	W	1	1	486	-0.44157901753902	486	467	147	1237969401	47125	1594	1594	294	94
GC4	1	50	24845	27285	zalmpjes	W	W	1	1	581	0.536060515013466	581	432	11	1237969487	297125	1645	1645	345	45
GC4	1	50	24792	13801	machtsstrijd	W	W	1	1	514	-0.153432628997235	514	463	148	1237969398	31125	1592	1592	292	92
GC4	1	50	24753	15139	net	W	W	1	1	515	-0.143141686549314	515	947	11	1237969337	562125	1553	1553	253	53
GC4	1	50	24932	3667	daarmee	W	W	1	1	461	-0.698852578737043	461	642	169	1237969633	125125	1732	1732	432	32
GC4	1	50	24711	15025	nasleep	W	N	0	1	NA	NA	422	450	11	1237969269	859125	1511	1511	211	11
GC4	1	50	24847	14391	mijters	W	W	1	1	562	0.340532608502969	562	564	11	1237969490	500125	1647	1647	347	47
GC4	1	50	24913	9475	hoorntjes	W	W	1	1	495	-0.348960535507732	495	427	11	1237969603	109125	1713	1713	413	13
GC4	1	50	24723	13749	maandag	W	W	1	1	427	-1.04874462196635	427	556	11	1237969289	94125	1523	1523	223	23
GC4	1	50	24767	985	bedierf	W	W	1	1	563	0.35082355095089	563	613	146	1237969359	359125	1567	1567	267	67
GC4	1	50	24890	14643	mollig	W	W	1	1	479	-0.513615614674466	479	626	153	1237969556	859125	1690	1690	390	90
GC4	1	50	24715	5771	feeks	W	W	1	1	548	0.196459414232076	548	465	159	1237969276	359125	1515	1515	215	15
GC4	1	50	24887	1161	behoor	W	W	1	1	626	0.999152925169907	626	796	161	1237969552	203125	1687	1687	387	87
GC4	1	50	24918	24739	verstomd	W	W	1	1	503	-0.266632995924365	503	801	11	1237969611	203125	1718	1718	418	18
GC4	1	50	24764	15741	ontzag	W	W	1	0	540	0.114131874648709	540	756	155	1237969354	359125	1564	1564	264	64
GC4	1	50	24839	12369	kwader	W	W	1	1	501	-0.287214880820206	501	800	11	1237969478	140125	1639	1639	339	39
GC4	1	50	24731	28031	zwarter	W	W	1	0	NA	4.61127372439014	977	461	146	1237969301	750125	1531	1531	231	31
GC4	1	50	24857	6033	fluitje	W	W	1	1	519	-0.101977916757630	519	501	11	1237969505	750125	1657	1657	357	57
GC4	1	50	24763	21061	spijze	W	N	0	1	NA	NA	756	499	151	1237969352	797125	1563	1563	263	63
GC4	1	50	24710	21513	stapt	W	W	1	1	450	-0.812052945664173	450	730	11	1237969268	406125	1510	1510	210	10
GC4	1	50	24926	2567	bouwplan	W	W	1	1	476	-0.544488442018229	476	440	152	1237969623	687125	1726	1726	426	26
GC4	1	50	24953	22587	taartje	W	N	0	0	NA	NA	543	593	10	1237969665	547125	1753	1753	453	53
GC4	1	50	24861	22493	succes	W	W	1	1	482	-0.482742787330704	482	480	11	1237969512	156125	1661	1661	361	61
GC4	1	50	24915	2693	breedte	W	N	0	1	NA	NA	386	497	10	1237969606	62125	1715	1715	415	15
GC4	1	50	24849	14025	matje	W	W	1	1	464	-0.66797975139328	464	594	183	1237969493	625125	1649	1649	349	49
GC4	1	50	24851	17721	raampje	W	W	1	1	434	-0.976708024830907	434	546	219	1237969496	703125	1651	1651	351	51
GC4	1	50	24810	10731	kieltjes	W	W	1	1	NA	4.06585377465034	924	457	10	1237969433	344125	1610	1610	310	10
GC4	1	50	24732	14357	mij	W	W	1	1	399	-1.33689101050814	399	977	11	1237969303	187125	1532	1532	232	32
GC4	1	50	24852	5969	flauwe	W	W	1	1	439	-0.925253312591303	439	434	11	1237969498	172125	1652	1652	352	52
GC4	1	50	24724	10387	kaper	W	W	1	1	464	-0.66797975139328	464	427	11	1237969290	594125	1524	1524	224	24
GC4	1	50	24761	17735	raasden	W	W	1	1	497	-0.32837865061189	497	577	143	1237969349	469125	1561	1561	261	61
GC4	1	50	24937	19527	schooltje	W	W	1	1	421	-1.11049027665388	421	498	152	1237969640	797125	1737	1737	437	37
GC4	1	50	24843	5151	duwtjes	W	W	1	1	494	-0.359251477955653	494	410	226	1237969484	219125	1643	1643	343	43
GC4	1	50	24832	5827	fictief	W	W	1	1	499	-0.307796765716048	499	496	172	1237969467	125125	1632	1632	332	32
GC4	1	50	24966	6803	gekleed	W	W	1	1	362	-1.71765588108121	362	437	148	1237969685	656125	1766	1766	466	66
GC4	1	50	24914	15757	onwil	W	W	1	1	497	-0.32837865061189	497	495	163	1237969604	640125	1714	1714	414	14
GC4	1	50	24968	2549	bouviers	W	N	0	1	NA	NA	468	465	11	1237969688	656125	1768	1768	468	68
GC4	1	50	24741	2037	bloedbad	W	W	1	1	494	-0.359251477955653	494	526	11	1237969317	906125	1541	1541	241	41
GC4	1	50	24809	27179	yes	W	W	1	1	457	-0.740016348528726	457	503	143	1237969431	375125	1609	1609	309	9
GC4	1	50	24984	1721	bezweet	W	W	1	1	450	-0.812052945664173	450	596	157	1237969715	172125	1784	1784	484	84
GC4	1	50	24972	22739	taxi	W	W	1	1	421	-1.11049027665388	421	466	11	1237969694	922125	1772	1772	472	72
GC4	1	50	24704	11791	kostte	W	W	1	1	489	-0.410706190195257	489	553	11	1237969258	797125	1504	1504	204	4
GC4	1	50	24734	9467	hoorn	W	W	1	1	475	-0.55477938446615	475	404	165	1237969306	140125	1534	1534	234	34
GC4	1	50	24854	11003	kleine	W	W	1	1	465	-0.657688808945359	465	412	169	1237969501	125125	1654	1654	354	54
GC4	1	50	24936	26073	waarna	W	W	1	1	498	-0.318087708163969	498	564	155	1237969639	344125	1736	1736	436	36
GC4	1	50	24735	1741	bied	W	W	1	1	461	-0.698852578737043	461	475	11	1237969307	640125	1535	1535	235	35
GC4	1	50	24965	13117	liefde	W	W	1	1	437	-0.945835197487144	437	449	154	1237969684	265125	1765	1765	465	65
GC4	1	50	24831	4843	dringen	W	W	1	1	496	-0.338669593059811	496	429	10	1237969465	594125	1631	1631	331	31
GC4	1	50	24927	15649	ontgaat	W	W	1	1	510	-0.194596398788918	510	476	11	1237969625	250125	1727	1727	427	27
GC4	1	50	24739	9405	hoog	W	W	1	1	476	-0.544488442018229	476	523	10	1237969314	812125	1539	1539	239	39
GC4	1	50	24874	23375	trachten	W	N	0	1	NA	NA	468	582	232	1237969531	828125	1674	1674	374	74
GC4	1	50	24916	25401	voerde	W	W	1	0	729	2.05911999730576	729	386	11	1237969607	828125	1716	1716	416	16
GC4	1	50	24957	22497	sufferd	W	W	1	1	458	-0.729725406080805	458	571	152	1237969671	922125	1757	1757	457	57
GC4	1	50	24837	27389	zege	W	W	1	1	493	-0.369542420403574	493	491	11	1237969474	765125	1637	1637	337	37
GC4	1	50	24798	2103	blokkers	W	W	1	1	476	-0.544488442018229	476	473	209	1237969407	234125	1598	1598	298	98
GC4	1	50	25000	19135	schatten	W	W	1	0	481	-0.493033729778625	481	528	155	1237969739	719125	1800	1800	0	100
GC4	1	50	24881	8277	grootma's	W	W	1	1	524	-0.0505232045180256	524	422	151	1237969542	390125	1681	1681	381	81
GC4	1	50	24962	4431	domme	W	W	1	1	452	-0.791471060768331	452	431	147	1237969679	578125	1762	1762	462	62
GC4	1	50	24883	10135	juf	W	W	1	0	462	-0.688561636289122	462	476	145	1237969545	406125	1683	1683	383	83
GC4	1	50	24750	23155	toegift	W	N	0	1	NA	NA	1062	666	11	1237969332	531125	1550	1550	250	50
GC4	1	50	24884	22311	stroken	W	W	1	1	498	-0.318087708163969	498	462	11	1237969546	937125	1684	1684	384	84
GC4	1	50	24993	25165	vlas	W	W	1	1	527	-0.0196503771742628	527	477	11	1237969729	125125	1793	1793	493	93
GC4	1	50	24954	12571	lak	W	W	1	0	655	1.29759025615961	655	543	210	1237969667	250125	1754	1754	454	54
GC4	1	50	25008	24441	vergif	W	W	1	1	518	-0.112268859205551	518	617	10	1237969762	922125	1808	1808	8	8
GC4	1	50	24969	19603	schouwen	W	W	1	0	728	2.04882905485784	728	468	151	1237969690	422125	1769	1769	469	69
GC4	1	50	24970	855	barbaars	W	W	1	1	480	-0.503324672226545	480	728	145	1237969691	937125	1770	1770	470	70
GC4	1	50	25011	20029	silo	W	W	1	1	595	0.680133709284359	595	647	11	1237969767	828125	1811	1811	11	11
GC4	1	50	24891	3259	charmes	W	W	1	1	434	-0.976708024830907	434	479	11	1237969558	328125	1691	1691	391	91
GC4	1	50	24771	15231	nieuwjaar	W	W	1	1	500	-0.297505823268127	500	698	151	1237969365	578125	1571	1571	271	71
GC4	1	50	24733	5015	duidt	W	W	1	1	404	-1.28543629826853	404	399	158	1237969304	640125	1533	1533	233	33
GC4	1	50	24773	26345	weerkaatst	W	W	1	1	715	1.91504680303487	715	438	10	1237969368	797125	1573	1573	273	73
GC4	1	50	24976	7169	geschil	W	N	0	1	NA	NA	424	435	11	1237969701	953125	1776	1776	476	76
GC4	1	50	25004	20387	sluik	W	W	1	1	591	0.638969939492675	591	526	150	1237969756	62125	1804	1804	4	4
GC4	1	50	24978	11659	koopje	W	W	1	1	467	-0.637106924049517	467	1165	10	1237969705	656125	1778	1778	478	78
GC4	1	50	24885	26235	wartaal	W	W	1	1	724	2.00766528506616	724	498	150	1237969548	703125	1685	1685	385	85
GC4	1	50	24846	11261	knaapjes	W	W	1	1	564	0.361114493398811	564	581	156	1237969488	890125	1646	1646	346	46
GC4	1	50	25021	15761	onze	W	W	1	1	444	-0.873798600351698	444	458	11	1237969783	625125	1821	1821	21	21
GC4	1	50	24982	7033	genre	W	W	1	1	631	1.05060763740951	631	519	34	1237969712	47125	1782	1782	482	82
GC4	1	50	24863	11149	klokje	W	W	1	1	378	-1.55300080191448	378	404	11	1237969515	125	1663	1663	363	63
GC4	1	50	24782	18847	rus	W	N	0	1	NA	NA	429	709	148	1237969382	656125	1582	1582	282	82
GC4	1	50	24905	7449	gevraagd	W	W	1	1	455	-0.760598233424568	455	784	11	1237969590	625125	1705	1705	405	5
GC4	1	50	24865	11367	knipsels	W	W	1	1	629	1.03002575251367	629	465	221	1237969518	172125	1665	1665	365	65
GC4	1	50	24866	14329	micro	W	W	1	1	449	-0.822343888112093	449	629	148	1237969519	656125	1666	1666	366	66
GC4	1	50	24868	1919	blafte	W	W	1	1	409	-1.23398158602893	409	437	10	1237969522	562125	1668	1668	368	68
GC4	1	50	24989	21013	speurend	W	W	1	1	601	0.741879363971884	601	653	11	1237969723	47125	1789	1789	489	89
GC4	1	50	25017	8249	grondlaag	W	W	1	1	555	0.268496011367523	555	540	157	1237969777	453125	1817	1817	17	17
GC4	1	50	24991	14679	monsieur	W	W	1	1	508	-0.21517828368476	508	422	10	1237969726	47125	1791	1791	491	91
GC4	1	50	24871	16821	plastics	W	W	1	1	529	0.000931507721578967	529	512	10	1237969527	234125	1671	1671	371	71
GC4	1	50	24740	185	achting	W	W	1	1	526	-0.0299413196221837	526	476	11	1237969316	375125	1540	1540	240	40
GC4	1	50	25034	6783	gekeurd	W	W	1	1	570	0.422860148086336	570	504	151	1237969804	750125	1834	1834	34	34
GC4	1	50	25035	28171	zwol	W	N	0	1	NA	NA	1432	570	11	1237969807	219125	1835	1835	35	35
GC4	1	50	25036	7837	golf	W	W	1	0	453	-0.78118011832041	453	1432	155	1237969808	703125	1836	1836	36	36
GC4	1	50	25037	6983	gemeld	W	N	0	1	NA	NA	537	453	11	1237969810	265125	1837	1837	37	37
GC4	1	50	24796	24803	vervaagd	W	W	1	1	471	-0.595943154257834	471	617	11	1237969404	203125	1596	1596	296	96
GC4	1	50	25039	12341	kut	W	W	1	1	505	-0.246051111028523	505	554	11	1237969813	390125	1839	1839	39	39
GC4	1	50	24919	21391	staatshoofd	W	W	1	1	617	0.906534443138619	617	503	11	1237969612	844125	1719	1719	419	19
GC4	1	50	24880	1207	bekijk	W	W	1	1	422	-1.10019933420596	422	483	229	1237969540	828125	1680	1680	380	80
GC4	1	50	25002	5823	fiches	W	W	1	1	560	0.319950723607127	560	727	160	1237969752	859125	1802	1802	2	2
GC4	1	50	25003	26547	wereld	W	W	1	1	526	-0.0299413196221837	526	560	152	1237969754	437125	1803	1803	3	3
GC4	1	50	25044	23477	treffen	W	W	1	1	501	-0.287214880820206	501	532	163	1237969821	812125	1844	1844	44	44
GC4	1	50	25045	9839	inhoud	W	W	1	1	455	-0.760598233424568	455	501	150	1237969823	297125	1845	1845	45	45
GC4	1	50	25033	17699	raadsels	W	W	1	1	504	-0.256342053476444	504	519	156	1237969803	156125	1833	1833	33	33
GC4	1	50	25047	7465	gewag	W	N	0	1	NA	NA	795	507	11	1237969826	672125	1847	1847	47	47
GC4	1	50	25048	9213	hoekje	W	W	1	0	497	-0.32837865061189	497	795	11	1237969828	203125	1848	1848	48	48
GC4	1	50	24888	23759	tunnel	W	W	1	1	430	-1.01787179462259	430	626	158	1237969553	672125	1688	1688	388	88
GC4	1	50	24768	3381	club	W	W	1	1	418	-1.14136310399764	418	563	11	1237969360	812125	1568	1568	268	68
GC4	1	50	24930	17481	profeet	W	W	1	1	512	-0.174014513893076	512	544	146	1237969629	937125	1730	1730	430	30
GC4	1	50	25052	9781	imams	W	N	0	1	NA	NA	558	525	11	1237969834	265125	1852	1852	52	52
GC4	1	50	25053	25483	volgt	W	W	1	0	478	-0.523906557122387	478	558	11	1237969835	781125	1853	1853	53	53
GC4	1	50	24853	4381	doffe	W	W	1	1	412	-1.20310875868517	412	439	155	1237969499	609125	1653	1653	353	53
GC4	1	50	25055	27289	zamen	W	N	0	1	NA	NA	572	1039	144	1237969839	469125	1855	1855	55	55
GC4	1	50	25016	5797	feiten	W	W	1	1	540	0.114131874648709	540	772	10	1237969775	844125	1816	1816	16	16
GC4	1	50	25057	22839	tellers	W	W	1	1	527	-0.0196503771742628	527	459	162	1237969842	515125	1857	1857	57	57
GC4	1	50	25058	22941	teugjes	W	W	1	1	479	-0.513615614674466	479	527	10	1237969844	31125	1858	1858	58	58
GC4	1	50	24925	1297	bemoei	W	W	1	1	440	-0.914962370143382	440	469	10	1237969622	172125	1725	1725	425	25
GC4	1	50	24900	9965	jaloers	W	W	1	1	477	-0.534197499570308	477	508	11	1237969572	719125	1700	1700	400	100
GC4	1	50	24940	26353	weerloos	W	W	1	1	428	-1.03845367951843	428	574	11	1237969645	359125	1740	1740	440	40
GC4	1	50	24901	1817	bijtend	W	W	1	1	507	-0.225469226132681	507	477	11	1237969584	250125	1701	1701	401	1
GC4	1	50	24862	24611	vermoord	W	W	1	1	404	-1.28543629826853	404	482	202	1237969513	594125	1662	1662	362	62
GC4	1	50	24943	1087	beesten	W	W	1	1	535	0.0626771624091044	535	501	10	1237969649	953125	1743	1743	443	43
GC4	1	50	25025	7233	gespeld	W	N	0	1	NA	NA	535	501	162	1237969790	187125	1825	1825	25	25
GC4	1	50	25026	16707	pitje	W	W	1	0	647	1.21526271657625	647	535	157	1237969791	859125	1826	1826	26	26
GC4	1	50	25067	9399	hoofdzaak	W	W	1	1	617	0.906534443138619	617	520	11	1237969858	547125	1867	1867	67	67
GC4	1	50	24907	10797	kil	W	W	1	1	540	0.114131874648709	540	490	146	1237969593	734125	1707	1707	407	7
GC4	1	50	24948	23601	troon	W	W	1	1	634	1.08148046475327	634	522	155	1237969657	859125	1748	1748	448	48
GC4	1	50	24788	21415	stadsdeel	W	W	1	1	633	1.07118952230535	633	453	11	1237969392	47125	1588	1588	288	88
GC4	1	50	24910	22025	stoopje	W	N	0	1	NA	NA	517	750	11	1237969598	625125	1710	1710	410	10
GC4	1	50	24708	13609	luie	W	W	1	1	504	-0.256342053476444	504	502	11	1237969265	156125	1508	1508	208	8
GC4	1	50	25073	19945	sfeer	W	W	1	1	475	-0.55477938446615	475	472	156	1237969867	844125	1873	1873	73	73
GC4	1	50	25074	10565	kelkje	W	W	1	1	525	-0.0402322620701047	525	475	147	1237969869	406125	1874	1874	74	74
GC4	1	50	25075	197	acnes	W	W	1	1	574	0.46402391787802	574	525	10	1237969871	15125	1875	1875	75	75
GC4	1	50	24834	15349	noordpool	W	W	1	1	472	-0.585652211809913	472	485	233	1237969470	156125	1634	1634	334	34
GC4	1	50	24956	5089	dunner	W	W	1	1	571	0.433151090534257	571	539	10	1237969670	422125	1756	1756	456	56
GC4	1	50	25078	26339	weerde	W	N	0	1	NA	NA	545	462	11	1237969875	640125	1878	1878	78	78
GC4	1	50	25079	18201	reveil	W	W	1	0	626	0.999152925169907	626	545	151	1237969877	312125	1879	1879	79	79
GC4	1	50	24716	5925	fitten	W	N	0	1	NA	NA	644	548	10	1237969278	31125	1516	1516	216	16
GC4	1	50	24960	22413	stuipen	W	W	1	1	493	-0.369542420403574	493	625	11	1237969676	609125	1760	1760	460	60
GC4	1	50	24800	22155	strakke	W	W	1	0	470	-0.606234096705754	470	767	11	1237969410	531125	1600	1600	300	100
GC4	1	50	25083	2975	buffet	W	W	1	1	653	1.27700837126377	653	491	11	1237969883	765125	1883	1883	83	83
GC4	1	50	24963	14653	monarch	W	W	1	1	695	1.70922795407645	695	452	11	1237969681	297125	1763	1763	463	63
GC4	1	50	24964	17763	radars	W	W	1	1	449	-0.822343888112093	449	695	146	1237969682	797125	1764	1764	464	64
GC4	1	50	24722	25147	vlakke	W	W	1	1	556	0.278786953815443	556	523	11	1237969287	609125	1522	1522	222	22
GC4	1	50	25087	8485	hakmes	W	W	1	1	708	1.84301020589942	708	515	11	1237969890	359125	1887	1887	87	87
GC4	1	50	25088	8757	heeft	W	W	1	1	413	-1.19281781623725	413	708	11	1237969891	812125	1888	1888	88	88
GC4	1	50	24725	22903	termen	W	W	1	1	515	-0.143141686549314	515	464	11	1237969292	140125	1525	1525	225	25
GC4	1	50	25050	18999	scanner	W	W	1	1	508	-0.21517828368476	508	608	11	1237969831	94125	1850	1850	50	50
GC4	1	50	24727	23807	tweede	W	W	1	1	422	-1.10019933420596	422	516	11	1237969295	156125	1527	1527	227	27
GC4	1	50	24850	24395	verdwaald	W	W	1	1	546	0.175877529336234	546	464	11	1237969495	234125	1650	1650	350	50
GC4	1	50	24729	27217	zachte	W	W	1	1	491	-0.390124305299415	491	539	11	1237969298	234125	1529	1529	229	29
GC4	1	50	25094	20709	soep	W	W	1	1	551	0.227332241575839	551	568	11	1237969901	187125	1894	1894	94	94
GC4	1	50	25095	3159	canons	W	W	1	1	600	0.731588421523963	600	551	945	1237969902	828125	1895	1895	95	95
GC4	1	50	25096	7097	gerant	W	W	1	1	516	-0.132850744101393	516	600	11	1237969904	375125	1896	1896	96	96
GC4	1	50	25097	25075	vinkje	W	W	1	1	534	0.0523862199611835	534	516	148	1237969905	937125	1897	1897	97	97
GC4	1	50	25098	21117	spoed	W	W	1	1	423	-1.08990839175804	423	534	10	1237969907	390125	1898	1898	98	98
GC4	1	50	25099	17471	proestend	W	W	1	1	NA	3.39694251553548	859	423	10	1237969909	297125	1899	1899	99	99
GC4	1	50	24859	24115	vandaar	W	W	1	1	577	0.494896745221782	577	711	162	1237969509	109125	1659	1659	359	59
GC4	1	50	25101	9267	hoezen	W	W	1	1	NA	4.29225450850460	946	542	151	1237969920	687125	1901	1901	101	1
GC4	1	50	25102	5185	dweiltje	W	W	1	1	609	0.824206903555252	609	946	11	1237969922	328125	1902	1902	102	2
GC4	1	50	25103	497	arbeid	W	W	1	1	526	-0.0299413196221837	526	609	11	1237969923	906125	1903	1903	103	3
GC4	1	50	25104	5415	elfde	W	W	1	1	527	-0.0196503771742628	527	526	11	1237969925	469125	1904	1904	104	4
GC4	1	50	25105	19629	schrapen	W	W	1	1	480	-0.503324672226545	480	527	157	1237969926	984125	1905	1905	105	5
GC4	1	50	24864	6851	gekreun	W	W	1	1	465	-0.657688808945359	465	378	149	1237969516	500125	1664	1664	364	64
GC4	1	50	25107	555	asiel	W	W	1	1	510	-0.194596398788918	510	625	161	1237969930	203125	1907	1907	107	7
GC4	1	50	24744	26305	weefsels	W	W	1	1	448	-0.832634830560014	448	595	11	1237969322	547125	1544	1544	244	44
GC4	1	50	24867	28005	zwakke	W	W	1	1	437	-0.945835197487144	437	449	149	1237969521	125125	1667	1667	367	67
GC4	1	50	25070	9581	huilde	W	W	1	1	452	-0.791471060768331	452	614	176	1237969863	250125	1870	1870	70	70
GC4	1	50	25111	25485	volgzaam	W	W	1	1	491	-0.390124305299415	491	488	236	1237969936	594125	1911	1911	111	11
GC4	1	50	25112	15901	opnieuw	W	W	1	1	477	-0.534197499570308	477	491	11	1237969938	109125	1912	1912	112	12
GC4	1	50	24992	14863	mus	W	W	1	1	477	-0.534197499570308	477	508	11	1237969727	562125	1792	1792	492	92
GC4	1	50	25114	23485	trein	W	W	1	1	553	0.247914126471681	553	703	11	1237969941	437125	1914	1914	114	14
GC4	1	50	24994	16785	plannen	W	W	1	1	448	-0.832634830560014	448	527	155	1237969730	609125	1794	1794	494	94
GC4	1	50	24995	17765	rade	W	W	1	1	436	-0.956126139935065	436	448	11	1237969732	94125	1795	1795	495	95
GC4	1	50	25117	24971	vier	W	W	1	1	678	1.53428193246179	678	667	146	1237969946	375125	1917	1917	117	17
GC4	1	50	25118	22585	taarten	W	W	1	1	544	0.155295644440393	544	678	156	1237969947	953125	1918	1918	118	18
GC4	1	50	24877	19267	scherf	W	W	1	1	477	-0.534197499570308	477	491	11	1237969536	390125	1677	1677	377	77
GC4	1	50	24999	18141	repen	W	N	0	0	NA	NA	528	361	10	1237969738	203125	1799	1799	499	99
GC4	1	50	24757	22989	ticket	W	W	1	1	490	-0.400415247747336	490	521	10	1237969343	687125	1557	1557	257	57
GC4	1	50	24758	7205	gesleept	W	W	1	1	555	0.268496011367523	555	490	161	1237969345	297125	1558	1558	258	58
GC4	1	50	24759	27783	zong	W	W	1	1	411	-1.21339970113309	411	555	185	1237969346	734125	1559	1559	259	59
GC4	1	50	25124	7699	gleuf	W	W	1	1	509	-0.204887341236839	509	475	146	1237969957	469125	1924	1924	124	24
GC4	1	50	25125	14897	muzen	W	N	0	1	NA	NA	702	509	11	1237969959	219125	1925	1925	125	25
GC4	1	50	24762	9811	incluis	W	W	1	1	499	-0.307796765716048	499	497	145	1237969351	125	1562	1562	262	62
GC4	1	50	25127	24145	varen	W	W	1	1	531	0.0215133926174208	531	681	149	1237969962	500125	1927	1927	127	27
GC4	1	50	25128	13085	lichtje	W	W	1	1	483	-0.472451844882783	483	531	11	1237969964	15125	1928	1928	128	28
GC4	1	50	25129	815	banen	W	W	1	1	566	0.381696378294652	566	483	139	1237969965	609125	1929	1929	129	29
GC4	1	50	24726	2801	broches	W	W	1	1	516	-0.132850744101393	516	515	203	1237969293	687125	1526	1526	226	26
GC4	1	50	25131	4617	dor	W	W	1	1	580	0.525769572565545	580	581	11	1237969968	844125	1931	1931	131	31
GC4	1	50	25132	22601	taboes	W	W	1	1	546	0.175877529336234	546	580	11	1237969970	437125	1932	1932	132	32
GC4	1	50	25012	23089	timbre	W	W	1	1	529	0.000931507721578967	529	595	10	1237969769	390125	1812	1812	12	12
GC4	1	50	25134	17601	puisten	W	W	1	1	597	0.7007155941802	597	482	10	1237969973	578125	1934	1934	134	34
GC4	1	50	25135	7787	goden	W	W	1	1	481	-0.493033729778625	481	597	177	1237969975	140125	1935	1935	135	35
