spelling	lexicality	rt	zscore	accuracy	rt.sd	zscore.sd	accuracy.sd	sub50.rt	sub50.zscore	sub50.accuracy	sub50.rt.sd	sub50.zscore.sd	sub50.accuracy.sd
vlezes	W	706.5	1.24727804393732	0.0769230769230769	51.618795026618	1.22705680546023	0.269952762399508	776.666666666667	1.3940719284103	0.102564102564103	126.894969692787	1.04401758316555	0.307354740604728
vlezig	W	685.59375	0.420122813941827	0.846153846153846	154.994455545997	1.04365381898050	0.365517768195196	678.28125	0.397735884547999	0.846153846153846	151.494114518918	1.04389426229690	0.365517768195196
vlieg	W	562.894736842105	-0.40117110203338	1	136.324689813077	0.830016531798708	0	563	-0.394042818534969	1	136.244613084682	0.827371454391151	0
vliegen	W	538.394736842105	-0.606116101793534	0.974358974358974	101.460294317047	0.611794140093809	0.160128153805087	536.078947368421	-0.604407609450165	0.974358974358974	102.120062242321	0.612398881688012	0.160128153805087
vlieger	W	598.081081081081	-0.300242984293475	0.974358974358974	176.072961262335	0.916280056516593	0.160128153805087	598.081081081081	-0.300242984293475	0.974358974358974	176.072961262335	0.916280056516593	0.160128153805087
vliegers	W	633.815789473684	-0.148491024847448	0.974358974358974	197.336844036345	0.915956920261027	0.160128153805087	640.025641025641	-0.103470739258322	1	194.462076830513	0.907086143689426	0
vliegje	W	593.864864864865	-0.391130164305199	0.948717948717949	170.189300186286	0.583681297008698	0.223455865030959	593.864864864865	-0.391130164305199	0.948717948717949	170.189300186286	0.583681297008698	0.223455865030959
vliegjes	W	558	-0.573123870961417	0.974358974358974	110.146830750250	0.427337866009243	0.160128153805087	557.342105263158	-0.573346221526595	0.974358974358974	110.827910504527	0.429242981910678	0.160128153805087
vliegt	W	521.973684210526	-0.577769522026047	1	107.152956307884	0.963199986775041	0	521.973684210526	-0.577769522026047	1	107.152956307884	0.963199986775041	0
vliegtuig	W	526.578947368421	-0.670889175233986	0.974358974358974	77.2824344850956	0.484491464903301	0.160128153805087	526.578947368421	-0.670889175233986	0.974358974358974	77.2824344850956	0.484491464903301	0.160128153805087
vliegveld	W	634	-0.149772874473411	1	201.424923979134	0.772631508905455	0	634	-0.149772874473411	1	201.424923979134	0.772631508905455	0
vliering	W	693.571428571429	1.44510050462071	0.205128205128205	84.7542666435485	1.27511529277614	0.409073869245305	693.571428571429	1.44510050462071	0.205128205128205	84.7542666435485	1.27511529277614	0.409073869245305
vlies	W	605.189189189189	-0.160828271268127	0.974358974358974	158.142839413164	0.903839551133971	0.160128153805087	613.378378378378	-0.101482305309100	0.974358974358974	168.761559497310	0.982026162987948	0.160128153805087
vliesjes	W	705.5625	0.560501949634356	0.871794871794872	154.392657668477	1.08742067264624	0.338688428429370	701.75	0.534584439967295	0.871794871794872	156.082484396821	1.09588274255935	0.338688428429370
vliezen	W	619.222222222222	-0.107834923905759	0.948717948717949	119.832051784657	0.738626040309376	0.223455865030959	619.222222222222	-0.107834923905759	0.948717948717949	119.832051784657	0.738626040309376	0.223455865030959
vlijde	W	706.117647058824	0.90062314786829	0.512820512820513	126.658439490299	1.20331464206082	0.506369683541833	692.5	0.864673098063415	0.487179487179487	117.256982734505	1.22520388592156	0.506369683541833
vlijt	W	649.638888888889	0.149586317343003	0.948717948717949	178.471470753776	1.02046732480358	0.223455865030959	649.638888888889	0.149586317343003	0.948717948717949	178.471470753776	1.02046732480358	0.223455865030959
vlijtig	W	665.351351351351	0.115422759552104	0.948717948717949	142.230293736800	0.701248718123379	0.223455865030959	663.54054054054	0.110539146272086	0.948717948717949	143.467300686834	0.70529558294329	0.223455865030959
vlinder	W	554.052631578947	-0.524276226141897	0.974358974358974	100.721705803241	0.605118868129127	0.160128153805087	554.052631578947	-0.524276226141897	0.974358974358974	100.721705803241	0.605118868129127	0.160128153805087
vlinders	W	554.025641025641	-0.490780375149156	1	116.584843101604	0.585141191471923	0	553.282051282051	-0.493275146971677	1	116.474516914295	0.586444400082117	0
vlo	W	562.28125	-0.35129838029471	0.846153846153846	89.6351869182575	0.73709607753207	0.365517768195196	559.9375	-0.350255235072687	0.846153846153846	87.7698373864206	0.73710393968078	0.365517768195196
vloed	W	576.472222222222	-0.301013166194021	0.948717948717949	157.622784087492	1.04835031947743	0.223455865030959	576.472222222222	-0.301013166194021	0.948717948717949	157.622784087492	1.04835031947743	0.223455865030959
vloeden	W	668.173913043478	0.407782094977284	0.641025641025641	239.47492792925	1.41032091275876	0.485970514980589	669.130434782609	0.441261668637782	0.641025641025641	238.706800822459	1.38683133250075	0.485970514980589
vloedgolf	W	679.324324324324	0.217967501955893	0.948717948717949	127.184261354683	0.713431732796703	0.223455865030959	682.081081081081	0.255679292382522	0.948717948717949	126.856300675296	0.72497793880867	0.223455865030959
vloedlijn	W	739.409090909091	1.19581161475422	0.692307692307692	203.607619627957	1.53046759906460	0.467571900119518	739.409090909091	1.19581161475422	0.692307692307692	203.607619627957	1.53046759906460	0.467571900119518
vloeibaar	W	535.756756756757	-0.419821927599021	1	70.8293745581612	0.974016710021115	0	539	-0.402363443831985	1	72.899093120407	0.972432407467227	0
vloeiblad	W	651.294117647059	0.451969203851098	0.512820512820513	131.231077067268	1.57740350306315	0.506369683541833	651.294117647059	0.451969203851098	0.512820512820513	131.231077067268	1.57740350306315	0.506369683541833
vloeide	W	652.871794871795	0.0243375249611201	1	171.813114426108	0.845916347467677	0	650.333333333333	0.0102509362686979	1	173.128843614310	0.85191971345226	0
vloeiden	W	617.684210526316	-0.110373208313163	1	167.416151706048	0.817109984140352	0	617.684210526316	-0.110373208313163	1	167.416151706048	0.817109984140352	0
vloeien	W	581.641025641026	-0.370065815669396	1	151.414816625247	0.713028288119982	0	581.641025641026	-0.370065815669396	1	151.414816625247	0.713028288119982	0
vloeiend	W	580.717948717949	-0.41201296694533	1	132.085089942640	0.510093582673263	0	585.641025641026	-0.392479673906279	1	135.003408763882	0.520496632711234	0
vloeistof	W	557.717948717949	-0.423366594125055	1	96.4378580166493	0.650104637671415	0	557.717948717949	-0.423366594125055	1	96.4378580166493	0.650104637671415	0
vloeit	W	667	0.078956723523651	0.974358974358974	184.505035454613	0.869073525345388	0.160128153805087	666.263157894737	0.0804310047929197	0.974358974358974	185.089121588220	0.86776933404332	0.160128153805087
vloek	W	550.564102564103	-0.609762120509266	1	141.96103892336	0.573140700563236	0	553.051282051282	-0.574393166652835	1	140.600394683497	0.576254207348878	0
vloeken	W	566.605263157895	-0.362352958716827	1	164.824155188833	1.16918471051221	0	572.947368421053	-0.330033617465155	1	174.342463136056	1.17974153673577	0
vloekend	W	625.461538461538	-0.136889569929654	1	219.724450182717	0.844162477176727	0	625.461538461538	-0.136889569929654	1	219.724450182717	0.844162477176727	0
vloekt	W	571.435897435897	-0.467676095976009	1	123.194069165130	0.532094641346328	0	571.435897435897	-0.467676095976009	1	123.194069165130	0.532094641346328	0
vloekte	W	597.871794871795	-0.381229974191321	1	137.015016366278	0.521438406948145	0	597.871794871795	-0.381229974191321	1	137.015016366278	0.521438406948145	0
vloer	W	521.589743589744	-0.777967122697552	1	100.540831702380	0.415753664205512	0	521.589743589744	-0.777967122697552	1	100.540831702380	0.415753664205512	0
vloeren	W	578	-0.364999646453011	1	193.361585385264	0.89726943730811	0	578	-0.364999646453011	1	193.361585385264	0.89726943730811	0
vloerkleed	W	706.625	0.437517739973448	0.871794871794872	186.834021561661	1.12841310243392	0.338688428429370	702.5	0.417252614912301	0.871794871794872	181.414513770127	1.10060093359001	0.338688428429370
vloermat	W	653.909090909091	0.0365146211804828	0.846153846153846	178.217802778714	0.666787003560657	0.365517768195196	653.909090909091	0.0365146211804828	0.846153846153846	178.217802778714	0.666787003560657	0.365517768195196
vloertjes	W	635.555555555556	0.0913548185763329	0.948717948717949	150.939428616618	0.962838322723972	0.223455865030959	635.555555555556	0.0913548185763329	0.948717948717949	150.939428616618	0.962838322723972	0.223455865030959
vlogen	W	609.424242424242	-0.06947216392502	0.871794871794872	100.930678655894	0.770406815830674	0.338688428429370	616.617647058824	-0.0658055165377955	0.871794871794872	98.5737732363608	0.610609673370251	0.338688428429370
vlok	W	663.833333333333	0.216014501165128	0.794871794871795	194.674278508086	1.09988210737284	0.409073869245305	663.833333333333	0.374793557445685	0.82051282051282	194.674278508086	1.40622259866873	0.388776411984472
vlokje	W	608.135135135135	-0.176975881903385	0.974358974358974	163.747461755080	1.06981539597382	0.160128153805087	608.135135135135	-0.176975881903385	0.974358974358974	163.747461755080	1.06981539597382	0.160128153805087
vlokjes	W	650.71052631579	-0.201185281088458	0.974358974358974	255.403433689244	0.866978611302146	0.160128153805087	650.71052631579	-0.201185281088458	0.974358974358974	255.403433689244	0.866978611302146	0.160128153805087
vlokken	W	651.102564102564	0.0274745492708303	1	171.826992988786	0.779287456014612	0	651.102564102564	0.0274745492708303	1	171.826992988786	0.779287456014612	0
vloog	W	562.194444444444	-0.343684580198589	0.948717948717949	130.693057951926	0.8280293934492	0.223455865030959	566.472222222222	-0.316605656388385	0.948717948717949	131.240778965579	0.823899900549596	0.223455865030959
vlooien	W	579.162162162162	-0.213675869341487	0.974358974358974	119.644499690986	0.966457925062956	0.160128153805087	576.702702702703	-0.218586730343964	0.974358974358974	121.830908517791	0.96961802280375	0.160128153805087
vloot	W	586.457142857143	-0.254011579286976	0.923076923076923	163.654288212745	0.95119873417566	0.269952762399508	582.028571428571	-0.284991980215971	0.923076923076923	165.392845302664	0.971860621133577	0.269952762399508
vlot	W	527.594594594595	-0.743523927956264	0.948717948717949	100.009016110065	0.469414931388232	0.223455865030959	527.594594594595	-0.743523927956264	0.948717948717949	100.009016110065	0.469414931388232	0.223455865030959
vloten	W	712.296296296296	0.82671452919054	0.769230769230769	202.692418516866	1.31524054918637	0.426832794918354	712.296296296296	0.82671452919054	0.769230769230769	202.692418516866	1.31524054918637	0.426832794918354
vlotje	W	607.135135135135	-0.169511793275183	0.974358974358974	178.426480683247	0.783710384687585	0.160128153805087	607.108108108108	-0.160768935697026	0.974358974358974	178.704875234092	0.782120555046883	0.160128153805087
vlotjes	W	598.435897435897	-0.351515323406777	1	107.937553796481	0.483505212304105	0	594.333333333333	-0.362274285580667	1	108.807249500480	0.483184679347511	0
vlotte	W	607.28947368421	-0.105951544863368	1	181.421103080537	1.08656113985155	0	607.28947368421	-0.105951544863368	1	181.421103080537	1.08656113985155	0
vlotten	W	614.861111111111	-0.0228516818575297	0.948717948717949	190.029494369055	0.894866146054071	0.223455865030959	622.527777777778	0.00491321015556149	0.948717948717949	186.143183922041	0.865861552612468	0.223455865030959
vlotter	W	634.25	0.00264746944646982	0.948717948717949	149.504777754521	0.794531210615632	0.223455865030959	636.472222222222	0.0184762401262363	0.948717948717949	148.255664524132	0.786699293710893	0.223455865030959
vlucht	W	560.179487179487	-0.5765453356571	1	160.983633001827	0.771168443154263	0	573.717948717949	-0.520814399224076	1	182.660160251353	0.835239352878354	0
vluchten	W	537.435897435897	-0.612530203798036	1	104.901656921287	0.601397874234337	0	537.435897435897	-0.612530203798036	1	104.901656921287	0.601397874234337	0
vluchtig	W	544.384615384615	-0.570180724981165	1	93.2835562269588	0.468715522958856	0	548.74358974359	-0.560618250020216	1	99.026503084227	0.469676631755738	0
vluchtjes	W	608.678571428571	0.416563091223895	0.871794871794872	210.139116807648	1.81616765994776	0.338688428429370	608.678571428571	0.416563091223895	0.871794871794872	210.139116807648	1.81616765994776	0.338688428429370
vluchtte	W	540.675675675676	-0.504328055856186	0.974358974358974	131.759472367487	0.837026659979222	0.160128153805087	542.378378378378	-0.488777740340913	0.974358974358974	131.980501790427	0.835523666762433	0.160128153805087
vluchtten	W	582.756756756757	-0.178885576872732	1	138.911123745726	1.22612690365016	0	574.945945945946	-0.201731791220783	1	129.487868575045	1.22743217513911	0
vlug	W	529.25641025641	-0.640965697625668	1	110.516185513520	0.589496318068237	0	527.948717948718	-0.642168821773329	1	107.206379601498	0.586293315476597	0
vlugge	W	631.722222222222	-0.00753955393944737	0.948717948717949	180.493230757296	1.0094245696445	0.223455865030959	609.388888888889	-0.104438591019189	0.948717948717949	183.114215376677	1.03291145532948	0.223455865030959
vlugger	W	555.51282051282	-0.539050214339782	1	107.862942222958	0.474425181510059	0	557.615384615385	-0.516108486927216	1	106.482421426612	0.47332033110349	0
vocaal	W	654	0.0769662893211706	0.923076923076923	132.384073275991	0.78730368706654	0.269952762399508	654	0.0769662893211706	0.923076923076923	132.384073275991	0.78730368706654	0.269952762399508
vocht	W	538.027027027027	-0.417691239553285	1	100.397954407693	1.10311995401939	0	538.027027027027	-0.417691239553285	1	100.397954407693	1.10311995401939	0
vochten	W	656.277777777778	0.0635897108103933	0.948717948717949	219.981117515781	0.9867007699934	0.223455865030959	655.378378378378	0.0687234597960244	0.974358974358974	216.973289619733	0.97379001017033	0.160128153805087
vochtig	W	576.48717948718	-0.466491804359920	1	169.492566487345	0.69238106401833	0	576.631578947368	-0.474210110984607	0.974358974358974	171.765305160556	0.699972824795355	0.160128153805087
vod	W	662.407407407407	0.281455440041808	0.717948717948718	133.408354962458	1.15791895781585	0.455880752454893	650.814814814815	0.208718065624622	0.717948717948718	127.675983235520	1.09494219095339	0.455880752454893
vodde	W	991	1.69249584202543	0.0256410256410256	NA	NA	0.160128153805087	991	1.69249584202543	0.0256410256410256	NA	NA	0.160128153805087
vodden	W	643.594594594595	0.0450143171179771	0.948717948717949	145.955179471009	0.694489650986563	0.223455865030959	643.594594594595	0.0450143171179771	0.948717948717949	145.955179471009	0.694489650986563	0.223455865030959
vodje	W	663.625	0.228773988978966	0.871794871794872	108.876891117238	1.19003790441904	0.338688428429370	663.625	0.228773988978966	0.871794871794872	108.876891117238	1.19003790441904	0.338688428429370
vodjes	W	701.8	0.409099666058866	0.794871794871795	145.877227548516	0.836661379584917	0.409073869245305	701.8	0.409099666058866	0.794871794871795	145.877227548516	0.836661379584917	0.409073869245305
voedde	W	645.054054054054	-0.0407584759069076	0.948717948717949	167.234689707134	0.840216824974588	0.223455865030959	641.837837837838	-0.0490455051425247	0.948717948717949	168.572357282087	0.842845785331552	0.223455865030959
voeden	W	608.028571428571	-0.212202450480286	0.923076923076923	171.336354048075	0.957455010988298	0.269952762399508	608.028571428571	-0.212202450480286	0.923076923076923	171.336354048075	0.957455010988298	0.269952762399508
voeding	W	556.948717948718	-0.590310601633393	1	148.852620279599	0.557561316088577	0	556.948717948718	-0.590310601633393	1	148.852620279599	0.557561316088577	0
voedsel	W	558.641025641026	-0.586027974221022	1	116.725608785257	0.612110145731714	0	552.564102564103	-0.617565299247593	1	116.410072559261	0.618503597135493	0
voedt	W	634.675675675676	-0.135894385439784	0.948717948717949	153.987924139462	0.558394271897139	0.223455865030959	630.638888888889	-0.145984842387669	0.923076923076923	154.173956069625	0.562883626435561	0.269952762399508
voedzaam	W	651.64705882353	0.0970197409640633	0.897435897435897	212.214425915970	1.00337895178188	0.307354740604728	653.2	0.12377523669244	0.923076923076923	209.272099823904	1.00188588122583	0.269952762399508
voeg	W	666.241379310345	0.257912353055172	0.769230769230769	157.340544037542	1.03583115434542	0.426832794918354	666.241379310345	0.257912353055172	0.769230769230769	157.340544037542	1.03583115434542	0.426832794918354
voegde	W	645.078947368421	0.0426932621747225	0.974358974358974	142.221065376054	0.726425818036349	0.160128153805087	642	0.0475152172981075	0.974358974358974	144.196375109066	0.712471370719286	0.160128153805087
voegden	W	645.342857142857	0.0498620065331713	0.948717948717949	164.421256472002	0.951656370873987	0.223455865030959	658.8	0.110799648366165	0.948717948717949	168.205196814171	0.977012000783618	0.223455865030959
voegen	W	587.351351351351	-0.391493396124438	0.948717948717949	146.845764932730	0.513129640325505	0.223455865030959	587.351351351351	-0.391493396124438	0.948717948717949	146.845764932730	0.513129640325505	0.223455865030959
voegt	W	691.941176470588	0.165259407650780	0.871794871794872	189.013377941875	0.885457497153444	0.338688428429370	691.941176470588	0.165259407650780	0.871794871794872	189.013377941875	0.885457497153444	0.338688428429370
voegwoord	W	648.911764705882	0.329828444315730	0.948717948717949	118.663355668924	1.14998728387176	0.223455865030959	648.911764705882	0.329828444315730	0.948717948717949	118.663355668924	1.14998728387176	0.223455865030959
voel	W	559.194444444444	-0.489581093925763	0.923076923076923	147.136053548980	0.635631237225376	0.269952762399508	559.194444444444	-0.489581093925763	0.923076923076923	147.136053548980	0.635631237225376	0.269952762399508
voelbaar	W	612.945945945946	-0.0210690604657964	1	169.151139836857	1.22295009276323	0	612.945945945946	-0.0210690604657964	1	169.151139836857	1.22295009276323	0
voelde	W	574.78947368421	-0.386876250597313	0.974358974358974	168.946522467228	0.804497778895477	0.160128153805087	574.78947368421	-0.386876250597313	0.974358974358974	168.946522467228	0.804497778895477	0.160128153805087
voelden	W	644.702702702703	-0.00937584982032794	0.974358974358974	203.415265578251	1.02071468511345	0.160128153805087	620.486486486486	-0.110574406381253	0.974358974358974	189.589706357589	0.97718496284772	0.160128153805087
voelen	W	561.763157894737	-0.467311681615207	1	168.637694835668	0.878213055160911	0	560.421052631579	-0.472443572419827	1	169.327705876033	0.879405610331356	0
voelend	W	609.030303030303	0.0520139024595789	0.897435897435897	148.694419206069	1.17141997815099	0.307354740604728	609.030303030303	0.0520139024595789	0.897435897435897	148.694419206069	1.17141997815099	0.307354740604728
voelt	W	554.5	-0.445062054279604	1	111.015642920144	0.677827819581976	0	547.157894736842	-0.469250025293165	1	114.858673751653	0.691330927099889	0
voer	W	591.454545454545	-0.268503283021079	0.846153846153846	187.364132591641	0.850424995088716	0.365517768195196	591.454545454545	-0.268503283021079	0.846153846153846	187.364132591641	0.850424995088716	0.365517768195196
voerde	W	631.447368421053	-0.119542600706566	0.974358974358974	163.999785327549	0.816849772657192	0.160128153805087	629.105263157895	-0.101907519701859	0.974358974358974	165.634209398004	0.872883444118555	0.160128153805087
voerden	W	679.5	0.217819596124165	0.897435897435897	187.888304988669	0.954259543344212	0.307354740604728	679.5	0.217819596124165	0.897435897435897	187.888304988669	0.954259543344212	0.307354740604728
voeren	W	615.394736842105	0.0543723055725198	1	152.199999906539	1.40971156193072	0	615.526315789474	0.0612953073440718	1	152.073015329693	1.40601367609888	0
voering	W	660.055555555556	0.273054414677304	0.974358974358974	135.300078015909	0.890520517930033	0.160128153805087	660.055555555556	0.273054414677304	0.974358974358974	135.300078015909	0.890520517930033	0.160128153805087
voerlui	W	746.416666666667	0.779317305731257	0.333333333333333	223.714695877395	0.977664907295055	0.477566932940919	746.416666666667	0.779317305731257	0.333333333333333	223.714695877395	0.977664907295055	0.477566932940919
voerman	W	721.785714285714	0.533599987549993	0.717948717948718	176.823904271151	0.8013456643852	0.455880752454893	715.857142857143	0.537650545875178	0.717948717948718	181.857232218169	0.798696060889601	0.455880752454893
voert	W	617.633333333333	-0.103675018205321	0.769230769230769	120.483360800922	0.665886293944994	0.426832794918354	617.724137931035	-0.091008581061067	0.743589743589744	122.614930503043	0.673984700160483	0.442359030054757
voertaal	W	677.444444444444	0.430166398119524	0.769230769230769	137.744002615033	1.10847149030252	0.426832794918354	677.444444444444	0.354530552881595	0.743589743589744	137.744002615033	1.04634538745521	0.442359030054757
voertje	W	697.538461538462	0.391049095579621	0.358974358974359	226.477966325136	1.03356288281030	0.485970514980589	673.25	0.312282356058811	0.333333333333333	218.148875353924	1.03110437400223	0.477566932940919
voertjes	W	713.5	1.23723591359099	0.256410256410256	261.214744716187	1.41310657082578	0.442359030054757	713.5	1.23723591359099	0.256410256410256	261.214744716187	1.41310657082578	0.442359030054757
voertuig	W	549.342105263158	-0.443063542803665	1	117.310462729112	0.894250431872368	0	548.947368421053	-0.437526362911029	1	117.561242778811	0.893264833229751	0
voet	W	522.378378378378	-0.612585987528144	0.974358974358974	100.592508930103	0.763163367048931	0.160128153805087	522.378378378378	-0.612585987528144	0.974358974358974	100.592508930103	0.763163367048931	0.160128153805087
voetbal	W	531.25641025641	-0.648849883422308	1	94.7702812480118	0.498772730210159	0	531.48717948718	-0.647072611635108	1	94.678089444088	0.498378145802505	0
voeten	W	560.736842105263	-0.528667810762606	0.974358974358974	121.001157959732	0.640006524925042	0.160128153805087	560.736842105263	-0.528667810762606	0.974358974358974	121.001157959732	0.640006524925042	0.160128153805087
voetje	W	582.447368421053	-0.283802280205626	1	154.644264382489	0.87281889386295	0	582.447368421053	-0.283802280205626	1	154.644264382489	0.87281889386295	0
voetjes	W	578.868421052632	-0.380728529350188	0.974358974358974	152.689788159688	0.652015529466535	0.160128153805087	578.868421052632	-0.380728529350188	0.974358974358974	152.689788159688	0.652015529466535	0.160128153805087
voetlicht	W	635.115384615385	0.48725628231063	0.743589743589744	160.954236209695	1.34589738123552	0.442359030054757	635.115384615385	0.48725628231063	0.743589743589744	160.954236209695	1.34589738123552	0.442359030054757
voetpad	W	574.763157894737	-0.270761967362456	1	158.487178134389	1.08123606634081	0	574.763157894737	-0.270761967362456	1	158.487178134389	1.08123606634081	0
voetspoor	W	603.263157894737	-0.229165330447429	0.974358974358974	141.196371634441	0.702000388174475	0.160128153805087	603.263157894737	-0.229165330447429	0.974358974358974	141.196371634441	0.702000388174475	0.160128153805087
voetstap	W	589.21052631579	-0.331756466635589	0.974358974358974	120.485091125414	0.567881144345518	0.160128153805087	589.21052631579	-0.331756466635589	0.974358974358974	120.485091125414	0.567881144345518	0.160128153805087
voetstoots	W	659.75	1.82360158670633	0.179487179487179	110.882445259232	1.52762725137963	0.388776411984472	659.75	1.82360158670633	0.179487179487179	110.882445259232	1.52762725137963	0.388776411984472
voetstuk	W	582.351351351351	-0.251838690702419	0.974358974358974	172.099327943716	0.949236983662115	0.160128153805087	582.351351351351	-0.251838690702419	0.974358974358974	172.099327943716	0.949236983662115	0.160128153805087
voetvolk	W	652.413793103448	0.258055239839852	0.794871794871795	189.383684099121	1.23433160383289	0.409073869245305	652.413793103448	0.258055239839852	0.794871794871795	189.383684099121	1.23433160383289	0.409073869245305
voetzool	W	642.972222222222	0.00911297644579201	0.923076923076923	131.495895886224	0.527892611595523	0.269952762399508	642.972222222222	0.00911297644579201	0.923076923076923	131.495895886224	0.527892611595523	0.269952762399508
vogel	W	531.333333333333	-0.70549867273685	1	99.7276114786074	0.436874611479052	0	535.538461538462	-0.678581721815663	1	99.3184262741353	0.447574124576519	0
vogels	W	539.157894736842	-0.601279480427474	0.974358974358974	76.9771908357378	0.560520070959794	0.160128153805087	538.315789473684	-0.598821257374693	0.974358974358974	76.9629975195725	0.559828651887628	0.160128153805087
vogue	W	775.083333333333	0.91373864100461	0.333333333333333	143.437955122405	1.08967666654597	0.477566932940919	775.083333333333	0.91373864100461	0.333333333333333	143.437955122405	1.08967666654597	0.477566932940919
voilà	W	665.344827586207	0.147405773314202	0.743589743589744	144.791297060402	0.762536113008535	0.442359030054757	665.344827586207	0.147405773314202	0.743589743589744	144.791297060402	0.762536113008535	0.442359030054757
vol	W	529.105263157895	-0.62403295095246	0.974358974358974	113.597152008857	0.628919331477483	0.160128153805087	517.710526315789	-0.68405753468746	0.974358974358974	110.617653616443	0.590724024745651	0.160128153805087
volbloed	W	631.941176470588	0.19711580204466	0.923076923076923	144.197873555639	1.16984503962738	0.269952762399508	631.941176470588	0.19711580204466	0.923076923076923	144.197873555639	1.16984503962738	0.269952762399508
volbracht	W	624	0.0514840179699461	0.923076923076923	108.367780071273	0.860524056956355	0.269952762399508	624	0.0514840179699461	0.923076923076923	108.367780071273	0.860524056956355	0.269952762399508
voldaan	W	594.25641025641	-0.328828990227990	1	178.572514822222	0.786552337203719	0	594.25641025641	-0.328828990227990	1	178.572514822222	0.786552337203719	0
voldeed	W	668.216216216216	0.250130246947276	0.974358974358974	169.927621052013	0.998311074385095	0.160128153805087	668.54054054054	0.254524746315629	0.974358974358974	168.837955612046	0.978154654677711	0.160128153805087
voldoen	W	555.025641025641	-0.586710253030389	1	118.701635509392	0.488818907318976	0	552.74358974359	-0.599184453675491	1	117.339973434981	0.480380682846652	0
voldoet	W	627.571428571429	-0.171259003455511	0.923076923076923	195.877555648223	0.889383492646723	0.269952762399508	627.571428571429	-0.171259003455511	0.923076923076923	195.877555648223	0.889383492646723	0.269952762399508
volg	W	538.194444444444	-0.597266823381518	0.923076923076923	114.084635110316	0.727984924608841	0.269952762399508	538.194444444444	-0.597266823381518	0.923076923076923	114.084635110316	0.727984924608841	0.269952762399508
volgde	W	570.820512820513	-0.499318355539573	1	133.759971944027	0.565564034385235	0	563.128205128205	-0.539916780586812	1	131.195952177444	0.511369336882658	0
volgden	W	602.236842105263	-0.24776960509115	1	164.711448626612	0.716472484227799	0	602.236842105263	-0.24776960509115	1	164.711448626612	0.716472484227799	0
volgen	W	550.052631578947	-0.545072079051172	0.974358974358974	119.513189901597	0.65749965176423	0.160128153805087	550.052631578947	-0.545072079051172	0.974358974358974	119.513189901597	0.65749965176423	0.160128153805087
volgend	W	561.21052631579	-0.402590380499869	1	126.516350379028	0.815196193907548	0	561.078947368421	-0.392242993110654	1	126.925043123235	0.78500208347574	0
volgens	W	575.421052631579	-0.432871646774334	0.974358974358974	144.679259721138	0.547400598489332	0.160128153805087	568.815789473684	-0.458531864389001	0.974358974358974	141.484571838341	0.541877552212223	0.160128153805087
volgt	W	575.307692307692	-0.424355024363155	1	127.119950367267	0.616398413419612	0	561.358974358974	-0.493100725088824	1	124.229305632237	0.576015108245829	0
volgzaam	W	587.666666666667	-0.288753169083421	1	94.1234724719368	0.601450912039058	0	588.333333333333	-0.27509236902938	1	93.3204251725525	0.59265466792391	0
volheid	W	657.121212121212	0.0214140345932992	0.846153846153846	235.94567139171	0.887718483197018	0.365517768195196	650.575757575758	-0.0138566882860358	0.846153846153846	239.828718868153	0.905639111872067	0.365517768195196
volk	W	545.076923076923	-0.681239263832035	1	110.575143446338	0.466280227177163	0	545.076923076923	-0.681239263832035	1	110.575143446338	0.466280227177163	0
volke	W	694.571428571429	0.890748516777462	0.205128205128205	221.155945841283	1.30679520931009	0.409073869245305	694.571428571429	0.890748516777462	0.205128205128205	221.155945841283	1.30679520931009	0.409073869245305
volken	W	573.25	0.07048486658854	0.794871794871795	144.287168650012	1.51708601590557	0.409073869245305	577.933333333333	-0.0694007377002106	0.82051282051282	143.434698185893	1.35027122622782	0.388776411984472
volkjes	W	628.527777777778	-0.0203462729168205	0.923076923076923	186.902952068884	0.913965627925417	0.269952762399508	628.527777777778	-0.0203462729168205	0.923076923076923	186.902952068884	0.913965627925417	0.269952762399508
volks	W	650.421052631579	0.110242588121725	0.974358974358974	217.795419947742	1.04865502443591	0.160128153805087	650.421052631579	0.110242588121725	0.974358974358974	217.795419947742	1.04865502443591	0.160128153805087
volksdeel	W	694.571428571429	0.814792825967016	0.58974358974359	156.085736513165	1.43733356128077	0.49831023511298	688.35	0.791459849238978	0.564102564102564	157.446490492551	1.46669259271678	0.502356122102941
volkse	W	676.5	0.135468955706027	0.923076923076923	169.329518142247	0.80689636061761	0.269952762399508	676.5	0.135468955706027	0.923076923076923	169.329518142247	0.80689636061761	0.269952762399508
volkslied	W	607.025641025641	-0.245150084745546	1	117.781798070904	0.673195781806098	0	603.615384615385	-0.254618585211398	1	120.246810962115	0.678421679728898	0
volksmond	W	644.567567567568	0.127177144707135	0.974358974358974	127.202712353275	0.848785831546381	0.160128153805087	637.972972972973	0.103016463611880	0.974358974358974	127.801818472214	0.860168215876884	0.160128153805087
volkstaal	W	666.029411764706	0.388614041278618	0.923076923076923	109.199701768412	1.26619665751847	0.269952762399508	655.558823529412	0.352862817032074	0.923076923076923	109.296979685035	1.27959563858566	0.269952762399508
volle	W	575.72972972973	-0.363351309037119	0.974358974358974	147.604322552004	0.802177171461238	0.160128153805087	572.189189189189	-0.380420171447669	0.974358974358974	147.393622249675	0.800053615699195	0.160128153805087
