"SubID","Exposure","List","Trial","DMDX","Item","OrthographicStatus","VisualOverlap","Acc","RT"
"867",50,"3",61,"32118","18","Pseudo-Word","Low",1,1618.61
"867",50,"3",62,"33239","39","Consonant String","High",1,580.19
"867",50,"3",63,"31207","07","Word","High",1,825.07
"867",50,"3",64,"32231","31","Pseudo-Word","High",1,732.61
"867",50,"3",65,"32213","13","Pseudo-Word","High",1,687.49
"867",50,"3",66,"31128","28","Word","Low",1,1137.38
"867",50,"3",67,"32114","14","Pseudo-Word","Low",1,616.27
"867",50,"3",69,"32205","05","Pseudo-Word","High",1,854.82
"867",50,"3",70,"31219","19","Word","High",1,592.03
"867",50,"3",71,"33227","27","Consonant String","High",1,602.23
"867",50,"3",72,"31136","36","Word","Low",1,1041.45
"867",50,"3",73,"31132","32","Word","Low",1,644.67
"867",50,"3",74,"31106","06","Word","Low",1,518.88
"867",50,"3",75,"32130","30","Pseudo-Word","Low",1,913.42
"867",50,"3",76,"33138","38","Consonant String","Low",1,896.98
"867",50,"3",77,"33120","20","Consonant String","Low",1,665.19
"867",50,"3",78,"31205","05","Word","High",1,834.74
"867",50,"3",80,"33219","19","Consonant String","High",0,-956.64
"867",50,"3",81,"33229","29","Consonant String","High",1,1582.9
"867",50,"3",82,"31203","03","Word","High",1,634.82
"867",50,"3",83,"31122","22","Word","Low",1,520.68
"867",50,"3",84,"33124","24","Consonant String","Low",1,538.21
"867",50,"3",85,"31221","21","Word","High",1,603.07
"867",50,"3",86,"31215","15","Word","High",1,422.26
"867",50,"3",87,"32209","09","Pseudo-Word","High",0,-1104.81
"867",50,"3",88,"32229","29","Pseudo-Word","High",0,-673.04
"867",50,"3",89,"32134","34","Pseudo-Word","Low",1,578.56
"867",50,"3",91,"32104","04","Pseudo-Word","Low",1,577.43
"867",50,"3",92,"31235","35","Word","High",1,696.3
"867",50,"3",93,"33126","26","Consonant String","Low",0,-1917.57
"867",50,"3",94,"32128","28","Pseudo-Word","Low",1,650.17
"867",50,"3",95,"33245","45","Consonant String","High",1,664.38
"867",50,"3",96,"32120","20","Pseudo-Word","Low",1,447.91
"867",50,"3",97,"31231","31","Word","High",1,584.1
"867",50,"3",98,"32237","37","Pseudo-Word","High",1,564.95
"867",50,"3",99,"33142","42","Consonant String","Low",0,-1105.51
"867",50,"3",100,"31130","30","Word","Low",1,556.74
"867",50,"3",102,"33110","10","Consonant String","Low",1,559.93
"867",50,"3",103,"32217","17","Pseudo-Word","High",1,655.46
"867",50,"3",104,"33217","17","Consonant String","High",0,-552.66
"867",50,"3",105,"31227","27","Word","High",1,588.86
"867",50,"3",106,"31211","11","Word","High",1,537.72
"867",50,"3",107,"33203","03","Consonant String","High",1,804.59
"867",50,"3",108,"33130","30","Consonant String","Low",1,810.81
"867",50,"3",109,"32243","43","Pseudo-Word","High",1,675.35
"867",50,"3",110,"33201","01","Consonant String","High",1,679.23
"867",50,"3",111,"31140","40","Word","Low",1,1584.15
"867",50,"3",113,"31110","10","Word","Low",1,1790.11
"867",50,"3",114,"32219","19","Pseudo-Word","High",0,-616.04
"867",50,"3",115,"31134","34","Word","Low",1,852.59
"867",50,"3",116,"32106","06","Pseudo-Word","Low",1,570.04
"867",50,"3",117,"32235","35","Pseudo-Word","High",1,712.58
"867",50,"3",118,"32142","42","Pseudo-Word","Low",1,688.12
"867",50,"3",119,"32108","08","Pseudo-Word","Low",1,533.98
"867",50,"3",120,"31126","26","Word","Low",1,572.85
"867",50,"3",121,"31118","18","Word","Low",1,451.37
"867",50,"3",122,"33128","28","Consonant String","Low",1,562.57
"867",50,"3",124,"33247","47","Consonant String","High",0,-489.1
"867",50,"3",125,"31104","04","Word","Low",1,604.95
"867",50,"3",126,"32102","02","Pseudo-Word","Low",1,715.16
"867",50,"3",127,"33140","40","Consonant String","Low",1,605.69
"867",50,"3",128,"31112","12","Word","Low",1,524.89
"867",50,"3",129,"32221","21","Pseudo-Word","High",1,662.42
"867",50,"3",130,"32241","41","Pseudo-Word","High",1,791.97
"867",50,"3",131,"32227","27","Pseudo-Word","High",1,638.18
"867",50,"3",132,"31247","47","Word","High",1,636.05
"867",50,"3",133,"33209","09","Consonant String","High",1,929.93
"867",50,"3",135,"32245","45","Pseudo-Word","High",1,1378.84
"867",50,"3",136,"32144","44","Pseudo-Word","Low",0,-541.75
"867",50,"3",137,"32207","07","Pseudo-Word","High",1,1234.97
"867",50,"3",138,"33213","13","Consonant String","High",1,617.85
"867",50,"3",139,"32124","24","Pseudo-Word","Low",0,-1420.45
"867",50,"3",140,"33221","21","Consonant String","High",1,1232.04
"867",50,"3",141,"31116","16","Word","Low",0,-970.96
"867",50,"3",142,"33116","16","Consonant String","Low",1,688.51
"867",50,"3",143,"32132","32","Pseudo-Word","Low",1,535.38
"867",50,"3",144,"32215","15","Pseudo-Word","High",0,-1549.28
"867",50,"3",3,"33122","22","Consonant String","Low",0,-514.53
"867",50,"3",4,"32112","12","Pseudo-Word","Low",0,-1553.11
"867",50,"3",5,"33235","35","Consonant String","High",1,1066.37
"867",50,"3",6,"31102","02","Word","Low",1,1495.96
"867",50,"3",7,"32122","22","Pseudo-Word","Low",1,1048.23
"867",50,"3",8,"31217","17","Word","High",1,897.47
"867",50,"3",9,"31142","42","Word","Low",0,-588.68
"867",50,"3",10,"31114","14","Word","Low",0,-755.55
"867",50,"3",11,"32146","46","Pseudo-Word","Low",0,-748.77
"867",50,"3",12,"33118","18","Consonant String","Low",0,-851.98
"867",50,"3",14,"33215","15","Consonant String","High",1,819.21
"867",50,"3",15,"32203","03","Pseudo-Word","High",0,-1888.81
"867",50,"3",16,"32148","48","Pseudo-Word","Low",1,1168.76
"867",50,"3",17,"32211","11","Pseudo-Word","High",1,726.33
"867",50,"3",18,"33148","48","Consonant String","Low",0,-1967.26
"867",50,"3",19,"31241","41","Word","High",1,895.88
"867",50,"3",20,"32140","40","Pseudo-Word","Low",1,1018.11
"867",50,"3",21,"33241","41","Consonant String","High",1,551.66
"867",50,"3",22,"33205","05","Consonant String","High",0,-735.87
"867",50,"3",23,"33112","12","Consonant String","Low",1,577.73
"867",50,"3",25,"32126","26","Pseudo-Word","Low",1,1015.62
"867",50,"3",26,"33233","33","Consonant String","High",0,-636.17
"867",50,"3",27,"31124","24","Word","Low",1,660.05
"867",50,"3",28,"31201","01","Word","High",1,1011.6
"867",50,"3",29,"33104","04","Consonant String","Low",0,-607.16
"867",50,"3",30,"32201","01","Pseudo-Word","High",1,1072.38
"867",50,"3",31,"33134","34","Consonant String","Low",1,600.93
"867",50,"3",32,"31223","23","Word","High",1,723.13
"867",50,"3",33,"33231","31","Consonant String","High",0,-482.67
"867",50,"3",34,"33211","11","Consonant String","High",0,-669.54
"867",50,"3",36,"32138","38","Pseudo-Word","Low",1,798.07
"867",50,"3",37,"31146","46","Word","Low",1,732.3
"867",50,"3",38,"31213","13","Word","High",1,505.16
"867",50,"3",39,"32225","25","Pseudo-Word","High",1,595.35
"867",50,"3",40,"33146","46","Consonant String","Low",0,-499.55
"867",50,"3",41,"31138","38","Word","Low",1,495.74
"867",50,"3",42,"31245","45","Word","High",1,529.93
"867",50,"3",43,"31237","37","Word","High",1,506.79
"867",50,"3",44,"31144","44","Word","Low",1,482.98
"867",50,"3",45,"31108","08","Word","Low",1,587.84
"867",50,"3",47,"33144","44","Consonant String","Low",1,562.7
"867",50,"3",48,"33102","02","Consonant String","Low",1,1345.27
"867",50,"3",49,"31229","29","Word","High",1,685.5
"867",50,"3",50,"31148","48","Word","Low",1,540.38
"867",50,"3",51,"33225","25","Consonant String","High",0,-788.23
"868",50,"4",1,"43123","23","Consonant String","Low",1,641.75
"868",50,"4",57,"43141","41","Consonant String","Low",1,958.97
"868",50,"4",68,"41244","44","Word","High",1,802.52
"868",50,"4",79,"42230","30","Pseudo-Word","High",1,1611.77
"868",50,"4",90,"42137","37","Pseudo-Word","Low",0,-884.34
"868",50,"4",101,"43129","29","Consonant String","Low",0,-942.24
"868",50,"4",112,"43236","36","Consonant String","High",1,977.14
"868",50,"4",123,"43125","25","Consonant String","Low",1,767.03
"868",50,"4",134,"43226","26","Consonant String","High",0,-1134.59
"868",50,"4",2,"41248","48","Word","High",1,768.48
"868",50,"4",13,"43107","07","Consonant String","Low",1,1050.04
"868",50,"4",24,"42224","24","Pseudo-Word","High",1,880.27
"868",50,"4",35,"41145","45","Word","Low",0,-1041.16
"868",50,"4",46,"43111","11","Consonant String","Low",1,740.38
"868",50,"4",52,"42117","17","Pseudo-Word","Low",1,943.26
"868",50,"4",53,"42141","41","Pseudo-Word","Low",1,823.48
"868",50,"4",54,"43105","05","Consonant String","Low",1,820.03
"868",50,"4",55,"42119","19","Pseudo-Word","Low",1,663.57
"868",50,"4",56,"41103","03","Word","Low",1,658.11
"868",50,"4",58,"42234","34","Pseudo-Word","High",1,637.32
"868",50,"4",59,"42123","23","Pseudo-Word","Low",1,653.16
"868",50,"4",60,"43101","01","Consonant String","Low",0,-972.38
"868",50,"4",61,"43218","18","Consonant String","High",0,-738.93
"868",50,"4",62,"42206","06","Pseudo-Word","High",1,816.81
"868",50,"4",63,"41115","15","Word","Low",1,527.34
"868",50,"4",64,"43121","21","Consonant String","Low",1,1009.21
"868",50,"4",65,"41139","39","Word","Low",1,574.74
"868",50,"4",66,"43131","31","Consonant String","Low",1,904.29
"868",50,"4",67,"43230","30","Consonant String","High",1,776.51
"868",50,"4",69,"41121","21","Word","Low",1,517.39
"868",50,"4",70,"41220","20","Word","High",1,650.91
"868",50,"4",71,"42228","28","Pseudo-Word","High",1,575.1
"868",50,"4",72,"41131","31","Word","Low",1,537.96
"868",50,"4",73,"42121","21","Pseudo-Word","Low",1,717.82
"868",50,"4",74,"42133","33","Pseudo-Word","Low",1,589.36
"868",50,"4",75,"41137","37","Word","Low",0,-1007.23
"868",50,"4",76,"43246","46","Consonant String","High",0,-769.46
"868",50,"4",77,"42131","31","Pseudo-Word","Low",1,790
"868",50,"4",78,"43212","12","Consonant String","High",1,1147.9
"868",50,"4",80,"43143","43","Consonant String","Low",0,-706.12
"868",50,"4",81,"43133","33","Consonant String","Low",1,645.32
"868",50,"4",82,"42208","08","Pseudo-Word","High",1,573.52
"868",50,"4",83,"41133","33","Word","Low",1,515.04
"868",50,"4",84,"42147","47","Pseudo-Word","Low",0,-1061.59
"868",50,"4",85,"42218","18","Pseudo-Word","High",1,635.14
"868",50,"4",86,"43113","13","Consonant String","Low",1,1130.02
"868",50,"4",87,"42248","48","Pseudo-Word","High",1,557.9
"868",50,"4",88,"42113","13","Pseudo-Word","Low",1,802.44
"868",50,"4",89,"43234","34","Consonant String","High",1,910.66
"868",50,"4",91,"41224","24","Word","High",1,659.21
"868",50,"4",92,"41232","32","Word","High",1,516.73
"868",50,"4",93,"41129","29","Word","Low",1,611.26
"868",50,"4",94,"41125","25","Word","Low",1,700.78
"868",50,"4",95,"41143","43","Word","Low",1,717
"868",50,"4",96,"42214","14","Pseudo-Word","High",1,659.53
"868",50,"4",97,"42236","36","Pseudo-Word","High",1,916.07
"868",50,"4",98,"41222","22","Word","High",1,669.62
"868",50,"4",99,"41113","13","Word","Low",1,674.16
"868",50,"4",100,"42210","10","Pseudo-Word","High",1,1116.71
"868",50,"4",102,"41216","16","Word","High",1,616.27
"868",50,"4",103,"43147","47","Consonant String","Low",1,992.81
"868",50,"4",104,"41119","19","Word","Low",1,629.02
"868",50,"4",105,"43119","19","Consonant String","Low",0,-1026.91
"868",50,"4",106,"41202","02","Word","High",1,1169.81
"868",50,"4",107,"42143","43","Pseudo-Word","Low",1,925.38
"868",50,"4",108,"43137","37","Consonant String","Low",0,-895.27
"868",50,"4",109,"41210","10","Word","High",1,699.48
"868",50,"4",110,"41240","40","Word","High",1,743.69
"868",50,"4",111,"43216","16","Consonant String","High",1,940.9
"868",50,"4",113,"42129","29","Pseudo-Word","Low",1,712.79
"868",50,"4",114,"43103","03","Consonant String","Low",1,715.33
"868",50,"4",115,"42101","01","Pseudo-Word","Low",1,834.86
"868",50,"4",116,"43224","24","Consonant String","High",0,-808.17
"868",50,"4",117,"42244","44","Pseudo-Word","High",1,617.37
"868",50,"4",118,"41214","14","Word","High",1,609.91
"868",50,"4",119,"42216","16","Pseudo-Word","High",1,897.44
"868",50,"4",120,"42202","02","Pseudo-Word","High",1,710.65
"868",50,"4",121,"43214","14","Consonant String","High",0,-1300.21
"868",50,"4",122,"41105","05","Word","Low",1,576.43
"868",50,"4",124,"41236","36","Word","High",1,715.3
"868",50,"4",125,"42103","03","Pseudo-Word","Low",1,564.84
"868",50,"4",126,"41135","35","Word","Low",1,638.36
"868",50,"4",127,"41226","26","Word","High",1,871.23
"868",50,"4",128,"42139","39","Pseudo-Word","Low",1,979.79
"868",50,"4",129,"41230","30","Word","High",0,-597.68
"868",50,"4",130,"43208","08","Consonant String","High",1,1062.9
"868",50,"4",131,"41212","12","Word","High",1,770.46
"868",50,"4",132,"43139","39","Consonant String","Low",1,681
"868",50,"4",133,"42135","35","Pseudo-Word","Low",1,744.87
"868",50,"4",135,"43210","10","Consonant String","High",1,1019.09
"868",50,"4",136,"43240","40","Consonant String","High",1,736.64
"868",50,"4",137,"41242","42","Word","High",1,721.51
"868",50,"4",138,"42109","09","Pseudo-Word","Low",1,791.05
"868",50,"4",139,"41206","06","Word","High",1,884.93
"868",50,"4",140,"42246","46","Pseudo-Word","High",1,755.81
"868",50,"4",141,"43115","15","Consonant String","Low",1,658.03
"868",50,"4",142,"41117","17","Word","Low",1,650.54
"868",50,"4",143,"42127","27","Pseudo-Word","Low",1,868.75
"868",50,"4",144,"42212","12","Pseudo-Word","High",1,636.29
"868",50,"4",3,"43228","28","Consonant String","High",0,-746.16
"868",50,"4",4,"43244","44","Consonant String","High",1,722.37
"868",50,"4",5,"41147","47","Word","Low",0,-805.93
"868",50,"4",6,"43135","35","Consonant String","Low",1,1284.16
"868",50,"4",7,"42220","20","Pseudo-Word","High",1,619.05
"868",50,"4",8,"42107","07","Pseudo-Word","Low",1,587.58
"868",50,"4",9,"43222","22","Consonant String","High",1,916.46
"868",50,"4",10,"43248","48","Consonant String","High",1,1177.03
"868",50,"4",11,"41107","07","Word","Low",1,648.92
"868",50,"4",12,"42145","45","Pseudo-Word","Low",1,792.12
"868",50,"4",14,"43220","20","Consonant String","High",0,-734.34
"868",50,"4",15,"41109","09","Word","Low",1,631.2
"868",50,"4",16,"43238","38","Consonant String","High",0,-833.08
"868",50,"4",17,"43202","02","Consonant String","High",0,-627.95
"868",50,"4",18,"41204","04","Word","High",1,716.82
"868",50,"4",19,"42222","22","Pseudo-Word","High",1,788.36
"868",50,"4",20,"42238","38","Pseudo-Word","High",1,1135.26
"868",50,"4",21,"43117","17","Consonant String","Low",1,868.15
"868",50,"4",22,"41127","27","Word","Low",1,694.7
"868",50,"4",23,"42204","04","Pseudo-Word","High",1,776.91
"868",50,"4",25,"43145","45","Consonant String","Low",0,-958.79
"868",50,"4",26,"41238","38","Word","High",1,840.35
"868",50,"4",27,"41228","28","Word","High",1,620.23
"868",50,"4",28,"42242","42","Pseudo-Word","High",1,698.75
"868",50,"4",29,"42125","25","Pseudo-Word","Low",1,869.97
"868",50,"4",30,"43206","06","Consonant String","High",1,783.52
"868",50,"4",31,"43204","04","Consonant String","High",0,-1042.4
"868",50,"4",32,"41101","01","Word","Low",1,633.63
"868",50,"4",33,"42232","32","Pseudo-Word","High",1,833.5
"868",50,"4",34,"43127","27","Consonant String","Low",1,776.38
"868",50,"4",36,"42226","26","Pseudo-Word","High",1,896.26
"868",50,"4",37,"42105","05","Pseudo-Word","Low",1,573.47
"868",50,"4",38,"42111","11","Pseudo-Word","Low",1,615
"868",50,"4",39,"41141","41","Word","Low",1,583.53
"868",50,"4",40,"41218","18","Word","High",1,583.38
"868",50,"4",41,"42115","15","Pseudo-Word","Low",1,624.25
"868",50,"4",42,"43242","42","Consonant String","High",0,-872.79
"868",50,"4",43,"43232","32","Consonant String","High",1,602.33
"868",50,"4",44,"41234","34","Word","High",1,523.52
"868",50,"4",45,"41123","23","Word","Low",1,535.05
"868",50,"4",47,"42240","40","Pseudo-Word","High",1,544.9
"868",50,"4",48,"41111","11","Word","Low",1,456.08
"868",50,"4",49,"43109","09","Consonant String","Low",1,762.28
"868",50,"4",50,"41246","46","Word","High",1,586.82
"868",50,"4",51,"41208","08","Word","High",1,606.68
"869",33,"1",1,"13140","40","Consonant String","Low",1,781.28
"869",33,"1",57,"13124","24","Consonant String","Low",0,-899.84
"869",33,"1",68,"13130","30","Consonant String","Low",0,-811.73
"869",33,"1",79,"13225","25","Consonant String","High",0,-693.93
"869",33,"1",90,"11205","05","Word","High",1,544.8
"869",33,"1",101,"12215","15","Pseudo-Word","High",1,539.66
"869",33,"1",112,"12120","20","Pseudo-Word","Low",1,442.18
"869",33,"1",123,"13104","04","Consonant String","Low",1,849.05
"869",33,"1",134,"13112","12","Consonant String","Low",0,-826.93
"869",33,"1",2,"12231","31","Pseudo-Word","High",0,-872.49
"869",33,"1",13,"11130","30","Word","Low",1,702.71
"869",33,"1",24,"11114","14","Word","Low",1,417.57
"869",33,"1",35,"11217","17","Word","High",1,653.76
"869",33,"1",46,"12241","41","Pseudo-Word","High",1,1913.68
"869",33,"1",52,"13120","20","Consonant String","Low",1,443.95
"869",33,"1",53,"12239","39","Pseudo-Word","High",1,786.81
"869",33,"1",54,"13231","31","Consonant String","High",1,797.36
"869",33,"1",55,"11209","09","Word","High",1,435.23
"869",33,"1",56,"11245","45","Word","High",1,742.75
"869",33,"1",58,"13229","29","Consonant String","High",0,-986.65
"869",33,"1",59,"12207","07","Pseudo-Word","High",1,764.21
"869",33,"1",60,"12140","40","Pseudo-Word","Low",1,551.41
"869",33,"1",61,"13243","43","Consonant String","High",0,-864.28
"869",33,"1",62,"13247","47","Consonant String","High",0,-749.5
"869",33,"1",63,"11106","06","Word","Low",1,662.38
"869",33,"1",64,"11201","01","Word","High",1,559.57
"869",33,"1",65,"12243","43","Pseudo-Word","High",1,852.39
"869",33,"1",66,"13217","17","Consonant String","High",1,657.67
"869",33,"1",67,"13118","18","Consonant String","Low",1,552.53
"869",33,"1",69,"13116","16","Consonant String","Low",1,610.39
"869",33,"1",70,"11229","29","Word","High",1,720.59
"869",33,"1",71,"11247","47","Word","High",0,-1114.81
"869",33,"1",72,"12245","45","Pseudo-Word","High",1,948.06
"869",33,"1",73,"13136","36","Consonant String","Low",0,-609.94
"869",33,"1",74,"11243","43","Word","High",1,971.15
"869",33,"1",75,"11213","13","Word","High",0,-1061.4
"869",33,"1",76,"11239","39","Word","High",1,1105.65
"869",33,"1",77,"13239","39","Consonant String","High",0,-750.53
"869",33,"1",78,"12235","35","Pseudo-Word","High",0,-713.42
"869",33,"1",80,"11148","48","Word","Low",1,724.62
"869",33,"1",81,"11235","35","Word","High",1,941.83
"869",33,"1",82,"13237","37","Consonant String","High",0,-566.72
"869",33,"1",83,"11138","38","Word","Low",1,678.92
"869",33,"1",84,"13207","07","Consonant String","High",1,597.46
"869",33,"1",85,"12233","33","Pseudo-Word","High",1,971.34
"869",33,"1",86,"12201","01","Pseudo-Word","High",0,-679.55
"869",33,"1",87,"13102","02","Consonant String","Low",1,832.1
"869",33,"1",88,"11136","36","Word","Low",1,506.65
"869",33,"1",89,"11122","22","Word","Low",1,707.5
"869",33,"1",91,"13106","06","Consonant String","Low",1,932.39
"869",33,"1",92,"12146","46","Pseudo-Word","Low",0,-590.94
"869",33,"1",93,"13114","14","Consonant String","Low",1,575.47
"869",33,"1",94,"13241","41","Consonant String","High",0,-674
"869",33,"1",95,"12104","04","Pseudo-Word","Low",0,-974.22
"869",33,"1",96,"12144","44","Pseudo-Word","Low",1,968.46
"869",33,"1",97,"13148","48","Consonant String","Low",0,-456.66
"869",33,"1",98,"11215","15","Word","High",1,535.52
"869",33,"1",99,"11223","23","Word","High",1,603.04
"869",33,"1",100,"11112","12","Word","Low",0,-623.91
"869",33,"1",102,"11241","41","Word","High",1,708.11
"869",33,"1",103,"11211","11","Word","High",1,673.99
"869",33,"1",104,"12229","29","Pseudo-Word","High",0,-1069.21
"869",33,"1",105,"12203","03","Pseudo-Word","High",1,572.42
"869",33,"1",106,"12110","10","Pseudo-Word","Low",1,689.62
"869",33,"1",107,"11132","32","Word","Low",1,656.17
"869",33,"1",108,"13213","13","Consonant String","High",1,471.03
"869",33,"1",109,"11221","21","Word","High",1,569.23
"869",33,"1",110,"13215","15","Consonant String","High",0,-751.42
"869",33,"1",111,"12142","42","Pseudo-Word","Low",0,-614.29
"869",33,"1",113,"12213","13","Pseudo-Word","High",1,1031.52
"869",33,"1",114,"12217","17","Pseudo-Word","High",1,660.06
"869",33,"1",115,"13132","32","Consonant String","Low",0,-533.27
"869",33,"1",116,"12132","32","Pseudo-Word","Low",1,506.4
"869",33,"1",117,"11225","25","Word","High",1,977.28
"869",33,"1",118,"13227","27","Consonant String","High",0,-809.85
"869",33,"1",119,"12221","21","Pseudo-Word","High",1,882.06
"869",33,"1",120,"12128","28","Pseudo-Word","Low",1,687.62
"869",33,"1",121,"13219","19","Consonant String","High",0,-959.17
"869",33,"1",122,"12138","38","Pseudo-Word","Low",1,1811.43
"869",33,"1",124,"13221","21","Consonant String","High",0,-1415.73
"869",33,"1",125,"13108","08","Consonant String","Low",1,639.97
"869",33,"1",126,"11110","10","Word","Low",1,726.52
"869",33,"1",127,"13144","44","Consonant String","Low",1,773.06
"869",33,"1",128,"11124","24","Word","Low",1,543.26
"869",33,"1",129,"11118","18","Word","Low",1,515.13
"869",33,"1",130,"12227","27","Pseudo-Word","High",1,1053.33
"869",33,"1",131,"12108","08","Pseudo-Word","Low",1,838.23
"869",33,"1",132,"12130","30","Pseudo-Word","Low",1,835.79
"869",33,"1",133,"11237","37","Word","High",1,859.35
"869",33,"1",135,"12112","12","Pseudo-Word","Low",1,662.56
"869",33,"1",136,"11134","34","Word","Low",1,506.75
"869",33,"1",137,"11140","40","Word","Low",1,479.61
"869",33,"1",138,"11126","26","Word","Low",1,501.13
"869",33,"1",139,"13110","10","Consonant String","Low",1,1684.03
"869",33,"1",140,"13122","22","Consonant String","Low",1,1006.64
"869",33,"1",141,"11227","27","Word","High",1,864.54
"869",33,"1",142,"13138","38","Consonant String","Low",1,1014.77
"869",33,"1",143,"12126","26","Pseudo-Word","Low",1,760
"869",33,"1",144,"12114","14","Pseudo-Word","Low",1,720.21
"869",33,"1",3,"13245","45","Consonant String","High",1,616.41
"869",33,"1",4,"12106","06","Pseudo-Word","Low",1,624.61
"869",33,"1",5,"11104","04","Word","Low",1,699.81
"869",33,"1",6,"13128","28","Consonant String","Low",1,882.69
"869",33,"1",7,"11102","02","Word","Low",1,571.24
"869",33,"1",8,"13146","46","Consonant String","Low",1,651.44
"869",33,"1",9,"12205","05","Pseudo-Word","High",0,-617.31
"869",33,"1",10,"11231","31","Word","High",1,567.51
"869",33,"1",11,"11146","46","Word","Low",1,637.71
"869",33,"1",12,"12247","47","Pseudo-Word","High",0,-1587.27
"869",33,"1",14,"13235","35","Consonant String","High",1,765.87
"869",33,"1",15,"11144","44","Word","Low",1,479.07
"869",33,"1",16,"12136","36","Pseudo-Word","Low",1,478.59
"869",33,"1",17,"13142","42","Consonant String","Low",0,-933.13
"869",33,"1",18,"13223","23","Consonant String","High",0,-709.69
"869",33,"1",19,"12237","37","Pseudo-Word","High",1,1128.91
"869",33,"1",20,"13203","03","Consonant String","High",1,885.48
"869",33,"1",21,"11142","42","Word","Low",1,768.03
"869",33,"1",22,"11219","19","Word","High",1,719.25
"869",33,"1",23,"13126","26","Consonant String","Low",1,1319.48
"869",33,"1",25,"11108","08","Word","Low",1,760.72
"869",33,"1",26,"12124","24","Pseudo-Word","Low",1,580.93
"869",33,"1",27,"13201","01","Consonant String","High",1,922.48
"869",33,"1",28,"12122","22","Pseudo-Word","Low",0,-815.7
"869",33,"1",29,"11203","03","Word","High",0,-1507.94
"869",33,"1",30,"12134","34","Pseudo-Word","Low",1,1079.21
"869",33,"1",31,"11233","33","Word","High",1,985.79
"869",33,"1",32,"12223","23","Pseudo-Word","High",1,1758.39
"869",33,"1",33,"13209","09","Consonant String","High",0,-686.32
"869",33,"1",34,"13233","33","Consonant String","High",0,-621.85
"869",33,"1",36,"13134","34","Consonant String","Low",0,-876.06
"869",33,"1",37,"12211","11","Pseudo-Word","High",1,944.62
"869",33,"1",38,"12225","25","Pseudo-Word","High",1,1302.53
"869",33,"1",39,"12102","02","Pseudo-Word","Low",0,-941.45
"869",33,"1",40,"12148","48","Pseudo-Word","Low",1,668.34
"869",33,"1",41,"13211","11","Consonant String","High",1,898.56
"869",33,"1",42,"11116","16","Word","Low",0,-963.45
"869",33,"1",43,"12209","09","Pseudo-Word","High",0,-949.68
"869",33,"1",44,"13205","05","Consonant String","High",0,-1224.59
"869",33,"1",45,"11207","07","Word","High",1,920.84
"869",33,"1",47,"12118","18","Pseudo-Word","Low",0,-1506.08
"869",33,"1",48,"12116","16","Pseudo-Word","Low",1,1329.03
"869",33,"1",49,"11128","28","Word","Low",1,718.61
"869",33,"1",50,"11120","20","Word","Low",1,524.81
"869",33,"1",51,"12219","19","Pseudo-Word","High",0,-984.02
"870",33,"2",1,"21115","15","Word","Low",1,906.48
"870",33,"2",57,"22137","37","Pseudo-Word","Low",1,688.36
"870",33,"2",68,"22143","43","Pseudo-Word","Low",0,-997.93
"870",33,"2",79,"21214","14","Word","High",1,715.81
"870",33,"2",90,"21242","42","Word","High",1,559.02
"870",33,"2",101,"22232","32","Pseudo-Word","High",1,753.22
"870",33,"2",112,"23236","36","Consonant String","High",0,-593.09
"870",33,"2",123,"21101","01","Word","Low",0,-1559
"870",33,"2",134,"21133","33","Word","Low",1,897.27
"870",33,"2",2,"23119","19","Consonant String","Low",1,1534.18
"870",33,"2",13,"21137","37","Word","Low",1,566.76
"870",33,"2",24,"23131","31","Consonant String","Low",1,841.97
"870",33,"2",35,"21216","16","Word","High",0,-1790.9
"870",33,"2",46,"22135","35","Pseudo-Word","Low",0,-569.5
"870",33,"2",52,"23224","24","Consonant String","High",0,-1260.73
"870",33,"2",53,"21204","04","Word","High",1,808.97
"870",33,"2",54,"22119","19","Pseudo-Word","Low",1,741.19
"870",33,"2",55,"21218","18","Word","High",0,-1051.08
"870",33,"2",56,"23228","28","Consonant String","High",0,-556.97
"870",33,"2",58,"21208","08","Word","High",1,650.83
"870",33,"2",59,"23143","43","Consonant String","Low",0,-742.7
"870",33,"2",60,"23202","02","Consonant String","High",0,-1029.6
"870",33,"2",61,"21139","39","Word","Low",1,635.15
"870",33,"2",62,"21230","30","Word","High",1,797.7
"870",33,"2",63,"23111","11","Consonant String","Low",0,-1176.6
"870",33,"2",64,"23214","14","Consonant String","High",1,822.17
"870",33,"2",65,"23242","42","Consonant String","High",1,552.38
"870",33,"2",66,"23125","25","Consonant String","Low",1,848.25
"870",33,"2",67,"21228","28","Word","High",0,-663.13
"870",33,"2",69,"22107","07","Pseudo-Word","Low",1,677.34
"870",33,"2",70,"22238","38","Pseudo-Word","High",1,1081.9
"870",33,"2",71,"23230","30","Consonant String","High",1,1021.47
"870",33,"2",72,"22248","48","Pseudo-Word","High",0,-512.69
"870",33,"2",73,"21236","36","Word","High",1,1480.92
"870",33,"2",74,"22244","44","Pseudo-Word","High",1,1238.52
"870",33,"2",75,"22141","41","Pseudo-Word","Low",1,708.1
"870",33,"2",76,"22139","39","Pseudo-Word","Low",1,732.98
"870",33,"2",77,"22121","21","Pseudo-Word","Low",1,590.53
"870",33,"2",78,"22222","22","Pseudo-Word","High",1,595.04
"870",33,"2",80,"21212","12","Word","High",1,596.91
"870",33,"2",81,"22234","34","Pseudo-Word","High",1,772.79
