Ambig_of_initial_letter,Initial_letter,LEN,Latin_square,Lemma,Number_of_ambig_letters,POS,POS_OUR_CODE,Position_of_first_bivalent_letter,Suffix,cum_accuracy,alphabet,ambiguity,average_response_time,correct,correct_response,count_new_mouse_response,experiment_file,len,Lexicality,logfile,original_ambiguity,phase,rec_latinica,RECH,item_id,response,response_time,subject_nr,title,total_responses,ima_fajla_sa_podacima,kljuc,velikiredkljuc,red_kljuc,rec,phasekljuc,alphabetkljuc,lexicalitykljuc
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.63636364,Cyrillic,NA,1120.840909,1,1,43,ALFA-3_C_a.osexp,7,Word,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,805,1,1077,60,ALFA-3_C_a,44,BGdecembar2019_Ca_subject-60.csv,805Cyrillic,77,805,ШТЕДИША,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.88888889,Cyrillic,NA,1123.733333,1,3,44,ALFA-3_C_a.osexp,11,Pseudoword,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,856,3,1251,60,ALFA-3_C_a,45,BGdecembar2019_Ca_subject-60.csv,856Cyrillic,128,856,ЗЕТЛАЂИВАЛЕ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.13043478,Cyrillic,NA,1130.673913,1,1,45,ALFA-3_C_a.osexp,8,Word,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,817,1,1443,60,ALFA-3_C_a,46,BGdecembar2019_Ca_subject-60.csv,817Cyrillic,89,817,ЖИТЕЉИМА,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.36170213,Cyrillic,NA,1131.765957,1,3,46,ALFA-3_C_a.osexp,6,Pseudoword,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,852,3,1182,60,ALFA-3_C_a,47,BGdecembar2019_Ca_subject-60.csv,852Cyrillic,124,852,ГЛЕШЋЕ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.58333333,Cyrillic,NA,1134.416667,1,3,47,ALFA-3_C_a.osexp,10,Pseudoword,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,854,3,1259,60,ALFA-3_C_a,48,BGdecembar2019_Ca_subject-60.csv,854Cyrillic,126,854,ГЛОТАМИШТУ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.79591837,Cyrillic,NA,1125.857143,1,1,48,ALFA-3_C_a.osexp,6,Word,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,806,1,715,60,ALFA-3_C_a,49,BGdecembar2019_Ca_subject-60.csv,806Cyrillic,78,806,ЧЕКАЛИ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,Cyrillic,NA,1115.94,1,1,49,ALFA-3_C_a.osexp,7,Word,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,802,1,630,60,ALFA-3_C_a,50,BGdecembar2019_Ca_subject-60.csv,802Cyrillic,74,802,ДУГАЧАК,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.19607843,Cyrillic,NA,1113.529412,1,3,50,ALFA-3_C_a.osexp,7,Pseudoword,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,857,3,993,60,ALFA-3_C_a,51,BGdecembar2019_Ca_subject-60.csv,857Cyrillic,129,857,ОДЛИШТУ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.38461538,Cyrillic,NA,1114.461538,1,3,51,ALFA-3_C_a.osexp,7,Pseudoword,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,846,3,1162,60,ALFA-3_C_a,52,BGdecembar2019_Ca_subject-60.csv,846Cyrillic,118,846,ЖИЛЕШЋЕ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.56603774,Cyrillic,NA,1113.622642,1,3,52,ALFA-3_C_a.osexp,6,Pseudoword,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,840,3,1070,60,ALFA-3_C_a,53,BGdecembar2019_Ca_subject-60.csv,840Cyrillic,112,840,ИЗУШКИ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.74074074,Cyrillic,NA,1113.925926,1,1,53,ALFA-3_C_a.osexp,11,Word,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,826,1,1130,60,ALFA-3_C_a,54,BGdecembar2019_Ca_subject-60.csv,826Cyrillic,98,826,ЗАКЉУЧИВАЛЕ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.90909091,Cyrillic,NA,1120.018182,1,3,54,ALFA-3_C_a.osexp,9,Pseudoword,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,841,3,1449,60,ALFA-3_C_a,55,BGdecembar2019_Ca_subject-60.csv,841Cyrillic,113,841,ГЛОТАЈУЋИ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.07142857,Cyrillic,NA,1116.696429,1,3,55,ALFA-3_C_a.osexp,5,Pseudoword,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,839,3,934,60,ALFA-3_C_a,56,BGdecembar2019_Ca_subject-60.csv,839Cyrillic,111,839,МОЧКО,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.22807018,Cyrillic,NA,1118.964912,1,1,56,ALFA-3_C_a.osexp,10,Word,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,821,1,1246,60,ALFA-3_C_a,57,BGdecembar2019_Ca_subject-60.csv,821Cyrillic,93,821,УКЉУЧИВАЊЕ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.37931034,Cyrillic,NA,1123.758621,1,1,57,ALFA-3_C_a.osexp,9,Word,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,819,1,1397,60,ALFA-3_C_a,58,BGdecembar2019_Ca_subject-60.csv,819Cyrillic,91,819,ЗАШТИТИЛИ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.52542373,Cyrillic,NA,1122.644068,1,1,58,ALFA-3_C_a.osexp,5,Word,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,814,1,1058,60,ALFA-3_C_a,59,BGdecembar2019_Ca_subject-60.csv,814Cyrillic,86,814,ГМИЖЕ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.66666667,Cyrillic,NA,1123.483333,1,1,59,ALFA-3_C_a.osexp,8,Word,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,827,1,1173,60,ALFA-3_C_a,60,BGdecembar2019_Ca_subject-60.csv,827Cyrillic,99,827,ЗЕМЉИШТУ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.80327869,Cyrillic,NA,1126.114754,1,3,60,ALFA-3_C_a.osexp,7,Pseudoword,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,832,3,1284,60,ALFA-3_C_a,61,BGdecembar2019_Ca_subject-60.csv,832Cyrillic,104,832,ГАБАЂАК,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.93548387,Cyrillic,NA,1130.548387,1,3,61,ALFA-3_C_a.osexp,11,Pseudoword,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,853,3,1401,60,ALFA-3_C_a,62,BGdecembar2019_Ca_subject-60.csv,853Cyrillic,125,853,ШЕФИЛИШТИМА,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.06349206,Cyrillic,NA,1134.904762,1,3,62,ALFA-3_C_a.osexp,10,Pseudoword,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,849,3,1405,60,ALFA-3_C_a,63,BGdecembar2019_Ca_subject-60.csv,849Cyrillic,121,849,МЛАТИЧКИЛИ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.1875,Cyrillic,NA,1131.984375,1,1,63,ALFA-3_C_a.osexp,9,Word,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,812,1,948,60,ALFA-3_C_a,64,BGdecembar2019_Ca_subject-60.csv,812Cyrillic,84,812,ГЛЕДАЈУЋИ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.30769231,Cyrillic,NA,1139.276923,1,1,64,ALFA-3_C_a.osexp,9,Word,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,830,1,1606,60,ALFA-3_C_a,65,BGdecembar2019_Ca_subject-60.csv,830Cyrillic,102,830,ГЕОЛОШКОГ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.42424242,Cyrillic,NA,1142.757576,1,3,65,ALFA-3_C_a.osexp,9,Pseudoword,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,860,3,1369,60,ALFA-3_C_a,66,BGdecembar2019_Ca_subject-60.csv,860Cyrillic,132,860,ДЕОФОШКОГ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.53731343,Cyrillic,NA,1146.134328,1,3,66,ALFA-3_C_a.osexp,10,Pseudoword,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,845,3,1369,60,ALFA-3_C_a,67,BGdecembar2019_Ca_subject-60.csv,845Cyrillic,117,845,УЧАГЛУЈЕМО,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.64705882,Cyrillic,NA,1145.308824,1,1,67,ALFA-3_C_a.osexp,8,Word,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,829,1,1090,60,ALFA-3_C_a,68,BGdecembar2019_Ca_subject-60.csv,829Cyrillic,101,829,ШЕГАЧЕЊЕ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.75362319,Cyrillic,NA,1140,1,1,68,ALFA-3_C_a.osexp,5,Word,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,822,1,779,60,ALFA-3_C_a,69,BGdecembar2019_Ca_subject-60.csv,822Cyrillic,94,822,ЧЕШЋЕ,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.85714286,Cyrillic,NA,1137.157143,1,1,69,ALFA-3_C_a.osexp,8,Word,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,828,1,941,60,ALFA-3_C_a,70,BGdecembar2019_Ca_subject-60.csv,828Cyrillic,100,828,ОДЛУЧИЛА,block_1_single_alph,Cyrillic,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.95774648,Cyrillic,NA,1134.619718,1,3,70,ALFA-3_C_a.osexp,6,Pseudoword,D:/ALFA_3_2019/Ca/subject-60.csv,NA,block_1_single_alph,NA,NA,837,3,957,60,ALFA-3_C_a,71,BGdecembar2019_Ca_subject-60.csv,837Cyrillic,109,837,ИШНИЈУ,block_1_single_alph,Cyrillic,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,Roman,NA,853.4285714,1,3,6,ALFA-3_R_b.osexp,10,Pseudoword,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,854,3,802,59,ALFA-3_R_b,7,BGdecembar2019_Rb_subject-59.csv,854Roman,60,854,GLOTAMIŠTU,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,Roman,NA,863.625,1,3,7,ALFA-3_R_b.osexp,10,Pseudoword,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,849,3,935,59,ALFA-3_R_b,8,BGdecembar2019_Rb_subject-59.csv,849Roman,55,849,MLATIČKILI,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,Roman,NA,839.1111111,1,1,8,ALFA-3_R_b.osexp,7,Word,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,803,1,643,59,ALFA-3_R_b,9,BGdecembar2019_Rb_subject-59.csv,803Roman,9,803,MAŠTALI,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,Roman,NA,820.8,1,1,9,ALFA-3_R_b.osexp,8,Word,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,811,1,656,59,ALFA-3_R_b,10,BGdecembar2019_Rb_subject-59.csv,811Roman,17,811,IZGLEDAŠ,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,Roman,NA,804.8181818,1,3,10,ALFA-3_R_b.osexp,7,Pseudoword,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,833,3,645,59,ALFA-3_R_b,11,BGdecembar2019_Rb_subject-59.csv,833Roman,39,833,FIŠTILI,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,Roman,NA,810.25,1,3,11,ALFA-3_R_b.osexp,11,Pseudoword,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,856,3,870,59,ALFA-3_R_b,12,BGdecembar2019_Rb_subject-59.csv,856Roman,62,856,ZETLAĐIVALE,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,Roman,NA,796.2307692,1,3,12,ALFA-3_R_b.osexp,8,Pseudoword,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,847,3,628,59,ALFA-3_R_b,13,BGdecembar2019_Rb_subject-59.csv,847Roman,53,847,MOTELJIMA,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,Roman,NA,777.6428571,1,1,13,ALFA-3_R_b.osexp,10,Word,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,823,1,536,59,ALFA-3_R_b,14,BGdecembar2019_Rb_subject-59.csv,823Roman,29,823,GLEDIŠTIMA,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,Roman,NA,779.2666667,1,3,14,ALFA-3_R_b.osexp,6,Pseudoword,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,831,3,802,59,ALFA-3_R_b,15,BGdecembar2019_Rb_subject-59.csv,831Roman,37,831,OŽMAĆU,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,Roman,NA,771.3125,1,1,15,ALFA-3_R_b.osexp,10,Word,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,821,1,652,59,ALFA-3_R_b,16,BGdecembar2019_Rb_subject-59.csv,821Roman,27,821,UKLJUČIVANJE,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,Roman,NA,760.8823529,1,1,16,ALFA-3_R_b.osexp,6,Word,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,816,1,594,59,ALFA-3_R_b,17,BGdecembar2019_Rb_subject-59.csv,816Roman,22,816,UČEŠĆE,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,Roman,NA,750.5,1,1,17,ALFA-3_R_b.osexp,5,Word,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,807,1,574,59,ALFA-3_R_b,18,BGdecembar2019_Rb_subject-59.csv,807Roman,13,807,OČIJU,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,Roman,NA,744.2631579,1,3,18,ALFA-3_R_b.osexp,6,Pseudoword,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,844,3,632,59,ALFA-3_R_b,19,BGdecembar2019_Rb_subject-59.csv,844Roman,50,844,ZMIŠTE,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,Roman,NA,741.9,1,1,19,ALFA-3_R_b.osexp,7,Word,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,808,1,697,59,ALFA-3_R_b,20,BGdecembar2019_Rb_subject-59.csv,808Roman,14,808,FIZIČKU,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,Roman,NA,755.1428571,1,1,20,ALFA-3_R_b.osexp,9,Word,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,825,1,1020,59,ALFA-3_R_b,21,BGdecembar2019_Rb_subject-59.csv,825Roman,31,825,GLUMAČKOG,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,Roman,NA,757.1818182,1,3,21,ALFA-3_R_b.osexp,10,Pseudoword,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,851,3,800,59,ALFA-3_R_b,22,BGdecembar2019_Rb_subject-59.csv,851Roman,57,851,ČEKONJAVANJE,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,Roman,NA,765.826087,1,1,22,ALFA-3_R_b.osexp,10,Word,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,815,1,956,59,ALFA-3_R_b,23,BGdecembar2019_Rb_subject-59.csv,815Roman,21,815,ZAGAĐUJEMO,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,Roman,NA,757.8333333,1,1,23,ALFA-3_R_b.osexp,9,Word,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,830,1,574,59,ALFA-3_R_b,24,BGdecembar2019_Rb_subject-59.csv,830Roman,36,830,GEOLOŠKOG,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,Roman,NA,750.76,1,1,24,ALFA-3_R_b.osexp,8,Word,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,828,1,581,59,ALFA-3_R_b,25,BGdecembar2019_Rb_subject-59.csv,828Roman,34,828,ODLUČILA,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,Roman,NA,741.6923077,1,3,25,ALFA-3_R_b.osexp,7,Pseudoword,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,838,3,515,59,ALFA-3_R_b,26,BGdecembar2019_Rb_subject-59.csv,838Roman,44,838,DIŠIČKU,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,Roman,NA,735.2962963,1,3,26,ALFA-3_R_b.osexp,7,Pseudoword,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,832,3,569,59,ALFA-3_R_b,27,BGdecembar2019_Rb_subject-59.csv,832Roman,38,832,GABAĐAK,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,Roman,NA,728.4285714,1,1,27,ALFA-3_R_b.osexp,6,Word,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,801,1,543,59,ALFA-3_R_b,28,BGdecembar2019_Rb_subject-59.csv,801Roman,7,801,IZMEĐU,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,Roman,NA,719.7931034,1,1,28,ALFA-3_R_b.osexp,9,Word,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,819,1,478,59,ALFA-3_R_b,29,BGdecembar2019_Rb_subject-59.csv,819Roman,25,819,ZAŠTITILI,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.66666667,Roman,NA,712.6,0,1,29,ALFA-3_R_b.osexp,5,Word,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,814,3,504,59,ALFA-3_R_b,30,BGdecembar2019_Rb_subject-59.csv,814Roman,20,814,GMIŽE,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.875,Roman,NA,689.3125,1,3,31,ALFA-3_R_b.osexp,6,Pseudoword,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,843,3,652,59,ALFA-3_R_b,32,BGdecembar2019_Rb_subject-59.csv,843Roman,49,843,GLOŠTA,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.96969697,Roman,NA,686.4545455,1,3,32,ALFA-3_R_b.osexp,5,Pseudoword,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,839,3,595,59,ALFA-3_R_b,33,BGdecembar2019_Rb_subject-59.csv,839Roman,45,839,MOČKO,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.05882353,Roman,NA,692.9705882,1,3,33,ALFA-3_R_b.osexp,8,Pseudoword,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,858,3,908,59,ALFA-3_R_b,34,BGdecembar2019_Rb_subject-59.csv,858Roman,64,858,ŠELATILA,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.14285714,Roman,NA,695.9142857,1,3,34,ALFA-3_R_b.osexp,10,Pseudoword,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,855,3,796,59,ALFA-3_R_b,35,BGdecembar2019_Rb_subject-59.csv,855Roman,61,855,ZAPUMAČKOG,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.22222222,Roman,NA,698.3055556,1,3,35,ALFA-3_R_b.osexp,7,Pseudoword,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,846,3,782,59,ALFA-3_R_b,36,BGdecembar2019_Rb_subject-59.csv,846Roman,52,846,ŽILEŠĆE,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.2972973,Roman,NA,694.4324324,1,1,36,ALFA-3_R_b.osexp,5,Word,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,810,1,555,59,ALFA-3_R_b,37,BGdecembar2019_Rb_subject-59.csv,810Roman,16,810,MUŠKI,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.36842105,Roman,NA,693.8684211,1,3,37,ALFA-3_R_b.osexp,7,Pseudoword,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,836,3,673,59,ALFA-3_R_b,38,BGdecembar2019_Rb_subject-59.csv,836Roman,42,836,DUGMALI,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.43589744,Roman,NA,689.4615385,1,1,38,ALFA-3_R_b.osexp,5,Word,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,813,1,522,59,ALFA-3_R_b,39,BGdecembar2019_Rb_subject-59.csv,813Roman,19,813,MOŽDA,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.5,Roman,NA,692.05,1,1,39,ALFA-3_R_b.osexp,8,Word,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,817,1,793,59,ALFA-3_R_b,40,BGdecembar2019_Rb_subject-59.csv,817Roman,23,817,ŽITELJIMA,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.56097561,Roman,NA,689.8292683,1,3,40,ALFA-3_R_b.osexp,6,Pseudoword,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,837,3,601,59,ALFA-3_R_b,41,BGdecembar2019_Rb_subject-59.csv,837Roman,43,837,IŠNIJU,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.61904762,Roman,NA,689.4285714,1,3,41,ALFA-3_R_b.osexp,7,Pseudoword,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,857,3,673,59,ALFA-3_R_b,42,BGdecembar2019_Rb_subject-59.csv,857Roman,63,857,ODLIŠTU,block_1_single_alph,Roman,pseudoword
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.6744186,Roman,NA,686.0465116,1,1,42,ALFA-3_R_b.osexp,7,Word,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,802,1,544,59,ALFA-3_R_b,43,BGdecembar2019_Rb_subject-59.csv,802Roman,8,802,DUGAČAK,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.45454545,Roman,NA,683.7045455,0,1,43,ALFA-3_R_b.osexp,8,Word,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,804,3,583,59,ALFA-3_R_b,44,BGdecembar2019_Rb_subject-59.csv,804Roman,10,804,ZAZIĐUJU,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.65217391,Roman,NA,678.673913,1,1,45,ALFA-3_R_b.osexp,9,Word,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,824,1,599,59,ALFA-3_R_b,46,BGdecembar2019_Rb_subject-59.csv,824Roman,30,824,ŠETALIŠTU,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.74468085,Roman,NA,673.787234,1,1,46,ALFA-3_R_b.osexp,5,Word,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,809,1,449,59,ALFA-3_R_b,47,BGdecembar2019_Rb_subject-59.csv,809Roman,15,809,DOŠLO,block_1_single_alph,Roman,word
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.83333333,Roman,NA,672.5625,1,3,47,ALFA-3_R_b.osexp,9,Pseudoword,D:/ALFA_3_2019/Rb/subject-59.csv,NA,block_1_single_alph,NA,NA,842,3,615,59,ALFA-3_R_b,48,BGdecembar2019_Rb_subject-59.csv,842Roman,48,842,GOZLIJUĆI,block_1_single_alph,Roman,pseudoword
