"participant_id","trial_id","stimulus","trial_order","lexicality","response","accuracy","rt"
"s9.dat","t39","AKUOP",175,"rec","None",0,NA
"s9.dat","t91","UCENA",177,"rec","3",1,541
"s9.dat","t91","NABOJ",177,"rec","3",1,541
"s9.dat","t17","ĆIKEČ",178,"rec","3",0,NA
"s9.dat","t17","AVKOMS",178,"rec","3",0,NA
"s9.dat","t219","POKOB",179,"pseudorec","3",1,811
"s9.dat","t219","REDAF",179,"pseudorec","3",1,811
"s9.dat","t92","EPITET",180,"rec","3",1,811
"s9.dat","t92","INTIMA",180,"rec","3",1,811
"s9.dat","t162","BAROZ",181,"pseudorec","3",1,721
"s9.dat","t162","NAKOČ",181,"pseudorec","3",1,721
"s9.dat","t72","USLOV",182,"rec","3",1,571
"s9.dat","t72","USPEH",182,"rec","3",1,571
"s9.dat","t51","ZEMKEP",183,"rec","3",0,NA
"s9.dat","t51","NARAŠ",183,"rec","3",0,NA
"s9.dat","t196","SVRAL",184,"pseudorec","3",1,1121
"s9.dat","t196","BIZOK",184,"pseudorec","3",1,1121
"s9.dat","t59","NIFLED",185,"rec","3",1,1292
"s9.dat","t59","AČUPAP",185,"rec","3",1,1292
"s9.dat","t180","RAZVOC",186,"pseudorec","3",1,941
"s9.dat","t180","FILTEB",186,"pseudorec","3",1,941
"s9.dat","t53","ALCINŠ",187,"rec","3",0,NA
"s9.dat","t53","AMALAS",187,"rec","3",0,NA
"s9.dat","t172","MASEF",188,"pseudorec","1",0,NA
"s9.dat","t172","LIMIR",188,"pseudorec","1",0,NA
"s9.dat","t164","SULTAK",189,"pseudorec","3",1,651
"s9.dat","t164","BILTEG",189,"pseudorec","3",1,651
"s9.dat","t29","NEMAK",190,"rec","3",1,1322
"s9.dat","t29","EĆEVC",190,"rec","3",1,1322
"s9.dat","t232","TOALEB",191,"pseudorec","3",1,1221
"s9.dat","t232","FAZOR",191,"pseudorec","3",1,1221
"s9.dat","t40","TKEPSA",192,"rec","None",0,NA
"s9.dat","t40","TLOVER",192,"rec","None",0,NA
"s9.dat","t191","BAMBUK",194,"pseudorec","3",1,1342
"s9.dat","t191","VERMUJ",194,"pseudorec","3",1,1342
"s9.dat","t175","UDOVAL",195,"pseudorec","None",0,NA
"s9.dat","t175","AKCENAŠ",195,"pseudorec","None",0,NA
"s9.dat","t128","TAJGUP",197,"pseudorec","3",1,1001
"s9.dat","t128","MASLAB",197,"pseudorec","3",1,1001
"s9.dat","t135","LEMUK",198,"pseudorec","3",1,1072
"s9.dat","t135","FALUČ",198,"pseudorec","3",1,1072
"s9.dat","t174","VOKAB",199,"pseudorec","1",0,NA
"s9.dat","t174","ZIDIB",199,"pseudorec","1",0,NA
"s9.dat","t15","OASIM",200,"rec","3",1,1232
"s9.dat","t15","AGANS",200,"rec","3",1,1232
"s9.dat","t50","SANANA",201,"rec","3",1,690
"s9.dat","t50","KAMJAK",201,"rec","3",1,690
"s9.dat","t150","REKEB",202,"pseudorec","3",1,691
"s9.dat","t150","FLUIŠ",202,"pseudorec","3",1,691
"s9.dat","t207","ZAREM",203,"pseudorec","3",1,1172
"s9.dat","t207","BONTOZ",203,"pseudorec","3",1,1172
"s9.dat","t136","TURBAH",204,"pseudorec","3",1,971
"s9.dat","t136","AZBESČ",204,"pseudorec","3",1,971
"s9.dat","t78","KORITO",205,"rec","3",1,731
"s9.dat","t78","JASTUK",205,"rec","3",1,731
"s9.dat","t156","MINUR",206,"pseudorec","3",1,871
"s9.dat","t156","PUDINC",206,"pseudorec","3",1,871
"s9.dat","t171","OTKLOR",207,"pseudorec","3",1,1051
"s9.dat","t171","FOKUJ",207,"pseudorec","3",1,1051
"s9.dat","t49","CARAJ",208,"rec","3",1,1231
"s9.dat","t49","ALGEP",208,"rec","3",1,1231
"s9.dat","t107","SARMA",209,"rec","3",1,821
"s9.dat","t107","ČIODA",209,"rec","3",1,821
"s9.dat","t76","TEPIH",210,"rec","3",1,601
"s9.dat","t76","SAPUN",210,"rec","3",1,601
"s9.dat","t118","RERNA",211,"rec","3",1,521
"s9.dat","t118","KAČKET",211,"rec","3",1,521
"s9.dat","t23","OLEDO",212,"rec","3",0,NA
"s9.dat","t23","OTALB",212,"rec","3",0,NA
"s9.dat","t138","MAGNEG",213,"pseudorec","3",1,1272
"s9.dat","t138","KAPLAB",213,"pseudorec","3",1,1272
"s9.dat","t12","RIMEN",214,"rec","3",0,NA
"s9.dat","t12","ĆOMOP",214,"rec","3",0,NA
"s9.dat","t111","PERIKA",215,"rec","3",1,661
"s9.dat","t111","PELENA",215,"rec","3",1,661
"s9.dat","t152","KAJMAR",216,"pseudorec","1",0,NA
"s9.dat","t152","VE{TAP",216,"pseudorec","1",0,NA
"s9.dat","t159","MALEG",217,"pseudorec","3",1,981
"s9.dat","t159","MADAZ",217,"pseudorec","3",1,981
"s9.dat","t71","SLUTNJA",218,"rec","3",1,661
"s9.dat","t71","RAZVOJ",218,"rec","3",1,661
"s9.dat","t79","MARAMA",219,"rec","3",1,561
"s9.dat","t79","KOLICA",219,"rec","3",1,561
"s9.dat","t149","KINIB",220,"pseudorec","3",1,962
"s9.dat","t149","VISAR",220,"pseudorec","3",1,962
"s9.dat","t131","PORIG",221,"pseudorec","3",1,931
"s9.dat","t131","PATROZ",221,"pseudorec","3",1,931
"s9.dat","t37","ADŽUN",222,"rec","3",1,1462
"s9.dat","t37","ADUBOP",222,"rec","3",1,1462
"s9.dat","t2","ADASOD",223,"rec","3",0,NA
"s9.dat","t2","MAJOP",223,"rec","3",0,NA
"s9.dat","t109","KIOSK",224,"rec","3",1,961
"s9.dat","t109","LAVOR",224,"rec","3",1,961
"s9.dat","t124","SVIWAB",225,"pseudorec","3",1,1101
"s9.dat","t124","SPANAR",225,"pseudorec","3",1,1101
"s9.dat","t66","PERIOD",226,"rec","3",1,661
"s9.dat","t66","OTPOR",226,"rec","3",1,661
"s9.dat","t25","AKUBAJ",227,"rec","3",0,NA
"s9.dat","t25","CANAL",227,"rec","3",0,NA
"s9.dat","t125","PANCIT",228,"pseudorec","3",1,801
"s9.dat","t125","AKSIOK",228,"pseudorec","3",1,801
"s9.dat","t208","GREJAP",229,"pseudorec","3",1,1301
"s9.dat","t208","TIKEN",229,"pseudorec","3",1,1301
"s9.dat","t177","JERED",230,"pseudorec","3",1,941
"s9.dat","t177","MELED",230,"pseudorec","3",1,941
"s9.dat","t106","JOGURT",231,"rec","3",1,591
"s9.dat","t106","KENGUR",231,"rec","3",1,591
"s9.dat","t236","UMWAF",232,"pseudorec","3",1,921
"s9.dat","t236","HR~AN",232,"pseudorec","3",1,921
"s9.dat","t161","VASKRM",233,"pseudorec","3",1,1052
"s9.dat","t161","SVIRAZ",233,"pseudorec","3",1,1052
"s9.dat","t35","ATNEOP",234,"rec","3",0,NA
"s9.dat","t35","DIKSAR",234,"rec","3",0,NA
"s9.dat","t38","AREFA",235,"rec","3",0,NA
"s9.dat","t38","AMGOD",235,"rec","3",0,NA
"s9.dat","t33","VIZOPO",236,"rec","None",0,NA
"s9.dat","t33","EMONER",236,"rec","None",0,NA
"s9.dat","t3","AZIRK",238,"rec","3",0,NA
"s9.dat","t3","JACITU",238,"rec","3",0,NA
"s9.dat","t64","PRETNJA",239,"rec","3",1,541
"s9.dat","t64","MILOST",239,"rec","3",1,541
"s9.dat","t213","DOSLUZ",240,"pseudorec","3",1,721
"s9.dat","t213","ODVOC",240,"pseudorec","3",1,721
"s9.dat","t104","DIVOTA",241,"rec","3",1,600
"s9.dat","t104","EFEKAT",241,"rec","3",1,600
"s9.dat","t81","STRELA",242,"rec","3",1,541
"s9.dat","t81","KAMION",242,"rec","3",1,541
"s9.dat","t75","RADOST",243,"rec","3",1,450
"s9.dat","t75","LJUBAV",243,"rec","3",1,450
"s9.dat","t48","KERUB",244,"rec","3",0,NA
"s9.dat","t48","ALCUC",244,"rec","3",0,NA
"s9.dat","t211","KEPEN",245,"pseudorec","3",1,1322
"s9.dat","t211","FLUOŠ",245,"pseudorec","3",1,1322
"s9.dat","t176","PUTEF",246,"pseudorec","3",1,1162
"s9.dat","t176","NAGIR",246,"pseudorec","3",1,1162
"s9.dat","t101","DOMET",247,"rec","3",1,641
"s9.dat","t101","ISPAD",247,"rec","3",1,641
"s9.dat","t233","DRZNIL",248,"pseudorec","3",1,1002
"s9.dat","t233","NAMAG",248,"pseudorec","3",1,1002
"s9.dat","t94","TRENJE",249,"rec","3",1,621
"s9.dat","t94","DEOBA",249,"rec","3",1,621
"s9.dat","t132","NAZER",250,"pseudorec","3",1,842
"s9.dat","t132","AVANČ",250,"pseudorec","3",1,842
"s9.dat","t158","KAJAC",251,"pseudorec","3",1,1131
"s9.dat","t158","}EVAK",251,"pseudorec","3",1,1131
"s9.dat","t115","BOŽUR",252,"rec","3",1,661
"s9.dat","t115","PRASE",252,"rec","3",1,661
"s9.dat","t181","SOMUH",253,"pseudorec","3",1,811
"s9.dat","t181","TANIH",253,"pseudorec","3",1,811
"s9.dat","t96","NERAD",254,"rec","3",1,711
"s9.dat","t96","ELITA",254,"rec","3",1,711
"s9.dat","t60","TEKRAP",255,"rec","3",0,NA
"s9.dat","t60","ATAPOL",255,"rec","3",0,NA
"s9.dat","t14","OASOP",256,"rec","3",1,1352
"s9.dat","t14","HARTS",256,"rec","3",1,1352
"s9.dat","t90","GRANA",257,"rec","3",1,661
"s9.dat","t90","PTICA",257,"rec","3",1,661
"s9.dat","t202","ŠTANK",258,"pseudorec","3",1,1182
"s9.dat","t202","PANTEK",258,"pseudorec","3",1,1182
"s9.dat","t13","AĆOMAS",259,"rec","3",1,1192
"s9.dat","t13","ANJAT",259,"rec","3",1,1192
"s9.dat","t133","{TAPIZ",260,"pseudorec","3",1,1091
"s9.dat","t133","LIRIZ",260,"pseudorec","3",1,1091
"s10.dat","t78","KORITO",1,"rec","3",1,571
"s10.dat","t78","JASTUK",1,"rec","3",1,571
"s10.dat","t120","KRLJUŠT",2,"rec","3",1,580
"s10.dat","t120","OLOVKA",2,"rec","3",1,580
"s10.dat","t178","MANGUD",3,"pseudorec","3",1,1452
"s10.dat","t178","STALAV",3,"pseudorec","3",1,1452
"s10.dat","t28","ADAVIL",4,"rec","None",0,NA
"s10.dat","t28","AKILS",4,"rec","None",0,NA
"s10.dat","t104","DIVOTA",6,"rec","3",1,661
"s10.dat","t104","EFEKAT",6,"rec","3",1,661
"s10.dat","t186","ZNALAB",7,"pseudorec","3",1,1262
"s10.dat","t186","MODUĐ",7,"pseudorec","3",1,1262
"s10.dat","t171","OTKLOR",8,"pseudorec","3",1,1012
"s10.dat","t171","FOKUJ",8,"pseudorec","3",1,1012
"s10.dat","t56","EĆRIS",9,"rec","3",0,NA
"s10.dat","t56","ARBOK",9,"rec","3",0,NA
"s10.dat","t42","OLGUR",10,"rec","3",1,1352
"s10.dat","t42","ROMAZ",10,"rec","3",1,1352
"s10.dat","t147","PATAR",11,"pseudorec","3",1,1282
"s10.dat","t147","VELUT",11,"pseudorec","3",1,1282
"s10.dat","t139","ZEJTIZ",12,"pseudorec","None",0,NA
"s10.dat","t139","HIBRIF",12,"pseudorec","None",0,NA
"s10.dat","t100","TRPNJA",14,"rec","3",1,741
"s10.dat","t100","RASPON",14,"rec","3",1,741
"s10.dat","t199","BORDEP",15,"pseudorec","3",1,631
"s10.dat","t199","KLIPAĆ",15,"pseudorec","3",1,631
"s10.dat","t210","GORAZ",16,"pseudorec","1",0,NA
"s10.dat","t210","SATEP",16,"pseudorec","1",0,NA
"s10.dat","t41","SUTATS",17,"rec","3",0,NA
"s10.dat","t41","ABOGET",17,"rec","3",0,NA
"s10.dat","t4","AREMAN",18,"rec","3",1,1442
"s10.dat","t4","ATEVSO",18,"rec","3",1,1442
"s10.dat","t105","LOGIKA",19,"rec","3",1,741
"s10.dat","t105","OPREZ",19,"rec","3",1,741
"s10.dat","t187","RASKIŠ",20,"pseudorec","None",0,NA
"s10.dat","t187","VE{TAB",20,"pseudorec","None",0,NA
"s10.dat","t153","PER{UĐ",22,"pseudorec","1",0,NA
"s10.dat","t153","LOSIOR",22,"pseudorec","1",0,NA
"s10.dat","t91","UCENA",23,"rec","3",1,611
"s10.dat","t91","NABOJ",23,"rec","3",1,611
"s10.dat","t132","NAZER",24,"pseudorec","3",1,1081
"s10.dat","t132","AVANČ",24,"pseudorec","3",1,1081
"s10.dat","t89","PROZOR",25,"rec","3",1,530
"s10.dat","t89","VRATA",25,"rec","3",1,530
"s10.dat","t156","MINUR",26,"pseudorec","3",1,1061
"s10.dat","t156","PUDINC",26,"pseudorec","3",1,1061
"s10.dat","t146","FOSIK",27,"pseudorec","3",1,941
"s10.dat","t146","DRIPAG",27,"pseudorec","3",1,941
"s10.dat","t10","JAČANZ",28,"rec","3",1,1282
"s10.dat","t10","TSEVS",28,"rec","3",1,1282
"s10.dat","t205","PE{KIG",29,"pseudorec","3",1,1362
"s10.dat","t205","EVNUB",29,"pseudorec","3",1,1362
"s10.dat","t133","{TAPIZ",30,"pseudorec","3",1,1422
"s10.dat","t133","LIRIZ",30,"pseudorec","3",1,1422
"s10.dat","t51","ZEMKEP",31,"rec","3",1,1412
"s10.dat","t51","NARAŠ",31,"rec","3",1,1412
"s10.dat","t83","KLUPA",32,"rec","3",1,661
"s10.dat","t83","ZAVESA",32,"rec","3",1,661
"s10.dat","t143","BRLOF",33,"pseudorec","3",1,1322
"s10.dat","t143","BATAZ",33,"pseudorec","3",1,1322
"s10.dat","t63","MOTIV",34,"rec","3",1,891
"s10.dat","t63","CELINA",34,"rec","3",1,891
"s10.dat","t167","KOMFON",35,"pseudorec","3",1,1172
"s10.dat","t167","KARBOZ",35,"pseudorec","3",1,1172
"s10.dat","t54","NVOLK",36,"rec","3",1,982
"s10.dat","t54","AKUTŠ",36,"rec","3",1,982
"s10.dat","t23","OLEDO",37,"rec","None",0,NA
"s10.dat","t23","OTALB",37,"rec","None",0,NA
"s10.dat","t68","IZRAZ",39,"rec","3",1,621
"s10.dat","t68","UTISAK",39,"rec","3",1,621
"s10.dat","t238","RASAL",40,"pseudorec","3",1,1342
"s10.dat","t238","JASTOM",40,"pseudorec","3",1,1342
"s10.dat","t123","TIGAŠ",41,"pseudorec","1",0,NA
"s10.dat","t123","NEUKUD",41,"pseudorec","1",0,NA
"s10.dat","t88","ZGRADA",42,"rec","3",1,591
"s10.dat","t88","KNJIGA",42,"rec","3",1,591
"s10.dat","t19","ARIKES",43,"rec","3",0,NA
"s10.dat","t19","AJIKAR",43,"rec","3",0,NA
"s10.dat","t125","PANCIT",44,"pseudorec","1",0,NA
"s10.dat","t125","AKSIOK",44,"pseudorec","1",0,NA
"s10.dat","t59","NIFLED",45,"rec","None",0,NA
"s10.dat","t59","AČUPAP",45,"rec","None",0,NA
"s10.dat","t64","PRETNJA",47,"rec","3",1,531
"s10.dat","t64","MILOST",47,"rec","3",1,531
"s10.dat","t151","PRIZIT",48,"pseudorec","3",1,1342
"s10.dat","t151","PASAM",48,"pseudorec","3",1,1342
"s10.dat","t29","NEMAK",49,"rec","3",0,NA
"s10.dat","t29","EĆEVC",49,"rec","3",0,NA
"s10.dat","t216","SEWAT",50,"pseudorec","3",1,1392
"s10.dat","t216","IDIOB",50,"pseudorec","3",1,1392
"s10.dat","t40","TKEPSA",51,"rec","None",0,NA
"s10.dat","t40","TLOVER",51,"rec","None",0,NA
"s10.dat","t30","AVALG",53,"rec","3",0,NA
"s10.dat","t30","AVART",53,"rec","3",0,NA
"s10.dat","t193","JARAT",54,"pseudorec","3",1,1202
"s10.dat","t193","PROLOZ",54,"pseudorec","3",1,1202
"s10.dat","t118","RERNA",55,"rec","3",1,751
"s10.dat","t118","KAČKET",55,"rec","3",1,751
"s10.dat","t127","JAJNIL",56,"pseudorec","3",1,1352
"s10.dat","t127","RATLUZ",56,"pseudorec","3",1,1352
"s10.dat","t98","SLANJE",57,"rec","3",1,530
"s10.dat","t98","UŽITAK",57,"rec","3",1,530
"s10.dat","t85","KOLENO",58,"rec","3",1,550
"s10.dat","t85","PEPEO",58,"rec","3",1,550
"s10.dat","t25","AKUBAJ",59,"rec","3",0,NA
"s10.dat","t25","CANAL",59,"rec","3",0,NA
"s10.dat","t15","OASIM",60,"rec","3",1,1202
"s10.dat","t15","AGANS",60,"rec","3",1,1202
"s10.dat","t32","TSODAG",61,"rec","3",0,NA
"s10.dat","t32","HULSOD",61,"rec","3",0,NA
"s10.dat","t142","ZUBID",62,"pseudorec","None",0,NA
"s10.dat","t142","KEDAP",62,"pseudorec","None",0,NA
"s10.dat","t94","TRENJE",64,"rec","3",1,842
"s10.dat","t94","DEOBA",64,"rec","3",1,842
"s10.dat","t163","BERBET",65,"pseudorec","3",1,931
"s10.dat","t163","PRESEB",65,"pseudorec","3",1,931
"s10.dat","t189","LOGOK",66,"pseudorec","1",0,NA
"s10.dat","t189","BE}AŠ",66,"pseudorec","1",0,NA
"s10.dat","t172","MASEF",67,"pseudorec","3",1,1392
"s10.dat","t172","LIMIR",67,"pseudorec","3",1,1392
"s10.dat","t219","POKOB",68,"pseudorec","3",1,1272
"s10.dat","t219","REDAF",68,"pseudorec","3",1,1272
"s10.dat","t124","SVIWAB",69,"pseudorec","3",1,1122
"s10.dat","t124","SPANAR",69,"pseudorec","3",1,1122
"s10.dat","t39","AMERT",70,"rec","3",0,NA
"s10.dat","t39","AKUOP",70,"rec","3",0,NA
"s10.dat","t168","JELEP",71,"pseudorec","3",1,941
"s10.dat","t168","}UMEP",71,"pseudorec","3",1,941
"s10.dat","t65","SAVEST",72,"rec","3",1,832
"s10.dat","t65","IDEJA",72,"rec","3",1,832
"s10.dat","t27","ANETS",73,"rec","3",0,NA
"s10.dat","t27","OKELM",73,"rec","3",0,NA
"s10.dat","t222","BAROL",74,"pseudorec","3",1,1392
"s10.dat","t222","TREGEN",74,"pseudorec","3",1,1392
"s10.dat","t44","TELPAZ",75,"rec","3",0,NA
"s10.dat","t44","ATEJUS",75,"rec","3",0,NA
"s10.dat","t2","ADASOD",76,"rec","3",1,821
"s10.dat","t2","MAJOP",76,"rec","3",1,821
"s10.dat","t3","AZIRK",77,"rec","3",0,NA
"s10.dat","t3","JACITU",77,"rec","3",0,NA
"s10.dat","t12","RIMEN",78,"rec","3",0,NA
"s10.dat","t12","ĆOMOP",78,"rec","3",0,NA
"s10.dat","t228","ULKUG",79,"pseudorec","3",1,1091
"s10.dat","t228","FLANEG",79,"pseudorec","3",1,1091
"s10.dat","t81","STRELA",80,"rec","3",1,601
"s10.dat","t81","KAMION",80,"rec","3",1,601
"s10.dat","t50","SANANA",81,"rec","3",1,561
"s10.dat","t50","KAMJAK",81,"rec","3",1,561
"s10.dat","t26","AJIMZ",82,"rec","3",0,NA
"s10.dat","t26","NALBAJ",82,"rec","3",0,NA
"s10.dat","t236","UMWAF",83,"pseudorec","1",0,NA
"s10.dat","t236","HR~AN",83,"pseudorec","1",0,NA
"s10.dat","t234","MURAB",84,"pseudorec","3",1,1462
"s10.dat","t234","MA~OT",84,"pseudorec","3",1,1462
"s10.dat","t96","NERAD",85,"rec","3",1,771
"s10.dat","t96","ELITA",85,"rec","3",1,771
"s10.dat","t97","BRUKA",86,"rec","3",1,822
"s10.dat","t97","MANJAK",86,"rec","3",1,822
"s10.dat","t70","BRIGA",87,"rec","3",1,711
"s10.dat","t70","NAPOR",87,"rec","3",1,711
"s10.dat","t101","DOMET",88,"rec","3",1,541
"s10.dat","t101","ISPAD",88,"rec","3",1,541
"s10.dat","t129","AKTEF",89,"pseudorec","3",1,1242
"s10.dat","t129","AFEKAL",89,"pseudorec","3",1,1242
"s10.dat","t206","GLUPAR",90,"pseudorec","None",0,NA
"s10.dat","t206","ARHID",90,"pseudorec","None",0,NA
"s10.dat","t137","POLEZ",92,"pseudorec","3",1,1442
"s10.dat","t137","STICAP",92,"pseudorec","3",1,1442
"s10.dat","t117","KVAKA",93,"rec","3",1,751
"s10.dat","t117","ŠERPA",93,"rec","3",1,751
"s10.dat","t7","SECORP",94,"rec","3",0,NA
"s10.dat","t7","TSIROK",94,"rec","3",0,NA
"s10.dat","t185","FARMET",95,"pseudorec","None",0,NA
"s10.dat","t185","RABIĐ",95,"pseudorec","None",0,NA
"s10.dat","t191","BAMBUK",97,"pseudorec","None",0,NA
"s10.dat","t191","VERMUJ",97,"pseudorec","None",0,NA
"s10.dat","t16","ADOGAJ",99,"rec","None",0,NA
"s10.dat","t16","AJITUK",99,"rec","None",0,NA
"s10.dat","t113","ALATKA",101,"rec","3",1,721
"s10.dat","t113","ZEBRA",101,"rec","3",1,721
"s10.dat","t157","TITAČ",102,"pseudorec","None",0,NA
"s10.dat","t157","{APTAK",102,"pseudorec","None",0,NA
"s10.dat","t114","BIBER",104,"rec","3",1,641
"s10.dat","t114","LIKER",104,"rec","3",1,641
"s10.dat","t176","PUTEF",105,"pseudorec","3",1,861
"s10.dat","t176","NAGIR",105,"pseudorec","3",1,861
"s10.dat","t18","ONŠARB",106,"rec","3",1,1261
"s10.dat","t18","KUDNAS",106,"rec","3",1,1261
"s10.dat","t77","TOČAK",107,"rec","3",1,681
"s10.dat","t77","KESTEN",107,"rec","3",1,681
"s10.dat","t155","MIKROZ",108,"pseudorec","1",0,NA
"s10.dat","t155","KAUBOT",108,"pseudorec","1",0,NA
"s10.dat","t130","REPTIK",109,"pseudorec","None",0,NA
"s10.dat","t130","POVEJ",109,"pseudorec","None",0,NA
"s10.dat","t109","KIOSK",111,"rec","3",1,771
"s10.dat","t109","LAVOR",111,"rec","3",1,771
"s10.dat","t79","MARAMA",112,"rec","3",1,581
"s10.dat","t79","KOLICA",112,"rec","3",1,581
"s10.dat","t192","OMLEZ",113,"pseudorec","3",1,751
"s10.dat","t192","IRVAB",113,"pseudorec","3",1,751
"s10.dat","t20","ALEPIC",114,"rec","3",1,1141
"s10.dat","t20","CANOK",114,"rec","3",1,1141
"s10.dat","t119","FLAUTA",115,"rec","3",1,691
"s10.dat","t119","KECELJA",115,"rec","3",1,691
"s10.dat","t160","{AFRAK",116,"pseudorec","3",1,741
"s10.dat","t160","GEOLOT",116,"pseudorec","3",1,741
"s10.dat","t181","SOMUH",117,"pseudorec","None",0,NA
"s10.dat","t181","TANIH",117,"pseudorec","None",0,NA
"s10.dat","t74","SREĆA",119,"rec","3",1,621
"s10.dat","t74","ODNOS",119,"rec","3",1,621
"s10.dat","t207","ZAREM",120,"pseudorec","3",1,1002
"s10.dat","t207","BONTOZ",120,"pseudorec","3",1,1002
"s10.dat","t134","DIZEB",121,"pseudorec","1",0,NA
"s10.dat","t134","LOTOG",121,"pseudorec","1",0,NA
"s10.dat","t200","PROSAR",122,"pseudorec","3",1,1212
"s10.dat","t200","KOSMOR",122,"pseudorec","3",1,1212
"s10.dat","t150","REKEB",123,"pseudorec","None",0,NA
"s10.dat","t150","FLUIŠ",123,"pseudorec","None",0,NA
"s10.dat","t92","EPITET",125,"rec","3",1,952
"s10.dat","t92","INTIMA",125,"rec","3",1,952
"s10.dat","t46","CALSAM",126,"rec","3",0,NA
"s10.dat","t46","ALKEVC",126,"rec","3",0,NA
"s10.dat","t197","SISAB",127,"pseudorec","3",1,891
"s10.dat","t197","KLIKET",127,"pseudorec","3",1,891
"s10.dat","t49","CARAJ",128,"rec","3",0,NA
"s10.dat","t49","ALGEP",128,"rec","3",0,NA
"s10.dat","t108","TEGLA",129,"rec","3",1,711
"s10.dat","t108","KOMPOT",129,"rec","3",1,711
"s10.dat","t103","FIZIKA",130,"rec","3",1,851
"s10.dat","t103","NEDELO",130,"rec","3",1,851
"s10.dat","t180","RAZVOC",131,"pseudorec","3",1,1042
"s10.dat","t180","FILTEB",131,"pseudorec","3",1,1042
"s10.dat","t135","LEMUK",132,"pseudorec","1",0,NA
"s10.dat","t135","FALUČ",132,"pseudorec","1",0,NA
"s10.dat","t231","MLEKAF",133,"pseudorec","1",0,NA
"s10.dat","t231","KENGUN",133,"pseudorec","1",0,NA
"s10.dat","t110","RANAC",134,"rec","3",1,701
"s10.dat","t110","KLIKER",134,"rec","3",1,701
"s10.dat","t202","ŠTANK",135,"pseudorec","3",1,1131
"s10.dat","t202","PANTEK",135,"pseudorec","3",1,1131
"s10.dat","t67","SEZONA",136,"rec","3",1,711
"s10.dat","t67","PROPIS",136,"rec","3",1,711
"s10.dat","t173","IMPORK",137,"pseudorec","3",1,991
"s10.dat","t173","LEWOČ",137,"pseudorec","3",1,991
"s10.dat","t55","LUBMUZ",138,"rec","3",0,NA
"s10.dat","t55","SUTKAK",138,"rec","3",0,NA
"s10.dat","t164","SULTAK",139,"pseudorec","None",0,NA
"s10.dat","t164","BILTEG",139,"pseudorec","None",0,NA
"s10.dat","t175","UDOVAL",141,"pseudorec","3",1,1222
"s10.dat","t175","AKCENAŠ",141,"pseudorec","3",1,1222
"s10.dat","t226","BALZAL",142,"pseudorec","3",1,721
"s10.dat","t226","RITUAC",142,"pseudorec","3",1,721
"s10.dat","t99","OTKAZ",143,"rec","3",1,791
"s10.dat","t99","ZAKUP",143,"rec","3",1,791
"s10.dat","t95","APSURD",144,"rec","3",0,NA
"s10.dat","t95","OPSEG",144,"rec","3",0,NA
"s10.dat","t53","ALCINŠ",145,"rec","3",1,1362
"s10.dat","t53","AMALAS",145,"rec","3",1,1362
"s10.dat","t22","CAMAČ",146,"rec","3",1,1222
"s10.dat","t22","TSARH",146,"rec","3",1,1222
"s10.dat","t121","TROVAB",147,"pseudorec","1",0,NA
"s10.dat","t121","KORDOB",147,"pseudorec","1",0,NA
"s10.dat","t190","ŠVERG",148,"pseudorec","3",1,1231
"s10.dat","t190","METAT",148,"pseudorec","3",1,1231
"s10.dat","t198","GWURAB",149,"pseudorec","3",1,1181
"s10.dat","t198","NITKOZ",149,"pseudorec","3",1,1181
"s10.dat","t45","TSOKAP",150,"rec","3",1,1191
"s10.dat","t45","DOHSI",150,"rec","3",1,1191
"s10.dat","t196","SVRAL",151,"pseudorec","3",1,1021
"s10.dat","t196","BIZOK",151,"pseudorec","3",1,1021
"s10.dat","t165","KARMIG",152,"pseudorec","3",1,961
"s10.dat","t165","SIRUL",152,"pseudorec","3",1,961
"s10.dat","t115","BOŽUR",153,"rec","3",1,832
"s10.dat","t115","PRASE",153,"rec","3",1,832
"s10.dat","t34","KIZIR",154,"rec","3",0,NA
"s10.dat","t34","VILPU",154,"rec","3",0,NA
"s10.dat","t145","TREZOB",155,"pseudorec","1",0,NA
"s10.dat","t145","HAMEŠ",155,"pseudorec","1",0,NA
"s10.dat","t116","KONJAK",156,"rec","3",1,931
"s10.dat","t116","ČAPLJA",156,"rec","3",1,931
"s10.dat","t161","VASKRM",157,"pseudorec","3",1,771
"s10.dat","t161","SVIRAZ",157,"pseudorec","3",1,771
"s10.dat","t177","JERED",158,"pseudorec","3",1,1181
"s10.dat","t177","MELED",158,"pseudorec","3",1,1181
"s10.dat","t58","EZAKAM",159,"rec","3",1,851
"s10.dat","t58","ANANAB",159,"rec","3",1,851
"s10.dat","t6","AHRVS",160,"rec","3",0,NA
"s10.dat","t6","AVONBO",160,"rec","3",0,NA
"s10.dat","t182","CVETIL",161,"pseudorec","3",1,1342
"s10.dat","t182","DOLAŠ",161,"pseudorec","3",1,1342
"s10.dat","t126","KANAZ",162,"pseudorec","3",1,1201
"s10.dat","t126","FEQTOZ",162,"pseudorec","3",1,1201
"s10.dat","t128","TAJGUP",163,"pseudorec","1",0,NA
"s10.dat","t128","MASLAB",163,"pseudorec","1",0,NA
"s10.dat","t62","IZDAJA",164,"rec","3",1,771
"s10.dat","t62","UZROK",164,"rec","3",1,771
"s10.dat","t174","VOKAB",165,"pseudorec","3",1,1161
"s10.dat","t174","ZIDIB",165,"pseudorec","3",1,1161
"s10.dat","t82","KAPUT",166,"rec","3",1,701
