Target;Prime;ID;hand;age;gender;resp;RTs;resp_corr;accuracy
recivia;rasoio;45;DX;21;F;0;0,530625;0;1
recivia;rasoio;44;DX;24;M;0;0,559445;0;1
recivia;rasoio;20;DX;22;F;1;0,39102;0;0
recivia;rasoio;46;DX;22;F;0;0,61451;0;1
recivia;rasoio;61;DX;25;M;0;0,64353;0;1
recivia;rasoio;31;DX;27;F;0;0,70134;0;1
recivia;rasoio;8;SX;21;F;0;0,6608;0;1
recivia;rasoio;49;DX;21;F;1;1,576205;0;0
recivia;rasoio;35;DX;23;m;0;0,64;0;1
recivia;rasoio;33;DX;22;M;0;0,651;0;1
recivia;rasoio;17;DX;23;F;1;0,469445;0;0
recivia;rasoio;5;DX;24;F;1;0,520975;0;0
recivia;rasoio;60;DX;20;F;0;0,802125;0;1
recivia;rasoio;12;DX;23;M;0;0,4821;0;1
recivia;rasoio;29;DX;24;F;0;0,93379;0;1
recivia;rasoio;23;DX;22;M;0;0,664735;0;1
recivia;rasoio;26;DX;21;F;0;0,965;0;1
recivia;rasoio;75;DX;24;F;0;0,72766;0;1
recivia;rasoio;62;SX;24;M;0;0,847745;0;1
recivia;rasoio;6;DX;30;F;0;0,831935;0;1
recivia;rasoio;55;DX;20;F;1;1,083175;0;0
recivia;rasoio;32;DX;24;F;0;0,505435;0;1
recivia;rasoio;25;DX;21;F;0;0,51838;0;1
recivia;rasoio;63;DX;22;F;0;0,933965;0;1
recivia;rasoio;3;DX;21;F;0;0,664335;0;1
recivia;rasoio;2;DX;27;F;0;0,934;0;1
recivia;rasoio;48;DX;21;F;0;0,7631;0;1
recivia;rasoio;34;DX;22;F;0;0,675695;0;1
recivia;rasoio;47;DX;22;F;0;0,72955;0;1
recivia;rasoio;53;DX;25;F;0;0,462425;0;1
recivia;rasoio;37;DX;20;F;0;0,760325;0;1
recivia;rasoio;41;DX;23;M;0;0,539745;0;1
recivia;rasoio;67;DX;24;M;1;0,453545;0;0
recivia;rasoio;28;DX;24;F;0;0,543;0;1
recivia;rasoio;54;DX;26;F;0;1,087455;0;1
recivia;rasoio;65;DX;35;F;0;0,967395;0;1
recivia;rasoio;68;DX;23;F;0;0,698485;0;1
recivia;rasoio;30;DX;27;F;0;0,517585;0;1
recivia;rasoio;51;DX;25;M;0;0,7383;0;1
recivia;rasoio;4;DX;30;M;0;0,61685;0;1
recivia;rasoio;18;DX;23;F;0;0,71696;0;1
recivia;rasoio;15;DX;23;F;0;0,486815;0;1
recivia;rasoio;57;DX;29;F;0;0,804935;0;1
recivia;rasoio;66;SX;23;F;0;0,552115;0;1
recivia;rasoio;1;DX;21;M;0;1,337;0;1
recivia;rasoio;24;DX;22;F;0;0,649745;0;1
recivia;rasoio;38;DX;20;F;0;0,91067;0;1
recivia;rasoio;16;DX;27;F;0;0,66531;0;1
recivia;rasoio;36;DX;21;M;0;1,085285;0;1
recivia;rasoio;19;DX;20;F;0;0,690045;0;1
recivia;rasoio;10;DX;23;F;0;0,481265;0;1
recivia;rasoio;39;DX;28;F;0;0,5;0;1
recivia;rasoio;42;DX;23;M;0;1,28691;0;1
recivia;rasoio;59;DX;22;F;0;0,738775;0;1
recivia;rasoio;13;DX;20;M;0;0,61668;0;1
recivia;rasoio;71;DX;21;M;0;0,549295;0;1
recivia;rasoio;64;DX;24;M;0;0,96636;0;1
recivia;rasoio;7;DX;21;F;0;0,66526;0;1
recivia;rasoio;52;DX;22;F;0;0,685;0;1
recivia;rasoio;9;DX;26;F;0;0,765545;0;1
recivia;rasoio;72;DX;20;F;1;0,979;0;0
recivia;rasoio;70;DX;24;F;0;0,608945;0;1
recivia;rasoio;22;DX;23;F;0;0,58853;0;1
recivia;rasoio;69;DX;24;F;1;0,857065;0;0
recivia;rasoio;50;DX;22;F;1;0,529;0;0
recivia;rasoio;21;DX;24;F;0;1,688925;0;1
recivia;rasoio;14;DX;21;M;0;0,796;0;1
recivia;rasoio;43;DX;22;M;0;0,641775;0;1
relto;muffa;37;DX;20;F;0;1,008245;0;1
relto;muffa;42;DX;23;M;0;0,77544;0;1
relto;muffa;67;DX;24;M;0;1,168695;0;1
relto;muffa;63;DX;22;F;0;1,32693;0;1
relto;muffa;45;DX;21;F;0;0,51454;0;1
relto;muffa;17;DX;23;F;0;0,647035;0;1
relto;muffa;40;DX;23;F;0;0,763;0;1
relto;muffa;16;DX;27;F;0;0,67125;0;1
relto;muffa;27;DX;22;F;0;0,74833;0;1
relto;muffa;33;DX;22;M;0;1,05;0;1
relto;muffa;13;DX;20;M;0;0,6119;0;1
relto;muffa;57;DX;29;F;0;0,66875;0;1
relto;muffa;48;DX;21;F;0;1,15423;0;1
relto;muffa;65;DX;35;F;0;0,70093;0;1
relto;muffa;6;DX;30;F;0;0,56933;0;1
relto;muffa;43;DX;22;M;0;0,584125;0;1
relto;muffa;47;DX;22;F;0;0,562465;0;1
relto;muffa;59;DX;22;F;0;0,65134;0;1
relto;muffa;46;DX;22;F;0;0,53082;0;1
relto;muffa;66;SX;23;F;0;0,59371;0;1
relto;muffa;7;DX;21;F;0;0,57991;0;1
relto;muffa;53;DX;25;F;0;0,580245;0;1
relto;muffa;71;DX;21;M;0;0,56385;0;1
relto;muffa;72;DX;20;F;0;0,785;0;1
relto;muffa;38;DX;20;F;0;0,65514;0;1
relto;muffa;3;DX;21;F;0;0,580325;0;1
relto;muffa;18;DX;23;F;0;0,72989;0;1
relto;muffa;32;DX;24;F;0;0,53083;0;1
relto;muffa;25;DX;21;F;0;0,45561;0;1
relto;muffa;12;DX;23;M;1;0,96351;0;0
relto;muffa;60;DX;20;F;0;1,256285;0;1
relto;muffa;52;DX;22;F;0;0,669;0;1
relto;muffa;51;DX;25;M;0;0,70683;0;1
relto;muffa;23;DX;22;M;0;0,86843;0;1
relto;muffa;35;DX;23;m;0;1,051;0;1
relto;muffa;56;SX;22;M;0;0,75666;0;1
relto;muffa;30;DX;27;F;0;1,027105;0;1
relto;muffa;20;DX;22;F;0;0,55105;0;1
relto;muffa;41;DX;23;M;0;0,58267;0;1
relto;muffa;28;DX;24;F;0;0,745;0;1
relto;muffa;22;DX;23;F;0;0,55966;0;1
relto;muffa;50;DX;22;F;1;0,483;0;0
relto;muffa;21;DX;24;F;0;0,850405;0;1
relto;muffa;44;DX;24;M;0;0,66178;0;1
relto;muffa;68;DX;23;F;0;0,627495;0;1
relto;muffa;15;DX;23;F;0;0,57799;0;1
relto;muffa;49;DX;21;F;0;0,56523;0;1
relto;muffa;36;DX;21;M;0;0,785255;0;1
relto;muffa;39;DX;28;F;0;0,620455;0;1
relto;muffa;73;SX;21;F;0;0,69371;0;1
relto;muffa;8;SX;21;F;0;0,83078;0;1
relto;muffa;11;DX;23;M;0;1,24096;0;1
relto;muffa;2;DX;27;F;0;0,652;0;1
relto;muffa;24;DX;22;F;0;0,77014;0;1
relto;muffa;34;DX;22;F;1;0,00083;0;0
relto;muffa;4;DX;30;M;0;0,55307;0;1
relto;muffa;9;DX;26;F;0;0,781655;0;1
relto;muffa;5;DX;24;F;1;0,45059;0;0
relto;muffa;70;DX;24;F;0;0,61968;0;1
relto;muffa;75;DX;24;F;0;0,694645;0;1
relto;muffa;62;SX;24;M;0;0,699585;0;1
relto;muffa;26;DX;21;F;0;0,878255;0;1
relto;muffa;69;DX;24;F;1;0,75699;0;0
relto;muffa;58;DX;33;F;0;0,748225;0;1
relto;muffa;14;DX;21;M;0;0,585;0;1
relto;muffa;19;DX;20;F;0;0,61858;0;1
relto;muffa;74;DX;24;M;0;0,818095;0;1
relto;muffa;61;DX;25;M;0;0,61515;0;1
relto;muffa;55;DX;20;F;0;1,023445;0;1
relto;muffa;31;DX;27;F;0;0,633095;0;1
relto;muffa;64;DX;24;M;0;0,659615;0;1
relto;muffa;10;DX;23;F;0;0,469155;0;1
relto;muffa;54;DX;26;F;0;0,553085;0;1
relto;muffa;1;DX;21;M;0;0,618;0;1
relto;muffa;29;DX;24;F;0;0,69915;0;1
rinorta;cavallo;37;DX;20;F;0;0,758765;0;1
rinorta;cavallo;33;DX;22;M;0;0,949;0;1
rinorta;cavallo;47;DX;22;F;0;0,618665;0;1
rinorta;cavallo;49;DX;21;F;0;0,63163;0;1
rinorta;cavallo;59;DX;22;F;0;0,783995;0;1
rinorta;cavallo;67;DX;24;M;0;0,79559;0;1
rinorta;cavallo;27;DX;22;F;0;0,71923;0;1
rinorta;cavallo;69;DX;24;F;1;1,434885;0;0
rinorta;cavallo;50;DX;22;F;0;0,559;0;1
rinorta;cavallo;21;DX;24;F;0;1,276285;0;1
rinorta;cavallo;28;DX;24;F;0;0,684;0;1
rinorta;cavallo;45;DX;21;F;0;0,685355;0;1
rinorta;cavallo;41;DX;23;M;0;0,631135;0;1
rinorta;cavallo;38;DX;20;F;0;0,83346;0;1
rinorta;cavallo;40;DX;23;F;0;0,831;0;1
rinorta;cavallo;61;DX;25;M;0;0,605915;0;1
rinorta;cavallo;19;DX;20;F;0;0,590535;0;1
rinorta;cavallo;13;DX;20;M;0;0,58569;0;1
rinorta;cavallo;23;DX;22;M;0;0,71885;0;1
rinorta;cavallo;73;SX;21;F;0;0,591895;0;1
rinorta;cavallo;42;DX;23;M;0;0,72678;0;1
rinorta;cavallo;4;DX;30;M;0;0,949325;0;1
rinorta;cavallo;54;DX;26;F;0;0,577535;0;1
rinorta;cavallo;14;DX;21;M;0;0,568;0;1
rinorta;cavallo;24;DX;22;F;0;0,614685;0;1
rinorta;cavallo;62;SX;24;M;0;0,617095;0;1
rinorta;cavallo;2;DX;27;F;0;0,68;0;1
rinorta;cavallo;12;DX;23;M;0;0,565525;0;1
rinorta;cavallo;7;DX;21;F;0;0,586125;0;1
rinorta;cavallo;72;DX;20;F;0;0,829;0;1
rinorta;cavallo;25;DX;21;F;1;0,565595;0;0
rinorta;cavallo;39;DX;28;F;0;0,654165;0;1
rinorta;cavallo;71;DX;21;M;0;0,710965;0;1
rinorta;cavallo;52;DX;22;F;0;0,65;0;1
rinorta;cavallo;1;DX;21;M;0;1,146;0;1
rinorta;cavallo;8;SX;21;F;0;0,623365;0;1
rinorta;cavallo;20;DX;22;F;0;0,605605;0;1
rinorta;cavallo;51;DX;25;M;0;0,669295;0;1
rinorta;cavallo;53;DX;25;F;0;0,487205;0;1
rinorta;cavallo;31;DX;27;F;0;0,682675;0;1
rinorta;cavallo;3;DX;21;F;0;0,530665;0;1
rinorta;cavallo;17;DX;23;F;0;0,647145;0;1
rinorta;cavallo;6;DX;30;F;0;0,682435;0;1
rinorta;cavallo;63;DX;22;F;0;0,74987;0;1
rinorta;cavallo;11;DX;23;M;0;2,52422;0;1
rinorta;cavallo;5;DX;24;F;0;0,80153;0;1
rinorta;cavallo;36;DX;21;M;0;0,641075;0;1
rinorta;cavallo;18;DX;23;F;0;0,621635;0;1
rinorta;cavallo;64;DX;24;M;0;0,70234;0;1
rinorta;cavallo;65;DX;35;F;0;0,68391;0;1
rinorta;cavallo;60;DX;20;F;0;0,85853;0;1
rinorta;cavallo;10;DX;23;F;0;0,52962;0;1
rinorta;cavallo;55;DX;20;F;0;1,063255;0;1
rinorta;cavallo;16;DX;27;F;0;0,69921;0;1
rinorta;cavallo;26;DX;21;F;0;0,801405;0;1
rinorta;cavallo;43;DX;22;M;0;0,64882;0;1
rinorta;cavallo;66;SX;23;F;0;0,655655;0;1
rinorta;cavallo;75;DX;24;F;0;0,684025;0;1
rinorta;cavallo;57;DX;29;F;0;0,71796;0;1
rinorta;cavallo;22;DX;23;F;0;0,52523;0;1
rinorta;cavallo;46;DX;22;F;0;0,56343;0;1
rinorta;cavallo;35;DX;23;m;0;0,722;0;1
rinorta;cavallo;30;DX;27;F;0;0,784215;0;1
rinorta;cavallo;70;DX;24;F;0;0,885205;0;1
rinorta;cavallo;34;DX;22;F;0;0,937435;0;1
rinorta;cavallo;15;DX;23;F;0;0,61555;0;1
rinorta;cavallo;68;DX;23;F;0;0,747045;0;1
rinorta;cavallo;56;SX;22;M;0;0,589885;0;1
rinorta;cavallo;29;DX;24;F;0;0,81757;0;1
rinorta;cavallo;44;DX;24;M;0;0,640565;0;1
rinorta;cavallo;48;DX;21;F;0;1,003625;0;1
rinorta;cavallo;74;DX;24;M;0;0,714885;0;1
rinorta;cavallo;58;DX;33;F;0;0,81873;0;1
rinorta;cavallo;9;DX;26;F;0;0,60131;0;1
rinorta;cavallo;32;DX;24;F;0;1,44979;0;1
roccia;squalo;11;DX;23;M;1;0,90965;1;1
roccia;squalo;6;DX;30;F;1;0,565805;1;1
roccia;squalo;5;DX;24;F;1;0,63785;1;1
roccia;squalo;49;DX;21;F;1;0,734085;1;1
roccia;squalo;43;DX;22;M;1;0,509775;1;1
roccia;squalo;13;DX;20;M;1;0,57445;1;1
roccia;squalo;75;DX;24;F;1;0,648865;1;1
roccia;squalo;2;DX;27;F;1;0,615;1;1
roccia;squalo;17;DX;23;F;1;0,563165;1;1
roccia;squalo;61;DX;25;M;1;0,6714;1;1
roccia;squalo;30;DX;27;F;1;0,551135;1;1
roccia;squalo;42;DX;23;M;1;0,725365;1;1
roccia;squalo;21;DX;24;F;1;0,682025;1;1
roccia;squalo;60;DX;20;F;1;0,409895;1;1
roccia;squalo;32;DX;24;F;1;0,375845;1;1
roccia;squalo;7;DX;21;F;1;0,65363;1;1
roccia;squalo;31;DX;27;F;1;0,537095;1;1
roccia;squalo;63;DX;22;F;1;0,919905;1;1
roccia;squalo;18;DX;23;F;1;0,53446;1;1
roccia;squalo;28;DX;24;F;1;0,549;1;1
roccia;squalo;19;DX;20;F;1;0,661655;1;1
roccia;squalo;71;DX;21;M;1;0,49331;1;1
roccia;squalo;56;SX;22;M;1;0,680945;1;1
roccia;squalo;34;DX;22;F;1;0,61714;1;1
roccia;squalo;41;DX;23;M;1;0,5278;1;1
roccia;squalo;20;DX;22;F;1;0,510845;1;1
roccia;squalo;14;DX;21;M;1;0,428;1;1
roccia;squalo;16;DX;27;F;1;0,70729;1;1
roccia;squalo;26;DX;21;F;1;0,877285;1;1
roccia;squalo;62;SX;24;M;1;0,485375;1;1
roccia;squalo;29;DX;24;F;1;0,452165;1;1
roccia;squalo;3;DX;21;F;1;0,477065;1;1
roccia;squalo;24;DX;22;F;0;0,498675;1;0
roccia;squalo;47;DX;22;F;1;0,451925;1;1
roccia;squalo;9;DX;26;F;1;0,700435;1;1
roccia;squalo;53;DX;25;F;0;0,64032;1;0
roccia;squalo;72;DX;20;F;1;0,448;1;1
roccia;squalo;57;DX;29;F;1;0,66632;1;1
roccia;squalo;66;SX;23;F;1;0,684115;1;1
roccia;squalo;46;DX;22;F;1;0,458415;1;1
roccia;squalo;1;DX;21;M;1;0,558;1;1
roccia;squalo;74;DX;24;M;1;0,6142;1;1
roccia;squalo;33;DX;22;M;1;0,515;1;1
roccia;squalo;59;DX;22;F;1;0,855885;1;1
roccia;squalo;12;DX;23;M;1;0,39847;1;1
roccia;squalo;39;DX;28;F;1;0,62537;1;1
roccia;squalo;4;DX;30;M;1;0,566765;1;1
roccia;squalo;65;DX;35;F;1;0,623755;1;1
roccia;squalo;70;DX;24;F;1;0,55695;1;1
roccia;squalo;15;DX;23;F;1;0,579575;1;1
roccia;squalo;45;DX;21;F;1;0,51548;1;1
roccia;squalo;64;DX;24;M;1;0,94899;1;1
roccia;squalo;37;DX;20;F;1;0,512335;1;1
roccia;squalo;38;DX;20;F;1;0,553295;1;1
roccia;squalo;25;DX;21;F;1;0,44024;1;1
roccia;squalo;27;DX;22;F;1;0,50203;1;1
roccia;squalo;69;DX;24;F;1;0,566095;1;1
roccia;squalo;68;DX;23;F;1;0,503605;1;1
roccia;squalo;44;DX;24;M;1;0,615315;1;1
roccia;squalo;67;DX;24;M;1;1,87008;1;1
roccia;squalo;50;DX;22;F;1;0,492;1;1
roccia;squalo;36;DX;21;M;1;0,65162;1;1
roccia;squalo;8;SX;21;F;1;0,47587;1;1
roccia;squalo;23;DX;22;M;1;0,420245;1;1
roccia;squalo;52;DX;22;F;1;0,846;1;1
roccia;squalo;40;DX;23;F;1;0,599;1;1
roccia;squalo;48;DX;21;F;1;0,712775;1;1
roccia;squalo;10;DX;23;F;1;0,47073;1;1
roccia;squalo;55;DX;20;F;1;1,453025;1;1
roccia;squalo;73;SX;21;F;1;0,50662;1;1
roccia;squalo;58;DX;33;F;1;1,03092;1;1
roccia;squalo;51;DX;25;M;1;0,6035;1;1
roccia;squalo;54;DX;26;F;1;0,451245;1;1
roccia;squalo;35;DX;23;m;1;0,83;1;1
roccia;squalo;22;DX;23;F;1;0,5216;1;1
rubnoro;camicia;61;DX;25;M;0;0,852165;0;1
rubnoro;camicia;52;DX;22;F;0;0,613;0;1
rubnoro;camicia;54;DX;26;F;0;0,7485;0;1
rubnoro;camicia;47;DX;22;F;0;0,648;0;1
rubnoro;camicia;67;DX;24;M;0;0,58554;0;1
rubnoro;camicia;45;DX;21;F;0;0,5686;0;1
rubnoro;camicia;7;DX;21;F;0;0,580985;0;1
rubnoro;camicia;24;DX;22;F;0;0,72803;0;1
rubnoro;camicia;15;DX;23;F;0;0,53152;0;1
rubnoro;camicia;31;DX;27;F;0;0,65221;0;1
rubnoro;camicia;4;DX;30;M;0;0,638075;0;1
rubnoro;camicia;11;DX;23;M;0;0,93818;0;1
rubnoro;camicia;53;DX;25;F;0;0,61969;0;1
rubnoro;camicia;73;SX;21;F;0;0,58388;0;1
rubnoro;camicia;19;DX;20;F;0;0,568735;0;1
rubnoro;camicia;57;DX;29;F;0;0,701765;0;1
rubnoro;camicia;63;DX;22;F;0;0,755745;0;1
rubnoro;camicia;3;DX;21;F;0;0,54834;0;1
rubnoro;camicia;13;DX;20;M;1;0,223935;0;0
rubnoro;camicia;18;DX;23;F;0;0,69115;0;1
rubnoro;camicia;46;DX;22;F;0;0,69837;0;1
rubnoro;camicia;33;DX;22;M;0;1,313;0;1
rubnoro;camicia;34;DX;22;F;0;0,70048;0;1
rubnoro;camicia;50;DX;22;F;0;0,592;0;1
rubnoro;camicia;25;DX;21;F;0;0,641075;0;1
rubnoro;camicia;56;SX;22;M;0;0,623335;0;1
rubnoro;camicia;58;DX;33;F;0;0,74555;0;1
rubnoro;camicia;8;SX;21;F;0;0,66608;0;1
rubnoro;camicia;68;DX;23;F;0;0,7304;0;1
rubnoro;camicia;37;DX;20;F;0;0,70877;0;1
rubnoro;camicia;5;DX;24;F;0;0,46765;0;1
rubnoro;camicia;65;DX;35;F;0;0,706445;0;1
rubnoro;camicia;41;DX;23;M;0;0,56508;0;1
rubnoro;camicia;66;SX;23;F;0;0,508805;0;1
rubnoro;camicia;51;DX;25;M;0;0,62759;0;1
rubnoro;camicia;1;DX;21;M;0;1,026;0;1
rubnoro;camicia;39;DX;28;F;1;0,389775;0;0
rubnoro;camicia;36;DX;21;M;0;0,685905;0;1
rubnoro;camicia;62;SX;24;M;0;0,639795;0;1
rubnoro;camicia;26;DX;21;F;0;0,989025;0;1
rubnoro;camicia;64;DX;24;M;0;0,64021;0;1
rubnoro;camicia;49;DX;21;F;0;0,54126;0;1
rubnoro;camicia;20;DX;22;F;0;0,422405;0;1
rubnoro;camicia;21;DX;24;F;0;0,648735;0;1
rubnoro;camicia;72;DX;20;F;0;0,814;0;1
rubnoro;camicia;70;DX;24;F;0;0,64391;0;1
rubnoro;camicia;75;DX;24;F;0;0,528475;0;1
rubnoro;camicia;40;DX;23;F;0;1,153;0;1
rubnoro;camicia;10;DX;23;F;0;0,54018;0;1
rubnoro;camicia;48;DX;21;F;0;0,89842;0;1
rubnoro;camicia;23;DX;22;M;0;0,65378;0;1
rubnoro;camicia;9;DX;26;F;0;0,72764;0;1
rubnoro;camicia;17;DX;23;F;0;0,6303;0;1
rubnoro;camicia;28;DX;24;F;0;0,553;0;1
rubnoro;camicia;35;DX;23;m;0;0,72;0;1
rubnoro;camicia;55;DX;20;F;0;1,002205;0;1
rubnoro;camicia;71;DX;21;M;0;0,611235;0;1
rubnoro;camicia;27;DX;22;F;0;0,75038;0;1
rubnoro;camicia;14;DX;21;M;0;0,602;0;1
rubnoro;camicia;29;DX;24;F;0;0,750315;0;1
rubnoro;camicia;6;DX;30;F;0;0,531875;0;1
rubnoro;camicia;30;DX;27;F;0;0,600695;0;1
rubnoro;camicia;16;DX;27;F;0;0,64748;0;1
rubnoro;camicia;60;DX;20;F;0;0,750355;0;1
rubnoro;camicia;42;DX;23;M;0;0,671385;0;1
rubnoro;camicia;12;DX;23;M;0;0,659425;0;1
rubnoro;camicia;22;DX;23;F;0;0,713705;0;1
rubnoro;camicia;44;DX;24;M;0;0,55852;0;1
rubnoro;camicia;38;DX;20;F;0;0,72221;0;1
rubnoro;camicia;74;DX;24;M;0;0,683765;0;1
rubnoro;camicia;69;DX;24;F;1;1,114995;0;0
rubnoro;camicia;59;DX;22;F;0;0,684645;0;1
rubnoro;camicia;2;DX;27;F;0;0,64;0;1
rubnoro;camicia;32;DX;24;F;0;0,50302;0;1
rubnoro;camicia;43;DX;22;M;0;0,63203;0;1
rutmoro;testa;41;DX;23;M;0;0,67882;0;1
rutmoro;testa;67;DX;24;M;0;0,90834;0;1
rutmoro;testa;36;DX;21;M;0;0,64012;0;1
rutmoro;testa;46;DX;22;F;0;0,554835;0;1
rutmoro;testa;71;DX;21;M;0;0,533585;0;1
rutmoro;testa;66;SX;23;F;0;0,628515;0;1
rutmoro;testa;24;DX;22;F;0;0,884245;0;1
rutmoro;testa;72;DX;20;F;0;0,847;0;1
rutmoro;testa;23;DX;22;M;0;1,21334;0;1
rutmoro;testa;58;DX;33;F;0;0,6019;0;1
rutmoro;testa;28;DX;24;F;0;0,617;0;1
rutmoro;testa;10;DX;23;F;0;0,513155;0;1
rutmoro;testa;8;SX;21;F;0;1,0718;0;1
rutmoro;testa;53;DX;25;F;0;0,530065;0;1
rutmoro;testa;63;DX;22;F;0;0,918585;0;1
rutmoro;testa;65;DX;35;F;0;0,65436;0;1
rutmoro;testa;49;DX;21;F;0;0,69629;0;1
rutmoro;testa;61;DX;25;M;0;0,83396;0;1
rutmoro;testa;50;DX;22;F;0;0,611;0;1
rutmoro;testa;22;DX;23;F;0;0,608355;0;1
rutmoro;testa;70;DX;24;F;0;0,60966;0;1
rutmoro;testa;7;DX;21;F;0;0,56844;0;1
rutmoro;testa;14;DX;21;M;0;0,564;0;1
rutmoro;testa;40;DX;23;F;0;0,671;0;1
rutmoro;testa;33;DX;22;M;1;0,182;0;0
rutmoro;testa;34;DX;22;F;0;0,784525;0;1
rutmoro;testa;25;DX;21;F;0;0,599125;0;1
rutmoro;testa;9;DX;26;F;0;0,913085;0;1
rutmoro;testa;38;DX;20;F;0;0,553875;0;1
rutmoro;testa;62;SX;24;M;0;0,640395;0;1
rutmoro;testa;5;DX;24;F;0;0,660475;0;1
rutmoro;testa;13;DX;20;M;0;0,597465;0;1
rutmoro;testa;39;DX;28;F;0;0,636155;0;1
rutmoro;testa;35;DX;23;m;0;0,678;0;1
rutmoro;testa;31;DX;27;F;0;0,716425;0;1
rutmoro;testa;11;DX;23;M;0;2,945;0;1
rutmoro;testa;48;DX;21;F;0;1,118115;0;1
rutmoro;testa;32;DX;24;F;0;0,53646;0;1
rutmoro;testa;60;DX;20;F;0;0,632685;0;1
rutmoro;testa;42;DX;23;M;0;0,690135;0;1
rutmoro;testa;3;DX;21;F;0;0,63215;0;1
rutmoro;testa;47;DX;22;F;0;0,51488;0;1
rutmoro;testa;26;DX;21;F;0;1,139475;0;1
rutmoro;testa;37;DX;20;F;0;0,761695;0;1
rutmoro;testa;75;DX;24;F;0;0,67791;0;1
rutmoro;testa;6;DX;30;F;0;0,598385;0;1
rutmoro;testa;51;DX;25;M;1;0,472225;0;0
rutmoro;testa;20;DX;22;F;0;0,58908;0;1
rutmoro;testa;73;SX;21;F;0;0,76243;0;1
rutmoro;testa;19;DX;20;F;0;0,65342;0;1
rutmoro;testa;44;DX;24;M;0;0,597905;0;1
rutmoro;testa;17;DX;23;F;0;0,684015;0;1
rutmoro;testa;21;DX;24;F;0;0,70072;0;1
rutmoro;testa;4;DX;30;M;0;0,683705;0;1
rutmoro;testa;18;DX;23;F;0;0,64472;0;1
rutmoro;testa;64;DX;24;M;0;0,87304;0;1
rutmoro;testa;45;DX;21;F;0;0,598675;0;1
rutmoro;testa;43;DX;22;M;0;0,80805;0;1
rutmoro;testa;29;DX;24;F;0;0,7005;0;1
rutmoro;testa;30;DX;27;F;0;0,834385;0;1
rutmoro;testa;27;DX;22;F;0;0,77131;0;1
rutmoro;testa;1;DX;21;M;0;0,857;0;1
rutmoro;testa;15;DX;23;F;0;0,52177;0;1
rutmoro;testa;69;DX;24;F;0;1,33454;0;1
rutmoro;testa;56;SX;22;M;0;0,99516;0;1
rutmoro;testa;2;DX;27;F;0;0,652;0;1
rutmoro;testa;74;DX;24;M;0;0,74826;0;1
rutmoro;testa;16;DX;27;F;0;0,56378;0;1
rutmoro;testa;57;DX;29;F;0;0,897575;0;1
rutmoro;testa;54;DX;26;F;0;0,727885;0;1
rutmoro;testa;12;DX;23;M;0;0,51413;0;1
rutmoro;testa;52;DX;22;F;0;0,708;0;1
rutmoro;testa;55;DX;20;F;0;0,7503;0;1
rutmoro;testa;68;DX;23;F;0;0,947605;0;1
rutmoro;testa;59;DX;22;F;0;0,860405;0;1
sacozza;scrivania;49;DX;21;F;0;0,58132;0;1
sacozza;scrivania;63;DX;22;F;0;0,809075;0;1
sacozza;scrivania;60;DX;20;F;0;0,802175;0;1
sacozza;scrivania;4;DX;30;M;0;0,717485;0;1
sacozza;scrivania;30;DX;27;F;0;0,539775;0;1
sacozza;scrivania;5;DX;24;F;0;0,667505;0;1
sacozza;scrivania;24;DX;22;F;0;0,68675;0;1
sacozza;scrivania;43;DX;22;M;0;0,57971;0;1
sacozza;scrivania;68;DX;23;F;0;0,725455;0;1
sacozza;scrivania;44;DX;24;M;0;0,596645;0;1
sacozza;scrivania;74;DX;24;M;0;1,40039;0;1
sacozza;scrivania;54;DX;26;F;0;0,772675;0;1
sacozza;scrivania;28;DX;24;F;0;0,766;0;1
sacozza;scrivania;73;SX;21;F;0;0,616585;0;1
sacozza;scrivania;8;SX;21;F;0;0,859575;0;1
sacozza;scrivania;34;DX;22;F;0;0,850595;0;1
sacozza;scrivania;41;DX;23;M;0;0,82005;0;1
sacozza;scrivania;75;DX;24;F;0;0,748125;0;1
sacozza;scrivania;56;SX;22;M;0;1,60949;0;1
sacozza;scrivania;9;DX;26;F;0;1,381365;0;1
sacozza;scrivania;1;DX;21;M;0;0,912;0;1
sacozza;scrivania;12;DX;23;M;0;0,83331;0;1
sacozza;scrivania;18;DX;23;F;0;0,485765;0;1
sacozza;scrivania;50;DX;22;F;0;0,569;0;1
sacozza;scrivania;38;DX;20;F;1;1,115535;0;0
sacozza;scrivania;69;DX;24;F;1;0,8231;0;0
sacozza;scrivania;61;DX;25;M;0;0,89528;0;1
sacozza;scrivania;32;DX;24;F;0;0,583285;0;1
sacozza;scrivania;25;DX;21;F;0;0,620945;0;1
sacozza;scrivania;17;DX;23;F;0;0,796335;0;1
sacozza;scrivania;13;DX;20;M;0;0,693245;0;1
sacozza;scrivania;57;DX;29;F;0;0,92606;0;1
sacozza;scrivania;58;DX;33;F;0;0,768405;0;1
sacozza;scrivania;70;DX;24;F;0;0,685825;0;1
sacozza;scrivania;3;DX;21;F;1;0,61692;0;0
sacozza;scrivania;29;DX;24;F;0;0,86912;0;1
sacozza;scrivania;37;DX;20;F;0;0,753185;0;1
sacozza;scrivania;45;DX;21;F;1;0,781655;0;0
sacozza;scrivania;33;DX;22;M;0;0,513;0;1
sacozza;scrivania;72;DX;20;F;0;0,807;0;1
sacozza;scrivania;42;DX;23;M;0;1,205645;0;1
sacozza;scrivania;64;DX;24;M;0;0,927185;0;1
