participant_id,age,gender,first_language,trial_order,phase_id,condition,list,stimulus1_image,stimulus2_label,stimulus2_present,image_filename,critical2,critical1,critical3
association_142330.csv,25,female,english,20,critical,no_label,itemlist2,blessing_curse,NA,no,blessing_curse.png,wings,water,ground
association_142330.csv,25,female,english,13,critical,positive,itemlist2,salvation_death,salvation,yes,salvation_death.png,fairy,hole,demon
association_142330.csv,25,female,english,3,critical,negative,itemlist2,guest_intruder,intruder,yes,guest_intruder.png,elf,NA,alien
association_142330.csv,25,female,english,4,critical,positive,itemlist2,fairy_demon,fairy,yes,fairy_demon.png,mountains,fire,wire
association_142330.csv,25,female,english,5,critical,no_label,itemlist2,pet_pest,NA,no,pet_pest.png,rat,cat,ears
association_142330.csv,25,female,english,6,critical,negative,itemlist2,unity_separation,separation,yes,unity_separation.png,brain,puzzle,fingers
association_142330.csv,25,female,english,8,critical,negative,itemlist2,medley_chaos,chaos,yes,medley_chaos.png,picture,puzzle,polaroid
association_142330.csv,25,female,english,16,critical,positive,itemlist2,mend_damage,mend,yes,mend_damage.png,nail,bogies,paper
association_142330.csv,25,female,english,10,critical,positive,itemlist2,haven_prison,haven,yes,haven_prison.png,pink,clouds,skies
association_142330.csv,25,female,english,9,critical,positive,itemlist2,refuge_abyss,refuge,yes,refuge_abyss.png,crash,hole,bury
association_142330.csv,25,female,english,19,critical,no_label,itemlist2,leader_dictator,NA,no,leader_dictator.png,teeth,roar,captain
association_142330.csv,25,female,english,22,critical,negative,itemlist2,ecstasy_agony,agony,yes,ecstasy_agony.png,hot,dying,steam
association_142960.csv,27,female,english,23,critical,positive,itemlist0,security_captivity,security,yes,security_captivity.png,cube,cheese,puzzle
association_142960.csv,27,female,english,9,critical,positive,itemlist0,oracle_impostor,oracle,yes,oracle_impostor.png,sight,octopus,magic
association_142960.csv,27,female,english,2,critical,no_label,itemlist0,museum_sewer,NA,no,museum_sewer.png,art,doom,tradition
association_142960.csv,27,female,english,20,critical,negative,itemlist0,haven_prison,prison,yes,haven_prison.png,pink,fantasy,airy
association_142960.csv,27,female,english,5,critical,positive,itemlist0,rebirth_apocalypse,rebirth,yes,rebirth_apocalypse.png,transform,explosion,dynamic
association_142960.csv,27,female,english,3,critical,no_label,itemlist0,medley_chaos,NA,no,medley_chaos.png,trash,beach,landfills
association_142960.csv,27,female,english,6,critical,no_label,itemlist0,masterpiece_trash,NA,no,masterpiece_trash.png,soup,wash,clothes
association_142960.csv,27,female,english,13,critical,no_label,itemlist0,ecstasy_agony,NA,no,ecstasy_agony.png,abstract,fantasy,smoke
association_142960.csv,27,female,english,7,critical,positive,itemlist0,pet_pest,pet,yes,pet_pest.png,gerbil,cat,NA
association_142960.csv,27,female,english,18,critical,no_label,itemlist0,explorer_invader,NA,no,explorer_invader.png,magic,witch,fantasy
association_142960.csv,27,female,english,8,critical,positive,itemlist0,protector_warden,protector,yes,protector_warden.png,large,jellyfish,tentacles
association_142960.csv,27,female,english,0,critical,negative,itemlist0,safety_isolation,isolation,yes,safety_isolation.png,environment,ecosystem,protection
association_142960.csv,27,female,english,21,critical,negative,itemlist0,salvation_death,death,yes,salvation_death.png,floating,spirits,realm
association_142960.csv,27,female,english,1,critical,positive,itemlist0,leader_dictator,leader,yes,leader_dictator.png,tyranny,authority,aggressive
association_142960.csv,27,female,english,14,critical,negative,itemlist0,cure_poison,poison,yes,cure_poison.png,potion,mystical,winter
association_142960.csv,27,female,english,17,critical,positive,itemlist0,organism_virus,organism,yes,organism_virus.png,germs,covid,sickness
association_142960.csv,27,female,english,15,critical,no_label,itemlist0,guardian_nemesis,NA,no,guardian_nemesis.png,apocalypse,doom,surreal
association_142960.csv,27,female,english,4,critical,positive,itemlist0,blessing_curse,blessing,yes,blessing_curse.png,heat,water,desert
association_142960.csv,27,female,english,22,critical,no_label,itemlist0,guest_intruder,NA,no,guest_intruder.png,nightmare,monster,harm
association_142960.csv,27,female,english,10,critical,negative,itemlist0,refuge_abyss,abyss,yes,refuge_abyss.png,mystical,nature,realm
association_142960.csv,27,female,english,16,critical,no_label,itemlist0,unity_separation,NA,no,unity_separation.png,puzzle,brain,neurons
association_142960.csv,27,female,english,12,critical,negative,itemlist0,creator_destroyer,destroyer,yes,creator_destroyer.png,ice,mystical,winter
association_142960.csv,27,female,english,19,critical,negative,itemlist0,fairy_demon,demon,yes,fairy_demon.png,darkness,evil,fire
association_142960.csv,27,female,english,11,critical,negative,itemlist0,mend_damage,damage,yes,mend_damage.png,anger,ruined,sharp
association_143276.csv,23,female,english,22,critical,no_label,itemlist0,explorer_invader,NA,no,explorer_invader.png,creatures,home,little
association_143276.csv,23,female,english,6,critical,positive,itemlist0,oracle_impostor,oracle,yes,oracle_impostor.png,scary,disgusting,octopus
association_143276.csv,23,female,english,18,critical,no_label,itemlist0,museum_sewer,NA,no,museum_sewer.png,hell,art,torture
association_143276.csv,23,female,english,15,critical,negative,itemlist0,fairy_demon,demon,yes,fairy_demon.png,eery,hell,death
association_143276.csv,23,female,english,4,critical,no_label,itemlist0,medley_chaos,NA,no,medley_chaos.png,trash,memories,holiday
association_143276.csv,23,female,english,21,critical,negative,itemlist0,salvation_death,death,yes,salvation_death.png,peace,fairy,suffering
association_143276.csv,23,female,english,14,critical,no_label,itemlist0,ecstasy_agony,NA,no,ecstasy_agony.png,Magritte,burn,mustache
association_143276.csv,23,female,english,9,critical,positive,itemlist0,security_captivity,security,yes,security_captivity.png,trap,mouse,bedroom
association_143276.csv,23,female,english,17,critical,negative,itemlist0,cure_poison,poison,yes,cure_poison.png,yucky,witch,death
association_143276.csv,23,female,english,7,critical,negative,itemlist0,haven_prison,prison,yes,haven_prison.png,heaven,hippos,hell
association_143276.csv,23,female,english,1,critical,positive,itemlist0,pet_pest,pet,yes,pet_pest.png,monster,cute,fantasy
association_143276.csv,23,female,english,5,critical,positive,itemlist0,rebirth_apocalypse,rebirth,yes,rebirth_apocalypse.png,mystical,explosion,gross
association_143276.csv,23,female,english,13,critical,no_label,itemlist0,masterpiece_trash,NA,no,masterpiece_trash.png,dream,launderette,fake
association_143276.csv,23,female,english,10,critical,negative,itemlist0,mend_damage,damage,yes,mend_damage.png,ancient,gooey,alive
association_143276.csv,23,female,english,2,critical,negative,itemlist0,creator_destroyer,destroyer,yes,creator_destroyer.png,world,fantasy,war
association_143276.csv,23,female,english,20,critical,positive,itemlist0,organism_virus,organism,yes,organism_virus.png,virus,disease,illness
association_143276.csv,23,female,english,23,critical,negative,itemlist0,safety_isolation,isolation,yes,safety_isolation.png,cooking,cold,fantasy
association_143276.csv,23,female,english,3,critical,positive,itemlist0,leader_dictator,leader,yes,leader_dictator.png,battle,general,war
association_143276.csv,23,female,english,8,critical,no_label,itemlist0,guest_intruder,NA,no,guest_intruder.png,neighbor,terrifying,friend
association_143276.csv,23,female,english,0,critical,no_label,itemlist0,unity_separation,NA,no,unity_separation.png,science,brain,medicine
association_143276.csv,23,female,english,12,critical,positive,itemlist0,protector_warden,protector,yes,protector_warden.png,naked,orb,gross
association_143276.csv,23,female,english,11,critical,no_label,itemlist0,guardian_nemesis,NA,no,guardian_nemesis.png,otherworldly,godly,overwhelming
association_143276.csv,23,female,english,16,critical,positive,itemlist0,blessing_curse,blessing,yes,blessing_curse.png,army,baby,angels
association_143276.csv,23,female,english,19,critical,negative,itemlist0,refuge_abyss,abyss,yes,refuge_abyss.png,hell,pretty,nowhere
association_14535.csv,25,female,english,14,critical,no_label,itemlist0,guest_intruder,NA,no,guest_intruder.png,smile,creepy,scared
association_14535.csv,25,female,english,18,critical,negative,itemlist0,mend_damage,damage,yes,mend_damage.png,sludge,map,green
association_14535.csv,25,female,english,20,critical,no_label,itemlist0,masterpiece_trash,NA,no,masterpiece_trash.png,metal,NA,future
association_14535.csv,25,female,english,2,critical,positive,itemlist0,leader_dictator,leader,yes,leader_dictator.png,gold,trophy,yelling
association_14535.csv,25,female,english,8,critical,no_label,itemlist0,guardian_nemesis,NA,no,guardian_nemesis.png,god,power,drama
association_14535.csv,25,female,english,4,critical,no_label,itemlist0,ecstasy_agony,NA,no,ecstasy_agony.png,hot,pain,future
association_14535.csv,25,female,english,9,critical,no_label,itemlist0,unity_separation,NA,no,unity_separation.png,brain,mold,science
association_14535.csv,25,female,english,10,critical,positive,itemlist0,oracle_impostor,oracle,yes,oracle_impostor.png,sea,creature,power
association_14535.csv,25,female,english,11,critical,positive,itemlist0,organism_virus,organism,yes,organism_virus.png,parasite,germs,flu
association_14535.csv,25,female,english,23,critical,negative,itemlist0,creator_destroyer,destroyer,yes,creator_destroyer.png,penetrate,mirror,nature
association_14535.csv,25,female,english,19,critical,negative,itemlist0,cure_poison,poison,yes,cure_poison.png,blue,gas,bubbles
association_14535.csv,25,female,english,21,critical,negative,itemlist0,fairy_demon,demon,yes,fairy_demon.png,crown,christ,nature
association_14535.csv,25,female,english,1,critical,no_label,itemlist0,museum_sewer,NA,no,museum_sewer.png,underground,city,glamour
association_14535.csv,25,female,english,3,critical,no_label,itemlist0,explorer_invader,NA,no,explorer_invader.png,peaceful,jellyfish,mystic
association_14535.csv,25,female,english,5,critical,positive,itemlist0,rebirth_apocalypse,rebirth,yes,rebirth_apocalypse.png,hair,explosion,crumble
association_14535.csv,25,female,english,13,critical,negative,itemlist0,refuge_abyss,abyss,yes,refuge_abyss.png,NA,unknown,hole
association_14535.csv,25,female,english,12,critical,positive,itemlist0,pet_pest,pet,yes,pet_pest.png,skeleton,creature,cute
association_14535.csv,25,female,english,7,critical,negative,itemlist0,salvation_death,death,yes,salvation_death.png,afterlife,hope,mystic
association_14535.csv,25,female,english,6,critical,positive,itemlist0,blessing_curse,blessing,yes,blessing_curse.png,mystic,future,angel
association_14535.csv,25,female,english,15,critical,negative,itemlist0,haven_prison,prison,yes,haven_prison.png,trapped,tranquil,afterlife
association_14535.csv,25,female,english,0,critical,no_label,itemlist0,medley_chaos,NA,no,medley_chaos.png,rubbish,random,color
association_14535.csv,25,female,english,16,critical,negative,itemlist0,safety_isolation,isolation,yes,safety_isolation.png,beehive,NA,light
association_14535.csv,25,female,english,17,critical,positive,itemlist0,protector_warden,protector,yes,protector_warden.png,alien,capture,creature
association_14535.csv,25,female,english,22,critical,positive,itemlist0,security_captivity,security,yes,security_captivity.png,box,cheese,room
association_147698.csv,27,male,english,23,critical,negative,itemlist0,safety_isolation,isolation,yes,safety_isolation.png,flower,warm,honey
association_147698.csv,27,male,english,8,critical,negative,itemlist0,haven_prison,prison,yes,haven_prison.png,candy,cloud,NA
association_147698.csv,27,male,english,14,critical,positive,itemlist0,rebirth_apocalypse,rebirth,yes,rebirth_apocalypse.png,tendril,explosion,dust
association_147698.csv,27,male,english,7,critical,no_label,itemlist0,explorer_invader,NA,no,explorer_invader.png,field,lamp,tentacle
association_147698.csv,27,male,english,22,critical,no_label,itemlist0,masterpiece_trash,NA,no,masterpiece_trash.png,abstract,spoon,attraction
association_147698.csv,27,male,english,1,critical,negative,itemlist0,fairy_demon,demon,yes,fairy_demon.png,fire,wires,atmosphere
association_147698.csv,27,male,english,4,critical,negative,itemlist0,creator_destroyer,destroyer,yes,creator_destroyer.png,space,mirror,magic
association_147698.csv,27,male,english,20,critical,positive,itemlist0,pet_pest,pet,yes,pet_pest.png,CGI,magic,movie
association_147698.csv,27,male,english,9,critical,negative,itemlist0,mend_damage,damage,yes,mend_damage.png,bacteria,old,nail
association_147698.csv,27,male,english,3,critical,positive,itemlist0,leader_dictator,leader,yes,leader_dictator.png,golden,trophy,military
association_147698.csv,27,male,english,19,critical,positive,itemlist0,security_captivity,security,yes,security_captivity.png,crate,cheese,rope
association_147698.csv,27,male,english,13,critical,no_label,itemlist0,guardian_nemesis,NA,no,guardian_nemesis.png,void,hand,cloud
association_147698.csv,27,male,english,2,critical,positive,itemlist0,oracle_impostor,oracle,yes,oracle_impostor.png,theater,tentacle,prop
association_147698.csv,27,male,english,15,critical,negative,itemlist0,cure_poison,poison,yes,cure_poison.png,chemical,flask,science
association_147698.csv,27,male,english,11,critical,positive,itemlist0,organism_virus,organism,yes,organism_virus.png,tree,bacteria,space
association_147698.csv,27,male,english,18,critical,negative,itemlist0,refuge_abyss,abyss,yes,refuge_abyss.png,grass,portal,cloud
association_147698.csv,27,male,english,12,critical,positive,itemlist0,protector_warden,protector,yes,protector_warden.png,gross,sperm,ball
association_147698.csv,27,male,english,10,critical,no_label,itemlist0,medley_chaos,NA,no,medley_chaos.png,wrapper,picture,collage
association_147698.csv,27,male,english,17,critical,positive,itemlist0,blessing_curse,blessing,yes,blessing_curse.png,butterfly,cannon,bubble
association_147698.csv,27,male,english,21,critical,negative,itemlist0,salvation_death,death,yes,salvation_death.png,butterfly,souls,portal
association_147698.csv,27,male,english,0,critical,no_label,itemlist0,museum_sewer,NA,no,museum_sewer.png,damp,eerie,art
