participant_id,stimulus,rt,response,response_corrected,trial_order,age,participant_age_group,gender
132,animal,370772.0634920635,biene,Biene,1,73,older,male
132,animal,371764.1723356009,hornisse,Hornisse,1,73,older,male
132,animal,373700.88435374154,wespe,Wespe,1,73,older,male
132,animal,384825.5328798186,hund,Hund,1,73,older,male
132,animal,386622.2222222222,katze,Katze,1,73,older,male
132,animal,389192.19954648527,wellensittich,Wellensittich,1,73,older,male
132,animal,392391.2471655329,meerschweinchen,Meerschweinchen,1,73,older,male
132,animal,395683.9229024943,zobel,Zobel,1,73,older,male
132,animal,411607.9138321995,spinne,Spinne,1,73,older,male
132,animal,426657.93650793657,silberfisch,Silberfisch,1,73,older,male
132,animal,466171.54195011343,ameisenbaer,Ameisenbaer,1,73,older,male
132,animal,486261.5192743765,kamel,Kamel,1,73,older,male
132,animal,522094.48979591846,hase,Hase,1,73,older,male
132,animal,523412.1315192743,igel,Igel,1,73,older,male
132,animal,540304.126984127,wildschwein,Wildschwein,1,73,older,male
132,animal,555088.8435374149,erdferkel,Erdferkel,1,73,older,male
132,animal,572553.8548752835,dingo,Dingo,1,73,older,male
132,country,874.671201814059,deutschland,Deutschland,0,73,older,male
132,country,1890.952380952381,belgien,Belgien,0,73,older,male
132,country,3244.9659863945576,ukraine,Ukraine,0,73,older,male
132,country,4182.857142857143,russland,Russische Foederation,0,73,older,male
132,country,4743.424036281179,georgien,Georgien,0,73,older,male
132,country,6518.458049886622,spanien,Spanien,0,73,older,male
132,country,7241.337868480726,frankreich,Frankreich,0,73,older,male
132,country,8255.034013605442,belgien,Belgien,0,73,older,male
132,country,9134.308390022676,niederlande,Niederlande,0,73,older,male
132,country,16355.963718820864,schweden,Schweden,0,73,older,male
132,country,16775.691609977326,norwegen,Norwegen,0,73,older,male
132,country,17837.32426303855,finnland,Finnland,0,73,older,male
132,country,23104.988662131516,italien,Italien,0,73,older,male
132,country,25682.31292517007,spanien,Spanien,0,73,older,male
132,country,26770.68027210885,portugal,Portugal,0,73,older,male
132,country,31504.03628117914,brasilien,Brasilien,0,73,older,male
132,country,35460.99773242631,usa,Vereinigte Staaten von Amerika,0,73,older,male
132,country,37784.98866213152,argentinien,Argentinien,0,73,older,male
132,country,40217.00680272109,ecuador,Ecuador,0,73,older,male
132,country,41700.748299319726,bolivien,Bolivien,0,73,older,male
132,country,43828.684807256235,kanada,Kanada,0,73,older,male
132,country,45897.00680272109,mexiko,Mexiko,0,73,older,male
132,country,48294.58049886622,elsalvador,El Salvador,0,73,older,male
132,country,65662.56235827664,griechenland,Griechenland,0,73,older,male
132,country,73209.16099773243,monaco,Monaco,0,73,older,male
132,country,119005.87301587302,osterreich,Oesterreich,0,73,older,male
132,country,120450.83900226756,frankreich,Frankreich,0,73,older,male
132,country,124811.15646258504,ungarn,Ungarn,0,73,older,male
132,country,127770.83900226756,mazedonien,Ehemalige Jugoslawische Republik Mazedonien,0,73,older,male
132,country,136111.179138322,schweiz,Schweiz,0,73,older,male
132,country,170036.8934240363,andorra,Andorra,0,73,older,male
132,country,189585.14739229027,thailand,Thailand,0,73,older,male
132,country,195151.81405895692,singapur,Singapur,0,73,older,male
132,country,201358.11791383225,myanmar,Myanmar,0,73,older,male
132,country,211901.67800453515,indonesien,Indonesien,0,73,older,male
132,country,233456.03174603175,venezuela,Venezuela,0,73,older,male
132,country,239482.9931972789,chile,Chile,0,73,older,male
132,country,279154.0362811791,polen,Polen,0,73,older,male
132,country,288430.0226757369,kroatien,Kroatien,0,73,older,male
132,country,289391.0884353742,serbien,Serbien,0,73,older,male
132,country,290661.4512471655,bosnienundherzegowina,Bosnien und Herzegowina,0,73,older,male
132,country,320785.4195011338,marokko,Marokko,0,73,older,male
132,country,321460.1133786848,tunesien,Tunesien,0,73,older,male
132,country,325057.73242630385,agypten,Aegypten,0,73,older,male
132,country,328348.32199546485,kongo,Kongo,0,73,older,male
132,country,331312.6984126984,syrien,Arabische Republik Syrien,0,73,older,male
132,country,336990.6802721089,israel,Israel,0,73,older,male
132,country,347748.97959183675,sudafrika,Suedafrika,0,73,older,male
132,country,361392.94784580497,irak,Irak,0,73,older,male
132,country,366457.5963718822,afghanistan,Afghanistan,0,73,older,male
132,country,383062.2222222222,elfenbeinkueste,Elfenbeinkueste,0,73,older,male
132,country,424367.5963718821,turkei,Tuerkei,0,73,older,male
132,country,465530.589569161,weissrussland,Belarus,0,73,older,male
132,country,485727.2335600907,sanmarino,San Marino,0,73,older,male
132,country,491760.88435374154,monaco,Monaco,0,73,older,male
132,country,562991.2018140589,lettland,Lettland,0,73,older,male
132,country,563622.1768707483,litauen,Litauen,0,73,older,male
132,country,564251.6780045351,estland,Estland,0,73,older,male
133,animal,1080.6349206349207,ameise,Ameise,0,69,older,male
133,animal,2286.6213151927436,biene,Biene,0,69,older,male
133,animal,5545.1927437641725,baeren,Baer,0,69,older,male
133,animal,6440.544217687075,nasenbaeren,Nasenbaer,0,69,older,male
133,animal,8079.229024943311,antilope,Antilope,0,69,older,male
133,animal,9245.487528344673,loewe,Loewe,0,69,older,male
133,animal,11379.20634920635,ziege,Ziege,0,69,older,male
133,animal,12357.709750566892,kuh,Kuh,0,69,older,male
133,animal,14939.297052154196,schaf,Schaf,0,69,older,male
133,animal,16253.26530612245,steinboecke,Steinbock,0,69,older,male
133,animal,18971.609977324264,wespen,Wespe,0,69,older,male
133,animal,20078.185941043084,muecken,Muecke,0,69,older,male
133,animal,21217.57369614512,fliegen,Fliege,0,69,older,male
133,animal,27134.603174603173,seeloewen,Seeloewe,0,69,older,male
133,animal,28257.55102040817,seeelefanten,Seeelefant,0,69,older,male
133,animal,31282.199546485263,delfine,Delfin,0,69,older,male
133,animal,32604.172335600902,haie,Hai,0,69,older,male
133,animal,34111.15646258504,walfische,Walfisch,0,69,older,male
133,animal,37407.43764172336,tuemmler,Tuemmler,0,69,older,male
133,animal,43125.48752834467,thunfische,Thunfisch,0,69,older,male
133,animal,45713.12925170068,heringe,Hering,0,69,older,male
133,animal,49796.8253968254,kraken,Krake,0,69,older,male
133,animal,58939.160997732426,tiger,Tiger,0,69,older,male
133,animal,60825.10204081632,puma,Puma,0,69,older,male
133,animal,65335.7596371882,eisbaer,Eisbaer,0,69,older,male
133,animal,68707.43764172336,wolf,Wolf,0,69,older,male
133,animal,77607.41496598639,kormorane,Kormoran,0,69,older,male
133,animal,78969.79591836735,adler,Adler,0,69,older,male
133,animal,81066.41723356009,spatzen,Spatz,0,69,older,male
133,animal,82943.65079365078,amsel,Amsel,0,69,older,male
133,animal,83898.32199546485,drossel,Drossel,0,69,older,male
133,animal,84699.63718820861,fink,Fink,0,69,older,male
133,animal,85883.99092970522,star,Star,0,69,older,male
133,animal,89762.69841269842,kraniche,Kranich,0,69,older,male
133,animal,101455.71428571428,schwaene,Schwan,0,69,older,male
133,animal,106746.43990929706,fischadler,Fischadler,0,69,older,male
133,animal,113228.43537414967,gaemse,Gaemse,0,69,older,male
133,animal,115329.09297052154,giraffe,Giraffe,0,69,older,male
133,animal,117326.39455782314,gorilla,Gorilla,0,69,older,male
133,animal,121438.75283446712,hund,Hund,0,69,older,male
133,animal,127478.73015873016,iltis,Iltis,0,69,older,male
133,animal,134706.34920634923,jaguar,Jaguar,0,69,older,male
133,animal,138395.6462585034,kamel,Kamel,0,69,older,male
133,animal,140106.6439909297,chamaeleon,Chamaeleon,0,69,older,male
133,animal,150893.92290249432,nasenbaer,Nasenbaer,0,69,older,male
133,animal,162024.28571428574,okapi,Okapi,0,69,older,male
133,animal,170483.2426303855,nashorn,Nashorn,0,69,older,male
133,animal,174542.947845805,elefant,Elefant,0,69,older,male
133,animal,189329.6371882086,rhinozeros,Nashorn,0,69,older,male
133,animal,204850.6349206349,tiger,Tiger,0,69,older,male
133,animal,229159.22902494337,skorpion,Skorpion,0,69,older,male
133,animal,231712.19954648527,tarantel,Tarantel,0,69,older,male
133,animal,236812.1768707483,wisent,Wisent,0,69,older,male
133,animal,250816.16780045352,alpaka,Alpaka,0,69,older,male
133,animal,260637.84580498867,braunbaer,Braunbaer,0,69,older,male
133,animal,263284.8752834467,grizzly,Grizzlybaer,0,69,older,male
133,animal,269230.5215419501,forelle,Forelle,0,69,older,male
133,animal,271949.2517006803,lachs,Lachs,0,69,older,male
133,animal,284912.8117913832,fischotter,Fischotter,0,69,older,male
133,animal,290756.485260771,biber,Biber,0,69,older,male
133,animal,297992.5170068027,wildschwein,Wildschwein,0,69,older,male
133,animal,299653.1065759637,reh,Reh,0,69,older,male
133,animal,300362.0181405895,hirsch,Hirsch,0,69,older,male
133,animal,324036.0317460318,rotbarbe,Rotbarbe,0,69,older,male
133,animal,328245.0113378685,steinbeisser,Steinbeisser,0,69,older,male
133,animal,335583.3106575964,seelachs,Kohlfisch,0,69,older,male
133,animal,346140.566893424,koralle,Koralle,0,69,older,male
133,animal,349368.86621315195,muraene,Muraene,0,69,older,male
133,animal,368526.91609977325,chinchilla,Chinchilla,0,69,older,male
133,animal,375315.6235827664,dorsch,Kabeljau,0,69,older,male
133,animal,384921.8820861678,stoer,Stoer,0,69,older,male
133,animal,429141.90476190473,lemuren,Lemur,0,69,older,male
133,animal,435043.5827664399,eidechsen,Eidechse,0,69,older,male
133,animal,451581.83673469385,waran,Waran,0,69,older,male
133,animal,458106.1224489796,thunfisch,Thunfisch,0,69,older,male
133,animal,480066.6439909297,bonito,Bonito,0,69,older,male
133,animal,494499.9319727891,strauss,Strauss,0,69,older,male
133,animal,500002.8571428571,emu,Emu,0,69,older,male
133,animal,525042.8344671202,schimpanse,Schimpanse,0,69,older,male
133,animal,545054.4671201814,reiher,Reiher,0,69,older,male
133,animal,560981.8140589569,seekuh,Seekuh,0,69,older,male
133,animal,580265.4875283447,qualle,Qualle,0,69,older,male
133,country,3421.0204081632655,athiopien,Aethiopien,1,69,older,male
133,country,4655.600907029479,afghanistan,Afghanistan,1,69,older,male
133,country,8814.263038548752,belgien,Belgien,1,69,older,male
133,country,18542.267573696143,kanada,Kanada,1,69,older,male
133,country,21628.526077097507,chile,Chile,1,69,older,male
133,country,24004.82993197279,peru,Peru,1,69,older,male
133,country,25498.75283446712,brasilien,Brasilien,1,69,older,male
133,country,26997.48299319728,argentinien,Argentinien,1,69,older,male
133,country,33577.48299319728,vereinigtestaatenvonamerika,Vereinigte Staaten von Amerika,1,69,older,male
133,country,35771.49659863946,mexiko,Mexiko,1,69,older,male
133,country,40282.44897959184,sierraleone,Sierra Leone,1,69,older,male
133,country,42720.45351473922,sudafrika,Suedafrika,1,69,older,male
133,country,46427.777777777774,uganda,Uganda,1,69,older,male
133,country,48129.727891156464,simbabwe,Simbabwe,1,69,older,male
133,country,51079.43310657596,sierraleone,Sierra Leone,1,69,older,male
133,country,60958.79818594104,philippinen,Philippinen,1,69,older,male
133,country,63758.75283446712,singapur,Singapur,1,69,older,male
133,country,65435.03401360544,china,China,1,69,older,male
133,country,72080.40816326531,srilanka,Sri Lanka,1,69,older,male
133,country,74334.48979591837,indien,Indien,1,69,older,male
133,country,77191.11111111111,pakistan,Pakistan,1,69,older,male
133,country,83221.11111111111,kirgisistan,Kirgisistan,1,69,older,male
133,country,89591.08843537414,russischefoderation,Russische Foederation,1,69,older,male
133,country,95428.07256235828,aserbaidschan,Aserbaidschan,1,69,older,male
133,country,98209.410430839,turkei,Tuerkei,1,69,older,male
133,country,100113.74149659864,ungarn,Ungarn,1,69,older,male
133,country,103535.12471655328,tschechien,Tschechische Republik,1,69,older,male
133,country,104367.70975056692,slowakei,Slowakei,1,69,older,male
133,country,105810.74829931972,slowenien,Slowenien,1,69,older,male
133,country,107736.1224489796,kroatien,Kroatien,1,69,older,male
133,country,110183.10657596371,serbien,Serbien,1,69,older,male
133,country,114822.67573696146,bosnien,Bosnien und Herzegowina,1,69,older,male
133,country,116729.31972789115,italien,Italien,1,69,older,male
133,country,118488.63945578232,schweiz,Schweiz,1,69,older,male
133,country,120152.90249433108,deutschland,Deutschland,1,69,older,male
133,country,122569.16099773244,frankreich,Frankreich,1,69,older,male
133,country,125265.87301587302,spanien,Spanien,1,69,older,male
133,country,127902.53968253967,andorra,Andorra,1,69,older,male
133,country,136511.54195011337,niederlande,Niederlande,1,69,older,male
133,country,142621.22448979595,grossbritannien,Vereinigtes Koenigreich Grossbritannien und Nordirland,1,69,older,male
133,country,149524.51247165533,irland,Irland,1,69,older,male
133,country,154823.49206349207,island,Island,1,69,older,male
133,country,157507.48299319728,norwegen,Norwegen,1,69,older,male
133,country,159733.74149659864,schweden,Schweden,1,69,older,male
133,country,161777.80045351473,danemark,Daenemark,1,69,older,male
133,country,163501.17913832198,finnland,Finnland,1,69,older,male
133,country,166448.50340136053,litauen,Litauen,1,69,older,male
133,country,167196.80272108843,lettland,Lettland,1,69,older,male
133,country,170593.19727891157,polen,Polen,1,69,older,male
133,country,174620.54421768707,georgien,Georgien,1,69,older,male
133,country,177147.25623582766,bulgarien,Bulgarien,1,69,older,male
133,country,179151.9954648526,rumanien,Rumaenien,1,69,older,male
133,country,187564.26303854876,osterreich,Oesterreich,1,69,older,male
133,country,207937.50566893423,ukraine,Ukraine,1,69,older,male
133,country,221033.83219954648,belutschistan,Belutschistan,1,69,older,male
133,country,223367.77777777775,mongolei,Mongolei,1,69,older,male
133,country,235334.8299319728,namibia,Namibia,1,69,older,male
133,country,251733.51473922905,tunesien,Tunesien,1,69,older,male
133,country,252878.45804988663,libyen,Libyen,1,69,older,male
133,country,254865.7823129252,marokko,Marokko,1,69,older,male
133,country,263293.71882086166,agypten,Aegypten,1,69,older,male
133,country,265023.69614512473,israel,Israel,1,69,older,male
133,country,272020.6802721089,vereinigtearabischeemirate,Vereinigte Arabische Emirate,1,69,older,male
133,country,275797.05215419503,dubai,Dubai,1,69,older,male
133,country,278313.12925170065,saudiarabien,Saudi-Arabien,1,69,older,male
133,country,281042.0634920635,irak,Irak,1,69,older,male
133,country,281909.1156462585,iran,Iran,1,69,older,male
133,country,288432.74376417237,armenien,Armenien,1,69,older,male
133,country,293278.7755102041,bergkarabach,Bergkarabach,1,69,older,male
133,country,317287.9138321995,uruguay,Uruguay,1,69,older,male
133,country,323191.9727891157,bolivien,Bolivien,1,69,older,male
133,country,343122.7210884354,bangladesch,Bangladesch,1,69,older,male
133,country,345352.6303854875,myanmar,Myanmar,1,69,older,male
133,country,358033.6054421769,nepal,Nepal,1,69,older,male
133,country,387854.3083900227,andorra,Andorra,1,69,older,male
133,country,402505.6235827665,kambodscha,Kambodscha,1,69,older,male
133,country,403532.44897959183,thailand,Thailand,1,69,older,male
133,country,404730.7256235828,vietnam,Vietnam,1,69,older,male
133,country,423692.7664399093,australien,Australien,1,69,older,male
133,country,426301.1337868481,indonesien,Indonesien,1,69,older,male
133,country,434773.1746031746,bhutan,Bhutan,1,69,older,male
133,country,450484.4671201814,polynesien,Polynesien,1,69,older,male
133,country,456679.0702947846,malta,Malta,1,69,older,male
133,country,459049.0022675737,zypern,Zypern,1,69,older,male
133,country,514638.6848072563,portugal,Portugal,1,69,older,male
133,country,525669.2970521542,luxemburg,Luxemburg,1,69,older,male
133,country,538506.9160997733,liechtenstein,Liechtenstein,1,69,older,male
133,country,550202.290249433,tonga,Tonga,1,69,older,male
134,animal,1048.9569160997737,voegel,Vogel,1,68,older,male
134,animal,1686.938775510204,amsel,Amsel,1,68,older,male
134,animal,2332.5850340136058,drossel,Drossel,1,68,older,male
134,animal,2838.820861678005,fink,Fink,1,68,older,male
134,animal,3604.1496598639455,star,Star,1,68,older,male
134,animal,4295.14739229025,sperling,Sperling,1,68,older,male
134,animal,5111.360544217688,adler,Adler,1,68,older,male
134,animal,9383.605442176871,insekten,Insekt,1,68,older,male
134,animal,11774.285714285714,biene,Biene,1,68,older,male
134,animal,12511.26984126984,fliege,Fliege,1,68,older,male
134,animal,13887.551020408164,ameise,Ameise,1,68,older,male
134,animal,20166.84807256236,stechmuecke,Stechmuecke,1,68,older,male
134,animal,22667.48299319728,tsetsefliege,Tsetsefliege,1,68,older,male
134,animal,28744.01360544218,ameisenbaer,Ameisenbaer,1,68,older,male
134,animal,30306.621315192744,elefant,Elefant,1,68,older,male
134,animal,31121.72335600907,mammut,Mammut,1,68,older,male
134,animal,37747.097505668935,tiger,Tiger,1,68,older,male
134,animal,38694.08163265306,loewe,Loewe,1,68,older,male
134,animal,42618.09523809524,schneeleopard,Schneeleopard,1,68,older,male
134,animal,44770.748299319726,gazelle,Gazelle,1,68,older,male
134,animal,46728.14058956917,gepard,Gepard,1,68,older,male
134,animal,49679.52380952381,fuchs,Fuchs,1,68,older,male
134,animal,50846.2358276644,luchs,Luchs,1,68,older,male
134,animal,53901.746031746035,???,NA,1,68,older,male
134,animal,56236.75736961452,beutelratte,Beutelratte,1,68,older,male
134,animal,58192.10884353742,wasserratte,Wasserratte,1,68,older,male
134,animal,61876.12244897959,maus,Maus,1,68,older,male
134,animal,62982.81179138322,schlange,Schlange,1,68,older,male
134,animal,67018.14058956916,kobra,Kobra,1,68,older,male
134,animal,77354.96598639456,ringelnatter,Ringelnatter,1,68,older,male
134,animal,78206.25850340136,otter,Otter,1,68,older,male
134,animal,78874.28571428572,fischotter,Fischotter,1,68,older,male
134,animal,81786.28117913833,bisam,Bisamratte,1,68,older,male
134,animal,84991.13378684808,biber,Biber,1,68,older,male
134,animal,86876.8253968254,kreuzotter,Kreuzotter,1,68,older,male
134,animal,91617.16553287982,kreuzspinne,Kreuzspinne,1,68,older,male
134,animal,98713.01587301587,geier,Geier,1,68,older,male
134,animal,101940.61224489796,rabe,Rabe,1,68,older,male
134,animal,104239.63718820862,milan,Milan,1,68,older,male
134,animal,106767.2335600907,falke,Falke,1,68,older,male
134,animal,111377.21088435374,pirol,Pirol,1,68,older,male
134,animal,119048.50340136056,wal,Wal,1,68,older,male
134,animal,120857.8231292517,delfin,Delfin,1,68,older,male
134,animal,122749.56916099774,makrele,Makrele,1,68,older,male
134,animal,125474.17233560092,hering,Hering,1,68,older,male
134,animal,128416.80272108845,barsch,Barsch,1,68,older,male
134,animal,129359.45578231291,karpfen,Karpfen,1,68,older,male
134,animal,139550.0680272109,krill,Krill,1,68,older,male
134,animal,145967.39229024944,manta,Mantarochen,1,68,older,male
134,animal,149488.2993197279,picassofisch,Picassofisch,1,68,older,male
134,animal,164096.2358276644,katze,Katze,1,68,older,male
134,animal,164809.61451247166,hund,Hund,1,68,older,male
134,animal,165549.9546485261,pferd,Pferd,1,68,older,male
134,animal,168958.20861678003,esel,Esel,1,68,older,male
134,animal,170340.56689342405,huhn,Huhn,1,68,older,male
134,animal,172117.61904761905,fasan,Fasan,1,68,older,male
134,animal,174155.9410430839,rebhuhn,Rebhuhn,1,68,older,male
134,animal,178769.9546485261,feldhase,Feldhase,1,68,older,male
134,animal,179763.19727891157,karnickel,Kaninchen,1,68,older,male
134,animal,182371.83673469388,igel,Igel,1,68,older,male
134,animal,195877.5283446712,klapperschlange,Klapperschlange,1,68,older,male
134,animal,198028.4126984127,wuestenfuchs,Fennek,1,68,older,male
134,animal,202736.41723356012,dingo,Dingo,1,68,older,male
134,animal,206284.6485260771,kaenguru,Kaenguru,1,68,older,male
134,animal,209765.30612244896,kiwi,Kiwi,1,68,older,male
134,animal,214830.9977324263,emu,Emu,1,68,older,male
134,animal,217270.9297052154,strauss,Strauss,1,68,older,male
134,animal,237296.2811791383,gans,Gans,1,68,older,male
134,animal,237944.0136054422,ente,Ente,1,68,older,male
134,animal,243600.3854875283,schwan,Schwan,1,68,older,male
134,animal,252758.09523809524,kellerassel,Kellerassel,1,68,older,male
134,animal,256090.77097505663,ameise,Ameise,1,68,older,male
134,animal,256709.00226757367,fliege,Fliege,1,68,older,male
134,animal,267177.34693877556,schnabeltier,Schnabeltier,1,68,older,male
134,animal,268954.69387755106,koalabaer,Koala,1,68,older,male
134,animal,270522.0181405896,braunbaer,Braunbaer,1,68,older,male
134,animal,271418.6848072562,grizzlybaer,Grizzlybaer,1,68,older,male
134,animal,280600.7482993197,marder,Marder,1,68,older,male
134,animal,289151.67800453515,schwarzerpanther,Schwarzer Panther,1,68,older,male
134,animal,298769.36507936503,tiger,Tiger,1,68,older,male
134,animal,305324.10430839,alligator,Alligator,1,68,older,male
134,animal,306219.02494331065,kaiman,Kaiman,1,68,older,male
134,animal,313322.6303854875,echse,Echse,1,68,older,male
134,animal,319354.6258503401,salamander,Salamander,1,68,older,male
134,animal,342226.6213151927,kuckuck,Kuckuck,1,68,older,male
134,animal,368566.28117913834,affe,Affe,1,68,older,male
134,animal,369000.0226757369,gorilla,Gorilla,1,68,older,male
134,animal,374894.69387755106,pandabaer,Panda,1,68,older,male
134,animal,379841.7233560091,schnecke,Schnecke,1,68,older,male
134,animal,387768.6621315193,tausendfuessler,Tausendfuesser,1,68,older,male
134,animal,402545.328798186,maulwurf,Maulwurf,1,68,older,male
134,animal,404219.977324263,ziege,Ziege,1,68,older,male
134,animal,404842.60770975053,gaemse,Gaemse,1,68,older,male
134,animal,406141.60997732426,steinbock,Steinbock,1,68,older,male
134,animal,408340.92970521544,wasserbueffel,Wasserbueffel,1,68,older,male
134,animal,411037.57369614515,yak,Yak,1,68,older,male
134,animal,413122.947845805,rind,Rind,1,68,older,male
134,animal,413619.5238095238,wisent,Wisent,1,68,older,male
134,animal,421971.5192743764,kuh,Kuh,1,68,older,male
134,animal,423624.8299319728,ochse,Ochse,1,68,older,male
134,animal,427601.4285714286,schaf,Schaf,1,68,older,male
134,animal,432077.4149659864,pinguin,Pinguin,1,68,older,male
134,animal,448503.0839002268,tukan,Tukan,1,68,older,male
134,animal,449711.04308390024,kakadu,Kakadu,1,68,older,male
134,animal,451903.69614512473,kolibri,Kolibri,1,68,older,male
134,animal,461122.19954648527,beo,Beo,1,68,older,male
134,animal,478648.5260770975,nashorn,Nashorn,1,68,older,male
134,animal,481177.7777777778,kamel,Kamel,1,68,older,male
134,animal,481799.75056689343,dromedar,Dromedar,1,68,older,male
134,animal,494241.3605442177,gottesanbeterin,Gottesanbeterin,1,68,older,male
134,animal,526259.6825396826,blauwal,Blauwal,1,68,older,male
134,animal,533991.2018140589,hammerhai,Hammerhai,1,68,older,male
134,animal,564949.8639455782,giraffe,Giraffe,1,68,older,male
134,animal,568266.8027210884,steppenwolf,Kojote,1,68,older,male
134,animal,579329.1383219955,murmeltier,Murmeltier,1,68,older,male
134,country,957.3242630385488,russland,Russische Foederation,0,68,older,male
134,country,1414.671201814059,belgien,Belgien,0,68,older,male
134,country,1876.0317460317465,niederlande,Niederlande,0,68,older,male
134,country,2766.689342403628,spanien,Spanien,0,68,older,male
134,country,3387.687074829932,portugal,Portugal,0,68,older,male
134,country,4565.963718820862,irland,Irland,0,68,older,male
134,country,4947.482993197279,grossbrtannien,Vereinigtes Koenigreich Grossbritannien und Nordirland,0,68,older,male
134,country,6608.43537414966,tschechoslowakei,Tschechoslowakei,0,68,older,male
134,country,9470.725623582768,kroatien,Kroatien,0,68,older,male
134,country,11036.71201814059,rumanien,Rumaenien,0,68,older,male
134,country,12683.356009070294,aserbaidschan,Aserbaidschan,0,68,older,male
134,country,14775.668934240362,turkei,Tuerkei,0,68,older,male
134,country,16480.362811791383,italien,Italien,0,68,older,male
134,country,17877.687074829933,algerien,Algerien,0,68,older,male
134,country,18479.34240362812,marokko,Marokko,0,68,older,male
134,country,20100.63492063492,libyen,Libyen,0,68,older,male
134,country,20744.535147392293,tunesien,Tunesien,0,68,older,male
134,country,21661.496598639456,israel,Israel,0,68,older,male
134,country,23900.52154195011,iran,Iran,0,68,older,male
134,country,24453.492063492064,irak,Irak,0,68,older,male
134,country,26203.12925170068,china,China,0,68,older,male
134,country,26976.417233560092,japan,Japan,0,68,older,male
134,country,29106.145124716553,philippinen,Philippinen,0,68,older,male
134,country,30842.08616780045,seychellen,Seychellen,0,68,older,male
134,country,33646.78004535148,australien,Australien,0,68,older,male
134,country,34598.730158730155,neuseeland,Neuseeland,0,68,older,male
134,country,39026.75736961451,amerika,Vereinigte Staaten von Amerika,0,68,older,male
134,country,41676.73469387755,usa,Vereinigte Staaten von Amerika,0,68,older,male
134,country,42118.23129251701,kanada,Kanada,0,68,older,male
134,country,42700.816326530614,mexiko,Mexiko,0,68,older,male
134,country,43484.78458049887,honduras,Honduras,0,68,older,male
134,country,45135.48752834467,peru,Peru,0,68,older,male
134,country,46509.50113378685,chile,Chile,0,68,older,male
134,country,46967.777777777774,brasilien,Brasilien,0,68,older,male
134,country,47765.14739229025,argentinien,Argentinien,0,68,older,male
134,country,50627.142857142855,uruguay,Uruguay,0,68,older,male
134,country,54178.820861678,kuba,Kuba,0,68,older,male
134,country,55090.36281179139,jamaika,Jamaika,0,68,older,male
134,country,58157.66439909297,bahamas,Bahamas,0,68,older,male
134,country,66285.26077097506,afrika,Afrika,0,68,older,male
134,country,69860.83900226759,sudafrika,Suedafrika,0,68,older,male
134,country,70996.14512471655,namibia,Namibia,0,68,older,male
134,country,73408.45804988661,kongo,Kongo,0,68,older,male
134,country,74760.4761904762,nigeria,Nigeria,0,68,older,male
134,country,75964.126984127,togo,Togo,0,68,older,male
134,country,76593.51473922902,ghana,Ghana,0,68,older,male
134,country,78746.21315192744,mali,Mali,0,68,older,male
134,country,81352.85714285714,tschad,Tschad,0,68,older,male
134,country,81931.04308390024,sudan,Sudan,0,68,older,male
134,country,84678.7755102041,somalia,Somalia,0,68,older,male
134,country,88711.45124716555,sumatra,Sumatra,0,68,older,male
134,country,93576.84807256237,saudiarabien,Saudi-Arabien,0,68,older,male
134,country,97574.19501133788,dubai,Dubai,0,68,older,male
134,country,104611.15646258504,georgien,Georgien,0,68,older,male
134,country,109829.04761904763,thailand,Thailand,0,68,older,male
134,country,111720.79365079364,korea,Korea,0,68,older,male
134,country,117099.18367346938,philippinen,Philippinen,0,68,older,male
134,country,119036.50793650794,indien,Indien,0,68,older,male
134,country,120938.79818594104,pakistan,Pakistan,0,68,older,male
134,country,123819.72789115646,ceylon,Sri Lanka,0,68,older,male
134,country,124676.37188208615,srilanka,Sri Lanka,0,68,older,male
134,country,127292.99319727892,tibet,Tibet,0,68,older,male
134,country,129017.641723356,nepal,Nepal,0,68,older,male
134,country,138258.50340136053,neuguinea,Neuguinea,0,68,older,male
134,country,139527.1882086168,indonesien,Indonesien,0,68,older,male
134,country,155971.17913832198,panama,Panama,0,68,older,male
134,country,158126.8253968254,paraguay,Paraguay,0,68,older,male
134,country,159752.15419501133,bolivien,Bolivien,0,68,older,male
134,country,163175.98639455784,britischguyana,Britisch Guyana,0,68,older,male
134,country,167070.34013605444,suriname,Suriname,0,68,older,male
134,country,170364.42176870749,ecuador,Ecuador,0,68,older,male
134,country,172619.43310657598,peru,Peru,0,68,older,male
134,country,175971.99546485263,kolumbien,Kolumbien,0,68,older,male
134,country,178720.6575963719,costarica,Costa Rica,0,68,older,male
134,country,179681.26984126985,panama,Panama,0,68,older,male
134,country,200097.27891156464,moldavien,Republik Moldau,0,68,older,male
134,country,202759.6598639456,ukraine,Ukraine,0,68,older,male
134,country,208856.37188208615,ungarn,Ungarn,0,68,older,male
134,country,211385.3514739229,schweiz,Schweiz,0,68,older,male
134,country,212152.947845805,osterreich,Oesterreich,0,68,older,male
134,country,214874.3083900227,danemark,Daenemark,0,68,older,male
134,country,215590.589569161,finnland,Finnland,0,68,older,male
134,country,217212.17687074828,schweden,Schweden,0,68,older,male
134,country,220415.306122449,estland,Estland,0,68,older,male
134,country,221571.2925170068,litauen,Litauen,0,68,older,male
134,country,223653.62811791385,lettland,Lettland,0,68,older,male
134,country,234798.27664399092,luxemburg,Luxemburg,0,68,older,male
134,country,244702.60770975056,polen,Polen,0,68,older,male
134,country,256347.9818594104,serbien,Serbien,0,68,older,male
134,country,258168.95691609976,moldavien,Republik Moldau,0,68,older,male
