"","word","response","clustering_idx","norm1","conc","normset","clustset","conset","instruction_type","PID","gender","age","language"
"13731","brethren","brother",1.43752595683119e-10,57.20506,3.25,6,1,4,1,"59525333ab3b160001b92119","female","30","english"
"13732","venus","planet",5.75010382732477e-10,57.70872,4.54,6,3,8,0,"59525333ab3b160001b92119","female","30","english"
"13733","sigma","stigma",1.43752595683119e-10,57.31928,2.76,6,1,3,1,"59525333ab3b160001b92119","female","30","english"
"13734","rosewood","flower",5.75010382732477e-10,56.49424,4.92,6,3,10,0,"59525333ab3b160001b92119","female","30","english"
"13735","motel","hotel",1.43752595683119e-10,56.59779,4.93,6,1,10,0,"59525333ab3b160001b92119","female","30","english"
"13736","sheen","shine",1.29377336114807e-09,56.21512,3.64,6,6,5,0,"59525333ab3b160001b92119","female","30","english"
"13737","hospitality","workplace",2.87505191366238e-10,56.36667,2.15,6,2,2,0,"59525333ab3b160001b92119","female","30","english"
"13738","overlord","over",8.62515574098715e-10,56.46311,3.61,6,4,5,2,"59525333ab3b160001b92119","female","30","english"
"13739","pun","crap",1.15002076546495e-09,57.6497,2.3,6,5,2,0,"59525333ab3b160001b92119","female","30","english"
"13740","cusp","grip",8.62515574098715e-10,57.00333,2.74,6,4,3,2,"59525333ab3b160001b92119","female","30","english"
"13741","dissatisfaction","dislike",1.43752595683119e-09,57.68136,1.96,6,6,1,1,"59525333ab3b160001b92119","female","30","english"
"13742","harem","religion",5.75010382732477e-10,57.52813,4.38,6,3,7,2,"59525333ab3b160001b92119","female","30","english"
"13743","spinner","fidget",7.18762978415596e-10,57.73887,3.83,6,4,6,1,"59525333ab3b160001b92119","female","30","english"
"13744","limelight","attention",5.75010382732477e-10,57.66709,2.54,6,3,3,2,"59525333ab3b160001b92119","female","30","english"
"13745","abolition","knocked",5.75010382732477e-10,57.53908,2.43,6,3,2,1,"59525333ab3b160001b92119","female","30","english"
"13746","formaldehyde","unknown",4.31257787049358e-10,57.0765,4.61,6,2,8,1,"59525333ab3b160001b92119","female","30","english"
"13747","geezer","person",1.43752595683119e-10,56.90891,4.04,6,1,6,1,"59525333ab3b160001b92119","female","30","english"
"13748","breaker","half",1.00626816978183e-09,57.46241,3.85,6,5,6,1,"59525333ab3b160001b92119","female","30","english"
"13749","downtown","area",1.43752595683119e-10,56.5209,4.39,6,1,8,1,"59525333ab3b160001b92119","female","30","english"
"13750","winch","kiss",8.62515574098715e-10,57.38589,4.4,6,4,8,2,"59525333ab3b160001b92119","female","30","english"
"13751","dentist","fear",8.62515574098715e-10,57.20092,4.93,6,4,10,1,"59525333ab3b160001b92119","female","30","english"
"13752","forestry","woods",4.31257787049358e-10,57.26939,3.63,6,2,5,1,"59525333ab3b160001b92119","female","30","english"
"13753","kilo","kg",1.00626816978183e-09,57.05907,3.17,6,5,4,2,"59525333ab3b160001b92119","female","30","english"
"13754","hut","shed",1.15002076546495e-09,57.00838,4.65,6,5,9,1,"59525333ab3b160001b92119","female","30","english"
"13755","entitlement","entitled",2.87505191366238e-10,57.4633,1.79,6,2,1,0,"59525333ab3b160001b92119","female","30","english"
"13756","mister","mr",4.31257787049358e-10,57.07173,3.15,6,2,4,1,"59525333ab3b160001b92119","female","30","english"
"13757","rhinoceros","dino",4.31257787049358e-10,56.26684,4.75,6,2,9,1,"59525333ab3b160001b92119","female","30","english"
"13758","slate","slab",1.00626816978183e-09,57.20832,4.58,6,5,8,0,"59525333ab3b160001b92119","female","30","english"
"13759","ballistics","survey",5.75010382732477e-10,56.72414,3.12,6,3,4,0,"59525333ab3b160001b92119","female","30","english"
"13760","vintage","old",4.31257787049358e-10,57.64293,2.7,6,2,3,1,"59525333ab3b160001b92119","female","30","english"
"13761","bakery","bread",1.00626816978183e-09,56.30087,4.83,6,5,10,1,"59525333ab3b160001b92119","female","30","english"
"13762","receptionist","front",1.43752595683119e-10,56.59269,4.36,6,1,7,2,"59525333ab3b160001b92119","female","30","english"
"13763","tangerine","orange",1.43752595683119e-10,56.79154,4.81,6,1,9,2,"59525333ab3b160001b92119","female","30","english"
"13764","cartography","scan",5.75010382732477e-10,56.21662,3.52,6,3,5,0,"59525333ab3b160001b92119","female","30","english"
"13765","checkers","check",2.87505191366238e-10,56.30421,4.89,6,2,10,0,"59525333ab3b160001b92119","female","30","english"
"13766","dilution","dilation",7.18762978415596e-10,57.38164,2.24,6,4,2,1,"59525333ab3b160001b92119","female","30","english"
"13767","taxpayer","worker",4.31257787049358e-10,56.57859,4.14,6,2,7,2,"59525333ab3b160001b92119","female","30","english"
"13768","blizzard","storm",5.75010382732477e-10,56.79131,4.68,6,3,9,2,"59525333ab3b160001b92119","female","30","english"
"13769","wreck","messed",1.43752595683119e-09,57.52215,4.07,6,6,6,1,"59525333ab3b160001b92119","female","30","english"
"13770","diversification","away",5.75010382732477e-10,57.17904,1.89,6,3,1,0,"59525333ab3b160001b92119","female","30","english"
"13771","replica","duplicate",5.75010382732477e-10,57.52987,3.86,6,3,6,0,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13772","wreck","rocked-ship",1.43752595683119e-09,57.52215,4.07,6,6,6,0,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13773","scarecrow","raggedyman",8.62515574098715e-10,56.70583,4.68,6,4,9,1,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13774","rhinoceros","horn-hippo",4.31257787049358e-10,56.26684,4.75,6,2,9,0,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13775","overlord","ruler",8.62515574098715e-10,56.46311,3.61,6,4,5,0,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13776","taxpayer","civil-payer",4.31257787049358e-10,56.57859,4.14,6,2,7,2,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13777","checkers","drafts",2.87505191366238e-10,56.30421,4.89,6,2,10,0,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13778","harem","party",5.75010382732477e-10,57.52813,4.38,6,3,7,0,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13779","pun","joke",1.15002076546495e-09,57.6497,2.3,6,5,2,2,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13780","dilution","disolve",7.18762978415596e-10,57.38164,2.24,6,4,2,2,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13781","sheen","shine",1.29377336114807e-09,56.21512,3.64,6,6,5,1,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13782","dissatisfaction","unsatisfied",1.43752595683119e-09,57.68136,1.96,6,6,1,1,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13783","breaker","unfixer",1.00626816978183e-09,57.46241,3.85,6,5,6,0,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13784","slate","rooftiles",1.00626816978183e-09,57.20832,4.58,6,5,8,2,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13785","mister","spritzer",4.31257787049358e-10,57.07173,3.15,6,2,4,2,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13786","rosewood","flowertree",5.75010382732477e-10,56.49424,4.92,6,3,10,2,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13787","hut","den",1.15002076546495e-09,57.00838,4.65,6,5,9,2,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13788","limelight","lemonbulb",5.75010382732477e-10,57.66709,2.54,6,3,3,2,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13789","vigilante","spy",1.43752595683119e-10,56.27838,3.37,6,1,5,2,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13790","ballistics","round-stats",5.75010382732477e-10,56.72414,3.12,6,3,4,1,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13791","abolition","ban",5.75010382732477e-10,57.53908,2.43,6,3,2,1,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13792","formaldehyde","smellychemical",4.31257787049358e-10,57.0765,4.61,6,2,8,2,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13793","jot","write",1.43752595683119e-09,57.28046,3.3,6,6,4,2,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13794","venus","planetrazor",5.75010382732477e-10,57.70872,4.54,6,3,8,0,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13795","accordance","follow",7.18762978415596e-10,56.560257,1.54,6,4,1,2,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13796","tangerine","tangyorange",1.43752595683119e-10,56.79154,4.81,6,1,9,1,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13797","chaperone","supervisor",1.15002076546495e-09,56.28158,4.28,6,5,7,0,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13798","hospitality","welcoming-host",2.87505191366238e-10,56.36667,2.15,6,2,2,1,"5dd47d9ab51b3e47517eea0c","female","30","english"
"13799","kilo","thousandg",1.00626816978183e-09,57.05907,3.17,6,5,4,1,"5dd47d9ab51b3e47517eea0c","female","30","english"
