participant;task;stimuli;stem;affix;fs;length;zipf;r;g;b;ld;congruency;correct;type;key;accuracy;rt
50;ld;verdabile;verde;abile;0;9;4.586.948.127;255;255;0;4;0;2;0;2;2;2042
50;ld;verdiere;verde;iere;0;8;4.586.948.127;255;0;255;3;0;2;0;2;2;1181
51;ld;miseria;0;eria;3;7;4.172.289;255;128;0;0;2;1;1;1;1;654
51;ld;giallenza;giallo;enza;0;9;4.088.825.104;0;153;0;4;0;2;0;2;2;808
51;ld;arancionezza;arancione;ezza;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;802
51;ld;altezza;0;ezza;3;7;4.458.447;255;255;0;0;2;1;1;1;1;627
51;ld;dolcezza;0;ezza;3;8;4.313.303;255;0;255;0;2;1;1;1;1;722
51;ld;gialliere;giallo;iere;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;681
51;ld;rosismo;rosa;ismo;0;7;4.458.329.649;255;0;255;4;1;2;0;2;2;825
51;ld;rosezza;rosa;ezza;0;7;4.458.329.649;0;153;0;3;0;2;0;2;2;1101
51;ld;verdismo;verde;ismo;0;8;4.586.948.127;255;255;0;4;0;2;0;2;2;776
51;ld;biancozione;bianco;zione;1;11;4.744.381.459;255;255;255;5;1;2;0;2;2;875
51;ld;imperatore;0;tore;3;10;4.058.391;0;0;255;0;2;1;1;1;1;740
51;ld;bluiere;blu;iere;1;7;464.683.347;255;0;255;4;0;2;0;2;2;799
51;ld;rosazione;rosa;zione;1;9;4.458.329.649;255;0;255;5;1;2;0;2;2;816
51;ld;bianchiere;bianco;iere;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;1835
51;ld;famoso;0;oso;3;6;4.374.478;255;255;0;0;2;1;1;1;1;790
51;ld;emergenza;0;enza;3;9;4.604.809;255;255;0;0;2;1;1;1;1;657
51;ld;arancionabile;arancione;abile;0;13;3.671.648.609;0;153;0;4;0;2;0;2;2;783
51;ld;arancioniere;arancione;iere;0;12;3.671.648.609;0;0;255;3;0;2;0;2;2;843
51;ld;direttore;0;tore;3;9;4.726.724;0;0;255;0;2;1;1;1;1;809
51;ld;gialliere;giallo;iere;0;9;4.088.825.104;0;0;255;4;0;2;0;2;2;909
51;ld;batteria;0;eria;3;8;4.046.745;255;255;0;0;2;1;1;1;1;679
51;ld;pazienza;0;enza;3;8;435.019;0;153;0;0;2;1;1;1;1;686
51;ld;chiacchiere;0;iere;3;11;420.376;255;0;255;0;2;1;1;1;1;689
51;ld;roseria;rosa;eria;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;1199
51;ld;rosabile;rosa;abile;2;8;4.458.329.649;255;255;255;4;0;2;0;2;2;895
51;ld;scegliere;0;iere;3;9;4.608.976;255;128;0;0;2;1;1;1;1;675
51;ld;differenza;0;enza;3;10;4.705.272;255;128;0;0;2;1;1;1;1;643
51;ld;artista;0;ista;3;7;4.298.981;255;255;0;0;2;1;1;1;1;612
51;ld;rosezza;rosa;ezza;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;628
51;ld;biancotore;bianco;tore;1;10;4.744.381.459;255;255;255;4;1;2;0;2;2;737
51;ld;verderia;verde;eria;2;8;4.586.948.127;255;0;255;3;0;2;0;2;2;708
51;ld;giallomento;giallo;mento;1;11;4.088.825.104;0;0;255;5;0;2;0;2;2;755
51;ld;senatore;0;tore;3;8;4.291.294;255;255;255;0;2;1;1;1;1;670
51;ld;blumento;blu;mento;1;8;464.683.347;255;255;255;5;0;2;0;2;2;743
51;ld;tradimento;0;mento;3;10;4.077.132;255;255;255;0;2;1;1;1;1;867
51;ld;verdemento;verde;mento;1;10;4.586.948.127;255;128;0;5;0;2;0;2;2;732
51;ld;arancionoso;arancione;oso;0;11;3.671.648.609;255;128;0;3;1;2;0;2;2;737
51;ld;rososo;rosa;oso;0;6;4.458.329.649;0;0;255;3;0;2;0;2;2;675
51;ld;eufemismo;0;ismo;3;9;3.344.738;255;128;0;0;2;1;1;1;1;694
51;ld;arancionezione;arancione;zione;1;14;3.671.648.609;255;128;0;5;1;2;0;2;2;756
51;ld;bianchista;bianco;ista;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;1135
51;ld;bellezza;0;ezza;3;8;4.508.569;0;153;0;0;2;1;1;1;1;587
51;ld;rosatore;rosa;tore;1;8;4.458.329.649;255;255;255;4;0;2;0;2;2;609
51;ld;maniere;0;iere;3;7;3.905.672;0;153;0;0;2;1;1;1;1;896
51;ld;organismo;0;ismo;3;9;3.612.527;0;153;0;0;2;1;1;1;1;923
51;ld;bluezza;blu;ezza;1;7;464.683.347;0;0;255;4;1;2;0;2;2;1136
51;ld;rosamento;rosa;mento;1;9;4.458.329.649;0;0;255;5;0;2;0;2;2;659
51;ld;rosamento;rosa;mento;1;9;4.458.329.649;255;0;255;5;1;2;0;2;2;744
51;ld;riconoscimento;0;mento;3;14;3.827.411;255;255;0;0;2;1;1;1;1;863
51;ld;dottore;0;tore;3;7;5.216.434;255;255;0;0;2;1;1;1;1;646
51;ld;arancionismo;arancione;ismo;0;12;3.671.648.609;0;153;0;4;0;2;0;2;2;787
51;ld;giallista;giallo;ista;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;955
51;ld;giallomento;giallo;mento;1;11;4.088.825.104;255;255;0;5;1;2;0;2;2;751
51;ld;biancoso;bianco;oso;2;8;4.744.381.459;255;0;255;2;0;2;0;2;2;790
51;ld;arancionabile;arancione;abile;0;13;3.671.648.609;255;128;0;4;1;2;0;2;2;930
51;ld;riposo;0;oso;3;6;4.324.781;255;255;0;0;2;1;1;1;1;675
51;ld;giallotore;giallo;tore;1;10;4.088.825.104;255;255;0;4;1;2;0;2;2;685
51;ld;bianchiere;bianco;iere;0;10;4.744.381.459;255;128;0;5;0;2;0;2;2;1454
51;ld;bluismo;blu;ismo;1;7;464.683.347;0;153;0;4;0;2;0;2;2;754
51;ld;verdezza;verde;ezza;2;8;4.586.948.127;255;255;0;3;0;2;0;2;2;630
51;ld;bluoso;blu;oso;1;6;464.683.347;0;0;255;3;1;2;0;2;2;809
51;ld;rosabile;rosa;abile;2;8;4.458.329.649;255;0;255;4;1;2;0;2;2;663
51;ld;giallista;giallo;ista;0;9;4.088.825.104;255;0;255;4;0;2;0;2;2;574
51;ld;bluabile;blu;abile;1;8;464.683.347;0;0;255;5;1;2;0;2;2;1520
51;ld;rivista;0;ista;3;7;4.188.528;255;128;0;0;2;1;1;1;1;1151
51;ld;verdista;verde;ista;0;8;4.586.948.127;0;153;0;4;1;2;0;2;2;1176
51;ld;romanticismo;0;ismo;3;12;3.414.938;255;255;0;0;2;1;1;1;1;909
51;ld;verdoso;verde;oso;0;7;4.586.948.127;0;153;0;3;1;2;0;2;2;1162
51;ld;cambiamento;0;mento;3;11;4.248.779;0;153;0;0;2;1;1;1;1;663
51;ld;terrorismo;0;ismo;3;10;3.733.749;255;128;0;0;2;1;1;1;1;646
51;ld;bluista;blu;ista;1;7;464.683.347;255;0;255;4;0;2;0;2;2;627
51;ld;bluenza;blu;enza;1;7;464.683.347;255;255;0;4;0;2;0;2;2;792
51;ld;arancionezza;arancione;ezza;2;12;3.671.648.609;255;255;0;3;0;2;0;2;2;690
51;ld;biancotore;bianco;tore;1;10;4.744.381.459;255;128;0;4;0;2;0;2;2;574
51;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;0;255;5;0;2;0;2;2;742
51;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;128;0;2;0;2;0;2;2;854
51;ld;arancionetore;arancione;tore;1;13;3.671.648.609;255;128;0;4;1;2;0;2;2;612
51;ld;preoccupazione;0;zione;3;14;390.901;255;0;255;0;2;1;1;1;1;591
51;ld;verdezione;verde;zione;1;10;4.586.948.127;255;255;0;5;0;2;0;2;2;746
51;ld;responsabile;0;abile;3;12;4.671.002;255;255;0;0;2;1;1;1;1;771
51;ld;arancionenza;arancione;enza;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;576
51;ld;bianchenza;bianco;enza;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;640
51;ld;umorismo;0;ismo;3;8;3.959.561;255;255;0;0;2;1;1;1;1;674
51;ld;verdenza;verde;enza;2;8;4.586.948.127;255;128;0;3;0;2;0;2;2;563
51;ld;verdista;verde;ista;0;8;4.586.948.127;255;0;255;4;0;2;0;2;2;1136
51;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;669
51;ld;affidabile;0;abile;3;10;3.781.431;255;128;0;0;2;1;1;1;1;640
51;ld;scienza;0;enza;3;7;4.291.638;0;0;255;0;2;1;1;1;1;674
51;ld;intelligenza;0;enza;3;12;4.017.322;255;255;0;0;2;1;1;1;1;641
51;ld;verdetore;verde;tore;1;9;4.586.948.127;0;153;0;4;1;2;0;2;2;704
51;ld;verdiere;verde;iere;0;8;4.586.948.127;0;153;0;3;1;2;0;2;2;724
51;ld;arancionezione;arancione;zione;1;14;3.671.648.609;0;153;0;5;0;2;0;2;2;783
51;ld;rosenza;rosa;enza;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;725
51;ld;mestiere;0;iere;3;8;4.111.307;255;255;255;0;2;1;1;1;1;660
51;ld;improbabile;0;abile;3;11;3.853.209;255;255;0;0;2;1;1;1;1;684
51;ld;instabile;0;abile;3;9;3.770.707;255;128;0;0;2;1;1;1;1;797
51;ld;segreteria;0;eria;3;10;4.070.592;255;128;0;0;2;1;1;1;1;555
51;ld;rosenza;rosa;enza;0;7;4.458.329.649;255;255;0;3;0;2;0;2;2;606
51;ld;elemento;0;mento;3;8;3.877.559;0;0;255;0;2;1;1;1;1;643
51;ld;biancozione;bianco;zione;1;11;4.744.381.459;0;153;0;5;0;2;0;2;2;581
51;ld;situazione;0;zione;3;10;5.027.247;0;153;0;0;2;1;1;1;1;762
51;ld;investigatore;0;tore;3;13;399.267;255;128;0;0;2;1;1;1;1;622
51;ld;operazione;0;zione;3;10;4.682.565;255;0;255;0;2;1;1;1;1;532
51;ld;materia;0;eria;3;7;4.023.113;255;255;255;0;2;1;1;1;1;601
51;ld;bluiere;blu;iere;1;7;464.683.347;0;0;255;4;1;2;0;2;2;612
51;ld;togliere;0;iere;3;8;4.328.594;0;153;0;0;2;1;1;1;1;624
51;ld;bianchismo;bianco;ismo;0;10;4.744.381.459;255;255;255;4;1;2;0;2;2;668
51;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;128;0;5;0;2;0;2;2;889
51;ld;bluismo;blu;ismo;1;7;464.683.347;0;0;255;4;1;2;0;1;2;626
51;ld;bluoso;blu;oso;1;6;464.683.347;255;0;255;3;0;2;0;2;2;997
51;ld;arancionista;arancione;ista;0;12;3.671.648.609;255;0;255;4;0;2;0;2;2;765
51;ld;schifoso;0;oso;3;8;4.051.261;255;255;0;0;2;1;1;1;1;896
51;ld;gialleria;giallo;eria;0;9;4.088.825.104;255;255;255;4;0;2;0;2;2;1076
51;ld;rosatore;rosa;tore;1;8;4.458.329.649;255;0;255;4;1;2;0;2;2;624
51;ld;arancioniere;arancione;iere;0;12;3.671.648.609;255;128;0;3;1;2;0;2;2;545
51;ld;bluabile;blu;abile;1;8;464.683.347;255;0;255;5;0;2;0;2;2;852
51;ld;colpevolezza;0;ezza;3;12;3.502.677;255;255;255;0;2;1;1;1;1;813
51;ld;rosiere;rosa;iere;0;7;4.458.329.649;255;128;0;4;0;2;0;2;2;584
51;ld;esperimento;0;mento;3;11;4.124.157;0;0;255;0;2;1;1;1;1;703
51;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;255;0;5;1;2;0;2;2;613
51;ld;bluezza;blu;ezza;1;7;464.683.347;255;0;255;4;0;2;0;2;2;610
51;ld;rosismo;rosa;ismo;0;7;4.458.329.649;255;255;255;4;0;2;0;2;2;489
51;ld;biancomento;bianco;mento;1;11;4.744.381.459;255;0;255;5;0;2;0;2;2;859
51;ld;rosiere;rosa;iere;0;7;4.458.329.649;255;0;255;4;1;2;0;2;2;626
51;ld;prezioso;0;oso;3;8;4.024.389;255;255;0;0;2;1;1;1;1;582
51;ld;verdismo;verde;ismo;0;8;4.586.948.127;0;153;0;4;1;2;0;2;2;606
51;ld;arancioneria;arancione;eria;2;12;3.671.648.609;255;255;0;3;0;2;0;2;2;556
51;ld;blutore;blu;tore;1;7;464.683.347;255;128;0;4;0;2;0;2;2;657
51;ld;arancionetore;arancione;tore;1;13;3.671.648.609;255;255;255;4;0;2;0;2;2;642
51;ld;rosista;rosa;ista;0;7;4.458.329.649;255;255;255;3;0;2;0;2;2;443
51;ld;arancionemento;arancione;mento;1;14;3.671.648.609;255;128;0;5;1;2;0;2;2;1957
51;ld;movimento;0;mento;3;9;4.407.221;0;153;0;0;2;1;1;1;1;853
51;ld;verderia;verde;eria;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;1066
51;ld;musicista;0;ista;3;9;3.718.553;0;153;0;0;2;1;1;1;1;715
51;ld;bluenza;blu;enza;1;7;464.683.347;0;0;255;4;1;2;0;2;2;658
51;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;255;0;2;1;2;0;2;2;723
51;ld;colazione;0;zione;3;9;4.628.119;255;255;255;0;2;1;1;1;1;585
51;ld;giallismo;giallo;ismo;0;9;4.088.825.104;255;255;0;3;1;2;0;2;2;1223
51;ld;giallabile;giallo;abile;0;10;4.088.825.104;0;153;0;5;0;2;0;2;2;689
51;ld;blueria;blu;eria;1;7;464.683.347;0;0;255;4;1;2;0;2;2;1186
51;ld;giornalista;0;ista;3;11;4.241.496;255;0;255;0;2;1;1;1;1;818
51;ld;verdoso;verde;oso;0;7;4.586.948.127;0;0;255;3;0;2;0;2;2;692
51;ld;blueria;blu;eria;1;7;464.683.347;255;255;0;4;0;2;0;2;2;771
51;ld;giallotore;giallo;tore;1;10;4.088.825.104;0;0;255;4;0;2;0;2;2;672
51;ld;rosazione;rosa;zione;1;9;4.458.329.649;0;153;0;5;0;2;0;2;2;626
51;ld;giallabile;giallo;abile;0;10;4.088.825.104;255;255;0;5;1;2;0;2;2;599
51;ld;cacciatore;0;tore;3;10;4.056.323;0;0;255;0;2;1;1;1;1;694
51;ld;bianchenza;bianco;enza;0;10;4.744.381.459;255;128;0;5;0;2;0;2;2;823
51;ld;blumento;blu;mento;1;8;464.683.347;0;0;255;5;1;2;0;2;2;732
51;ld;bluista;blu;ista;1;7;464.683.347;0;0;255;4;1;2;0;2;2;534
51;ld;biancomento;bianco;mento;1;11;4.744.381.459;255;255;255;5;1;2;0;2;2;819
51;ld;giallenza;giallo;enza;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;840
51;ld;probabile;0;abile;3;9;4.285.569;0;0;255;0;2;1;1;1;1;736
51;ld;biancoso;bianco;oso;2;8;4.744.381.459;255;255;255;2;1;2;0;2;2;649
51;ld;lotteria;0;eria;3;8;3.801.051;255;255;0;0;2;1;1;1;1;662
51;ld;pericoloso;0;oso;3;10;4.697.022;255;255;0;0;2;1;1;1;1;680
51;ld;verdezione;verde;zione;1;10;4.586.948.127;0;153;0;5;1;2;0;2;2;667
51;ld;attenzione;0;zione;3;10;5.068.006;0;0;255;0;2;1;1;1;1;935
51;ld;adorabile;0;abile;3;9;4.286.616;255;255;0;0;2;1;1;1;1;658
51;ld;gialleria;giallo;eria;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;1194
51;ld;tempismo;0;ismo;3;8;3.847.979;255;255;0;0;2;1;1;1;1;988
51;ld;dentista;0;ista;3;8;3.943.356;255;255;0;0;2;1;1;1;1;619
51;ld;verdiere;verde;iere;0;8;4.586.948.127;255;0;255;3;0;2;0;2;2;614
51;ld;infermiere;0;iere;3;10;4.035.711;255;255;0;0;2;1;1;1;1;1189
51;ld;intervista;0;ista;3;10;4.077.696;255;255;255;0;2;1;1;1;1;702
51;ld;bianchista;bianco;ista;0;10;4.744.381.459;255;0;255;5;0;2;0;2;2;655
51;ld;verdetore;verde;tore;1;9;4.586.948.127;255;255;255;4;0;2;0;2;2;585
51;ld;rososo;rosa;oso;0;6;4.458.329.649;255;0;255;3;1;2;0;2;2;820
51;ld;bianchismo;bianco;ismo;0;10;4.744.381.459;0;0;255;4;0;2;0;2;2;676
51;ld;verdezza;verde;ezza;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;873
51;ld;roseria;rosa;eria;0;7;4.458.329.649;255;128;0;3;0;2;0;2;2;601
51;ld;blutore;blu;tore;1;7;464.683.347;0;0;255;4;1;2;0;2;2;662
51;ld;arancionismo;arancione;ismo;0;12;3.671.648.609;255;128;0;4;1;2;0;2;2;616
51;ld;rosista;rosa;ista;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;518
51;ld;verdabile;verde;abile;0;9;4.586.948.127;255;255;0;4;0;2;0;2;2;805
51;ld;arancioneria;arancione;eria;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;520
51;ld;verdabile;verde;abile;0;9;4.586.948.127;0;153;0;4;1;2;0;2;2;659
51;ld;giallismo;giallo;ismo;0;9;4.088.825.104;0;0;255;3;0;2;0;2;2;1077
51;ld;arancionista;arancione;ista;0;12;3.671.648.609;255;128;0;4;1;2;0;2;2;649
51;ld;arancionoso;arancione;oso;0;11;3.671.648.609;255;255;255;3;0;2;0;2;2;552
51;ld;bluzione;blu;zione;1;8;464.683.347;255;255;0;5;0;2;0;2;2;705
51;ld;arancionemento;arancione;mento;1;14;3.671.648.609;255;0;255;5;0;2;0;2;2;573
51;ld;verdenza;verde;enza;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;626
51;ld;bluzione;blu;zione;1;8;464.683.347;0;0;255;5;1;2;0;2;2;501
51;ld;stazione;0;zione;3;8;4.603.552;255;255;0;0;2;1;1;1;1;580
51;ld;potenza;0;enza;3;7;4.214.793;255;0;255;0;2;1;1;1;1;701
51;ld;nervoso;0;oso;3;7;4.431.597;0;153;0;0;2;1;1;1;1;569
51;ld;arancionenza;arancione;enza;2;12;3.671.648.609;255;0;255;3;0;2;0;2;2;677
51;ld;verdemento;verde;mento;1;10;4.586.948.127;0;153;0;5;1;2;0;2;2;586
52;ld;verdetore;verde;tore;1;9;4.586.948.127;255;255;255;4;0;2;0;2;2;869
52;ld;affidabile;0;abile;3;10;3.781.431;255;128;0;0;2;1;1;1;1;634
52;ld;bluoso;blu;oso;1;6;464.683.347;0;0;255;3;1;2;0;2;2;729
52;ld;verdista;verde;ista;0;8;4.586.948.127;0;153;0;4;1;2;0;2;2;808
52;ld;rosatore;rosa;tore;1;8;4.458.329.649;255;255;255;4;0;2;0;1;2;563
52;ld;rosabile;rosa;abile;2;8;4.458.329.649;255;0;255;4;1;2;0;1;2;722
52;ld;bluenza;blu;enza;1;7;464.683.347;255;255;0;4;0;2;0;2;2;705
52;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;255;0;2;1;2;0;2;2;840
52;ld;giallismo;giallo;ismo;0;9;4.088.825.104;255;255;0;3;1;2;0;1;2;1010
52;ld;rososo;rosa;oso;0;6;4.458.329.649;255;0;255;3;1;2;0;2;2;721
52;ld;colazione;0;zione;3;9;4.628.119;255;255;255;0;2;1;1;1;1;631
52;ld;rosamento;rosa;mento;1;9;4.458.329.649;255;0;255;5;1;2;0;2;2;653
52;ld;arancionetore;arancione;tore;1;13;3.671.648.609;255;128;0;4;1;2;0;2;2;706
52;ld;cacciatore;0;tore;3;10;4.056.323;0;0;255;0;2;1;1;1;1;685
52;ld;bianchiere;bianco;iere;0;10;4.744.381.459;255;255;255;5;1;2;0;1;2;921
52;ld;riconoscimento;0;mento;3;14;3.827.411;255;255;0;0;2;1;1;1;1;605
52;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;128;0;5;0;2;0;2;2;582
52;ld;movimento;0;mento;3;9;4.407.221;0;153;0;0;2;1;1;1;1;638
52;ld;blutore;blu;tore;1;7;464.683.347;0;0;255;4;1;2;0;2;2;666
52;ld;lotteria;0;eria;3;8;3.801.051;255;255;0;0;2;1;1;1;1;592
52;ld;maniere;0;iere;3;7;3.905.672;0;153;0;0;2;1;1;2;2;503
52;ld;differenza;0;enza;3;10;4.705.272;255;128;0;0;2;1;1;1;1;575
52;ld;bellezza;0;ezza;3;8;4.508.569;0;153;0;0;2;1;1;1;1;629
52;ld;arancionezione;arancione;zione;1;14;3.671.648.609;0;153;0;5;0;2;0;2;2;636
52;ld;rosiere;rosa;iere;0;7;4.458.329.649;255;0;255;4;1;2;0;2;2;679
52;ld;giornalista;0;ista;3;11;4.241.496;255;0;255;0;2;1;1;1;1;588
52;ld;giallotore;giallo;tore;1;10;4.088.825.104;255;255;0;4;1;2;0;2;2;664
52;ld;arancionista;arancione;ista;0;12;3.671.648.609;255;0;255;4;0;2;0;2;2;681
52;ld;mestiere;0;iere;3;8;4.111.307;255;255;255;0;2;1;1;1;1;565
52;ld;roseria;rosa;eria;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;512
52;ld;bluoso;blu;oso;1;6;464.683.347;255;0;255;3;0;2;0;2;2;640
52;ld;verdismo;verde;ismo;0;8;4.586.948.127;255;255;0;4;0;2;0;1;2;1010
52;ld;togliere;0;iere;3;8;4.328.594;0;153;0;0;2;1;1;1;1;766
52;ld;giallomento;giallo;mento;1;11;4.088.825.104;0;0;255;5;0;2;0;2;2;695
52;ld;biancozione;bianco;zione;1;11;4.744.381.459;255;255;255;5;1;2;0;2;2;673
52;ld;cambiamento;0;mento;3;11;4.248.779;0;153;0;0;2;1;1;1;1;610
52;ld;segreteria;0;eria;3;10;4.070.592;255;128;0;0;2;1;1;1;1;585
52;ld;arancionoso;arancione;oso;0;11;3.671.648.609;255;255;255;3;0;2;0;2;2;596
52;ld;verderia;verde;eria;2;8;4.586.948.127;255;0;255;3;0;2;0;2;2;761
52;ld;arancionabile;arancione;abile;0;13;3.671.648.609;255;128;0;4;1;2;0;2;2;619
52;ld;verdezione;verde;zione;1;10;4.586.948.127;255;255;0;5;0;2;0;2;2;501
52;ld;verdezza;verde;ezza;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;693
52;ld;preoccupazione;0;zione;3;14;390.901;255;0;255;0;2;1;1;1;1;598
52;ld;arancionabile;arancione;abile;0;13;3.671.648.609;0;153;0;4;0;2;0;2;2;629
52;ld;blumento;blu;mento;1;8;464.683.347;255;255;255;5;0;2;0;2;2;550
52;ld;roseria;rosa;eria;0;7;4.458.329.649;255;128;0;3;0;2;0;1;2;779
52;ld;bianchista;bianco;ista;0;10;4.744.381.459;255;0;255;5;0;2;0;1;2;824
52;ld;biancotore;bianco;tore;1;10;4.744.381.459;255;128;0;4;0;2;0;2;2;534
52;ld;attenzione;0;zione;3;10;5.068.006;0;0;255;0;2;1;1;1;1;596
52;ld;rosazione;rosa;zione;1;9;4.458.329.649;255;0;255;5;1;2;0;2;2;649
52;ld;operazione;0;zione;3;10;4.682.565;255;0;255;0;2;1;1;1;1;634
52;ld;verdiere;verde;iere;0;8;4.586.948.127;255;0;255;3;0;2;0;2;2;1114
52;ld;biancoso;bianco;oso;2;8;4.744.381.459;255;255;255;2;1;2;0;2;2;1261
52;ld;elemento;0;mento;3;8;3.877.559;0;0;255;0;2;1;1;1;1;795
52;ld;dolcezza;0;ezza;3;8;4.313.303;255;0;255;0;2;1;1;1;1;557
52;ld;responsabile;0;abile;3;12;4.671.002;255;255;0;0;2;1;1;1;1;765
52;ld;situazione;0;zione;3;10;5.027.247;0;153;0;0;2;1;1;1;1;678
52;ld;tradimento;0;mento;3;10;4.077.132;255;255;255;0;2;1;1;1;1;553
52;ld;intelligenza;0;enza;3;12;4.017.322;255;255;0;0;2;1;1;1;1;604
52;ld;arancionezza;arancione;ezza;2;12;3.671.648.609;255;255;0;3;0;2;0;1;2;517
52;ld;biancotore;bianco;tore;1;10;4.744.381.459;255;255;255;4;1;2;0;2;2;720
52;ld;instabile;0;abile;3;9;3.770.707;255;128;0;0;2;1;1;1;1;802
52;ld;giallomento;giallo;mento;1;11;4.088.825.104;255;255;0;5;1;2;0;2;2;730
52;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;128;0;2;0;2;0;2;2;847
52;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;1072
52;ld;verdiere;verde;iere;0;8;4.586.948.127;0;153;0;3;1;2;0;2;2;689
52;ld;rosenza;rosa;enza;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;762
52;ld;miseria;0;eria;3;7;4.172.289;255;128;0;0;2;1;1;1;1;694
52;ld;bluenza;blu;enza;1;7;464.683.347;0;0;255;4;1;2;0;2;2;598
52;ld;bluista;blu;ista;1;7;464.683.347;0;0;255;4;1;2;0;2;2;655
52;ld;direttore;0;tore;3;9;4.726.724;0;0;255;0;2;1;1;1;1;662
52;ld;rosenza;rosa;enza;0;7;4.458.329.649;255;255;0;3;0;2;0;2;2;629
52;ld;verdenza;verde;enza;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;629
52;ld;rosismo;rosa;ismo;0;7;4.458.329.649;255;0;255;4;1;2;0;2;2;757
52;ld;blueria;blu;eria;1;7;464.683.347;0;0;255;4;1;2;0;2;2;539
52;ld;bluezza;blu;ezza;1;7;464.683.347;0;0;255;4;1;2;0;2;2;585
52;ld;verdabile;verde;abile;0;9;4.586.948.127;255;255;0;4;0;2;0;2;2;729
52;ld;verdemento;verde;mento;1;10;4.586.948.127;0;153;0;5;1;2;0;2;2;511
52;ld;arancionenza;arancione;enza;2;12;3.671.648.609;255;0;255;3;0;2;0;2;2;596
52;ld;rivista;0;ista;3;7;4.188.528;255;128;0;0;2;1;1;1;1;769
52;ld;probabile;0;abile;3;9;4.285.569;0;0;255;0;2;1;1;1;1;656
52;ld;verderia;verde;eria;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;600
52;ld;rosismo;rosa;ismo;0;7;4.458.329.649;255;255;255;4;0;2;0;2;2;585
52;ld;bluismo;blu;ismo;1;7;464.683.347;0;0;255;4;1;2;0;2;2;524
52;ld;blumento;blu;mento;1;8;464.683.347;0;0;255;5;1;2;0;2;2;578
52;ld;arancioneria;arancione;eria;2;12;3.671.648.609;255;255;0;3;0;2;0;2;2;615
52;ld;improbabile;0;abile;3;11;3.853.209;255;255;0;0;2;1;1;1;1;666
52;ld;rososo;rosa;oso;0;6;4.458.329.649;0;0;255;3;0;2;0;2;2;638
52;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;0;255;5;0;2;0;2;2;1102
52;ld;infermiere;0;iere;3;10;4.035.711;255;255;0;0;2;1;1;1;1;624
52;ld;giallotore;giallo;tore;1;10;4.088.825.104;0;0;255;4;0;2;0;2;2;627
52;ld;rosabile;rosa;abile;2;8;4.458.329.649;255;255;255;4;0;2;0;2;2;1012
52;ld;gialleria;giallo;eria;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;682
52;ld;dentista;0;ista;3;8;3.943.356;255;255;0;0;2;1;1;1;1;780
52;ld;arancionezione;arancione;zione;1;14;3.671.648.609;255;128;0;5;1;2;0;2;2;611
52;ld;adorabile;0;abile;3;9;4.286.616;255;255;0;0;2;1;1;1;1;580
52;ld;riposo;0;oso;3;6;4.324.781;255;255;0;0;2;1;1;1;1;519
52;ld;investigatore;0;tore;3;13;399.267;255;128;0;0;2;1;1;1;1;539
52;ld;bluezza;blu;ezza;1;7;464.683.347;255;0;255;4;0;2;0;2;2;537
52;ld;biancomento;bianco;mento;1;11;4.744.381.459;255;255;255;5;1;2;0;2;2;560
52;ld;bianchiere;bianco;iere;0;10;4.744.381.459;255;128;0;5;0;2;0;1;2;583
52;ld;musicista;0;ista;3;9;3.718.553;0;153;0;0;2;1;1;1;1;577
52;ld;giallabile;giallo;abile;0;10;4.088.825.104;0;153;0;5;0;2;0;2;2;611
