"Ps.number","Cue.number","Response.number","cues","Response","first_key_RT","Response_spelling","ZipfUK","Response_corrected"
38,8,13,"ENAMEL","SENSITIVE",2114.1,NA,4.22,"SENSITIVE"
38,8,14,"ENAMEL","FILLING",403.6,NA,4.3,"FILLING"
38,8,15,"ENAMEL","HARD",1146.7,NA,5.58,"HARD"
38,8,16,"ENAMEL","SHINY",687.4,NA,4.15,"SHINY"
38,8,17,"ENAMEL","CHEW",9140.1,NA,3.83,"CHEW"
38,8,18,"ENAMEL","BRITTLE",5339,NA,3.38,"BRITTLE"
38,8,19,"ENAMEL","WEAR",4343.5,NA,4.89,"WEAR"
38,8,20,"ENAMEL","DRILL",7768,NA,3.96,"DRILL"
4,9,1,"FARMYARD","MUD",984.5,NA,4.37,"MUD"
4,9,2,"FARMYARD","FARMER",3804.6,NA,4.35,"FARMER"
4,9,3,"FARMYARD","PIG",929.4,NA,4.51,"PIG"
4,9,4,"FARMYARD","COW",321.5,NA,4.44,"COW"
4,9,5,"FARMYARD","DUCK",840.2,NA,4.53,"DUCK"
4,9,6,"FARMYARD","SHEEP",1527.2,NA,4.67,"SHEEP"
4,9,7,"FARMYARD","CHICKEN",497,NA,4.82,"CHICKEN"
4,9,8,"FARMYARD","TRACTOR",449.3,NA,3.84,"TRACTOR"
4,9,9,"FARMYARD","BARN",688.9,NA,4.32,"BARN"
4,9,10,"FARMYARD","MACHINERY",4378.6,NA,3.88,"MACHINERY"
4,9,11,"FARMYARD","FOOTPATH",448.7,NA,3.11,"FOOTPATH"
4,9,12,"FARMYARD","SMELL",586.8,NA,4.84,"SMELL"
4,9,13,"FARMYARD","PUDDLES",828.4,NA,3.19,"PUDDLES"
4,9,14,"FARMYARD","POND",1862,NA,4.2,"POND"
4,9,15,"FARMYARD","LABOURERS",5176.7,"LABORER",3.11,"LABORER"
4,9,16,"FARMYARD","EGGS",2851,NA,4.74,"EGGS"
4,9,17,"FARMYARD","FIELD",3322.9,NA,4.92,"FIELD"
4,9,18,"FARMYARD","STY",1670.2,NA,2.61,"STY"
4,9,19,"FARMYARD","STABLE",455.2,NA,4.3,"STABLE"
4,9,20,"FARMYARD","COOP",1866.2,NA,3.08,"COOP"
9,9,1,"FARMYARD","ANIMALS",804.2,NA,5.04,"ANIMALS"
9,9,2,"FARMYARD","COW",751.7,NA,4.44,"COW"
9,9,3,"FARMYARD","FARMER",556.3,NA,4.35,"FARMER"
9,9,4,"FARMYARD","DUNG",688.8,NA,3.55,"DUNG"
9,9,5,"FARMYARD","TRACTOR",626.4,NA,3.84,"TRACTOR"
9,9,6,"FARMYARD","CHICKEN",616.5,NA,4.82,"CHICKEN"
9,9,7,"FARMYARD","SCRAPMETAL",3272.3,NA,NA,"SCRAPMETAL"
9,9,8,"FARMYARD","PIGS",1412.9,NA,4.26,"PIGS"
9,9,9,"FARMYARD","WELLINGTONS",1953.2,"WELLINGTONS",2.71,"WELLINGTONS"
9,9,10,"FARMYARD","MUCH",1100.2,NA,6.11,"MUCH"
9,9,11,"FARMYARD","MUD",1331.5,NA,4.37,"MUD"
9,9,12,"FARMYARD","COMBINEHARVESTER",3376.4,NA,NA,"COMBINEHARVESTER"
9,9,13,"FARMYARD","TRAILER",4071.6,NA,3.68,"TRAILER"
9,9,14,"FARMYARD","SACKS",4776.4,NA,3.34,"SACKS"
9,9,15,"FARMYARD","COBBLES",1426.2,NA,2.78,"COBBLES"
9,9,16,"FARMYARD","DOGS",3523.6,NA,4.86,"DOGS"
9,9,17,"FARMYARD","CATS",1367.8,NA,4.42,"CATS"
9,9,18,"FARMYARD","RATS",572.9,NA,4.03,"RATS"
9,9,19,"FARMYARD","BARBOUR",9697.9,"BARBOR",2.41,"BARBOR"
9,9,20,"FARMYARD","WATER TROUGH",6408.7,NA,NA,"WATER TROUGH"
17,9,1,"FARMYARD","ANIMAL",614.9,NA,4.93,"ANIMAL"
17,9,2,"FARMYARD","DIRT",271.8,NA,4,"DIRT"
17,9,3,"FARMYARD","MUCK",591.9,NA,4.01,"MUCK"
17,9,4,"FARMYARD","MANURE",469.3,NA,3.41,"MANURE"
17,9,5,"FARMYARD","CLUCK",2143.3,NA,3.51,"CLUCK"
17,9,6,"FARMYARD","MOO",546,NA,4.01,"MOO"
17,9,7,"FARMYARD","OINK",1326.2,NA,3.79,"OINK"
17,9,8,"FARMYARD","FARMER",1435.9,NA,4.35,"FARMER"
17,9,9,"FARMYARD","TRACTOR",3078.9,NA,3.84,"TRACTOR"
17,9,10,"FARMYARD","TRAILER",2483.9,NA,3.68,"TRAILER"
17,9,11,"FARMYARD","COWS",1379,NA,4.25,"COWS"
17,9,12,"FARMYARD","PIGS",1511.8,NA,4.26,"PIGS"
17,9,13,"FARMYARD","HENS",1602.8,NA,3.51,"HENS"
17,9,14,"FARMYARD","EGGS",1007.1,NA,4.74,"EGGS"
17,9,15,"FARMYARD","ANIMALS",5064.8,NA,5.04,"ANIMALS"
17,9,16,"FARMYARD","FARMHOUSE",4294.6,NA,3.85,"FARMHOUSE"
17,9,17,"FARMYARD","COBBLES",4385,NA,2.78,"COBBLES"
17,9,18,"FARMYARD","STRAW",193.8,NA,4.17,"STRAW"
17,9,19,"FARMYARD","DOGS",10956.6,NA,4.86,"DOGS"
17,9,20,"FARMYARD","CATS",493.9,NA,4.42,"CATS"
19,9,1,"FARMYARD","ANIMALS",1508,NA,5.04,"ANIMALS"
19,9,2,"FARMYARD","BARN",2266,NA,4.32,"BARN"
19,9,3,"FARMYARD","FARMER",930,NA,4.35,"FARMER"
19,9,4,"FARMYARD","HENS",1610,NA,3.51,"HENS"
19,9,5,"FARMYARD","EGGS",819,NA,4.74,"EGGS"
19,9,6,"FARMYARD","TRACTOR",1265,NA,3.84,"TRACTOR"
19,9,7,"FARMYARD","CHICKENS",1426,NA,4.12,"CHICKENS"
19,9,8,"FARMYARD","COWS",1531,NA,4.25,"COWS"
19,9,9,"FARMYARD","GPATS",1234,"GOAT",4.12,"GOAT"
19,9,10,"FARMYARD","JPRSES",2002,"HORSE",4.99,"HORSE"
19,9,11,"FARMYARD","FIELDS",1578,NA,4.41,"FIELDS"
19,9,12,"FARMYARD","CROPS",1202,NA,3.99,"CROPS"
19,9,13,"FARMYARD","STABLES",1602,NA,3.68,"STABLES"
19,9,14,"FARMYARD","HORSES",1195,NA,4.68,"HORSES"
19,9,15,"FARMYARD","WORKERS",3450,NA,4.77,"WORKERS"
19,9,16,"FARMYARD","HAY",1194,NA,4.06,"HAY"
19,9,17,"FARMYARD","GATES",2986,NA,4.2,"GATES"
19,9,18,"FARMYARD","FARMHOUSE",1410,NA,3.85,"FARMHOUSE"
19,9,19,"FARMYARD","TOOLS",2002,NA,4.21,"TOOLS"
19,9,20,"FARMYARD","HARVEST",1931,NA,4.03,"HARVEST"
20,9,1,"FARMYARD","FARM",491.1,NA,4.81,"FARM"
20,9,2,"FARMYARD","CHICKEN",2113.9,NA,4.82,"CHICKEN"
20,9,3,"FARMYARD","MANURE",287.8,NA,3.41,"MANURE"
20,9,4,"FARMYARD","BARN",1296.2,NA,4.32,"BARN"
20,9,5,"FARMYARD","HEN",343.1,NA,3.96,"HEN"
20,9,6,"FARMYARD","ROOSTER",5203,NA,3.13,"ROOSTER"
20,9,7,"FARMYARD","PIG",1909.3,NA,4.51,"PIG"
20,9,8,"FARMYARD","COW",2332.6,NA,4.44,"COW"
20,9,9,"FARMYARD","SHEEP",712.9,NA,4.67,"SHEEP"
20,9,10,"FARMYARD","MILK",388.5,NA,4.73,"MILK"
20,9,11,"FARMYARD","HAY",402.7,NA,4.06,"HAY"
20,9,12,"FARMYARD","TRACTOR",325.9,NA,3.84,"TRACTOR"
20,9,13,"FARMYARD","LAMB",1393.4,NA,4.61,"LAMB"
20,9,14,"FARMYARD","CALF",439.9,NA,3.94,"CALF"
20,9,15,"FARMYARD","KITTENS",1492.5,NA,3.67,"KITTENS"
20,9,16,"FARMYARD","CATS",304.9,NA,4.42,"CATS"
20,9,17,"FARMYARD","SHEEPDOG",296.4,NA,3.1,"SHEEPDOG"
20,9,18,"FARMYARD","HEARDING",347.2,"HEARD",5.36,"HEARD"
20,9,19,"FARMYARD","MILKING",1728.4,NA,3.52,"MILKING"
20,9,20,"FARMYARD","GOAT",9434.5,NA,4.12,"GOAT"
26,9,1,"FARMYARD","FARM",824.8,NA,4.81,"FARM"
26,9,2,"FARMYARD","ANIMAL",414.4,NA,4.93,"ANIMAL"
26,9,3,"FARMYARD","TRACTOR",664.6,NA,3.84,"TRACTOR"
26,9,4,"FARMYARD","FENCE",369.7,NA,4.31,"FENCE"
26,9,5,"FARMYARD","DIRTY",6897.5,NA,4.57,"DIRTY"
26,9,6,"FARMYARD","FIELD",1541.2,NA,4.92,"FIELD"
26,9,7,"FARMYARD","GRASS",389.9,NA,4.58,"GRASS"
26,9,8,"FARMYARD","DOGS",1064.6,NA,4.86,"DOGS"
26,9,9,"FARMYARD","PIGS",740.6,NA,4.26,"PIGS"
26,9,10,"FARMYARD","COWS",578.2,NA,4.25,"COWS"
26,9,11,"FARMYARD","SHEEP",354.8,NA,4.67,"SHEEP"
26,9,12,"FARMYARD","SILO",447.2,NA,2.56,"SILO"
26,9,13,"FARMYARD","GRAIN",1055.5,NA,3.97,"GRAIN"
26,9,14,"FARMYARD","BAYLES",2235.5,"BAYLES",NA,"BAYLES"
26,9,15,"FARMYARD","HAY",1686.9,NA,4.06,"HAY"
26,9,16,"FARMYARD","COMBINE HARVESTER",743.3,NA,NA,"COMBINE HARVESTER"
26,9,17,"FARMYARD","RATS",479.8,NA,4.03,"RATS"
26,9,18,"FARMYARD","WELLIES",4776.5,"WELLIES",3.5,"WELLIES"
26,9,19,"FARMYARD","CHICKENS",1936,NA,4.12,"CHICKENS"
26,9,20,"FARMYARD","DONKEYS",711.6,NA,3.57,"DONKEYS"
29,9,1,"FARMYARD","FARM",1178,NA,4.81,"FARM"
29,9,2,"FARMYARD","YARD",493.8,NA,4.33,"YARD"
29,9,3,"FARMYARD","FARMER",205.3,NA,4.35,"FARMER"
29,9,4,"FARMYARD","GRASS",707.8,NA,4.58,"GRASS"
29,9,5,"FARMYARD","GREEN",293.3,NA,5.22,"GREEN"
29,9,6,"FARMYARD","ANIMALS",156.7,NA,5.04,"ANIMALS"
29,9,7,"FARMYARD","PLANTS",317.9,NA,4.73,"PLANTS"
29,9,8,"FARMYARD","CROPS",303.7,NA,3.99,"CROPS"
29,9,9,"FARMYARD","HARVEST",7494.9,NA,4.03,"HARVEST"
29,9,10,"FARMYARD","CORN",4085.8,NA,3.94,"CORN"
29,9,11,"FARMYARD","PIG",433.1,NA,4.51,"PIG"
29,9,12,"FARMYARD","COWS",186.8,NA,4.25,"COWS"
29,9,13,"FARMYARD","CHICKEN",216.1,NA,4.82,"CHICKEN"
29,9,14,"FARMYARD","DOG",1770.9,NA,5.17,"DOG"
29,9,15,"FARMYARD","HERDING",1226,NA,3.12,"HERDING"
29,9,16,"FARMYARD","CULTIVATE",3164.2,NA,2.89,"CULTIVATE"
29,9,17,"FARMYARD","EAT",12566.1,NA,5.21,"EAT"
31,9,1,"FARMYARD","ANIMAL",573,NA,4.93,"ANIMAL"
31,9,2,"FARMYARD","FARMER",444.6,NA,4.35,"FARMER"
31,9,3,"FARMYARD","COW",226.3,NA,4.44,"COW"
31,9,4,"FARMYARD","HORSE",355.4,NA,4.99,"HORSE"
31,9,5,"FARMYARD","PIG",437.7,NA,4.51,"PIG"
31,9,6,"FARMYARD","DUCKS",233.3,NA,3.93,"DUCKS"
31,9,7,"FARMYARD","CHICKEN",260.4,NA,4.82,"CHICKEN"
31,9,8,"FARMYARD","TURKEY",909.4,NA,4.35,"TURKEY"
31,9,9,"FARMYARD","HILL",1040.4,NA,4.71,"HILL"
31,9,10,"FARMYARD","GATE",459,NA,4.34,"GATE"
31,9,11,"FARMYARD","SHED",386.1,NA,4.38,"SHED"
31,9,12,"FARMYARD","TRACTOR",1471.4,NA,3.84,"TRACTOR"
31,9,13,"FARMYARD","LANE",1030.7,NA,4.49,"LANE"
31,9,14,"FARMYARD","BUCKET",1746.6,NA,4.21,"BUCKET"
31,9,15,"FARMYARD","STRAW",1139.6,NA,4.17,"STRAW"
31,9,16,"FARMYARD","MOUSE",2396.7,NA,4.41,"MOUSE"
31,9,17,"FARMYARD","HOUSE",4003.9,NA,5.83,"HOUSE"
31,9,18,"FARMYARD","CHIMNEY",1276.4,NA,3.9,"CHIMNEY"
31,9,19,"FARMYARD","PUDDLE",732.3,NA,3.45,"PUDDLE"
31,9,20,"FARMYARD","CORN",5923.1,NA,3.94,"CORN"
32,9,1,"FARMYARD","ANIMALS",1291.3,NA,5.04,"ANIMALS"
32,9,2,"FARMYARD","MUD",1955.1,NA,4.37,"MUD"
32,9,3,"FARMYARD","POO PICKING",754.9,NA,NA,"POO PICKING"
32,9,4,"FARMYARD","HAYBAILS",2691,"HAYBAILS",NA,"HAYBAILS"
32,9,5,"FARMYARD","FARMERS",2876.8,NA,4.53,"FARMERS"
32,9,6,"FARMYARD","TRACTORS",3499.1,NA,3.32,"TRACTORS"
32,9,7,"FARMYARD","BARNS",2546.3,NA,3.23,"BARNS"
32,9,8,"FARMYARD","PIGS",15499.6,NA,4.26,"PIGS"
32,9,9,"FARMYARD","COWS",3028.6,NA,4.25,"COWS"
37,9,1,"FARMYARD","ANIMALS",1244.7,NA,5.04,"ANIMALS"
37,9,2,"FARMYARD","COWS",771.2,NA,4.25,"COWS"
37,9,3,"FARMYARD","SHEEP",442.7,NA,4.67,"SHEEP"
37,9,4,"FARMYARD","HORSES",514,NA,4.68,"HORSES"
37,9,5,"FARMYARD","BARN",1152.6,NA,4.32,"BARN"
37,9,6,"FARMYARD","HAY",1159.5,NA,4.06,"HAY"
37,9,7,"FARMYARD","COCKEREL",1856.1,NA,3.21,"COCKEREL"
37,9,8,"FARMYARD","CHICKENS",3169.6,NA,4.12,"CHICKENS"
37,9,9,"FARMYARD","EGGS",543.1,NA,4.74,"EGGS"
37,9,10,"FARMYARD","LAY",884.9,NA,4.59,"LAY"
37,9,11,"FARMYARD","COLLECT",3772.6,NA,4.48,"COLLECT"
37,9,12,"FARMYARD","FARMER",11295,NA,4.35,"FARMER"
37,9,13,"FARMYARD","WIFE",2741.2,NA,5.15,"WIFE"
37,9,14,"FARMYARD","MUCK",512.9,NA,4.01,"MUCK"
37,9,15,"FARMYARD","EARLY",974.5,NA,5.32,"EARLY"
37,9,16,"FARMYARD","TRACTOR",2010.8,NA,3.84,"TRACTOR"
37,9,17,"FARMYARD","FIELDS",1031,NA,4.41,"FIELDS"
37,9,18,"FARMYARD","HARVEST",5756,NA,4.03,"HARVEST"
37,9,19,"FARMYARD","GATHER",6030.3,NA,4.29,"GATHER"
37,9,20,"FARMYARD","FEED",10420.1,NA,4.69,"FEED"
4,10,1,"FIG","TREE",2562,NA,4.95,"TREE"
4,10,2,"FIG","JAM",884.4,NA,4.34,"JAM"
4,10,3,"FIG","CHUTNEY",395,NA,3.51,"CHUTNEY"
4,10,4,"FIG","FRUIT",1195.2,NA,4.73,"FRUIT"
4,10,5,"FIG","BROWN",3242.2,NA,5.01,"BROWN"
4,10,6,"FIG","DELICIOUS",2453.7,NA,4.66,"DELICIOUS"
4,10,7,"FIG","MASCARPONE",4670.8,NA,3.14,"MASCARPONE"
4,10,8,"FIG","MEDITERRANEAN",934.3,NA,3.98,"MEDITERRANEAN"
4,10,9,"FIG","TASTY",1485.8,NA,4.21,"TASTY"
4,10,10,"FIG","SEEDS",3111.8,NA,4.34,"SEEDS"
4,10,11,"FIG","LEAVES",2945.8,NA,4.81,"LEAVES"
4,10,12,"FIG","EDEN",3942.3,NA,3.71,"EDEN"
4,10,13,"FIG","ROLLS",13304.7,NA,4.37,"ROLLS"
4,10,14,"FIG","PUDDING",3355.9,NA,4.44,"PUDDING"
4,10,15,"FIG","FOOD",598.8,NA,5.45,"FOOD"
4,10,16,"FIG","TREAT",4241.6,NA,4.75,"TREAT"
4,10,17,"FIG","BIBLICAL",4484.6,NA,3.49,"BIBLICAL"
4,10,18,"FIG","DATE",9512.7,NA,4.94,"DATE"
4,10,19,"FIG","CHRISTMAS",4259.5,NA,5.16,"CHRISTMAS"
4,10,20,"FIG","VICTORIAN",5456.9,NA,4.75,"VICTORIAN"
9,10,1,"FIG","LEAF",1141,NA,4.29,"LEAF"
9,10,2,"FIG","STATUE",271.6,NA,4.02,"STATUE"
9,10,3,"FIG","BISCUIT",574.3,NA,4.1,"BISCUIT"
9,10,4,"FIG","GRANDMOTHER",845.8,NA,4.33,"GRANDMOTHER"
9,10,5,"FIG","ROLL",1084,NA,4.86,"ROLL"
9,10,6,"FIG","TREE",1257.5,NA,4.95,"TREE"
9,10,7,"FIG","FRUIT",195,NA,4.73,"FRUIT"
9,10,8,"FIG","PIPS",764.1,"PIPS",3.19,"PIPS"
9,10,9,"FIG","JAM",622.5,NA,4.34,"JAM"
9,10,10,"FIG","PRESERVE",277.2,NA,3.99,"PRESERVE"
9,10,11,"FIG","JUS",542.8,"JUS",3.39,"JUS"
9,10,12,"FIG","BROWN",5782.7,NA,5.01,"BROWN"
9,10,13,"FIG","SMALL",494.3,NA,5.43,"SMALL"
9,10,14,"FIG","RIPE",438.1,NA,3.7,"RIPE"
9,10,15,"FIG","DON'T GIVE A...",1074.5,"GIVE",5.86,"GIVE"
9,10,16,"FIG","PUDDING",10008.6,NA,4.44,"PUDDING"
9,10,17,"FIG","SONG",2017.1,NA,5.1,"SONG"
9,10,18,"FIG","CAROL",2193.3,NA,4.47,"CAROL"
9,10,19,"FIG","CHRISTMAS",1484.1,NA,5.16,"CHRISTMAS"
9,10,20,"FIG","RIPE",3329.7,NA,3.7,"RIPE"
17,10,1,"FIG","ROLL",828.4,NA,4.86,"ROLL"
17,10,2,"FIG","FRUIT",356.9,NA,4.73,"FRUIT"
17,10,3,"FIG","EXOTIC",882.9,NA,4.1,"EXOTIC"
17,10,4,"FIG","MUSTY",945.5,NA,2.68,"MUSTY"
17,10,5,"FIG","JAM",1345.1,NA,4.34,"JAM"
17,10,6,"FIG","NEWTON",3154.8,NA,3.87,"NEWTON"
17,10,7,"FIG","TART",4235.8,NA,4.02,"TART"
17,10,8,"FIG","PASTRY",3069.8,NA,4.37,"PASTRY"
17,10,9,"FIG","EXPENSIVE",2536,NA,4.79,"EXPENSIVE"
17,10,10,"FIG","SUPERMARKET",228,NA,4.24,"SUPERMARKET"
17,10,11,"FIG","TREE",6107,NA,4.95,"TREE"
17,10,12,"FIG","SUMMER",5118,NA,5,"SUMMER"
17,10,13,"FIG","HOT",6606.8,NA,5.14,"HOT"
17,10,14,"FIG","TROPICAL",780.6,NA,3.87,"TROPICAL"
17,10,15,"FIG","EXCLUSIVE",15002.2,NA,4.06,"EXCLUSIVE"
17,10,16,"FIG","GOURMET",5050.2,NA,3.3,"GOURMET"
17,10,17,"FIG","FRESH",6165.3,NA,4.89,"FRESH"
17,10,18,"FIG","PIZZA",4093.3,NA,4.25,"PIZZA"
17,10,19,"FIG","PUNNET",7141.5,NA,2.48,"PUNNET"
17,10,20,"FIG","CREAM",7569.1,NA,4.89,"CREAM"
19,10,1,"FIG","FRUIT",1524,NA,4.73,"FRUIT"
19,10,2,"FIG","BROWN",1259,NA,5.01,"BROWN"
19,10,3,"FIG","LUSCIOUS",2154,NA,3.13,"LUSCIOUS"
19,10,4,"FIG","STALK",962,NA,3.37,"STALK"
19,10,5,"FIG","DATES",850,NA,4.33,"DATES"
19,10,6,"FIG","LARGE",1226,NA,5.1,"LARGE"
19,10,7,"FIG","SEEDS",796,NA,4.34,"SEEDS"
19,10,8,"FIG","TASTE",1482,NA,4.95,"TASTE"
19,10,9,"FIG","TEXTURE",2955,NA,4.18,"TEXTURE"
19,10,10,"FIG","MIDDLE EAST",6906,NA,NA,"MIDDLE EAST"
19,10,11,"FIG","FOREIGN",1714,NA,4.76,"FOREIGN"
19,10,12,"FIG","IMPORTED",1291,"IMPORT",3.7,"IMPORT"
19,10,13,"FIG","BOX",1115,NA,5.12,"BOX"
19,10,14,"FIG","CAKE",3842,NA,4.81,"CAKE"
19,10,15,"FIG","PERSIAN",4651,NA,3.4,"PERSIAN"
19,10,16,"FIG","FOOD",1768,NA,5.45,"FOOD"
19,10,17,"FIG","TREAT",2498,NA,4.75,"TREAT"
19,10,18,"FIG","ACCOMPANIMENT",5339,NA,3.09,"ACCOMPANIMENT"
19,10,19,"FIG","SNACK",1427,NA,3.82,"SNACK"
19,10,20,"FIG","MUESLI",3682,NA,2.9,"MUESLI"
20,10,1,"FIG","FRUIT",3021.6,NA,4.73,"FRUIT"
20,10,2,"FIG","PASSIONFRUIT",2388.5,"PASSION FRUIT",1.97,"PASSION FRUIT"
20,10,3,"FIG","RAISIN",1260.5,NA,2.93,"RAISIN"
20,10,4,"FIG","SOUR#",930.5,"SOUR",3.97,"SOUR"
20,10,5,"FIG","PEACH",3882.7,NA,3.62,"PEACH"
20,10,6,"FIG","PLUM",485.2,NA,3.79,"PLUM"
20,10,7,"FIG","PEAR",391.7,NA,3.83,"PEAR"
20,10,8,"FIG","BANANA",1865.2,NA,4.21,"BANANA"
20,10,9,"FIG","GRAPE",1974.8,NA,3.54,"GRAPE"
20,10,10,"FIG","LEMON",292.2,NA,4.46,"LEMON"
20,10,11,"FIG","LIME",420,NA,4.09,"LIME"
20,10,12,"FIG","RASPBERRY",851,NA,3.81,"RASPBERRY"
20,10,13,"FIG","TASTY",609,NA,4.21,"TASTY"
20,10,14,"FIG","BLACKBERRY",369.3,NA,3.55,"BLACKBERRY"
20,10,15,"FIG","BLACKCURRANT",571.5,NA,3.01,"BLACKCURRANT"
20,10,16,"FIG","REDCURRANT",1568.9,NA,2.7,"REDCURRANT"
26,10,1,"FIG","TREE",1168.2,NA,4.95,"TREE"
26,10,2,"FIG","BISCUIT",463.8,NA,4.1,"BISCUIT"
26,10,3,"FIG","FRUIT",620.1,NA,4.73,"FRUIT"
26,10,4,"FIG","TREE",1363.4,NA,4.95,"TREE"
26,10,5,"FIG","PUDDING",2082.7,NA,4.44,"PUDDING"
26,10,6,"FIG","DESSERT",314.9,NA,4.24,"DESSERT"
26,10,7,"FIG","FIGGY PUDDING",8433.8,"PUDDING",4.44,"PUDDING"
26,10,8,"FIG","CHRISTMAS",1066.5,NA,5.16,"CHRISTMAS"
26,10,9,"FIG","ROLL",2339.3,NA,4.86,"ROLL"
26,10,10,"FIG","SWEET",890.1,NA,4.98,"SWEET"
26,10,11,"FIG","FRUIT",553,NA,4.73,"FRUIT"
26,10,12,"FIG","GROW",1360.1,NA,4.93,"GROW"
26,10,13,"FIG","GREEN",805.8,NA,5.22,"GREEN"
26,10,14,"FIG","TR",19795.3,"TREE",2.64,"TREE"
29,10,1,"FIG","FRUIT",776.4,NA,4.73,"FRUIT"
29,10,2,"FIG","RAISIN",1164.5,NA,2.93,"RAISIN"
29,10,3,"FIG","GRAPE",400,NA,3.54,"GRAPE"
29,10,4,"FIG","MEDETERRAINEAN",596.5,"MEDITERRANEAN",3.98,"MEDITERRANEAN"
29,10,5,"FIG","OLIVES",2765.5,NA,3.53,"OLIVES"
29,10,6,"FIG","HUMMUS",1787.9,NA,2.92,"HUMMUS"
29,10,7,"FIG","TREE",3326.3,NA,4.95,"TREE"
29,10,8,"FIG","EAT",8369.8,NA,5.21,"EAT"
29,10,9,"FIG","FOOD",961.9,NA,5.45,"FOOD"
29,10,10,"FIG","PLATE",427.3,NA,4.73,"PLATE"
29,10,11,"FIG","SNACK",794.5,NA,3.82,"SNACK"
29,10,12,"FIG","VEGETABLE",2188.3,NA,4.18,"VEGETABLE"
29,10,13,"FIG","EATING",4936.4,NA,4.82,"EATING"
29,10,14,"FIG","MEAL",257.3,NA,4.53,"MEAL"
31,10,1,"FIG","OLIVE",708.5,NA,4.29,"OLIVE"
31,10,2,"FIG","BRANCH",610.2,NA,4.1,"BRANCH"
31,10,3,"FIG","FRUIT",1534.4,NA,4.73,"FRUIT"
31,10,4,"FIG","DATES",416.5,NA,4.33,"DATES"
31,10,5,"FIG","GREECE",649.7,NA,4.65,"GREECE"
31,10,6,"FIG","WARM",1189.9,NA,4.92,"WARM"
31,10,7,"FIG","SUNNY",455,NA,4.41,"SUNNY"
31,10,8,"FIG","HEALTHY",2497.4,NA,4.63,"HEALTHY"
31,10,9,"FIG","FOOD",5507.6,NA,5.45,"FOOD"
31,10,10,"FIG","TOGA",7361,NA,2.58,"TOGA"
31,10,11,"FIG","GODS",2585.6,NA,3.98,"GODS"
31,10,12,"FIG","FIGMENT",10203.9,NA,2.52,"FIGMENT"
31,10,13,"FIG","FIGARO",4415.4,NA,3.08,"FIGARO"
31,10,14,"FIG","FIGGIDABOUTIT",2622.5,NA,NA,"FIGGIDABOUTIT"
32,10,1,"FIG","DRIED",1867.6,NA,4.15,"DRIED"
32,10,2,"FIG","COOKED",188.6,"COOK",4.73,"COOK"
32,10,3,"FIG","TINNED",201,"TIN",3.29,"TIN"
32,10,4,"FIG","PLANT",201.7,NA,4.81,"PLANT"
32,10,5,"FIG","EDIBLE",1057,NA,3.7,"EDIBLE"
32,10,6,"FIG","FLOWER",7097.7,NA,4.5,"FLOWER"
32,10,7,"FIG","FRUIT",10413.9,NA,4.73,"FRUIT"
32,10,8,"FIG","CLUSTER OF FLOWERS",5648.1,"FLOWER",4.5,"FLOWER"
32,10,9,"FIG","COOKED",4249.6,"COOK",4.73,"COOK"
32,10,10,"FIG","DESSERT",4666.7,NA,4.24,"DESSERT"
32,10,11,"FIG","SNACK",1034.7,NA,3.82,"SNACK"
32,10,12,"FIG","BROWN",1666.1,NA,5.01,"BROWN"
32,10,13,"FIG","PURPLE",455.6,NA,4.29,"PURPLE"
32,10,14,"FIG","ROUND",2616.2,NA,5.71,"ROUND"
32,10,15,"FIG","RIPE",7210.3,NA,3.7,"RIPE"
32,10,16,"FIG","TENDER",306.1,NA,4.06,"TENDER"
32,10,17,"FIG","SYRUP",5690.4,NA,3.82,"SYRUP"
32,10,18,"FIG","FRESH",1850.3,NA,4.89,"FRESH"
32,10,19,"FIG","FIG NTREES",9611,"TREE",4.95,"TREE"
32,10,20,"FIG","SMALL TREE",2977.8,"TREE",4.95,"TREE"
37,10,1,"FIG","FRUIT",1022.2,NA,4.73,"FRUIT"
37,10,2,"FIG","SEEDS",2101.5,NA,4.34,"SEEDS"
37,10,3,"FIG","TASTE",3047.8,NA,4.95,"TASTE"
37,10,4,"FIG","PUDDI NG",3170.8,"PUDDING",4.44,"PUDDING"
37,10,5,"FIG","DESSERT",13314.7,NA,4.24,"DESSERT"
37,10,6,"FIG","BREAKFAST",1460.9,NA,4.64,"BREAKFAST"
37,10,7,"FIG","SKIN",2792.1,NA,4.75,"SKIN"
37,10,8,"FIG","PEEL",1316.4,NA,4.03,"PEEL"
37,10,9,"FIG","SCOOP",2796.1,NA,4.02,"SCOOP"
37,10,10,"FIG","FRUIT SALAD",5101.5,NA,NA,"FRUIT SALAD"
37,10,11,"FIG","SEASONAL",7251.4,NA,3.74,"SEASONAL"
1,11,1,"FOLD","CREASE",2197,NA,3.13,"CREASE"
1,11,2,"FOLD","PAPER",1344.7,NA,4.94,"PAPER"
1,11,3,"FOLD","NEWSPAER",377.8,"NEWSPAPER",4.48,"NEWSPAPER"
1,11,4,"FOLD","BOOK",423.1,NA,5.21,"BOOK"
1,11,5,"FOLD","ENVELOPE",2283.6,NA,4.1,"ENVELOPE"
1,11,6,"FOLD","WRAP",1136.8,NA,4.1,"WRAP"
1,11,7,"FOLD","BED",1069,NA,5.12,"BED"
1,11,8,"FOLD","BLANKET",625.7,NA,3.93,"BLANKET"
1,11,9,"FOLD","CLOTHES",1074.7,NA,4.74,"CLOTHES"
